date,region,covid_in_pop,covid_in_pop_lolim,covid_in_pop_uplim,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim
2021-05-23,England,1151.7996437553995,780.6040637902688,1698.4817200173218,2.057623633251751,1.3945041384370411,3.0342396324754386
2021-05-24,England,1201.4220016463528,820.3523697773295,1758.4471116715451,2.146271113642694,1.4655121945899625,3.141364346147541
2021-05-25,England,1300.8503436485032,900.5516270012128,1877.9661466269877,2.3238941120763594,1.608783542109273,3.354878208806788
2021-05-26,England,1486.2092969461294,1053.4336215717128,2095.5496078065494,2.655027191521033,1.881898407904223,3.743578513026415
2021-05-27,England,1337.2482903108007,931.6364048708771,1918.3339797157894,2.3889169445283587,1.6643147049515021,3.4269930143955976
2021-05-28,England,1571.1705436933617,1125.091083418458,2192.8375643332884,2.806805558674933,2.0099103306323483,3.917377836255498
2021-05-29,England,1904.0041883275992,1404.590543756906,2579.4763103463897,3.401393668554708,2.5092199963294073,4.608085656526646
2021-05-30,England,1932.278908818837,1425.4754962571224,2617.6922030195797,3.4519048259611034,2.5465297594264626,4.67635614467664
2021-05-31,England,2134.1929839569525,1591.1541522041425,2860.7727308527988,3.8126126757532384,2.8425051227200893,5.110605487923666
2021-06-01,England,2585.2629615520455,1983.3320290944337,3367.791825212325,4.618423175159073,3.543108280832653,6.016365857550599
2021-06-02,England,2853.5259536680283,2214.48320628715,3674.6894883553773,5.097659538442664,3.9560465271885454,6.564620832360248
2021-06-03,England,3357.829854449883,2660.77036562104,4234.86424744608,5.998569371342519,4.753312797620916,7.565340731263873
2021-06-04,England,3520.6529338535183,2803.3942271767696,4418.661751814838,6.289443411837444,5.00810210042523,7.893684372254061
2021-06-05,England,3613.192169684986,2881.6114865402715,4527.624820919772,6.454759419428014,5.147832723079166,8.088340610739206
2021-06-06,England,3720.5469752065624,2976.2192719245472,4648.046985229415,6.646542587778473,5.316844075141743,8.303467861901533
2021-06-07,England,3908.095801981319,3152.515012817521,4841.716772091881,6.981587749888568,5.631786248348427,8.649447766180497
2021-06-08,England,4013.5107637190886,3250.089528761841,4953.109356222063,7.169905499200207,5.806097493449636,8.848444193135395
2021-06-09,England,4084.7157003665925,3311.947821288016,5034.525103862296,7.297109011759386,5.9166037653559735,8.99388873062214
2021-06-10,England,4438.638961402736,3620.320716156378,5438.314934282624,7.929372504992545,6.4674941565585495,9.715235973993943
2021-06-11,England,4288.364948919166,3485.62038677809,5272.464253520949,7.660916648779913,6.226859786997642,9.41895329829051
2021-06-12,England,4391.405446250046,3577.7693630107865,5386.452795548677,7.8449925543764385,6.391478618323322,9.622587254306886
2021-06-13,England,4782.510652601355,3922.2280991486305,5827.497295917768,8.543679448437638,7.006834283694385,10.410487816870239
2021-06-14,England,5308.683925665719,4403.83648550087,6395.225967907919,9.48365765359897,7.867199889034904,11.424702345495014
2021-06-15,England,5460.181530296977,4548.523047321367,6550.391729038227,9.75429938661248,8.125674086895497,11.701897028532283
2021-06-16,England,5365.030104452147,4472.717780189727,6431.379434950414,9.584316852221717,7.990252349251559,11.489288429206658
2021-06-17,England,5467.505879904918,4572.401062150766,6533.887227246127,9.76738391475347,8.168330783218057,11.672412687981746
2021-06-18,England,5784.068967913102,4865.486524982703,6871.952927801625,10.332905613629004,8.69191105879382,12.276347564004787
2021-06-19,England,6041.169731585269,5095.614941153905,7157.892312165211,10.792201299581889,9.103022201572761,12.78716178254861
2021-06-20,England,6196.147954203404,5233.19495938353,7331.90959194739,11.069060955883492,9.348800969179848,13.098033616391646
2021-06-21,England,6598.94100040296,5607.538150088588,7761.138128832143,11.788627501734654,10.017543489042245,13.864825641678728
2021-06-22,England,7274.707425030461,6235.030089879885,8482.97817276786,12.995845244343082,11.13852164873314,15.154351247874377
2021-06-23,England,7404.223953964328,6361.1831845974375,8613.592945178234,13.227219053386952,11.36388687653643,15.387687005547575
2021-06-24,England,7830.815081225508,6766.685776544619,9057.505407173368,13.989299498494743,12.088293869592032,16.180711016145487
2021-06-25,England,8163.457836797147,7088.014133371727,9397.259682234853,14.583546596073758,12.662328446374572,16.787662433134543
2021-06-26,England,8794.064000971828,7677.104901015894,10068.410493772342,15.710088138011935,13.714705126821315,17.986634649164237
2021-06-27,England,9101.859472484184,7961.592940066408,10400.231883320768,16.259946995692037,14.222926600670023,18.579414423715267
