date,region,covid_in_pop,covid_in_pop_lolim,covid_in_pop_uplim,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim
2020-07-01,Northern Ireland,0.0,0.0,618.8727949620676,0.0,0.0,32.89009182750079
2020-07-01,England,1153.966649854636,803.767251044214,1656.1739459189828,2.061494864665446,1.4358838365239028,2.9586592341596476
2020-07-01,South East,159.8805998739918,73.30386202692551,348.1897748649474,1.7504616170906053,0.8025713999307561,3.812175065923414
2020-07-01,London,84.8525865401899,23.273633115238223,308.7100680446427,0.9525349684201333,0.2612642735875238,3.465505848505898
2020-07-01,Wales,123.95939506284479,0.0,475.09563633796444,3.9494733551935473,0.0,15.137033832201505
2020-07-01,East of England,0.0,-1.0308947971816501e-14,131.30843739687847,0.0,-1.6624080336231746e-16,2.117463409533657
2020-07-01,North East,0.0,0.0,224.00543245110632,0.0,0.0,8.427881934675202
2020-07-01,Scotland,74.0484484583808,0.0,459.42678286715056,1.3616602941906328,0.0,8.448295964898596
2020-07-01,North West,102.52327054620605,28.12337654007204,372.47715044405106,1.4059512206743119,0.3856694715779412,5.107959408143191
2020-07-01,East Midlands,318.5954590449478,154.53726783554248,653.9710391619778,6.631673144295645,3.2167459384699035,13.612630231951128
2020-07-01,Yorkshire and The Humber,198.73463556726128,77.34409364408413,508.4316222744842,3.626799247159906,1.411487734888019,9.278601184106625
2020-07-01,West Midlands,249.64874248500215,97.17398672143858,638.0399829870172,4.230791786291185,1.6468054305818487,10.812849656188472
2020-07-01,South West,126.53815437822598,49.23315598645418,324.30459142795087,2.2597168326398656,0.8792051049996863,5.791427476977944
2020-07-02,England,1121.6685667233387,781.2623336447637,1609.8557026225951,2.0037962019509785,1.3956800995662262,2.875914363926304
2020-07-02,South East,78.53064501670795,26.712594758909585,230.531509094487,0.8597971234499769,0.29246432559810137,2.5239870160477027
2020-07-02,London,121.52013667827309,41.33866160561557,356.50840399317093,1.364156170989836,0.4640579896569819,4.002078606976866
2020-07-02,Wales,113.3319122967532,0.0,441.18251285568346,3.6108708636584934,0.0,14.056526965281469
2020-07-02,East of England,33.2132214807455,5.863447086564428,187.63933672556075,0.5355922482395463,0.09455321307351154,3.0258484342833634
2020-07-02,South West,123.46239832776553,48.035867941862755,316.4469230091524,2.2047900182377473,0.857823949559448,5.651105329254909
2020-07-02,Scotland,69.00928682750624,0.0,439.8661017754383,1.2689962822954017,0.0,8.088598991843444
2020-07-02,North West,201.21772682480466,78.2960341793089,515.408904484425,2.759396058508917,1.0737114046585652,7.068051716899729
2020-07-02,Yorkshire and The Humber,192.94189546388967,75.08749067880623,493.7055211549856,3.5210848839542495,1.3703059554148647,9.009857830431255
2020-07-02,East Midlands,264.36507439242604,121.29738036127466,573.7533893766674,5.502849191239198,2.52484634346842,11.942872491603973
2020-07-02,West Midlands,242.08137403766958,94.22623070366106,618.7950547029735,4.10254775849386,1.5968498737307952,10.486706276889109
2020-07-02,North East,0.0,1.767359964446761e-14,218.74104321916403,0.0,6.649437450442288e-16,8.229816868040404
2020-07-02,Northern Ireland,0.0,0.0,629.8590252338197,0.0,0.0,33.47395675970894
2020-07-03,England,1391.293034338943,1014.0663575479848,1908.24147744673,2.485464762691222,1.8115710612421099,3.408963341179382
2020-07-03,South East,148.3572878851647,68.0184699753229,323.1405243018874,1.624297996525637,0.7447039918468614,3.5379219565275277
2020-07-03,London,191.5544417896594,81.85539942906114,447.4156653308089,2.1503446341547567,0.9188892582932412,5.022581915575407
2020-07-03,Wales,161.42496566594122,0.0,612.7271155222279,5.143164827784509,0.0,19.522113798093116
2020-07-03,East of England,31.00456253756701,5.473502099016687,175.19148518883577,0.49997569084967897,0.0882650090613981,2.8251159400213535
2020-07-03,South West,205.3973571600995,99.5768764581384,422.5600670008268,3.6679835235077998,1.7782426571639265,7.546072573091884
2020-07-03,North West,191.73221916503735,74.60293490682905,491.20691281843415,2.6293167018719776,1.0230661472204077,6.736158093683585
2020-07-03,East Midlands,206.9863559678217,88.49081599221508,482.23821012550513,4.308491596905544,1.841966516696611,10.03795282214405
2020-07-03,Yorkshire and The Humber,236.31851179787196,101.03251166213221,550.5286227640287,4.312684591853113,1.843788508173151,10.046848597283361
2020-07-03,West Midlands,290.1549306020056,124.07166025984425,675.2749368093233,4.9172492716105,2.1026397165625403,11.443869605362893
2020-07-03,North East,0.0,0.0,196.20262187048513,0.0,0.0,7.381841209405029
2020-07-03,Northern Ireland,0.0,0.0,623.3468901756437,0.0,0.0,33.12786831988728
2020-07-03,Scotland,89.5099725662103,0.0,540.4666581527956,1.645978789764997,0.0,9.938520037380622
2020-07-04,Scotland,88.92051574471961,0.0,586.222120162449,1.635139400612707,0.0,10.77990695578325
2020-07-04,England,1255.556391157792,898.8355198512635,1753.2910707969975,2.242979078291142,1.6057178156627752,3.1321533765010403
2020-07-04,South East,148.96888241252415,68.29889034742108,324.47224483639565,1.630994073136615,0.7477741898470878,3.5525023726767375
2020-07-04,London,195.65904745189553,83.60986951672865,456.9884234180029,2.1964219617209984,0.9385845224883862,5.130043422573312
2020-07-04,Wales,154.177230171983,0.0,647.4619814619374,4.912244547765666,0.0,20.628802221794704
2020-07-04,East of England,0.0,0.0,119.6599375294591,0.0,0.0,1.9296211601383069
2020-07-04,Yorkshire and The Humber,188.75609265581826,73.45635916842876,483.0871377402452,3.4446962543138206,1.3405386905545145,8.816078095637106
2020-07-04,North West,194.13857785380438,75.5394594096677,497.3627078657196,2.6623162630235844,1.0359091609181026,6.820575489996076
2020-07-04,East Midlands,167.80325825604552,65.30244877039256,429.45786507608454,3.4928820537424112,1.3592927440508726,8.939311937995358
2020-07-04,West Midlands,234.5935708141886,91.30845078560405,599.7964034908475,3.9756521208073576,1.5474023211869945,10.164736549748575
2020-07-04,North East,0.0,1.7952986668442832e-14,201.377007299441,0.0,6.754552796368435e-16,7.576520012515139
2020-07-04,Northern Ireland,0.0,0.0,664.7745951654616,0.0,0.0,35.32955020412851
2020-07-04,South West,204.5197411874993,99.15118744118303,420.75852214538065,3.6523110680683875,1.770640707840336,7.5139006068212275
2020-07-05,Wales,140.2533538655137,0.0,542.7693254539292,4.468615580025613,0.0,17.29318691665026
2020-07-05,London,202.7330870754802,86.63434265011861,473.46409252817796,2.275833449151172,0.9725365390157388,5.3149953680054995
2020-07-05,East of England,0.0,-1.0410730095765722e-14,122.47793360719139,0.0,-1.6788212914061218e-16,1.9750638118147734
2020-07-05,England,1217.4386321343802,862.7026641228553,1717.4741372068493,2.1748839002465976,1.5411685528749863,3.068168490392369
2020-07-05,South East,154.31807723846825,70.75238854710983,336.1005907291991,1.6895600294348436,0.7746364509940996,3.679815962766143
2020-07-05,South West,180.97582898626257,83.00273251348308,393.5255990606225,3.23186416832694,1.482261794772129,7.027575395275357
2020-07-05,Northern Ireland,0.0,0.0,712.329725275646,0.0,0.0,37.85687505816184
2020-07-05,North West,99.9391756067608,27.4141802051135,363.14989043554147,1.3705142763094327,0.37594391905195806,4.980050178125011
2020-07-05,East Midlands,171.87551154055035,66.88856652392235,439.8213016943151,3.57764739479459,1.392308326072367,9.15503040589114
2020-07-05,Yorkshire and The Humber,246.31923509209577,105.31239883751607,573.6984324407397,4.495192364647804,1.9218941264580827,10.469685049784331
2020-07-05,West Midlands,238.68992499230856,92.90484272282619,610.1830267338042,4.045072945595092,1.5744563404801484,10.340758426991727
2020-07-05,North East,0.0,0.0,199.57042098784706,0.0,0.0,7.50854980316659
2020-07-05,Scotland,87.10108182586707,0.0,516.1014356127425,1.6016822387574163,0.0,9.490473430292612
2020-07-06,England,1415.8786052141993,1040.2240753416947,1926.6066041342083,2.529385467081244,1.8583003154280031,3.4417715807935303
