date,region,covid_in_pop,covid_in_pop_lo,covid_in_pop_up,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim
2020-05-12,East Midlands,611.8086659218558,343.00988188888863,961.703932769985,12.735006052515352,7.139867682890115,20.01819537175023
2020-05-12,Yorkshire and The Humber,1249.0288267682865,832.6524181424202,1751.8832006001394,22.79409824902455,15.195454756263352,31.970917675788165
2020-05-12,West Midlands,603.3671404608882,296.7943247228316,1022.2278434142116,10.225249751191047,5.029766938764495,17.323672935764204
2020-05-12,Wales,2220.9377942340216,1405.3235682786233,3209.072905862656,70.76135405003076,44.77504900316806,102.24435130675305
2020-05-12,South East,682.4461854266842,468.66207693513235,935.0345548734224,7.4717999198202705,5.131172748335216,10.237277695038088
2020-05-12,Scotland,1777.208171608058,1032.4534317069272,2716.3425992885386,32.680682069253194,18.98555436102549,49.95021421615157
2020-05-12,South West,428.49145069735647,239.37770171170868,676.1785742850534,7.651995151509073,4.274804106117677,12.07518881313229
2020-05-12,North West,1740.9805782191697,1238.3515583655494,2325.4558122188923,23.87490914088959,16.982114166200972,31.89010085607647
2020-05-12,North East,609.4788300511239,322.6670660955355,987.2604596235866,22.930763620993943,12.139883874712625,37.1442536077641
2020-05-12,London,808.5105320382473,529.2395697718512,1145.6925259594575,9.076147062855037,5.941117618618995,12.861271983937476
2020-05-12,England,7527.872797912954,4795.638755866736,10922.611122800748,13.448110581624807,8.567132047754773,19.512614806699887
2020-05-12,East of England,793.7605883293418,524.8841582328174,1117.1742190559994,12.800083795355905,8.464216171749879,18.015411483235372
2020-05-12,Northern Ireland,202.3190413628856,16.70504229480709,668.4839878771887,10.75227720954368,0.8877920948070854,35.526686462025324
2020-05-13,South East,689.5277348237249,476.42538334964433,939.6551225621323,7.549332656242456,5.216169739283629,10.287866236703742
2020-05-13,Yorkshire and The Humber,1091.529888712439,708.2677098805492,1559.0708477733497,19.9198281031138,12.925501333224124,28.45219687465907
2020-05-13,West Midlands,642.3883598172821,328.99604785902903,1062.6151894903958,10.886541503357655,5.575488837432706,18.00811640761339
2020-05-13,Wales,2198.620332923247,1401.105178566109,3161.5057178080256,70.05029686265277,44.64064678409501,100.728811950434
2020-05-13,South West,401.3290039188787,223.94921600816718,632.5248198656221,7.1669285049895874,3.999282394759165,11.295620593932073
2020-05-13,Scotland,1496.8795176566587,836.2857771619451,2344.891672720947,27.525781387923328,15.378271402915454,43.11968652141275
2020-05-13,England,7210.010191796711,4573.888504264278,10482.005803066431,12.880267368599233,8.17098801276527,18.725498815010702
2020-05-13,North West,1729.2755486752387,1240.3416185830051,2296.1171946930162,23.714392406614103,17.009404824965962,31.48776619679721
2020-05-13,North East,615.6174549707832,325.9901658142529,996.8841160535686,23.161720546895445,12.26491071794606,37.506329827453406
2020-05-13,London,689.3898159588886,438.3347457891804,996.5416016376936,7.738926217205352,4.920641671187997,11.186939158250734
2020-05-13,East of England,712.3382036823151,461.04635775822373,1017.1179860420763,11.487076622131006,7.434775799677671,16.401917205922526
2020-05-13,East Midlands,638.6141812371607,370.5372592222257,981.4789249485792,13.292971996438096,7.7128594309257625,20.429818578661468
2020-05-13,Northern Ireland,189.63509471875804,15.625730526360949,629.1618994653626,10.07818687424942,0.830431901462552,33.436907901322336
2020-05-14,South East,584.2248292009925,396.39700683568896,808.2432108770099,6.396417952357278,4.339974619449442,8.849095631548373
2020-05-14,Yorkshire and The Humber,1002.5406750872577,646.2134181610243,1438.287174434273,18.29582324829861,11.793044185787215,26.247960384703546
2020-05-14,West Midlands,680.6357893689816,366.39405023712135,1097.7050501768874,11.534719856604529,6.209271966920878,18.602783510266352
2020-05-14,Wales,2167.463129304455,1371.7869751613534,3128.2936767558385,69.05759642673685,43.706538779530106,99.6706422881772
2020-05-14,South West,326.45080335161833,174.4413117017816,528.0720682032786,5.8297545035902285,3.1151708375803784,9.430304616259136
2020-05-14,Scotland,1175.3809180019412,598.928931777526,1935.1887542886848,21.61381581806037,11.013569661784922,35.58575153617413
2020-05-14,England,6548.977977643408,4107.456922208,9594.192732871155,11.699371443203885,7.337734892973706,17.139471969935958
