date,region,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ defined_population_fraction
20211103,Northern Ireland,4189,427,427,35,219.9036856727607,1866621,30493.84566577255,127983.57338274443,1.4638069620753231,0.23826374635265446,20831.876371553586,0.7259513313093553
20211103,Scotland,39704,3773,3773,221,1229.778859026315,5386661,65004.41887324045,273321.82660348766,1.3055654406748767,0.23783105682058595,49790.241720582104,0.902067533115598
20211103,South East,147242,14491,14490,1128,5923.936274902733,9037946,165685.51660111095,560051.2407461635,1.6215512787908972,0.2958399241833052,102177.16748658958,0.9539643188839588
20211103,South West,82190,8570,8568,670,3407.2404483813452,5532533,121689.30113022465,326726.73805932445,1.9481991415382156,0.37244977822454534,62462.454959375325,0.9599669807663145
20211103,Wales,33829,3346,3346,274,1405.131334086248,3108948,71909.96828846783,173556.52556985331,1.9129596015045596,0.41433168849376034,37590.94976805051,0.9251772625338217
20211103,West Midlands,42460,4122,4122,334,1719.6655371507622,5849119,109787.5970591017,460699.13001157343,1.1832852796945867,0.23830649963750425,92782.01879384353,0.9333342337538354
20211103,Yorkshire and The Humber,43146,4624,4623,374,1903.1972033251323,5432599,113900.94150491185,384310.1369824734,1.4775889656772956,0.2963776662235333,77085.67412907151,0.9666754347228647
20211103,England,594405,60614,60608,4634,24506.894704408245,55468504,1047066.1876848567,3439107.591390525,0,0,649338.8632362727
20211103,UK,672127,68160,68154,5164,27361.708583193566,65830734,1214474.4205123375,4013969.51694661,0,0,757551.9310964589
20211104,East Midlands,41650,4087,4087,294,1519.4299483867637,4761918,90562.81281602356,245663.3005576227,1.9552180071384684,0.36864608026700824,46318.52432075616,0.8865473953982408
20211104,East of England,78663,7994,7994,676,3595.443840001747,6134967,110202.65913462354,406452.23479273036,1.4573281261929822,0.2711331115963016,75619.6611826253,0.9155475489925211
20211104,London,85111,8999,8999,484,2866.1958339217285,8853350,128242.1669623531,363127.53173092107,2.030801305029299,0.3531601317891289,63148.554535965784,0.9533950425545132
20211104,North East,18402,1971,1971,190,911.3082687671858,2634757,58174.61015669807,195992.3121207236,1.4655802625369507,0.2968208779580334,39693.90939804047,0.9132481667189801
20211104,North West,52901,5401,5400,426,2232.8871832174,7231315,142744.53080626094,422058.4012743116,1.724583095585769,0.33821037651489827,82770.45691311068,0.8881493891498295
20211104,Northern Ireland,4138,425,425,33,199.71258698759678,1866621,31434.527057910065,140046.6025774852,1.3529176937589744,0.22445761967355066,23234.61892982694,0.7209063864598116
20211104,Scotland,39431,3741,3741,209,1200.4449261585976,5386661,64389.66992981543,268821.9210322254,1.3339700901702474,0.23952536936932556,48269.20063972181,0.9069609169762122
20211104,South East,146155,14365,14365,1083,5718.987795045091,9037946,164834.72243029226,512584.25845331774,1.7829353820697793,0.32157585745545125,92451.31600840099,0.9506183152676504
20211104,South West,81411,8429,8427,662,3379.4115855202526,5532533,120343.42213539904,330595.98074267,1.9226104072507466,0.3640196165272565,62593.76402080603,0.9662203551248587
20211104,Wales,33488,3254,3254,272,1419.03212119698,3108948,71074.10385160409,186950.7759617417,1.992553457836537,0.38017549531941475,35669.86048583836,0.9074986136789679
20211104,West Midlands,42085,4055,4055,327,1730.4347188094239,5849119,108459.1788700701,469984.7704274043,1.1855068322975413,0.2307716881366968,91487.60337371773,0.922093737535516
20211104,Yorkshire and The Humber,42724,4583,4583,363,1856.9328808991222,5432599,112641.85602722228,345797.9119931092,1.6802051168901848,0.3257447547267634,67040.53861930022,0.9599359348996678
20211104,England,589102,59884,59881,4505,23811.032054568717,55468504,1036205.959338943,3292256.7020928105,0,0,621124.3283727234
20211104,UK,666159,67304,67301,5019,26630.22168891189,65830734,1203104.2601782726,3888076.001664263,0,0,728298.0084281105
20211105,East Midlands,41473,4064,4064,280,1432.1548228396166,4761918,88698.42118302733,218422.29005388773,2.1913249441083233,0.4060868566168053,40477.07366335842,0.886086236680262
20211105,East of England,78389,7984,7984,624,3230.4090379868153,6134967,109611.32151546898,377489.56527751626,1.553040917394689,0.29036914287918614,70578.5148915123,0.9141005974441264
20211105,London,84702,8983,8983,479,2860.0454063493557,8853350,125945.86069183561,350779.9376275764,2.105073660324209,0.35904522232269864,59829.669177675336,0.9570874301817955
20211105,North East,18374,1984,1984,184,918.8209069282242,2634757,58138.093341506166,197991.00270027935,1.5679718641050844,0.2936400773196555,37078.53098160554,0.912899747490945
20211105,North West,52735,5328,5327,414,2071.8898719453277,7231315,140636.34392983204,386955.92338920047,1.7697320303917432,0.36344279911275545,79467.59255902776,0.8910241083399077
20211105,Northern Ireland,4135,412,412,32,181.47577714741004,1866621,32351.92546075253,113081.9036435118,1.7367345905700382,0.28609286206165446,18628.019293456833,0.7150899941659287
20211105,Scotland,39320,3753,3753,209,1209.3469977619982,5386661,63865.50738449049,284148.8496480989,1.2846644145396782,0.2247607458681747,49713.76700535048,0.9055760145292232
20211105,South East,145642,14282,14282,1041,5440.102933496748,9037946,163560.70919628226,477128.0014679653,1.873232305226108,0.3428025785387983,87314.69596160926,0.9517119265815485
20211105,South West,81093,8343,8342,629,3136.3293123288895,5532533,118410.97962575826,293477.1841939051,2.0632998487989553,0.40347592931627096,57389.12824264741,0.9695560785629295
20211105,Wales,33382,3202,3202,259,1364.2551564284024,3108948,70291.23214595366,178580.60786445794,2.1529486053560287,0.39361066683849827,32648.820306757734,0.8927839899541581
20211105,West Midlands,41931,4046,4046,321,1677.727176832458,5849119,106722.41095578227,478504.06860707555,1.132729754511065,0.22303344518355095,94217.01030697147,0.9253287546380916
20211105,Yorkshire and The Humber,42570,4539,4539,350,1734.7252479547885,5432599,111098.64337689716,335200.18972779973,1.7422641580388532,0.33143967927677853,63766.81909243507,0.9588649926121917
20211105,England,586909,59553,59551,4322,22502.20471666222,55468504,1022822.7838163901,3115948.163045206,0,0,590119.0348768425
20211105,UK,663746,66920,66918,4822,25257.282648000037,65830734,1189331.4488075867,3691759.524201275,0,0,691109.6414824077
20211106,East Midlands,41240,4028,4028,274,1471.143605863222,4761918,86863.15763339854,252471.6129837318,1.9268737610225783,0.34405118502964355,45079.83833217013,0.894702932725847
20211106,East of England,78131,7867,7867,573,3077.61692731658,6134967,108907.42014942906,363870.8158602743,1.6438572308084978,0.2993024320786676,66251.14280506295,0.9133428101569251
20211106,London,84383,8846,8846,461,2863.7959063258536,8853350,123589.32784890586,348830.54106210155,2.17169702243831,0.35429617909202415,56909.10222372731,0.9616556444735609
20211106,North East,18324,1967,1967,169,879.8015960596834,2634757,58016.01089963726,194211.80402937933,1.6882863874977834,0.2987254620777887,34363.84450485504,0.9181651287006733
20211106,North West,52562,5264,5263,396,2043.396698925289,7231315,138272.04063424474,368621.34572799347,1.895839976711974,0.3751058972484899,72934.44717525957,0.8835816168981714
20211106,Northern Ireland,4115,421,421,34,199.44859904352563,1866621,33328.13446039952,105077.15744185663,1.954104647237042,0.3171777317904827,17055.450181505385,0.7120770633138703
20211106,Scotland,39265,3771,3771,205,1237.1339932935957,5386661,63663.62702807589,298366.9446093543,1.2827779684378136,0.2133735930815974,49629.49831887619,0.9062331934383842
20211106,South East,145010,14111,14111,975,5355.746466430494,9037946,161533.04890614277,473425.7787429444,1.940554203113478,0.3412003658420343,83240.67869218731,0.9492776345421847
20211106,South West,80750,8210,8209,581,2991.4326222835125,5532533,116076.03095372235,289711.0680571431,2.1635336425305294,0.4006613614459053,53651.13288368213,0.9705986389959175
20211106,Wales,33110,3150,3150,250,1377.6171100113654,3108948,69327.56500503735,211845.62459611887,1.8999839353729537,0.327255118613894,36488.50062062698,0.9016847499540037
20211106,West Midlands,41796,3995,3995,302,1613.745654761636,5849119,104615.48554444674,451097.4737903937,1.2156012534062692,0.23191325960086692,86060.69239506041,0.9028436590194181
20211106,Yorkshire and The Humber,42381,4486,4486,331,1731.0865434274076,5432599,109358.64914720399,339680.1314643156,1.8092126358152951,0.32194596921454727,60445.43741422801,0.9619272469769994
20211106,England,584577,58774,58772,4062,22027.76602139368,55468504,1007231.1717171313,3081920.571718277,0,0,558936.3164262328
20211106,UK,661067,66116,66114,4551,24841.965723742163,65830734,1173550.498210644,3697210.298365607,0,0,662109.7655472414
20211107,East Midlands,41246,4048,4048,271,1439.7155721247227,4761918,85070.4259721653,248237.1233288618,1.9409877889007412,0.3426982428388235,43828.4189414422,0.89323545680543
20211107,East of England,78148,7941,7941,564,3027.272823275681,6134967,107939.78157199308,353542.8788834879,1.6532040399248198,0.3053088833605534,65291.26409399633,0.913270438129496
20211107,London,84306,8857,8857,454,2798.578272677216,8853350,121067.16924259413,350896.4873834432,2.0905694793166223,0.34502245988657493,57911.095727930195,0.9546193248883191
20211107,North East,18328,1950,1950,152,813.8604605626898,2634757,57768.80926810867,176362.2982866563,1.896773777971967,0.32755758928822876,30456.351695179554,0.920587743006281
20211107,North West,52573,5249,5248,388,2041.5156495570855,7231315,135761.48839874208,386911.2522270009,1.861365956538233,0.35088534545666505,72936.48404918246,0.8941755406865833
20211107,Northern Ireland,4137,430,430,36,199.86455343025136,1866621,34163.68112094148,94043.57824316644,1.813981825175712,0.3632750024951751,18833.52999836821,0.6986404845975697
20211107,Scotland,39325,3899,3899,210,1263.7073009635888,5386661,63502.04917898777,342798.00717640214,1.1045437058260061,0.18524626120801785,57491.65817888513,0.912619338770344
20211107,South East,144835,14114,14114,935,5072.68558208866,9037946,159094.23063330713,446566.25462020637,2.032165150875294,0.3562612019768779,78288.04197571352,0.9456791399284749
20211107,South West,80739,8303,8302,601,3068.8251730942884,5532533,113480.81100743619,290113.5531995807,2.0572306237896205,0.39115997772557765,55161.92968117177,0.9682691454348307
20211107,Wales,33134,3177,3177,250,1365.5468941277366,3108948,68094.03355140163,235235.6684411118,1.6535856725846643,0.28947154996797647,41179.622368743774,0.9072419352140981
20211107,West Midlands,41838,4046,4046,296,1571.2454069722937,5849119,102284.63911007885,331221.106492315,1.4952425335843214,0.3088107524103452,68406.72119250594,0.9013379621785776
20211107,Yorkshire and The Humber,42391,4473,4473,324,1657.383165249348,5432599,107395.90627086947,346602.78773323423,1.709023703313382,0.30985297889042857,62840.501312331086,0.9715298331424793
20211107,England,584404,58981,58979,3985,21491.082105601985,55468504,989863.2614752947,2930453.7421547864,0,0,535120.808669453
20211107,UK,661000,66487,66485,4481,24320.200854123563,65830734,1155623.025326626,3602530.9960154667,0,0,652625.6192154501
20211108,East Midlands,41258,3998,3998,262,1383.492000928897,4761918,83085.31748149532,247773.69682185966,1.9465524616805765,0.33532743203662435,42683.31787459904,0.8953379709604408
20211108,East of England,77914,7953,7953,561,2968.311230365828,6134967,106746.05144422564,345093.65804410144,1.6599745918263784,0.3093248715413482,64305.834540984644,0.9081651131945779
20211108,London,83961,8843,8843,456,2777.760276025356,8853350,118443.24294747613,348475.00642309396,2.041228060404493,0.3398902095253013,58025.4824264983,0.953785855071809
20211108,North East,18255,1916,1916,148,793.8776631314457,2634757,57505.51354472082,169631.16889400952,1.9660690106943364,0.33900322635076524,29248.980189363836,0.9085763886384969
20211108,North West,52534,5201,5201,382,2018.1655156807167,7231315,132942.03982149207,421703.0051665326,1.7054963397969025,0.31525039706319496,77949.17920335334,0.8971908981976308
20211108,Northern Ireland,4090,430,430,36,203.05490503512522,1866621,34934.40820381306,100367.1874015304,1.8582173447353523,0.34806602743637693,18799.958090364522,0.7227605389631854
20211108,Scotland,39291,3934,3934,201,1246.3097948214654,5386661,63120.01322066779,270601.81087681785,1.4183695914793457,0.2332579113796138,44501.80940133822,0.9173694056485084
20211108,South East,144728,14185,14185,952,5081.130107421397,9037946,156244.41122456567,488594.4964550655,1.7900110363321808,0.3197834039437142,87286.84240110508,0.9461624355799426
20211108,South West,80617,8315,8315,571,2949.710191237152,5532533,110622.19423683532,281750.0173483527,2.084534706008013,0.39262533247713394,53068.05107058265,0.9614041163423698
20211108,Wales,33074,3154,3154,238,1288.955266378694,3108948,66569.33247076893,220458.9222577319,1.7412373981575826,0.3019579874065826,38231.04910404895,0.907461623674632
20211108,West Midlands,41814,4089,4089,301,1610.8480199472017,5849119,99961.03790217101,351068.6331461182,1.4012082350784274,0.284733606093958,71339.1738641731,0.893589273871843
20211108,Yorkshire and The Humber,42292,4493,4493,306,1562.104318131826,5432599,105099.8908325207,304840.26051779685,1.9180931424761194,0.3447703746677021,54793.94535389683,0.9683781188340976
20211108,England,583373,58993,58993,3939,21145.399322869824,55468504,970649.6994355028,2958929.942816931,0,0,538700.8069245568
20211108,UK,659828,66511,66511,4414,23883.719289105105,65830734,1135273.4533307527,3550357.8633530107,0,0,640233.6235203085
20211109,East Midlands,41233,4086,4086,272,1473.9788564221678,4761918,81142.25827405235,268107.1354101567,1.7533927663377538,0.30264863391240615,46277.28586078933,0.8994909194152441
20211109,East of England,77782,7963,7963,544,2898.502361431558,6134967,105559.27121268795,342164.39396447554,1.663466454837737,0.3085045465708143,63457.40901819676,0.9158001990882755
20211109,London,83905,8948,8948,454,2819.6827416509373,8853350,115594.55931532943,367718.54323799,2.009772903682328,0.3143560786939046,57516.2293727495,0.9532596135925949
20211109,North East,18211,1907,1907,145,770.3335071968038,2634757,57072.7732396536,171916.01902542653,1.9599425893302695,0.3319805423787325,29119.614804204997,0.9179852259620147
20211109,North West,52393,5239,5239,366,1948.4494199105,7231315,130051.58362490596,406329.83624776243,1.6871642913335865,0.32006407608622195,77082.93987309864,0.9025186981897484
20211109,Northern Ireland,4073,442,442,35,194.27857153518016,1866621,35390.102685578575,96605.85660639046,1.9192581934142687,0.3663349607236704,18439.469377812726,0.7036157848861659
20211109,Scotland,39360,4029,4029,208,1266.5805865906873,5386661,62843.07055519416,268996.675827853,1.4799336146003788,0.23362024962498484,42463.438856454,0.9076518830496294
20211109,South East,144374,14245,14245,936,4982.385789122732,9037946,153002.25119037784,488731.2872910011,1.7371598227486558,0.31306007036802846,88076.09362521814,0.9470946164095249
20211109,South West,80331,8316,8316,550,2929.629572977863,5532533,107478.5356168408,292659.2555734461,1.9945952348609788,0.3672480318664237,53884.88538344068,0.9656009281824437
20211109,Wales,33048,3148,3148,230,1293.6281413613767,3108948,65029.54342847623,204117.97359676386,1.9357476864976504,0.3185880316298966,33594.01841576481,0.8927714455179051
20211109,West Midlands,41707,4090,4090,290,1560.8903797629557,5849119,97675.96945040935,346307.471714386,1.454638298173272,0.2820498471109128,67147.9429443528,0.9032180743800904
20211109,Yorkshire and The Humber,42073,4487,4487,308,1576.783050272973,5432599,102674.91402377163,292354.4066919364,1.9266408808640387,0.35120015868946225,53292.1911102214,0.9614256454415281
20211109,England,582009,59281,59281,3865,20960.63567874849,55468504,950252.1159480289,2976288.3491565804,0,0,535854.5919922722
20211109,UK,658490,66900,66900,4338,23715.12297823574,65830734,1113514.832617278,3546008.855187588,0,0,630351.5186423038
20211110,East Midlands,41132,4083,4083,273,1476.234707969482,4761918,79393.52568085196,258934.0688992293,1.771046663459874,0.3066167616272619,44828.59052722571,0.8965668875440527
20211110,East of England,77614,7951,7951,530,2799.9409527649614,6134967,104208.25374808378,347619.27499383985,1.6387805559502506,0.2997769722347256,63588.900521008676,0.9159038671275657
20211110,London,83613,8942,8942,453,2768.341436336119,8853350,113013.69099363894,369511.71487787424,1.9973404389132143,0.3058460298910701,56582.08725555646,0.9560160843070702
20211110,North East,18152,1905,1905,145,739.5949757893163,2634757,56537.864706096734,170059.73203586592,1.858888629807779,0.33245886036191546,30414.874672692516,0.9006511795964486
20211110,North West,52271,5270,5270,357,1872.8853642395736,7231315,127080.26801109509,392495.1550602211,1.6996337927533895,0.32377538008487505,74769.2053152381,0.9027817208903222
20211110,Northern Ireland,4075,432,432,32,184.86273473326895,1866621,35580.329429346646,99706.08820653579,1.9021008856337678,0.35685212477340317,18705.805616346956,0.7084148308628264
20211110,Scotland,39292,4100,4100,210,1278.9333311090256,5386661,62724.79035142301,292172.7466873128,1.306421115813514,0.2146839192313577,48012.68870517606,0.9021495876573633
20211110,South East,143970,14278,14278,952,5042.389630253878,9037946,149875.54628950407,492970.678415864,1.6621484660080141,0.30402527544056196,90169.7708445144,0.9470901906251709
20211110,South West,80122,8248,8248,555,2921.7101830611555,5532533,104486.4635347073,274795.0076273021,2.024653276311987,0.38023421326642076,51607.089844555965,0.9642509136411839
20211110,Wales,33019,3151,3151,225,1292.74173264866,3108948,63474.19742093628,206332.6141490644,1.8933607978946407,0.3076304620222547,33524.617965850804,0.8930947059905795
20211110,West Midlands,41696,4124,4124,309,1564.7517751523428,5849119,95634.82071688512,353341.4145009558,1.3617839430861622,0.27065839664437785,70227.6019646343,0.9168279872575682
20211110,Yorkshire and The Humber,41941,4470,4470,280,1529.7784226314168,5432599,100133.4935620039,292473.02740153135,1.9408806744079496,0.34236830128110346,51591.78247397866,0.9548582547690341
20211110,England,580511,59271,59271,3854,20715.627448198247,55468504,930363.927242867,2952200.073812684,0,0,533779.9034194048
20211110,UK,656897,66954,66954,4321,23472.165246689197,65830734,1092143.2444445728,3550411.5228555966,0,0,634023.0157067786
20211111,East Midlands,41034,4107,4107,292,1675.1635165106147,4761918,77858.62158951102,305479.57730466133,1.5475334275754893,0.254873410119528,50311.43121185538,0.8927467881639289
20211111,East of England,77310,7967,7967,549,3026.3168194971895,6134967,103081.26310464136,359385.14013881725,1.6576630119948772,0.2868267259598569,62184.69155596982,0.9248312175110315
20211111,London,83365,8973,8973,465,2932.118303482576,8853350,110402.758735458,403602.20151499356,1.812161745657389,0.2735434998150195,60923.2365709209,0.9510702728345768
20211111,North East,18059,1897,1897,145,768.4040006695712,2634757,55921.465790939,156102.57132738442,2.0053490058395873,0.35823539173905294,27886.151302389455,0.8983617844074425
20211111,North West,52149,5283,5283,366,1976.6611528274266,7231315,124324.2110015664,402394.38062984287,1.6231362544193744,0.30896110131301896,76595.05519827075,0.9148402468983857
20211111,Northern Ireland,4073,441,441,30,185.59964418243442,1866621,34972.51214956809,97561.88866920474,1.9965922142315273,0.35846489471054205,17516.101635720715,0.6884852361566702
20211111,Scotland,39207,4172,4172,236,1448.002539892888,5386661,62773.8155922877,376770.5396519192,0.9830567446505855,0.16661020166354168,63855.73969547385,0.9165874741328627
20211111,South East,143397,14369,14369,965,5366.590513482954,9037946,146926.86105087923,548036.8188355453,1.5449704965689621,0.2680966971581683,95100.10798081335,0.9515197368959717
20211111,South West,79858,8270,8270,563,3136.095495444566,5532533,101642.78800875568,308150.9977715468,1.8390369124356647,0.32984734349005856,55269.57470045422,0.9608940425660362
20211111,Wales,32892,3158,3158,228,1357.6203064066297,3108948,62042.65705757175,216040.54154722343,1.836263338224956,0.2871806218094028,33787.45072454911,0.8941243147199631
20211111,West Midlands,41495,4132,4132,310,1682.9806345505879,5849119,93731.1582144201,410486.82296636916,1.24711662328054,0.22834145451265672,75158.2943124119,0.9356716797863063
20211111,Yorkshire and The Humber,41880,4456,4456,288,1668.7672091109657,5432599,97710.41137528105,358504.9856432653,1.607291663857253,0.2725496584097968,60791.96052121062,0.9465287240968825
20211111,England,578547,59454,59454,3943,22233.097645576454,55468504,911599.5388714517,3252143.496132426,0,0,564220.5033542964
20211111,UK,654719,67225,67225,4437,25224.320136058403,65830734,1071388.5236708792,3942516.4660007735,0,0,679379.7954100401
20211112,East Midlands,40952,4094,4094,308,1745.0261171177358,4761918,76423.63893059785,345202.7545894819,1.3227956395531137,0.22138768568484202,57774.33538896185,0.8878197818610064
20211112,East of England,77143,7913,7913,572,3161.90042931117,6134967,101716.50371961042,380096.03494624107,1.5899491519368119,0.2676073791035381,63974.68975388519,0.9272705134355246
20211112,London,83311,8949,8949,482,3017.9670080269566,8853350,107986.24749662148,451557.4601399603,1.6038775595472052,0.23914176384806285,67328.2364067163,0.9587444300744916
20211112,North East,18021,1905,1905,141,763.8276660508133,2634757,55198.187776157334,143434.9381803645,2.3159655441455462,0.3848308402151469,23833.7689935375,0.9109914121112497
20211112,North West,51976,5279,5279,353,1909.750830569144,7231315,121546.42012583312,420785.71681486676,1.5939305769964582,0.2888558600464803,76255.78044614117,0.9130967189231834
20211112,Northern Ireland,4087,439,439,30,192.05993556027835,1866621,34733.636102536904,102054.80614397285,1.9269724164218611,0.3403429727115131,18024.978358036275,0.6924533689484903
20211112,Scotland,39155,4201,4201,237,1470.4214811568074,5386661,62837.065479840705,359970.65174062207,1.0153403245473378,0.17456163488883017,61887.68825650151,0.9208970083693776
20211112,South East,143201,14427,14427,997,5621.325274185684,9037946,144134.28464453327,581370.6446327798,1.4487188924181669,0.24792150407865052,99490.85733530256,0.9545660042668987
20211112,South West,79728,8282,8282,567,3160.947011137629,5532533,98781.86873737641,320316.0587956341,1.7147113036084412,0.30838874925219,57608.45486321798,0.9586578155069296
20211112,Wales,32906,3186,3186,243,1424.0588592772335,3108948,60928.417004689865,212920.0410147763,1.8156487858249475,0.28615632757867787,33557.380414300096,0.8856474923350278
20211112,West Midlands,41352,4141,4141,305,1694.995833311397,5849119,91565.95991395606,404419.76154433505,1.30757368874955,0.22641316923856103,70027.3802553505,0.9307919705514626
20211112,Yorkshire and The Humber,41716,4446,4446,280,1667.5049629215775,5432599,95390.21251040178,343369.58149704087,1.6167627661897053,0.2778062404203497,59000.74797937859,0.9397321613467146
20211112,England,577400,59436,59436,4005,22743.24513263211,55468504,892743.3238550877,3390552.9511407046,0,0,575294.2514224916
20211112,UK,653548,67262,67262,4515,25829.785408626427,65830734,1051242.4424421552,4065498.450040076,0,0,688764.2984513295
20211113,East Midlands,40974,4118,4118,316,1850.0849141427504,4761918,75299.7147078307,362702.58205640054,1.3189629738475108,0.20760733017368324,57090.08986671995,0.9009090454728536
20211113,East of England,77117,8049,8049,586,3397.0671536387304,6134967,100525.19044674661,426550.0958328488,1.4330151898090737,0.23567030327462218,70149.42420822488,0.9347036422526804
20211113,London,83312,9022,9022,500,3223.8862156974205,8853350,105882.9856115457,494470.7609940182,1.4637808564556565,0.2141339669886501,72335.27146128064,0.9627546634889618
20211113,North East,18031,1892,1892,143,837.4289875501653,2634757,54522.298870563165,166007.35769673908,2.0281664536668944,0.32843302626480003,26882.556297086798,0.919259347256692
20211113,North West,51982,5285,5285,366,2063.6395867543724,7231315,119278.57865989093,434003.65549659077,1.4959307357078953,0.27483311983492703,79735.36194738765,0.9123693270172852
