date,age_group,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ response_rate
20211110,0 - 17,24637,3481,3481,359,2136.9549546563926,14044453,347880.26024969434,1231974.1411511975,1.771046663459874,0.3066167616272619,205170.89335031225,0.0017542157035236616
20211110,18 - 34,32982,4538,4538,276,1669.3970447214294,14704349,252611.70611269108,863177.6974970561,1.771046663459874,0.3066167616272619,145304.4578383586,0.0022430098741535584
20211110,35 - 54,147501,22183,22183,1743,8250.875493337162,17542141,352056.0162978713,971040.6236774698,1.771046663459874,0.3066167616272619,202964.13603563578,0.008408380710199514
20211110,55 - 74,370371,32650,32650,1814,10397.178192148558,14608166,125005.7813606165,421636.7742758773,1.771046663459874,0.3066167616272619,71966.06607720966,0.025353696008109435
20211110,75 - 119,81406,4102,4102,129,1017.7595618256678,4931625,14589.480423699557,62582.28625399795,1.771046663459874,0.3066167616272619,8617.462405262686,0.016506932299191444
20211111,0 - 17,24462,3510,3510,404,2484.6653115947993,14044453,375624.464231662,1474805.1914593934,1.5475334275754893,0.254873410119528,241827.33493588516,0.0017417552680763003
20211111,18 - 34,32747,4564,4564,285,1799.3926301264773,14704349,227767.96069248745,906054.5806233905,1.5475334275754893,0.254873410119528,145559.93414700462,0.0022270282077771686
20211111,35 - 54,146743,22065,22065,1797,8939.185330250477,17542141,335767.727523126,1049242.0860178678,1.5475334275754893,0.254873410119528,209305.3831543335,0.008365170477195457
20211111,55 - 74,369603,33013,33013,1821,10944.719560892143,14608166,118444.6038524119,448112.39312027465,1.5475334275754893,0.254873410119528,73740.31957028423,0.02530112267344169
20211111,75 - 119,81164,4073,4073,130,1056.3573031945195,4931625,13783.76737119195,64302.214779848495,1.5475334275754893,0.254873410119528,8946.823602532351,0.016457861252629713
20211112,0 - 17,24430,3575,3575,426,2659.404953898529,14044453,370773.3725237584,1557000.4548289268,1.3227956395531137,0.22138768568484202,245493.2888650907,0.00173947678845164
20211112,18 - 34,32545,4538,4538,300,1887.489514580509,14704349,227761.60152655127,920800.7612674788,1.3227956395531137,0.22138768568484202,151354.52810992964,0.0022132907754025695
20211112,35 - 54,146287,21916,21916,1820,9192.27830840476,17542141,324549.64145884075,1070827.9750070837,1.3227956395531137,0.22138768568484202,209009.98025151354,0.008339175930691698
20211112,55 - 74,369221,33216,33216,1854,11082.747041416298,14608166,116309.05143069779,454882.17056330707,1.3227956395531137,0.22138768568484202,74907.46635387851,0.025274972915833513
20211112,75 - 119,81065,4017,4017,115,1007.8655903263206,4931625,11848.775502307546,61987.08837327444,1.3227956395531137,0.22138768568484202,7999.03487091697,0.01643778673358173
20211113,0 - 17,24394,3644,3644,454,2909.180516797676,14044453,379540.76888526033,1742331.0003448126,1.3189629738475108,0.20760733017368324,268006.95007884334,0.0017369134988738971
20211113,18 - 34,32456,4484,4484,302,1924.9514715348641,14704349,220356.9378567481,948759.8631402601,1.3189629738475108,0.20760733017368324,153359.23850258504,0.0022072381443068306
20211113,35 - 54,146361,21859,21859,1880,9927.844491293758,17542141,315385.65181140497,1171806.0045419387,1.3189629738475108,0.20760733017368324,218647.3428805522,0.008343394343940115
20211113,55 - 74,369625,33571,33571,1874,11669.120102180023,14608166,108828.18324956812,475767.86911611015,1.3189629738475108,0.20760733017368324,75647.99577438796,0.02530262868042436
20211113,75 - 119,81058,3999,3999,96,956.3997510791422,4931625,9005.006358934514,57557.00333739354,1.3189629738475108,0.20760733017368324,6410.178094881056,0.016436367323143995
20211114,0 - 17,24369,3756,3756,491,3141.547533693792,14044453,378435.2386790763,1805190.8486800594,1.506967982966561,0.23713557140404054,275973.3215361527,0.001735133436667131
20211114,18 - 34,32300,4414,4413,302,1894.9596183990354,14704349,211212.62956535615,936163.828186589,1.506967982966561,0.23713557140404054,154759.87376180067,0.0021966290381165462
20211114,35 - 54,145759,21587,21587,1895,10198.691978817957,17542141,311482.85455871484,1200935.6348239363,1.506967982966561,0.23713557140404054,223315.3597604479,0.008309076982108398
20211114,55 - 74,369334,33419,33419,1882,11773.996464378122,14608166,105928.31773222784,476409.9044401663,1.506967982966561,0.23713557140404054,75762.26087431748,0.025282708315335408
20211114,75 - 119,81013,3934,3933,104,950.0687581832552,4931625,9872.049655791696,61748.58834455226,1.506967982966561,0.23713557140404054,6873.461365676755,0.01642724254175855
20211115,0 - 17,24176,3856,3856,524,3465.1156543278476,14044453,383308.80055832263,2025703.9845015705,1.3922359736047807,0.20898142485322788,300079.21912601875,0.0017213913564308983
20211115,18 - 34,32119,4364,4363,316,2036.3405647904478,14704349,216711.67207437116,1028585.3847843505,1.3922359736047807,0.20898142485322788,166143.71852412043,0.002184319754652178
20211115,35 - 54,145116,21599,21599,1916,10921.36734392197,17542141,296570.4324738883,1293293.3501483195,1.3922359736047807,0.20898142485322788,226058.40866042566,0.00827242239131472
20211115,55 - 74,368811,33343,33343,1885,12246.28714735468,14608166,98340.4242680072,487427.7585469954,1.3922359736047807,0.20898142485322788,74642.30838865279,0.025246906422065576
20211115,75 - 119,80888,3831,3830,100,951.2057611521604,4931625,8831.913445884918,62883.08886948245,1.3922359736047807,0.20898142485322788,6630.846539550569,0.016401895926798978
20211116,0 - 17,24242,3999,3999,540,3485.4298576656633,14044453,391204.40891605953,2047615.0999170989,1.3566804468788647,0.21416765737424795,312958.1508163475,0.0017260907206567604
20211116,18 - 34,32188,4329,4328,317,2006.582602379114,14704349,206756.95824538375,1018817.3520758332,1.3566804468788647,0.21416765737424795,164118.5024579603,0.00218901224392865
20211116,35 - 54,145276,21735,21735,1967,10978.588256824689,17542141,293824.66224796756,1299107.320321052,1.3566804468788647,0.21416765737424795,231316.3814997428,0.008281543284824812
20211116,55 - 74,368829,33379,33379,1870,12045.153376999358,14608166,94570.14454635026,476459.6870452299,1.3566804468788647,0.21416765737424795,73681.25959662745,0.025248138609596852
20211116,75 - 119,80776,3689,3688,91,879.861500830181,4931625,7735.330049080562,58775.60631145883,1.3566804468788647,0.21416765737424795,6020.770482819174,0.016379185359795198
20211117,0 - 17,24310,4124,4124,555,3615.696315105154,14044453,389551.4956902193,2095701.503265727,1.262011882045002,0.20115720455175334,320352.8362905028,0.0017309324898591636
20211117,18 - 34,32107,4334,4333,322,2034.8171355770246,14704349,213416.99661517033,1057430.6759075893,1.262011882045002,0.20115720455175334,174101.26789753002,0.0021835036695606177
20211117,35 - 54,145253,21875,21875,1984,11068.319015300749,17542141,288173.74602795666,1319173.2767015046,1.262011882045002,0.20115720455175334,234556.76123356918,0.008280232156382735
20211117,55 - 74,368516,33365,33365,1826,11800.170556031593,14608166,90343.90152589882,467280.8074055303,1.262011882045002,0.20115720455175334,72370.26360197521,0.02522671223752523
20211117,75 - 119,80715,3572,3571,86,867.5323102868739,4931625,6371.180753278038,53858.1156506218,1.262011882045002,0.20115720455175334,5080.877321818239,0.016366816211694928
20211118,0 - 17,24527,4275,4275,557,3617.863564443528,14044453,390399.0347090983,2093733.2918011856,1.2942424843250464,0.21710895721015,318617.3331051179,0.0017463834298138917
20211118,18 - 34,32318,4369,4368,319,2007.4170007839946,14704349,208096.72158995754,1005261.9760969607,1.2942424843250464,0.21710895721015,169829.45654608327,0.002197853165753887
20211118,35 - 54,146029,22051,22051,2017,11130.564391428266,17542141,293768.37686088064,1333322.0806180928,1.2942424843250464,0.21710895721015,238627.6271531086,0.008324468489906678
20211118,55 - 74,369466,33400,33400,1809,11627.294900983949,14608166,87202.21827930518,456289.33057764795,1.2942424843250464,0.21710895721015,69794.30789610608,0.025291744357231426
20211118,75 - 119,80815,3505,3504,81,854.9942602510006,4931625,5756.728833138083,52873.8240291583,1.2942424843250464,0.21710895721015,4696.432031122709,0.016387093503662586
20211119,0 - 17,24514,4343,4343,564,3624.449040155486,14044453,399540.35157395015,2205930.638548482,1.1117824621160626,0.18876999461326505,348461.2789277565,0.0017454577974663733
20211119,18 - 34,32157,4315,4314,314,1893.4275856459033,14704349,205053.96053834434,1070086.5770394122,1.1117824621160626,0.18876999461326505,183862.26737749844,0.0021869040241087856
20211119,35 - 54,146187,22241,22241,2052,11089.20057196195,17542141,290442.34715484135,1312690.5028807416,1.1117824621160626,0.18876999461326505,241112.2514139288,0.008333475372247892
20211119,55 - 74,369734,33600,33600,1781,11413.701477324816,14608166,84665.67525530215,446202.687916893,1.1117824621160626,0.18876999461326505,68574.69073559932,0.02531009026047486
20211119,75 - 119,80867,3462,3461,88,860.9657244147863,4931625,6550.253788387946,52629.12269383347,1.1117824621160626,0.18876999461326505,5318.472220473949,0.01639763769548577
20211120,0 - 17,24513,4396,4396,580,3720.642635139644,14044453,418330.35340418125,2322047.06125028,1.0460394976358462,0.1872494790813456,371524.22732739366,0.0017453865949781028
20211120,18 - 34,31970,4273,4272,291,1780.4901361939367,14704349,185285.91520147567,973332.2071080375,1.0460394976358462,0.1872494790813456,167150.68148758172,0.0021741866980986373
20211120,35 - 54,146045,22519,22519,2136,11393.325942616675,17542141,296436.28356372425,1345152.3184204705,1.0460394976358462,0.1872494790813456,250058.4769257039,0.008325380579257686
20211120,55 - 74,368802,33499,33499,1761,11305.527958271035,14608166,84192.65754438502,449641.0464937587,1.0460394976358462,0.1872494790813456,69430.19445490846,0.025246290328299937
20211120,75 - 119,80591,3369,3368,92,851.5077547156116,4931625,6521.345843376133,53115.95368797285,1.0460394976358462,0.1872494790813456,5516.3589324026825,0.016341672369655034
20211121,0 - 17,24429,4416,4416,567,3664.8115427307043,14044453,421819.5919816137,2348289.6450847634,1.0098096508138172,0.17892586484230796,376569.31894953334,0.0017394055859633693
20211121,18 - 34,31897,4263,4263,293,1785.1861614237052,14704349,190071.34502801285,1009284.2317925822,1.0098096508138172,0.17892586484230796,171115.6832490216,0.002169222180458312
20211121,35 - 54,145937,22691,22691,2134,11587.537716816232,17542141,294583.88803696074,1352929.5584301255,1.0098096508138172,0.17892586484230796,247265.05204953608,0.008319223976138374
20211121,55 - 74,368649,33646,33646,1737,11278.39858553584,14608166,84829.56793336108,454916.78511890036,1.0098096508138172,0.17892586484230796,69608.38011936302,0.0252358167342841
20211121,75 - 119,80474,3314,3314,86,830.7400078030898,4931625,5862.831339347459,50387.949456648865,1.0098096508138172,0.17892586484230796,4886.412845798964,0.016317947938052874
20211122,0 - 17,24510,4565,4565,605,3761.761903771021,14044453,420360.9969153275,2217929.871016924,1.0519444072202566,0.187557179794149,367658.5119471986,0.0017451729875132909
20211122,18 - 34,31741,4272,4272,306,1715.651341443225,14704349,200312.50251338296,967177.9984708185,1.0519444072202566,0.187557179794149,174231.20879390987,0.0021586130742680277
20211122,35 - 54,145677,22827,22827,2157,11402.307040739148,17542141,294174.22915864777,1311556.5215633344,1.0519444072202566,0.187557179794149,247290.11749821884,0.008304402524184476
20211122,55 - 74,368259,33748,33748,1752,11027.743272662783,14608166,85739.61769807285,448714.3955518811,1.0519444072202566,0.187557179794149,70735.32133143107,0.025209119337773134
20211122,75 - 119,80384,3234,3234,86,815.1850129435251,4931625,5826.308288414603,48055.82466244112,1.0519444072202566,0.187557179794149,4878.762446513862,0.01629969837528198
20211123,0 - 17,24427,4705,4705,621,3870.4881707461154,14044453,435008.0600124466,2260866.0644223327,1.0436735915574902,0.17995758741391868,374451.50373847934,0.001739263180986828
20211123,18 - 34,31670,4312,4312,294,1692.3753165167618,14704349,193963.98266528748,953482.9081464926,1.0436735915574902,0.17995758741391868,169778.70318347745,0.0021537845708096293
20211123,35 - 54,145360,23023,23023,2168,11483.686890072959,17542141,296985.3067299481,1321656.438364661,1.0436735915574902,0.17995758741391868,246498.0505962183,0.00828633175391761
20211123,55 - 74,367964,33766,33766,1722,10907.990536491217,14608166,85457.20829116328,444593.7933793398,1.0436735915574902,0.17995758741391868,69710.24126892096,0.02518892515323279
20211123,75 - 119,80302,3182,3182,77,792.4195914113318,4931625,5127.204902935925,46574.11126226396,1.0436735915574902,0.17995758741391868,4231.488175371723,0.016283070995868502
20211124,0 - 17,24524,4801,4801,631,3962.950958531957,14044453,419916.67095916846,2177275.590072226,1.0681127454381671,0.18186585557422585,356212.51221907214,0.0017461698223490798
20211124,18 - 34,31668,4395,4395,305,1817.0345365089531,14704349,200078.65971657512,1008123.4459710163,1.0681127454381671,0.18186585557422585,174007.1613546693,0.0021536485566277025
20211124,35 - 54,145675,23479,23478,2231,11840.046832693175,17542141,313519.8917797009,1361924.914336605,1.0681127454381671,0.18186585557422585,254728.58479043312,0.0083042885130156
20211124,55 - 74,368020,34065,34065,1729,10985.550459895549,14608166,88461.82888329489,444435.3985703131,1.0681127454381671,0.18186585557422585,70282.68616338886,0.02519275862555231
20211124,75 - 119,80290,3175,3175,71,760.8712517554067,4931625,4967.795317830259,45813.43346750695,1.0681127454381671,0.18186585557422585,3877.202671116338,0.016280637720832384
20211125,0 - 17,24341,4803,4803,637,4033.483592630541,14044453,416423.41175224667,2156389.5558774504,1.194284316437443,0.20529185868688202,349901.3004556954,0.0017331397669955533
20211125,18 - 34,31450,4445,4445,324,1901.7615524806577,14704349,209696.2188681575,1007344.0219412434,1.194284316437443,0.20529185868688202,179617.4615420677,0.0021388230107976898
20211125,35 - 54,145224,23807,23806,2235,11969.712016167934,17542141,319883.1004867293,1390089.1416682743,1.194284316437443,0.20529185868688202,258384.08676953887,0.008278578994434032
20211125,55 - 74,367238,34239,34239,1704,10982.066638521997,14608166,86394.69569348998,445243.5118508803,1.194284316437443,0.20529185868688202,68526.6322226647,0.025139226922804684
20211125,75 - 119,80071,3158,3158,66,734.2880888729674,4931625,4301.820656555685,42588.07977765384,1.194284316437443,0.20529185868688202,3252.158475285346,0.016236230451423212
20211126,0 - 17,24337,4807,4807,632,3929.2438189240165,14044453,404808.7853487857,2094265.8366473163,1.188216144267031,0.20821313542193778,333433.3687464829,0.0017328549570424707
20211126,18 - 34,31421,4470,4470,347,1992.7541981613624,14704349,224839.6685569344,1052404.5660743713,1.188216144267031,0.20821313542193778,186575.21640858223,0.0021368508051597523
20211126,35 - 54,144940,24047,24046,2224,11543.548784982022,17542141,323392.3210289531,1343655.9931764184,1.188216144267031,0.20821313542193778,257927.5566855782,0.00826238940845362
20211126,55 - 74,366627,33976,33976,1704,10665.908443502693,14608166,88623.12302789639,437811.5283328307,1.188216144267031,0.20821313542193778,69400.57186458085,0.02509740100160417
20211126,75 - 119,79899,3151,3151,71,706.660286515707,4931625,4451.172677223883,40959.29500463764,1.188216144267031,0.20821313542193778,3486.207720086389,0.01620135350923884
20211127,0 - 17,24174,4833,4833,616,3881.5345509003646,14044453,390242.4037623129,2033889.2564162044,1.2730585303034214,0.2180043151228582,313254.52798772464,0.001721248951454357
20211127,18 - 34,31209,4473,4473,357,2098.9771328937622,14704349,235544.00879067587,1106865.6724347866,1.2730585303034214,0.2180043151228582,185869.13991636038,0.0021224333018755198
20211127,35 - 54,144343,24150,24149,2189,11562.183862727525,17542141,331964.1112178268,1360944.7433648682,1.2730585303034214,0.2180043151228582,255186.56953417024,0.008228357074544093
20211127,55 - 74,365836,34036,34036,1690,10684.872543208807,14608166,91347.91772812969,435692.90723171417,1.2730585303034214,0.2180043151228582,68191.34978101721,0.025043253205090907
20211127,75 - 119,79766,3104,3104,74,703.1631657915813,4931625,5442.397940396959,42462.10763990475,1.2730585303034214,0.2180043151228582,4013.2514885790824,0.016174384710921856
20211128,0 - 17,24273,4878,4878,588,3768.2267915929638,14044453,365653.96891119896,1847649.5315560217,1.4094558905886898,0.24012210716882854,281414.71464302257,0.0017282979977931501
20211128,18 - 34,31303,4503,4503,356,2120.8192164396396,14704349,237750.49215886084,1098345.2857557272,1.4094558905886898,0.24012210716882854,179447.9699433635,0.002128825968426076
20211128,35 - 54,144587,24274,24273,2196,11742.218338522598,17542141,358341.3369759218,1379147.9130245876,1.4094558905886898,0.24012210716882854,255973.5564546636,0.008242266437146982
20211128,55 - 74,366063,33857,33857,1640,10576.618703716733,14608166,94967.76951977811,427871.51139680605,1.4094558905886898,0.24012210716882854,65576.18618112266,0.025058792458957545
20211128,75 - 119,79684,3061,3061,67,697.5879549496335,4931625,5496.430261650532,43489.91184172444,1.4094558905886898,0.24012210716882854,3858.874202323925,0.016157757331508378
20211129,0 - 17,24567,4985,4985,604,3963.7283423907566,14044453,392307.9375972832,2052534.8814663321,1.472034290230502,0.23602815091286933,306345.2449915152,0.0017492315293447171
20211129,18 - 34,31574,4624,4624,373,2311.653169307732,14704349,239119.72954970758,1185785.0419042914,1.472034290230502,0.23602815091286933,185138.85418231462,0.0021472558900771464
20211129,35 - 54,145668,24877,24876,2230,12388.246780258893,17542141,344818.6323214871,1449723.5915939556,1.472034290230502,0.23602815091286933,258319.8550633505,0.008303889473924533
20211129,55 - 74,366973,33918,33918,1598,10573.667696126271,14608166,86758.77654300234,426821.48817801184,1.472034290230502,0.23602815091286933,63495.1384382804,0.025121086384149796
20211129,75 - 119,79837,3050,3050,68,707.5750723448474,4931625,5469.733673159562,44968.74934968718,1.472034290230502,0.23602815091286933,4095.177329525297,0.016188781588218893
20211130,0 - 17,24825,5130,5130,598,4063.9401484000223,14044453,406787.8197118588,2170880.74302442,1.5298546949386347,0.23699488897637522,314720.7497883771,0.0017676017713185413
20211130,18 - 34,31853,4814,4814,369,2311.6418269832125,14704349,243262.89664365392,1160426.3521512258,1.5298546949386347,0.23699488897637522,184392.08386737457,0.0021662298684559243
20211130,35 - 54,146677,25627,25626,2239,12957.052129528045,17542141,337755.65343350114,1475162.3813658126,1.5298546949386347,0.23699488897637522,253724.12957896682,0.008361408108622546
20211130,55 - 74,367984,34392,34392,1520,10420.980024076822,14608166,80542.73939123958,417010.54185498884,1.5298546949386347,0.23699488897637522,59452.26706391251,0.02519029425048976
20211130,75 - 119,79949,3058,3058,70,708.199231291327,4931625,5472.865690333542,45336.4288283465,1.5298546949386347,0.23699488897637522,4169.944606254028,0.01621149215522267
20211201,0 - 17,24987,5107,5107,608,4130.850728124065,14044453,408176.23002363305,2157521.3046079013,1.349642853067323,0.2084286598865361,313762.6080836706,0.0017791365744183843
20211201,18 - 34,32175,5058,5058,390,2452.996175289119,14704349,249304.64903216442,1195111.1735750418,1.349642853067323,0.2084286598865361,191517.88705485777,0.002188128151746126
20211201,35 - 54,147405,26211,26210,2226,12758.513681478376,17542141,334447.84800136805,1454273.9463101726,1.349642853067323,0.2084286598865361,253150.06589209102,0.008402908174093459
20211201,55 - 74,368384,34868,34868,1502,10368.690918647937,14608166,80769.13612408585,414326.6062996766,1.349642853067323,0.2084286598865361,60079.749649603895,0.025217676195629212
20211201,75 - 119,80022,3090,3090,70,733.068478970994,4931625,5793.821252911553,44938.79009753776,1.349642853067323,0.2084286598865361,4319.319628488235,0.01622629457835906
20211202,0 - 17,25783,5305,5305,644,4483.346404102921,14044453,413632.4735090709,2257258.6424214817,1.4159226273421317,0.21240406487538047,312997.49934259435,0.0018358137550818106
20211202,18 - 34,33838,5474,5474,411,2623.8851768920194,14704349,242364.4432403766,1160968.6783112672,1.4159226273421317,0.21240406487538047,179225.03660115346,0.002301223944018195
20211202,35 - 54,151818,27388,27387,2308,13625.619506952207,17542141,342870.79189802316,1490919.38683595,1.4159226273421317,0.21240406487538047,251741.8114961827,0.008654473818218654
20211202,55 - 74,371511,35391,35391,1463,10457.937302138998,14608166,78726.31739223421,412314.22203343967,1.4159226273421317,0.21240406487538047,56709.210875948585,0.025431734551756874
20211202,75 - 119,80417,3125,3125,68,752.835821927212,4931625,5755.368122812936,46000.60453139916,1.4159226273421317,0.21240406487538047,4165.995346251717,0.016306389881631307
20211203,0 - 17,26398,5458,5458,668,4729.745245596702,14044453,418012.0663307857,2278741.706568289,1.4279853928914583,0.21062481345268444,310789.0634247676,0.0018796032853682517
20211203,18 - 34,34873,5706,5706,419,2748.056168661298,14704349,240310.7485056424,1171639.6598166097,1.4279853928914583,0.21062481345268444,175070.04391947077,0.002371611283165273
20211203,35 - 54,154875,28229,28227,2350,14376.106190987459,17542141,343447.8556757048,1509878.0245360744,1.4279853928914583,0.21062481345268444,247610.08663884914,0.00882873988984583
20211203,55 - 74,374216,35635,35635,1465,10568.593480107744,14608166,80653.87073626336,417874.40991665673,1.4279853928914583,0.21062481345268444,56651.34943233954,0.025616904955762413
20211203,75 - 119,80844,3128,3128,66,753.9398964730808,4931625,5683.37556328707,44674.120234029855,1.4279853928914583,0.21062481345268444,3981.446814630343,0.016392973918333206
20211204,0 - 17,26952,5571,5571,707,4973.74473304991,14044453,445293.0916909987,2466091.2391774035,1.351574327667074,0.20310988585987613,341208.43266198505,0.0019190494638701842
20211204,18 - 34,35707,5852,5852,421,2847.3903919850563,14704349,225226.80361960462,1179317.711664811,1.351574327667074,0.20310988585987613,169298.56073586302,0.0024283291970287157
20211204,35 - 54,157401,28946,28945,2414,14817.332125548402,17542141,336273.7663667588,1518032.252752945,1.351574327667074,0.20310988585987613,249237.4927871168,0.00897273599613639
20211204,55 - 74,376539,35811,35811,1479,10754.096226312418,14608166,79695.36197012263,422662.0034277178,1.351574327667074,0.20310988585987613,57467.67423535282,0.02577592560215978
20211204,75 - 119,81069,3196,3196,74,776.1984227588966,4931625,6418.556921120109,47916.740275499644,1.351574327667074,0.20310988585987613,4789.471614486719,0.016438597825260436
20211205,0 - 17,27211,5651,5651,727,5184.170701684271,14044453,459625.8102925672,2650805.316080797,1.3396174986478042,0.1939769553782689,368640.1322456515,0.001937490908332279
20211205,18 - 34,36195,5989,5989,437,2997.069529009473,14704349,232564.6527616189,1263027.950541141,1.3396174986478042,0.1939769553782689,178760.39876748485,0.002461516657418836
20211205,35 - 54,158927,29495,29494,2430,15128.957412796502,17542141,323319.0686314735,1536455.6880299335,1.3396174986478042,0.1939769553782689,248439.61843996172,0.009059726517988882
20211205,55 - 74,378107,36013,36013,1453,10814.595606712166,14608166,75892.77979320106,423661.2021341064,1.3396174986478042,0.1939769553782689,56240.35059466761,0.02588326282710643
20211205,75 - 119,81376,3225,3225,77,798.078782984249,4931625,6801.270279426326,49544.450485139365,1.3396174986478042,0.1939769553782689,5233.865458538249,0.016500849111601146
20211206,0 - 17,27280,5698,5698,729,5308.844544927123,14044453,455048.40939196595,2683716.96777962,1.3663949943577218,0.1920753902724707,362125.54464070324,0.0019424038800229528
20211206,18 - 34,36592,6092,6092,451,3151.5472711743214,14704349,238007.86013990967,1295664.8781652364,1.3663949943577218,0.1920753902724707,181281.34761278998,0.00248851547253129
20211206,35 - 54,160076,29852,29851,2428,15564.616222913022,17542141,328985.46063012996,1580588.7721060014,1.3663949943577218,0.1920753902724707,250301.497389258,0.009125225934508222
20211206,55 - 74,378948,35983,35983,1426,10849.938278533455,14608166,74463.60350035763,422820.79675681115,1.3663949943577218,0.1920753902724707,54522.22199200628,0.025940833366762124
20211206,75 - 119,81469,3242,3242,70,796.3640011795377,4931625,6262.70607209244,48890.990672088294,1.3663949943577218,0.1920753902724707,4738.9075103057085,0.01651970699313107
20211207,0 - 17,27549,5799,5799,706,5211.225811541594,14044453,441298.48923490674,2626409.273839613,1.4652155148947235,0.2014689279359611,350960.1966718918,0.001961557349367754
20211207,18 - 34,37141,6358,6358,476,3325.898709002812,14704349,252673.90365847456,1373202.7366785961,1.4652155148947235,0.2014689279359611,192248.3137366497,0.002525851365470175
20211207,35 - 54,161716,30647,30646,2470,15863.816448316567,17542141,333945.290375072,1594312.703103329,1.4652155148947235,0.2014689279359611,250355.46435846854,0.009218715092986654
20211207,55 - 74,380287,36166,36166,1385,10724.790123316361,14608166,72693.26854993221,410911.7004289559,1.4652155148947235,0.2014689279359611,51873.97051644068,0.026032494428116438
20211207,75 - 119,81685,3272,3272,63,765.7612975269521,4931625,6162.067179452151,49419.166377642825,1.4652155148947235,0.2014689279359611,4593.384562652466,0.01656350594378121
20211208,0 - 17,27944,5973,5973,734,5420.361443180139,14044453,470211.16059622914,2828584.3954710127,1.3748903041279095,0.19201627541197872,377042.11942309886,0.001989682332234655
20211208,18 - 34,37563,6581,6581,486,3352.5927750525316,14704349,241341.35260813005,1322811.546924078,1.3748903041279095,0.19201627541197872,192033.4713023647,0.002554550357856713
20211208,35 - 54,163290,31384,31382,2519,16209.64559326233,17542141,326057.2387478292,1646934.1366236168,1.3748903041279095,0.19201627541197872,254427.63855548156,0.009308441882892173
20211208,55 - 74,381852,36399,36399,1363,10536.453210070733,14608166,68056.3782139929,402359.3968326909,1.3748903041279095,0.19201627541197872,51147.16516736806,0.026139626288474542
20211208,75 - 119,81931,3325,3325,69,786.7514008771569,4931625,5785.459924679864,50333.049248864576,1.3748903041279095,0.19201627541197872,4532.372526622158,0.016613388082021646
20211209,0 - 17,27722,5846,5846,719,5068.391688734455,14044453,452662.0499336724,2618703.5474791653,1.3442685289285474,0.19903022856197303,366059.3236405304,0.001973875379838574
20211209,18 - 34,37073,6499,6499,531,3539.158827987426,14704349,267041.9487480374,1448177.8123519556,1.3442685289285474,0.19903022856197303,214850.48087480068,0.0025212268832846664
20211209,35 - 54,162203,31387,31385,2527,15651.255491317243,17542141,327113.895239717,1626712.6361228845,1.3442685289285474,0.19903022856197303,258799.2869103854,0.009246476812607993
20211209,55 - 74,381276,36092,36092,1330,10025.851751719843,14608166,65235.4681392856,381803.18714108045,1.3442685289285474,0.19903022856197303,49938.08244430389,0.02610019628747373
20211209,75 - 119,81881,3313,3313,67,740.3558136606151,4931625,5236.164065104974,47774.07527858532,1.3442685289285474,0.19903022856197303,4182.28209188046,0.016603249436037817
20211210,0 - 17,27587,5727,5727,700,4934.845750098497,14044453,440298.7654758938,2532196.766935286,1.3793484610721944,0.20298225759809277,353596.75958380476,0.0019642630439220383
20211210,18 - 34,36844,6495,6495,579,3830.556182569288,14704349,287474.2296602143,1560227.5351814087,1.3793484610721944,0.20298225759809277,232391.75703031858,0.002505653259454057
20211210,35 - 54,161975,31467,31466,2515,15372.054188311407,17542141,328405.2020716229,1603487.2517279868,1.3793484610721944,0.20298225759809277,259877.70888081682,0.009233479539356115
20211210,55 - 74,381060,35957,35957,1297,9703.003925061634,14608166,63011.413152979425,367990.82822502236,1.3793484610721944,0.20298225759809277,48319.87384522273,0.02608541003709843
20211210,75 - 119,81937,3347,3347,68,745.8707784243206,4931625,5049.712949913424,45597.78463674643,1.3793484610721944,0.20298225759809277,3952.48439139164,0.016614604719539707
20211211,0 - 17,27789,5676,5676,678,4811.778279254591,14044453,436529.6417374391,2608061.5182939274,0.9439792217774036,0.14006178789044352,368126.71188386215,0.0019786459465527067
20211211,18 - 34,37057,6577,6577,641,4300.430252292146,14704349,308832.53377103736,1731662.573438421,0.9439792217774036,0.14006178789044352,256854.0151536293,0.0025201387698292528
20211211,35 - 54,163229,31857,31855,2565,15982.752313793437,17542141,321325.2712307855,1651158.1077660732,0.9439792217774036,0.14006178789044352,263128.04557746585,0.009304964542241452
20211211,55 - 74,382459,35844,35844,1272,9594.722766909665,14608166,60226.45933528045,361092.8531566903,0.9439792217774036,0.14006178789044352,47568.67811774905,0.02618117839022366
20211211,75 - 119,82237,3362,3362,70,759.13777492966,4931625,5483.289056377398,46405.937110298626,0.9439792217774036,0.14006178789044352,4269.948876256216,0.01667543659544268
20211212,0 - 17,28027,5707,5707,678,4817.051491034428,14044453,407209.5478218741,2364063.861512594,1.345683072587449,0.20112524067418938,335791.51731539913,0.001995592138761118
20211212,18 - 34,37353,6716,6716,713,4812.556319496051,14704349,331822.9285330927,1911431.6701813051,1.345683072587449,0.20112524067418938,278437.6037871562,0.0025402688687544074
20211212,35 - 54,164564,32607,32605,2675,16710.046406823876,17542141,335747.50635878945,1711490.7494152542,1.345683072587449,0.20112524067418938,273997.79074437986,0.009381066997466273
