date,age_group,imd,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ response_rate
20211101,0 - 17,1,2316,359,359,60,325.23459001578163,4829017,145390.86871479405,547996.9000103686,1.51352583291269,0.28402453434429786,99433.69627734272,0.00047960071376845434
20211101,0 - 17,2,6535,1021,1021,142,832.7840926843558,4042171,127784.87023862012,520704.82129425404,1.51352583291269,0.28402453434429786,87754.68213956905,0.0016167054783184582
20211101,0 - 17,3,16489,2620,2620,417,2377.7657696920237,5173265,188878.65363003532,715463.217552913,1.51352583291269,0.28402453434429786,125853.19063696422,0.0031873488019654897
20211101,18 - 34,1,5671,909,909,52,342.9613687643209,5080285,83783.77778066571,339372.39157110214,1.51352583291269,0.28402453434429786,54261.753694534236,0.0011162759569591076
20211101,18 - 34,2,10448,1494,1494,103,614.1905693144931,4715008,73175.05658265334,277156.79623287544,1.51352583291269,0.28402453434429786,47873.88917341295,0.0022159029210554893
20211101,18 - 34,3,18104,2461,2461,150,941.387869945659,4909056,66333.49654951465,269560.85642822564,1.51352583291269,0.28402453434429786,43739.71344405141,0.00368787807676262
20211101,35 - 54,1,20504,3272,3272,284,1475.7589955540375,5174512,115217.09650279258,390508.3135103849,1.51352583291269,0.28402453434429786,76454.2549731785,0.003962499265631233
20211101,35 - 54,2,43292,6842,6841,578,2949.4465582458915,5317627,109848.68624956362,374884.95519782987,1.51352583291269,0.28402453434429786,73401.18311933546,0.008141225399976342
20211101,35 - 54,3,87800,13600,13597,1456,7061.300171505148,7050002,171987.01072371454,551663.484676901,1.51352583291269,0.28402453434429786,114200.41359128169,0.012453897176199383
20211101,55 - 74,1,33683,2977,2977,185,1109.8645323477547,3673492,31307.03322134016,120797.37643976578,1.51352583291269,0.28402453434429786,20252.8509833125,0.009169204669562368
20211101,55 - 74,2,100780,8505,8503,522,3189.741553841881,4474672,35903.8476847783,142468.0778514439,1.51352583291269,0.28402453434429786,23972.928033676686,0.0225223211891285
20211101,55 - 74,3,242533,19873,19871,1370,7614.632116946052,6460002,55730.72876625384,205588.35613642144,1.51352583291269,0.28402453434429786,37072.43377450618,0.03754379642606922
20211101,75 - 119,1,6391,361,361,24,144.6325722143713,1141072,6528.0939031156695,27282.186345447324,1.51352583291269,0.28402453434429786,4332.277178235447,0.005600873564507761
20211101,75 - 119,2,21497,1242,1242,55,407.78206246908275,1508207,6025.401176720794,27572.66007173529,1.51352583291269,0.28402453434429786,3964.333343820075,0.014253348512505246
20211101,75 - 119,3,55629,3062,3062,133,1015.2658191951592,2282346,8339.961891144147,42168.68982730486,1.51352583291269,0.28402453434429786,5601.400246492448,0.02437360505374733
20211102,0 - 17,1,2337,344,344,55,283.7069524156374,4829017,139942.1751376646,505489.9132078263,1.6936612612739839,0.3213638387129626,91753.45208332184,0.0004839494249036605
20211102,0 - 17,2,6610,1012,1012,122,705.413935271407,4042171,119884.40588358567,451433.12224001175,1.6936612612739839,0.3213638387129626,77218.42538740659,0.0016352598640680962
20211102,0 - 17,3,16709,2539,2539,365,2021.685475036588,5173265,176091.21394348182,606943.0378381689,1.6936612612739839,0.3213638387129626,110184.89676964797,0.0032298751368816407
20211102,18 - 34,1,5642,917,917,56,333.9055064581737,5080285,94072.18140773912,324240.3439506891,1.6936612612739839,0.3213638387129626,58259.5278814308,0.0011105676157932085
20211102,18 - 34,2,10428,1475,1475,92,543.3354340283582,4715008,69678.03596751459,248180.00210016328,1.6936612612739839,0.3213638387129626,43592.69200104494,0.002211661146704311
20211102,18 - 34,3,18128,2407,2407,141,851.5015234604932,4909056,65653.9263209339,242618.37470540561,1.6936612612739839,0.3213638387129626,41080.26267102545,0.003692767000417188
20211102,35 - 54,1,20549,3266,3266,268,1355.6705277350418,5174512,116877.39817887724,366667.30203083856,1.6936612612739839,0.3213638387129626,74683.96341185944,0.003971195737878277
20211102,35 - 54,2,43367,6827,6827,579,2857.874910061888,5317627,117066.01801406391,364268.86012277956,1.6936612612739839,0.3213638387129626,73582.14135168646,0.008155329435479397
20211102,35 - 54,3,88133,13631,13629,1402,6585.529190338306,7050002,176620.972781168,513641.2219445807,1.6936612612739839,0.3213638387129626,109593.16764660538,0.01250113120535285
