file,0,-1,-2,-3,-4,-5,-6,-7,-8
20200705,1476.177992062409,1442.5455965672675,1548.1070832980092,1187.8769890892804,1353.3496364201958,1386.3009858746632,1352.0661053895408,1334.2072797663554,1417.269531666229
20200706,1671.4784052903965,1452.5288100601297,1466.810435461559,1573.9780536098383,1227.4746332505215,1349.0242967101692,1383.1377872033804,1349.189358300763,1332.1341034351865
20200707,1985.0916214467177,1688.5032057292492,1442.7592062631502,1456.5608712654887,1564.644419879775,1220.7553783118328,1342.5929373131382,1378.8803783626013,1345.6910183282353
20200708,2001.736615445037,1927.5355369052286,1638.895166998769,1396.3899493760646,1454.1843244492575,1563.290114280245,1215.6489927895357,1337.490517837639,1374.8998817251354
20200709,1925.9726765897076,1974.5910669045734,1914.1205550400123,1628.816594337052,1389.5888255817024,1447.611412026965,1556.8748498867685,1211.5262796047298,1333.6519467447408
20200710,2011.3920967616903,1945.332743700867,2007.957677140028,1951.2108922846505,1669.6126678096468,1435.239631567301,1492.2004227858765,1600.7092863772564,1258.4024339039988
20200711,2103.22159503761,1982.32491327237,1927.33753237977,1995.71455845064,1943.84299669932,1663.96705727378,1431.47432386819,1489.14860430577,1597.80755649959
20200712,2302.483614458812,2112.786675157459,2002.298258854791,1952.5272468691055,1986.1462817564966,1936.263896905223,1659.4575632851054,1428.2814478609623,1486.2716818765186
20200713,2265.9940602676184,2283.3583649916127,2100.031543370274,1993.1672232017713,1946.3235352588938,1982.3419458861274,1933.5188300963657,1657.6924936969413,1426.873906485337
20200714,2175.553476133886,2241.6667925447377,2271.583221203142,2092.569177554557,1987.0125361159937,1942.9557971244333,1979.8240694894262,1931.6470598200806,1656.209577305717
20200715,2188.320309857137,2135.6475531493734,2219.053342876897,2253.4784590257814,2076.3263170522446,1973.0272800686153,1928.6277682646394,1965.2830515335488,1968.887230721664
20200716,1911.1282915658394,2174.155164295097,2132.0871947085693,2209.6008712110793,2247.8365528672894,2071.9922247406776,1969.9960580292561,1926.6971745869466,1963.8603359598592
20200717,1970.8012166018132,1884.063914141869,2155.775819706265,2118.2457383919814,2198.333478096034,2240.166400327557,2065.80416560342,1964.792781803382,1922.1781538436335
20200718,1884.3118903395114,1914.3492466287296,1834.5536884145745,2107.8774629101554,2072.588677147746,2154.3461145575025,2216.5136587730162,2043.0316588418887,1978.02729935008
20200719,1884.2689488103588,1865.0961056044027,1901.1013421337207,1826.9022962588094,2102.009789836955,2067.947132873914,2151.6451647234676,2219.935676288237,2046.2457693667666
20200720,2122.2055779388443,1867.8860503318556,1852.8101476671966,1890.3309081434268,1818.9905775914863,2095.218591568255,2064.5847860876684,2149.050885324354,2217.603827027237
20200721,1996.6839043182397,2144.921077379792,1904.632802996805,1852.6007988411316,1890.7952021690364,1820.6041630561574,2099.1066558718244,2070.0741092827475,2155.2710937504667
20200722,1970.1778554124264,1918.1336931261353,2054.7177954858016,1855.9282228777522,1843.6615069573986,1884.2565765234872,1815.481207310046,2085.075374113411,2056.7287181049146
20200723,2042.0644367106402,1965.9420144679898,1922.2491495110592,2061.625109015628,1851.874191378995,1839.5568426438467,1882.0211719304118,1813.5408112614803,2083.1864514278695
20200724,2186.8114340687684,1985.3722706052397,1949.797009918211,1910.8611674786994,2052.971149087566,1847.2858728958959,1835.5196092977644,1879.0216479008272,1810.6474067479937
20200725,2110.935268405297,2206.4886747449787,1976.257958269637,1979.0960767229453,1941.3816715884034,2084.397161003495,1881.3349098328974,1868.4804237377207,1911.4601923522243
20200726,2014.891579071396,2091.118890189253,2194.6486468498774,1969.5190261567818,1973.3977224108264,1936.4587169879896,2080.398511654542,1878.7812070644277,1866.3280058125165
20200727,1749.7304882649144,2037.8624483064382,2115.781388339367,2222.5200927304563,1999.2497355177202,2003.98185410213,1967.7883048049807,2076.7209588783235,1876.3781583164769
20200728,1873.7521403221085,1735.2865454327423,2028.9809813906843,2107.616397391089,2214.9445736809234,1994.245184577556,1999.1061019660165,2000.8766041602883,2110.2066263769743
20200729,2009.6938650642546,1815.1283702820679,1689.544705094314,1986.8134050861092,2066.7318756895816,2175.701897615759,1955.9694488429964,1995.4141612641513,1998.1474338831622
20200730,1978.1804170879923,2027.1606734460106,1841.7583891948786,1719.4939037464233,2019.1712289306797,2098.75977448613,2208.1496163893585,1953.2038530974276,1993.799323148695
20200731,1769.1381578267176,1955.433405215484,2013.894819787783,1834.243913098989,1712.9868037244144,2012.9771196891268,2092.9007501487677,2202.2405016327007,1949.865795160173
20200801,1625.5730979139903,1718.0028057051948,1914.5536516395234,1978.4341623695027,1793.5960811734226,1674.249354856167,1973.6025847474614,2054.615453338035,2164.023390674993
20200802,1449.2887156283828,1610.1099296463128,1705.8980518914002,1905.553433345134,1972.990307485949,1789.873252832029,1671.2278515135035,1970.6901922368581,2051.6752202358
20200803,1590.25297996616,1548.243902709988,1706.1347448153754,1799.9716312503133,2001.2995233931806,2068.614865472742,1858.9526778051622,1740.3873717146537,1968.7668361115534
20200804,1540.056997012284,1603.5611789155062,1575.37103398476,1693.9059548886614,1789.381789045057,1991.090945748293,2060.2796818702864,1852.1810749259043,1735.2990331811193
20200805,1532.9917875523897,1557.4781210479055,1630.5185631748616,1609.0289923508524,1728.1131109760972,1822.899458600869,2025.527623434048,2057.6210699347125,1850.1995679892302
20200806,1358.960586933708,1503.7251678405387,1543.6256941728097,1621.4563926001051,1603.273056824346,1723.0667820228844,1818.746916241791,2022.3902751380501,2055.5107878432555
