,date,region,pop_mid,pop_low,pop_up,100k_mid,100k_low,100k_up
2438,2020-05-13,Wales,1911.0,901.8021313755589,3521.1566407472346,60.8881299281593,28.7323400353708,112.1876589107555
1950,2020-05-13,Yorkshire and The Humber,1518.0,1052.9998301469207,2181.665743004771,27.700092681969917,19.216675444295277,39.81421583459369
974,2020-05-13,East of England,1351.0,986.3126722844445,1847.2171765311648,21.78577065950592,15.905154575933752,29.787992746761596
1706,2020-05-13,Scotland,1529.0,693.4597939901039,2934.2416153231256,28.118344010434967,12.751876464024273,53.95711030181729
1218,2020-05-13,South West,659.0,426.9306805357983,1014.0642376408371,11.761099102802781,7.624122936813944,18.109146908574015
2682,2020-05-13,West Midlands,1066.0,647.0807565823359,1748.4997740962533,18.057739229383966,10.966063448847933,29.631787482457817
3414,2020-05-13,UK,15095.0,13394.39896271712,17007.05190343239,,,
486,2020-05-13,South East,1240.0,938.9005108249058,1635.275631457595,13.572430747603068,10.279604328236662,17.90390596786703
3170,2020-05-13,Northern Ireland,970.0,417.28775901528337,2180.93666810644,51.53207054425095,22.176823451006456,115.90622154974677
2925,2020-05-14,North East,607.0,330.50651871251813,1107.0742034902805,22.830595444670717,12.43483199434285,41.65207324593432
1461,2020-05-14,North West,2415.0,1803.9967116292246,3225.070666040413,33.11474542478959,24.739079872256493,44.22695467598141
2681,2020-05-14,West Midlands,1087.0,670.4130391810702,1755.7396029322458,18.41799716418191,11.36147513244606,29.754480703615585
729,2020-05-14,London,1086.0,761.8390961037594,1546.5943739784684,12.193256500425596,8.552224616095874,17.361700841948657
1949,2020-05-14,Yorkshire and The Humber,1597.0,1127.9826530686978,2253.6347179394984,29.137291889297515,20.585071269946848,41.12761057007652
2193,2020-05-14,East Midlands,1207.0,820.0087370660905,1772.6262307719949,25.133595332542765,17.06876154478328,36.89781958827661
241,2020-05-14,England,10002.0,8865.123360385955,11282.917207851,17.86853251711023,15.837031585239888,20.156280846903357
485,2020-05-14,South East,1129.0,849.9061788642096,1497.9195525229973,12.358777200086784,9.305244947807793,16.400055317828325
3413,2020-05-14,UK,14393.0,12757.02064847381,16236.255486162712,,,
1217,2020-05-14,South West,622.0,403.03030658641495,957.4736908423096,11.103304705864405,7.19731034747921,17.09855360731016
2437,2020-05-14,Wales,1839.0,1009.4018329273392,3226.3332826881506,58.60513304475575,32.160576790560576,102.79428460013779
973,2020-05-14,East of England,1258.0,914.3974195254002,1727.471536429564,20.28463250021307,14.745458220364595,27.8569895576828
3169,2020-05-14,Northern Ireland,1056.0,515.8546179410953,2107.2313508807183,56.13361779919251,27.415174639827047,111.98914089688395
1705,2020-05-14,Scotland,1496.0,793.9422793568876,2716.0709366738656,27.51002725868796,14.599626328255964,49.94521867332094
484,2020-05-15,South East,1120.0,850.4394931210221,1473.3597556426084,12.260585652089208,9.311083968534094,16.131161019229587
2924,2020-05-15,North East,514.0,271.25669086039875,969.5715036842191,19.35297225623463,10.205642512982903,36.47873210423002
2192,2020-05-15,East Midlands,1158.0,792.3419605134845,1688.0700133532296,24.107170010314928,16.492868154453255,35.13775308287127
728,2020-05-15,London,1065.0,750.9295758483827,1507.2238771725586,11.950253488619685,8.42975693472458,16.919737002532404
1704,2020-05-15,Scotland,1401.0,649.9245299634244,2320.977472848587,25.769279399719853,11.951316267877097,42.6799336689025
2680,2020-05-15,West Midlands,1054.0,659.1841270244474,1678.6470993887078,17.855179029440357,11.171179003379523,28.447995729848014
1948,2020-05-15,Yorkshire and The Humber,1371.0,957.2913807427593,1959.522708631268,25.027494953511514,17.470048182997516,35.760226012799585
972,2020-05-15,East of England,1012.0,718.0807846066623,1424.027523304009,16.31994700628305,11.579680762616196,22.963689421200577
240,2020-05-15,England,9311.0,8251.851490175724,10503.475586632878,16.6331808729027,14.741456759709688,18.763853345077308
2436,2020-05-15,Wales,1755.0,849.4901768333357,2782.016031650056,55.910460180205526,27.065627556515427,88.6378816640139
1216,2020-05-15,South West,599.0,392.4928809258329,913.587600383961,10.702462164171898,7.009133127296789,16.314836333932963
1460,2020-05-15,North West,2317.0,1736.0893118268746,3084.584649844727,31.768084896125792,23.80783283793658,42.300401953797454
3168,2020-05-15,Northern Ireland,968.0,472.5151031070503,1936.3979877922511,51.449978949311095,25.111889321333706,102.91017500127553
3412,2020-05-15,UK,13435.0,11906.736630921583,15155.643272088144,,,
239,2020-05-16,England,8801.0,7783.210981027785,9950.418334305456,15.722884205837405,13.904257519069263,17.77584846150239
727,2020-05-16,London,1131.0,806.3614494593273,1584.189814270604,12.69562591325085,9.05202197262606,17.78373831884335
1947,2020-05-16,Yorkshire and The Humber,1349.0,941.9060938223665,1928.3065843394752,24.626420709298706,17.189275046191504,35.190548685253894
2923,2020-05-16,North East,443.0,224.70439499603094,866.497920084087,16.65011808871417,8.454179394254316,32.600736898219125
1703,2020-05-16,Scotland,1325.0,544.2242337884019,2368.27436828014,24.364869976993372,10.00761725213589,43.54966566043545
2191,2020-05-16,East Midlands,1044.0,703.2309578000904,1545.7654326526228,21.732131169992286,14.637992239626424,32.175634699353054
483,2020-05-16,South East,947.0,703.5361486287327,1272.7015917982233,10.364276206954147,7.702704551902806,13.934243980875317
2679,2020-05-16,West Midlands,1006.0,629.5150918544698,1603.5823768433802,17.05300661733887,10.668378512358156,27.17587551636816
971,2020-05-16,East of England,956.0,674.8515616959858,1353.2684492870976,15.42267105627858,10.882571730244848,21.822637459166828
1459,2020-05-16,North West,2301.0,1729.4793904402193,3053.8758022350694,31.548412881944913,23.717187787377632,41.8792766663161
1215,2020-05-16,South West,554.0,359.11199716504615,853.4938324950888,9.894598487285993,6.413017708249518,15.241682552747385
2435,2020-05-16,Wales,1703.0,733.7091379095548,2900.7253646500103,54.271751002010944,23.376725008755564,92.42008266183602
3167,2020-05-16,Northern Ireland,812.0,374.53423510359323,1718.9462856939217,43.151164421160004,19.90468071205971,91.3536701617006
3411,2020-05-16,UK,12641.0,11179.135326800617,14291.925708891633,,,
3166,2020-05-17,Northern Ireland,782.0,360.6988050792029,1657.6340757385567,41.56695301030513,19.169394611782753,88.09522313996239
1458,2020-05-17,North West,2024.0,1500.7662477229096,2722.9638598486413,27.749606062176944,20.580733785525084,37.34132106994029
726,2020-05-17,London,944.0,654.0011915026499,1361.3582598220432,10.598842472855955,7.341661930360197,15.282284252040853
2678,2020-05-17,West Midlands,1038.0,658.090273584843,1633.0636876144897,17.595001850759488,11.152641493029504,27.67549464610201
2922,2020-05-17,North East,415.0,210.9084863648295,813.7394997029578,15.629614519719082,7.935128191553192,30.615777278415393
1946,2020-05-17,Yorkshire and The Humber,1180.0,806.7996158662061,1720.3320197241042,21.52699711675854,14.723655144863391,31.395125747412987
1214,2020-05-17,South West,557.0,364.550632361375,848.7324816877507,9.941185687425484,6.510140789901219,15.156654407534475
2434,2020-05-17,Wales,1589.0,709.4195624273709,2672.5266219500263,50.61980754222866,22.60283424293493,85.14943687072568
482,2020-05-17,South East,868.0,637.9915428825554,1179.6248088818616,9.501939407448466,6.98508579980627,12.915187659684534
238,2020-05-17,England,7952.0,6999.048387685855,9032.794840021712,14.205682367623686,12.503396272827214,16.136567013116867
970,2020-05-17,East of England,843.0,584.0608207292055,1214.5920138397246,13.592788869189027,9.418491616789963,19.586358636223885
3410,2020-05-17,UK,11509.0,10129.784694903987,13073.243940368446,,,
2190,2020-05-17,East Midlands,917.0,606.8656350718461,1381.9488797382232,19.087783806076228,12.632115179438566,28.76573727705413
1702,2020-05-17,Scotland,1186.0,499.32612525823737,2115.8975035752646,21.800032364910308,9.181996014384387,38.90876415614396
2189,2020-05-18,East Midlands,849.0,556.3126024530743,1291.8448046407216,17.669039867819357,11.579836563209724,26.89019022184203
1213,2020-05-18,South West,560.0,370.04108381172324,845.1301075851064,9.994252352849932,6.608189205591394,15.092323254316614
2921,2020-05-18,North East,494.0,268.9555013238222,902.7752218777495,18.587670409412304,10.11906356928782,33.96561815614265
1457,2020-05-18,North West,1813.0,1334.6593385291674,2459.105808275391,24.867025456403965,18.302829359542827,33.72290792609736
1701,2020-05-18,Scotland,1229.0,586.9214285797713,2247.460427687626,22.601883792942072,10.792766381268665,41.32804523064354
2677,2020-05-18,West Midlands,989.0,618.8479927054432,1576.3923517235005,16.763992155005283,10.48760341606074,26.715086754521504
3165,2020-05-18,Northern Ireland,749.0,345.3741195516133,1590.0839514414836,39.81380583644861,18.3549617940324,84.50526118142128
481,2020-05-18,South East,929.0,692.534194487138,1244.3912259211584,10.167827824360469,7.582249046650569,13.6242863695538
969,2020-05-18,East of England,867.0,608.0442673117093,1233.6274789834265,13.976931486314053,9.805245671439646,19.89332216213513
725,2020-05-18,London,899.0,618.7052977087245,1305.3432031533907,10.094477578245526,6.945438615889602,14.653472539746671
237,2020-05-18,England,7903.0,6967.386725858099,8963.09492765039,14.118685678351511,12.446834540065773,16.01205213962446
1945,2020-05-18,Yorkshire and The Humber,1218.0,844.7997783881323,1752.637203947481,22.232837462441683,15.417137488457351,31.984677827684628
3409,2020-05-18,UK,11609.0,10234.644122546713,13166.211440603996,,,
2433,2020-05-18,Wales,1728.0,880.6241632035003,2956.9868121446953,55.0447641778291,28.05758826709799,94.2126300334348
1212,2020-05-19,South West,584.0,389.6462985152071,873.9541085946707,10.429052660787033,6.958298892987027,15.607061916227655
2676,2020-05-19,West Midlands,1012.0,641.6186375345061,1592.4217236513255,17.155328788861794,10.873497036643029,26.986736170483304
236,2020-05-19,England,7747.0,6826.0834896079205,8790.869041123273,13.839856819337422,12.194404458202449,15.70438052651256
1456,2020-05-19,North West,1665.0,1210.2906492039663,2285.742450537411,22.82960932811521,16.597301340012617,31.34549230978556
3164,2020-05-19,Northern Ireland,643.0,275.879374285723,1464.532037051327,34.154013150596064,14.661652648872764,77.8327849843316
724,2020-05-19,London,847.0,578.7857723437587,1238.641536243437,9.510551176063522,6.497311512364545,13.904695480917125
968,2020-05-19,East of England,763.0,525.4429098544509,1107.7005292252115,12.311821877134172,8.473226530393097,17.862639948003917
2432,2020-05-19,Wales,1833.0,1089.8562081154373,2723.005822023538,58.409149216690935,34.723935630389086,86.75775591407648
2188,2020-05-19,East Midlands,835.0,546.9719996955621,1270.2544162093877,17.372784539515848,11.385408730985697,26.440778922747562
1700,2020-05-19,Scotland,1252.0,694.2291804760864,1996.529627410688,23.028591438700467,12.766024539381151,36.71373508046354
3408,2020-05-19,UK,11475.0,10110.921394507666,13021.198173085008,,,
1944,2020-05-19,Yorkshire and The Humber,1360.0,965.6666933567291,1910.8487833398476,24.818870419837577,17.622893092976952,34.87195329124122
2920,2020-05-19,North East,492.0,267.98638109944847,899.5926670063966,18.521026601346673,10.082601815918018,33.845879110473554
480,2020-05-19,South East,911.0,676.9108523629757,1224.5656922281182,9.97212595040872,7.411196018699866,13.407225414094823
3163,2020-05-20,Northern Ireland,922.0,449.5703452336965,1847.4561051010683,48.97808546379748,23.892486562709237,98.18334468519564
2675,2020-05-20,West Midlands,1102.0,714.6477643949379,1693.0600598307685,18.66843409356757,12.111120054510597,28.692251855664765
2431,2020-05-20,Wales,1703.0,942.8681923924377,2730.3313759078947,54.24888893548751,30.040746822179404,86.99115556775851
1211,2020-05-20,South West,530.0,346.88454934034326,807.6829393849255,9.459718251670333,6.194660092671229,14.423592176860609
1699,2020-05-20,Scotland,1225.0,634.7760771344961,2099.7333918114005,22.520026756297106,11.672754769763264,38.61152593389971
1943,2020-05-20,Yorkshire and The Humber,1315.0,928.6020725575671,1857.6614094201536,23.99726404231587,16.946483878111273,33.901312581634905
3407,2020-05-20,UK,11197.0,9838.780826485181,12741.449924090246,,,
2187,2020-05-20,East Midlands,738.0,473.0772934133613,1147.153077867337,15.353714399808704,9.847265216240407,23.87838257862812
235,2020-05-20,England,7347.0,6455.793760130984,8360.403017977229,13.125576358076284,11.532903213039758,14.935377803391999
967,2020-05-20,East of England,750.0,516.3746223574263,1088.6205322566523,12.099472608668929,8.32699246240214,17.554958307464513
2919,2020-05-20,North East,482.0,262.585324188857,881.496146746601,18.147910717722418,9.879394824610511,33.16502358608218
1455,2020-05-20,North West,1666.0,1216.4639083520951,2278.1334568132897,22.84935332973212,16.68195822999097,31.24114649680537
479,2020-05-20,South East,870.0,641.7494001003666,1177.631029456402,9.52184810030849,7.026228908022463,12.893358655040053
723,2020-05-20,London,649.0,420.4148102956414,1000.2328505819092,7.283893446516316,4.719476734614799,11.228376241548649
2918,2020-05-21,North East,325.0,157.71766373704332,666.7832972641472,12.231116297377092,5.933900059672597,25.086761708702113
2430,2020-05-21,Wales,1658.0,629.6442581221042,2961.770152352823,52.82188793740186,20.061111297317343,94.36503215423613
1942,2020-05-21,Yorkshire and The Humber,1498.0,1089.2674734059904,2054.117633114179,27.328855947175978,19.87854025156859,37.48653204858697
966,2020-05-21,East of England,674.0,457.4138972150995,992.9670490053259,10.875824663476461,7.376199196078373,16.012462221192912
2674,2020-05-21,West Midlands,1006.0,645.4433885890652,1564.021256469246,17.051368418614217,10.938315009227887,26.505434073445933
3406,2020-05-21,UK,11244.0,9898.291418811126,12768.564464329205,,,
3162,2020-05-21,Northern Ireland,1016.0,518.9253064870022,1946.1126434273885,54.0003434473261,27.57836686457935,103.42646189983246
1210,2020-05-21,South West,567.0,378.52732590006065,849.0510645780819,10.131581608722554,6.759736414313545,15.16234365694237
1454,2020-05-21,North West,1602.0,1169.8520678884781,2191.228377187467,21.97517547308482,16.042747505942096,30.04937508596595
1698,2020-05-21,Scotland,1227.0,435.02008470439966,2348.9276611563178,22.5597177630201,7.9994866718964275,43.193903406636835
478,2020-05-21,South East,825.0,606.455172055278,1121.3463413700943,9.032340116703839,6.63980809432485,12.277122625136178
234,2020-05-21,England,7343.0,6464.172348659738,8338.631168762839,13.116952846531934,11.547871078209297,14.89648365046705
2186,2020-05-21,East Midlands,875.0,584.3378271088673,1307.2213570782753,18.215438999806867,12.163191173064517,27.210258405354942
722,2020-05-21,London,693.0,457.98675616293025,1046.9412060800719,7.777805472916887,5.141250468680407,11.75271313855444
2429,2020-05-22,Wales,1640.0,677.8680727494366,2982.2039068290806,52.256445761667166,21.597571449126598,95.01607251152113
3161,2020-05-22,Northern Ireland,877.0,427.97918396383125,1760.1985240346032,46.63346923543366,22.745020908039812,93.54602684333197
1941,2020-05-22,Yorkshire and The Humber,1515.0,1102.0936138885602,2078.3229426062535,27.650736816508555,20.1126103547158,37.928265810759584
477,2020-05-22,South East,750.0,542.3180222692924,1036.6164848832293,8.212379920138597,5.937598951887037,11.349453091004166
721,2020-05-22,London,668.0,437.56131992457597,1019.7137585761952,7.502925646425384,4.911959376262699,11.44706428439745
2673,2020-05-22,West Midlands,906.0,566.5478516353581,1443.8316779109368,15.34922062289335,9.601274067638409,24.468583910690388
233,2020-05-22,England,6932.0,6076.226847969791,7906.278956176704,12.38318762781522,10.854828816075349,14.12411135869819
965,2020-05-22,East of England,651.0,438.10650738924056,966.2925327768829,10.49994579383147,7.064850646812714,15.582312314602962
2917,2020-05-22,North East,329.0,159.5430060548271,674.4653132674206,12.372550111478295,6.002575936754309,25.375786502375387
1453,2020-05-22,North West,1359.0,964.6897758773689,1912.3612581245663,18.642452621896997,13.229257716232759,26.225135336652542
1209,2020-05-22,South West,500.0,323.8826208189319,769.9146879303946,8.924438999204327,5.783891930938373,13.749127198526264
1697,2020-05-22,Scotland,1163.0,442.7977095743017,2298.08668876731,21.39314162765499,8.142507669485697,42.259000179608876
3405,2020-05-22,UK,10612.0,9301.921423926056,12103.495713062202,,,
2185,2020-05-22,East Midlands,949.0,643.9994641017719,1393.9788155833419,19.747061101367375,13.405068496038984,29.016144494755302
2672,2020-05-23,West Midlands,969.0,614.4115095612905,1525.263536348417,16.42901043521773,10.412418433114437,25.848607837069327
720,2020-05-23,London,638.0,413.18375209053335,983.0562433138293,7.158670454759567,4.638302593909208,11.035555730957423
232,2020-05-23,England,7078.0,6208.072767767055,8068.05375361275,12.644229521553417,11.090363947548507,14.413112703917927
964,2020-05-23,East of England,744.0,511.92546327370565,1079.2233758745242,11.995159412725709,8.255245880463175,17.403420941037094
1696,2020-05-23,Scotland,1169.0,318.1358905252218,2266.9953222701974,21.504829531688657,5.850129466637645,41.68726802137139
2428,2020-05-23,Wales,1649.0,487.65191627481744,2939.7810084553016,52.542246646512694,15.537089778149053,93.66443549609055
3404,2020-05-23,UK,10792.0,9465.600637149202,12301.55921291167,,,
476,2020-05-23,South East,801.0,584.2751853447659,1097.6795614859118,8.77163199423299,6.396969279390887,12.018005572660492
3160,2020-05-23,Northern Ireland,896.0,437.2747110155474,1797.6875259208337,47.642483563656995,23.239033152243728,95.53838573290804
2916,2020-05-23,North East,282.0,129.58832617319717,612.2920066213795,10.624155697703904,4.875574226702162,23.03660533981335
1940,2020-05-23,Yorkshire and The Humber,1487.0,1076.812403562443,2048.7528181921684,27.136584129603857,19.65124198620602,37.388627087709054
1208,2020-05-23,South West,483.0,309.50688949906805,752.3166389410208,8.623913373074682,5.527170294649087,13.434861452211948
1452,2020-05-23,North West,1418.0,1011.8121733332435,1984.834258409733,19.45072557348869,13.875469955378293,27.218992659716942
2184,2020-05-23,East Midlands,937.0,630.7386772192343,1387.0834288149715,19.49479508598821,13.129040694184015,28.872614667342155
1695,2020-05-24,Scotland,1131.0,328.44000867273473,2128.380128357612,20.80114599618563,6.0396095818895335,39.138304340810436
475,2020-05-24,South East,830.0,604.9899730744045,1136.4527046580345,9.082220676156833,6.623766282000897,12.44251548161912
719,2020-05-24,London,562.0,351.2047395421596,898.3471127025674,6.3093563017174334,3.9425409304446104,10.084631164698294
3403,2020-05-24,UK,10181.0,8878.707988172697,11671.25728902081,,,
2915,2020-05-24,North East,287.0,131.59780101104636,621.6684374652256,10.788542151585402,4.95117782478807,23.38938005271157
2671,2020-05-24,West Midlands,944.0,590.5879459207631,1504.665151168866,15.99923320761556,10.00868102043116,25.499527453322784
1451,2020-05-24,North West,1292.0,901.4224013230872,1849.549000234887,17.72301649800125,12.361641593477856,25.36376044895323
231,2020-05-24,England,6738.0,5876.115747402772,7724.283627681192,12.036653065358855,10.497341876367495,13.798987200964635
1207,2020-05-24,South West,414.0,254.8729286306773,670.255568389991,7.386867369948693,4.551517681295227,11.969415845392524
1939,2020-05-24,Yorkshire and The Humber,1421.0,1014.4557257196961,1986.1844225829354,25.9351085347226,18.513266456123215,36.24678782328568
3159,2020-05-24,Northern Ireland,778.0,358.8173785014923,1649.6789082136493,41.353233535614265,19.069405900998667,87.67244451319564
2183,2020-05-24,East Midlands,901.0,596.5245888850042,1358.188694385057,18.76163409050254,12.416862776008907,28.27116091497281
2427,2020-05-24,Wales,1534.0,483.7545699967452,2656.5087413583083,48.8746053558942,15.412916331889452,84.63909078060811
963,2020-05-24,East of England,725.0,491.89018181144013,1067.4167970422247,11.69420371532443,7.932159441867998,17.213029530060158
962,2020-05-25,East of England,719.0,483.73132745580807,1066.2743081567778,11.591219645535782,7.800590778770222,17.194605897438436
1206,2020-05-25,South West,343.0,200.5605635098247,585.1902740721949,6.12303879023109,3.5816081209168775,10.450320846829268
2670,2020-05-25,West Midlands,842.0,511.1395157754244,1382.354860683092,14.2674075904467,8.662270209998892,23.426737631851168
2426,2020-05-25,Wales,1488.0,467.47705142295354,3054.9516155961264,47.39547940910782,14.894297909596684,97.33388906170003
2182,2020-05-25,East Midlands,801.0,514.105940610814,1245.5286208978994,16.68094302083825,10.701290501414796,25.926103060040383
1694,2020-05-25,Scotland,1087.0,312.58817522401773,2441.9781586687545,19.995995003770926,5.748113775473377,44.90498811475983
2914,2020-05-25,North East,291.0,133.43580288084394,630.0566392676575,10.938330409166593,5.020329999290567,23.704974070506456
3402,2020-05-25,UK,10281.0,8968.93510968851,11780.93556289284,,,
1450,2020-05-25,North West,1580.0,1138.3462206965135,2188.4234401138237,21.66521586700945,15.610692577515309,30.01090962654787
230,2020-05-25,England,6920.0,6036.867129563708,7929.5860417487065,12.361321424418437,10.784514949223965,14.165748122830891
1938,2020-05-25,Yorkshire and The Humber,1670.0,1220.1296964251724,2279.6100830270707,30.47373129966018,22.2667048036253,41.60164688626976
3158,2020-05-25,Northern Ireland,786.0,362.6406642917539,1666.2026451317108,41.78913969365105,19.272595024431034,88.5506011052976
474,2020-05-25,South East,760.0,544.3731670990298,1059.9480903979832,8.320377245293836,5.9600998190644985,11.604900468302379
718,2020-05-25,London,676.0,438.19203391463407,1042.2585303068765,7.591312509937137,4.9190396216046315,11.700146533320439
2425,2020-05-26,Wales,1441.0,544.5997576701986,2894.8188333874004,45.89876809983715,17.351506362812277,92.23189452303889
3401,2020-05-26,UK,9955.0,8654.66421825327,11447.140153719247,,,
2181,2020-05-26,East Midlands,852.0,552.7959040571803,1309.1864179966997,17.734922166948238,11.506635286648692,27.251161818600956
1205,2020-05-26,South West,353.0,206.48283514129866,602.3395635740368,6.303494782812674,3.6873679761863496,10.756572651635064
2669,2020-05-26,West Midlands,793.0,473.08844371394724,1324.0703054127137,13.434581265802667,8.017419522850158,22.438990546682632
961,2020-05-26,East of England,723.0,486.4272518177056,1072.0061957870823,11.655104893206296,7.844064917251777,17.287037599203675
229,2020-05-26,England,6712.0,5835.269335300447,7718.051703843655,11.990036871242788,10.424372116973183,13.787854228456558
473,2020-05-26,South East,620.0,426.4127862181084,900.2987167192297,6.7869187824105905,4.668604045142081,9.856970444037605
1937,2020-05-26,Yorkshire and The Humber,1625.0,1177.0605260595985,2236.734935018568,29.6503586707854,21.48071581780104,40.81919870316744
717,2020-05-26,London,660.0,423.1350495987792,1028.9713941729972,7.412298649763685,4.7500134944751755,11.550988301217705
2913,2020-05-26,North East,349.0,169.57938709277892,715.9844725303618,13.147676053767098,6.380180325691321,26.93788510179851
1449,2020-05-26,North West,1540.0,1104.5302341117485,2143.466590924804,21.121402739991503,15.146957589703648,29.39439459870855
3157,2020-05-26,Northern Ireland,781.0,360.4716169535382,1652.4580047669876,41.52221677353718,19.157320663184503,87.82014003573414
1693,2020-05-26,Scotland,1021.0,352.14519768830826,2249.204813804258,18.773950000478003,6.475518980679066,41.36012235531266
2180,2020-05-27,East Midlands,717.0,448.51880503816335,1142.1698934724077,14.922055462904728,9.336071904475972,23.774655895818544
960,2020-05-27,East of England,828.0,570.2974023636582,1200.894691300256,13.35793753530377,9.19654445667668,19.365477329120655
1448,2020-05-27,North West,1446.0,1026.1706805444412,2032.2094281515551,19.823923104183354,14.072375112940017,27.86867128753782
472,2020-05-27,South East,537.0,358.32563968683667,804.7715601508272,5.882395593487082,3.923148144212584,8.811086070983068
2424,2020-05-27,Wales,1392.0,444.57317944369345,2902.3020764173934,44.34024499344979,14.164557077391175,92.47031831449422
1692,2020-05-27,Scotland,952.0,273.6179959513539,2207.42227372397,17.507122547708686,5.031499897967192,40.59179260631416
1204,2020-05-27,South West,305.0,170.27054846551917,544.0932588375327,5.440643928458676,3.0406893980790017,9.716410845112005
1936,2020-05-27,Yorkshire and The Humber,1691.0,1235.7754640681721,2307.2581997389693,30.857114256717065,22.55223157225776,42.10621001181596
2668,2020-05-27,West Midlands,923.0,569.4078031656983,1491.1031056825182,15.642787158279452,9.649741603758608,25.269691764675585
2912,2020-05-27,North East,296.0,136.02845476471433,641.6602385664096,11.148923174944901,5.117874794235405,24.14154279045707
716,2020-05-27,London,665.0,426.1822260771837,1036.223069060953,7.465345276292007,4.784220373357446,11.632393879904697
3156,2020-05-27,Northern Ireland,681.0,292.61137558310173,1543.446639155217,36.188616501473206,15.550877484103047,82.02671389970219
3400,2020-05-27,UK,9619.0,8348.281567856022,11081.961611613046,,,
228,2020-05-27,England,6594.0,5722.8993303298275,7596.886876699909,11.780528866431693,10.223629584059825,13.571400252974364
471,2020-05-28,South East,479.0,310.30947987824726,738.4549213421149,5.243882108851209,3.3974405548536013,8.08501467207286
1935,2020-05-28,Yorkshire and The Humber,1812.0,1335.4229682347984,2452.2408131325574,33.07191367734285,24.370744445272127,44.752064025165225
2179,2020-05-28,East Midlands,682.0,420.6949175859428,1101.889781662912,14.19623522146349,8.7569081971842,22.936211630049606
1447,2020-05-28,North West,1470.0,1043.4773613984883,2065.7793903556367,20.155955301016302,14.309710002306447,28.329032423964378
3155,2020-05-28,Northern Ireland,709.0,304.7597886880737,1603.4454901646852,37.67578640039811,16.196506805400702,85.21536225411384
3399,2020-05-28,UK,9358.0,8093.122451043771,10818.327439943903,,,
715,2020-05-28,London,570.0,350.99026744092146,923.2045642459169,6.394973010196416,3.9401333176126423,10.363675007511908
1691,2020-05-28,Scotland,854.0,165.06435153773057,2220.233887926167,15.70833360750327,3.0353313020674606,40.827382503561296
959,2020-05-28,East of England,819.0,559.6737607442022,1194.9413477496532,13.200985659465447,9.025228942981201,19.269474456931388
2911,2020-05-28,North East,200.0,77.96492141768728,511.0813084893115,7.534335805069058,2.9333179359296078,19.228698517869176
227,2020-05-28,England,6412.0,5545.319636256963,7412.600507044273,11.454880394147068,9.90639370254957,13.24218328234459
2667,2020-05-28,West Midlands,950.0,585.8258113582316,1533.433773877409,16.09190040678001,9.927977230010177,25.987068674026215
2423,2020-05-28,Wales,1383.0,305.19220684011316,3147.352402911125,44.06424536801081,9.72373645835121,100.27787283408355
1203,2020-05-28,South West,283.0,153.9447148810673,519.7983451413851,5.056741137687827,2.7491428591007843,9.282552569744551
470,2020-05-29,South East,465.0,298.0904234122265,725.2603029934961,5.093630871971761,3.2636595372836803,7.940552661112057
1690,2020-05-29,Scotland,723.0,150.49976634635345,1814.2255138770593,13.297262340857593,2.7675064148572748,33.36138566552765
