,date,region,pop_mid,pop_low,pop_up,100k_mid,100k_low,100k_up
1980,2020-05-12,Scotland,1486.0,556.0792258054692,2953.214950634287,27.32812629307678,10.225616038790555,54.30600670517804
3678,2020-05-12,Northern Ireland,433.0,119.0927959304728,1518.5701115121715,23.010517774320665,6.329205332716467,80.70464693345384
3395,2020-05-12,North East,790.0,453.3915632912679,1367.2320463817812,29.72118541579552,17.0582049005917,51.44013758115049
3112,2020-05-12,West Midlands,934.0,546.8768188983526,1589.6067106092064,15.828822925856207,9.26790950548129,26.93903020594148
2829,2020-05-12,Wales,1773.0,686.5080969408264,3401.0909009263764,56.485965059564585,21.87285147380582,108.36224140162946
2546,2020-05-12,East Midlands,1231.0,829.749341565664,1821.8904224489092,25.633278144043135,17.271515549698066,37.92327054071198
2263,2020-05-12,Yorkshire and The Humber,1706.0,1205.2717439530074,2407.541458726839,31.131564577025443,21.995555234318605,43.936325065298185
1697,2020-05-12,North West,2564.0,1915.8295414273005,3424.2507721876236,35.164831233170496,26.27269758390767,46.958407856120644
1414,2020-05-12,South West,717.0,469.37691201020465,1091.8266779588005,12.796392244550386,8.382127225845592,19.497827628607432
1131,2020-05-12,East of England,1398.0,1025.0867154105483,1904.0778554087035,22.54932630106096,16.53041993729854,30.704920930138897
848,2020-05-12,London,1257.0,896.0985477198857,1759.7742750848045,14.106545314201531,10.059389308650042,19.7548077423724
565,2020-05-12,South East,1285.0,978.9455304043912,1686.2804199012103,14.073326267701454,10.718039446598599,18.462334723630654
282,2020-05-12,England,10946.0,9719.285546925232,12323.663501527204,19.55351848495726,17.36294306748588,22.015514075266893
3961,2020-05-12,UK,14638.0,12997.524377479585,16480.33860180479,,,
2545,2020-05-13,East Midlands,1359.0,936.3363315614769,1965.0612363382766,28.278718595135533,19.49016010039399,40.90341986350291
1979,2020-05-13,Scotland,1505.0,675.8254152227288,2941.1515827938724,27.682328115749765,12.427601831939993,54.08417614229
3960,2020-05-13,UK,15045.0,13350.50857003945,16951.32550361687,,,
2828,2020-05-13,Wales,1886.0,880.9666123711345,3537.4666984625387,60.08348132288123,28.06849904850664,112.70731406344163
564,2020-05-13,South East,1239.0,938.4597984974844,1634.5105959055654,13.566067676460264,10.27477916487139,17.895529933685317
1130,2020-05-13,East of England,1350.0,985.4043046393249,1845.5257864394546,21.76574697323799,15.890506353099973,29.760717602060733
3111,2020-05-13,West Midlands,1066.0,647.0807565823359,1748.4997740962533,18.057739229383966,10.966063448847933,29.631787482457817
3677,2020-05-13,Northern Ireland,970.0,417.28775901528337,2180.93666810644,51.53207054425095,22.176823451006456,115.90622154974677
281,2020-05-13,England,10684.0,9480.680196896077,12037.75085946445,19.086648212814296,16.936688371278876,21.504747630301136
2262,2020-05-13,Yorkshire and The Humber,1514.0,1050.6360808127095,2176.8084048693554,27.63807754909984,19.1735383017367,39.72557204966691
1696,2020-05-13,North West,2647.0,1990.4502238535404,3511.6865977687517,36.29769699030021,27.2960071114499,48.15745764307657
3394,2020-05-13,North East,660.0,359.542165554253,1203.410575705092,24.83193284583362,13.527256409239481,45.276590571953065
1413,2020-05-13,South West,659.0,427.3455356843656,1015.0451263756762,11.772512105328548,7.631531415046705,18.126663607754228
847,2020-05-13,London,1192.0,845.3465631540022,1677.7919564595597,13.378051022631574,9.48965959283489,18.834493719349428
1978,2020-05-14,Scotland,1470.0,773.908415733863,2694.617645635781,27.036043644190713,14.231228107866036,49.55071892086908
1695,2020-05-14,North West,2411.0,1800.8357759815303,3219.464261701222,33.05688623068686,24.69573243212244,44.15007134030274
