,date,region,pop_mid,pop_low,pop_up,100k_mid,100k_low,100k_up
2832,2020-05-19,West Midlands,914.0,586.308115679767,1421.8206661382121,15.492612345000781,9.93615083081318,24.095563774922645
1980,2020-05-19,Scotland,1140.0,610.4573875734244,1887.9644910457864,20.955624724412033,11.225563847178691,34.717355161651795
1412,2020-05-19,South West,517.0,348.12561587251076,768.1778214073817,9.240893824119622,6.216823043813872,13.718110257135056
2548,2020-05-19,East Midlands,876.0,599.0273773255863,1278.4619328872711,18.235762966250945,12.468959171032918,26.61162118175917
2263,2020-05-20,Yorkshire and The Humber,1199.0,855.8742462360613,1677.4057908963246,21.888409848320627,15.619240516643254,30.61174536708007
1411,2020-05-20,South West,521.0,350.72179527460656,773.8688818529356,9.30966722798573,6.263185584221514,13.819741145838787
2831,2020-05-20,West Midlands,1070.0,708.1549181887948,1612.9891911496331,18.135587586531557,12.001085931665967,27.33529259296109
3683,2020-05-20,Northern Ireland,891.0,454.4208855804733,1713.506502188173,47.342001585475884,24.15026929078709,91.06457201345067
1979,2020-05-20,Scotland,1130.0,564.9071522075545,1814.8497588730509,20.77475734481406,10.38795079545346,33.3728647666106
2547,2020-05-20,East Midlands,797.0,536.7492242899621,1181.6298088451867,16.5952348464918,11.172618174206546,24.596027493010453
1695,2020-05-20,North West,1771.0,1330.6274646534257,2353.7532296338054,24.28825418202392,18.247538322034917,32.27815703439061
275,2020-05-20,England,7301.0,6472.8207077640645,8234.11716382457,13.043062304457544,11.563320872953017,14.709775408514826
3399,2020-05-20,North East,462.0,258.2569739343488,821.1549274030177,17.364976234238025,9.716546877050675,30.894772070940643
3115,2020-05-20,Wales,1588.0,851.1460596781412,2379.168501922134,50.6085465013583,27.118385680831583,75.80274654529744
1127,2020-05-20,East of England,723.0,507.2195690058863,1029.7561310821193,11.661870504626838,8.17935921911236,16.605718349376737
559,2020-05-20,South East,828.0,621.2849616078846,1102.4448666873598,9.06423029839694,6.8021728679235745,12.07017878101367
843,2020-05-20,London,723.0,493.6240529378711,1056.8838720904548,8.112390427286163,5.541306291869946,11.864327143976967
3967,2020-05-20,UK,10910.0,9672.438559335153,12304.371765145332,,,
3398,2020-05-21,North East,368.0,193.99113873571554,695.4498481275173,13.849356521786563,7.298637339943373,26.165299418735454
3682,2020-05-21,Northern Ireland,836.0,426.4595952037167,1610.0603176130792,44.440474033206165,22.664262124866493,85.5669082971324
3114,2020-05-21,Wales,1590.0,667.8182260524409,2697.5534052309317,50.64583224977949,21.27737303469063,85.94681583247383
842,2020-05-21,London,735.0,505.31574843611037,1066.7278979415566,8.245997585902531,5.672554486607277,11.974833838416563
1410,2020-05-21,South West,518.0,348.8251712587162,769.6671777760881,9.259259639343272,6.229315695451948,13.744707165179925
2830,2020-05-21,West Midlands,1084.0,723.8215385477642,1619.274287872622,18.370333918299686,12.266587804713263,27.44180598985218
558,2020-05-21,South East,773.0,574.3008922681076,1039.309795721453,8.461569243160126,6.287765178317565,11.378940954127774
2262,2020-05-21,Yorkshire and The Humber,1445.0,1067.4857131828057,1951.1769893041958,26.3637591311511,19.48103494830943,35.60792116424595
1978,2020-05-21,Scotland,1162.0,454.67663822183044,2117.909695245778,21.364184384885775,8.360946621463938,38.94576589701878
3966,2020-05-21,UK,10970.0,9741.038549569883,12352.333379746,,,
1126,2020-05-21,East of England,732.0,516.5163770965144,1036.6568503149215,11.807562534147136,8.329278381563906,16.716998483118328
1694,2020-05-21,North West,1677.0,1255.948133037445,2236.165793080152,22.999444076669345,17.22342450977305,30.665623615608745
2546,2020-05-21,East Midlands,869.0,594.4774484916579,1268.5920806125846,18.09652787943006,12.374250850497308,26.40617684032249
274,2020-05-21,England,7382.0,6554.999687595704,8312.208296197354,13.187686894818373,11.710128880730114,14.849280712574245
1125,2020-05-22,East of England,696.0,485.4090403480472,997.429859515192,11.227970538952913,7.827645366666063,16.084428944319484
3965,2020-05-22,UK,10482.0,9268.510061666211,11852.602235938535,,,
2261,2020-05-22,Yorkshire and The Humber,1547.0,1147.210168156443,2081.144914732797,28.22696709863835,20.935962985655795,37.979765270603814
3113,2020-05-22,Wales,1580.0,665.596470355608,2936.730138877015,50.35046705701572,21.206585621425646,93.56723166492063
841,2020-05-22,London,638.0,425.7927113458873,956.282342406261,7.166902288799998,4.779847773565231,10.734998283089938
557,2020-05-22,South East,771.0,570.8449390439671,1040.2810631231712,8.44007709321278,6.249927482724188,11.389574929156508
1693,2020-05-22,North West,1490.0,1091.9314242343412,2029.7680908156995,20.43182897657288,14.974184013209118,27.835192047272294
273,2020-05-22,England,7027.0,6213.49171945511,7945.834374350323,12.553428337580444,11.100044592199895,14.194774831897247
2829,2020-05-22,West Midlands,905.0,580.3928900240834,1407.3970454633545,15.33605713894591,9.835905630821323,23.851126990373515
2545,2020-05-22,East Midlands,880.0,601.8114177799334,1284.1452978847335,18.319339312817814,12.526909922650889,26.72992236262309
1977,2020-05-22,Scotland,1112.0,430.46960561335504,2250.861315533511,20.455115745436615,7.915808933512716,41.39058339371308
1409,2020-05-22,South West,500.0,333.27991272781736,747.9137298758957,8.92180230363626,5.951708656352798,13.356234355302451
3681,2020-05-22,Northern Ireland,763.0,372.0067028008328,1537.0687031580346,40.571118234827274,19.770354611104086,81.68775749004111
3397,2020-05-22,North East,340.0,172.3824620406403,666.2512056123352,12.779159739555046,6.485641985509672,25.066742526261628
272,2020-05-23,England,6869.0,6062.790937302739,7780.59868751257,12.270647299345763,10.830826336587991,13.899590807368977
2544,2020-05-23,East Midlands,826.0,555.954020023249,1223.6141342581075,17.18771874445114,11.572372547630161,25.46994554619575
556,2020-05-23,South East,797.0,592.4240046529235,1072.040584647491,8.72839671539759,6.4861870796416925,11.737295812423774
1976,2020-05-23,Scotland,1069.0,365.4058649311437,2186.1753623135323,19.66434442582885,6.719366413474259,40.2010879225011
1124,2020-05-23,East of England,699.0,487.34279929371877,1001.398261271941,11.272681304605934,7.85882892113897,16.14842289383887
2828,2020-05-23,West Midlands,849.0,538.1303636946125,1337.0010739145173,14.39270868756907,9.119683520175673,22.65812799806054
2260,2020-05-23,Yorkshire and The Humber,1503.0,1110.8630716959465,2030.2277218045633,27.433927114305046,20.27264820057516,37.05055413207978
3964,2020-05-23,UK,10251.0,9047.848289167328,11611.430651578303,,,
1408,2020-05-23,South West,508.0,338.956130878219,760.6276158457547,9.073664250494167,6.053074491528958,13.58327877740205
3396,2020-05-23,North East,296.0,143.69403113241964,607.9906381917042,11.145309723817611,5.406281070285688,22.874772544571847
1692,2020-05-23,North West,1424.0,1034.915549828016,1956.1560454725018,19.52714015846311,14.192297737124527,26.825714448135834
3112,2020-05-23,Wales,1518.0,566.3650254572343,2842.81703565253,48.37967968358494,18.04497009865876,90.57506395790172
3680,2020-05-23,Northern Ireland,795.0,387.3787094546719,1599.0553903273883,42.23972769561341,20.58730231753657,84.98204970918377
840,2020-05-23,London,610.0,402.9421325179432,921.4510659802401,6.843772927424102,4.523332606853746,10.343990652759445
2259,2020-05-24,Yorkshire and The Humber,1404.0,1025.0821079014047,1918.2056860543814,25.61627158399717,18.707192164073657,35.006212773240115
3679,2020-05-24,Northern Ireland,798.0,389.21464097504975,1605.830839673724,42.435778916127724,20.68487318635773,85.3421320281799
3395,2020-05-24,North East,293.0,142.01510322456025,600.896814582976,11.01512232394047,5.343113824610258,22.607877643026004
2827,2020-05-24,West Midlands,850.0,538.3896364075122,1337.5373808998452,14.39930988685401,9.124077409178385,22.667216780827363
1975,2020-05-24,Scotland,1048.0,358.3983118783177,1979.213882394935,19.265706903484226,6.590506093641488,36.39531973290184
3963,2020-05-24,UK,9926.0,8743.33486696564,11268.051530798888,,,
1123,2020-05-24,East of England,679.0,470.2472448605512,978.5721353006616,10.946424355527851,7.583148152290038,15.780331646362495
555,2020-05-24,South East,795.0,590.8454191085085,1069.160450681135,8.70507059294832,6.468903848236692,11.705762505917804
839,2020-05-24,London,616.0,407.3133498255963,931.4042763845796,6.917918899265872,4.572402853382185,10.455723027042295
1407,2020-05-24,South West,442.0,286.15953163964167,680.5334129978274,7.8859977103021155,5.110233459969832,12.152957470270065
2543,2020-05-24,East Midlands,898.0,613.9482909852435,1309.862188212554,18.68796677008392,12.779543077977879,27.265228206130868
3111,2020-05-24,Wales,1428.0,532.5389756630956,2473.261181880085,45.493053441788895,16.96723748867247,78.80063575106742
271,2020-05-24,England,6652.0,5859.426106695088,7551.388150601874,11.884091946820167,10.467526795822195,13.490119402950027
1691,2020-05-24,North West,1296.0,929.3352306631377,1805.8610234678488,17.779201811704592,12.744423729416749,24.76464608265211
270,2020-05-25,England,6769.0,5976.5821377938255,7665.777195390789,12.092888889333329,10.67681928837825,13.694468834050172
2258,2020-05-25,Yorkshire and The Humber,1518.0,1126.2339295434172,2042.9383820866021,27.710108443093027,20.553158014630903,37.28251678423762
3678,2020-05-25,Northern Ireland,915.0,467.1138627264713,1757.7611679432564,48.643443029646726,24.824839553520697,93.41649317128612
2542,2020-05-25,East Midlands,942.0,653.3141620670896,1355.6659470848178,19.612221762780205,13.598957111178057,28.218649069477607
1122,2020-05-25,East of England,647.0,445.52115788896253,939.5718031228542,10.44042411581094,7.184418371773052,15.1514171761022
3394,2020-05-25,North East,283.0,137.0774365217144,579.9657179681634,10.63200610365901,5.157341222807642,21.82037526371909
1974,2020-05-25,Scotland,991.0,271.8647562985912,2011.9563067151278,18.217588928677397,4.999259967609849,36.99741282277133
554,2020-05-25,South East,746.0,550.3235551521137,1010.1443397210996,8.16613875308068,6.025247972761239,11.059621341155342
1406,2020-05-25,South West,392.0,247.97189159179953,617.698688382796,6.993937190301561,4.428279045201238,11.030855716972251
3962,2020-05-25,UK,10037.0,8862.011363131427,11366.731527572367,,,
1690,2020-05-25,North West,1368.0,994.0004412990786,1878.7893104969728,18.75503411538974,13.631209054781372,25.764746973152604
838,2020-05-25,London,659.0,443.1678396135503,978.5495017278577,7.396386390738642,4.974896833712561,10.984964121092496
3110,2020-05-25,Wales,1362.0,410.64035943904804,2517.677946964878,43.40131661604375,13.083422659084423,80.21579940314355
2826,2020-05-25,West Midlands,967.0,634.0283017355994,1472.5168644313917,16.395684449326872,10.744863781640209,24.954711140136624
1973,2020-05-26,Scotland,882.0,283.6736780144012,1831.5867476989306,16.227838193188038,5.21641157783787,33.68063749653244
3961,2020-05-26,UK,9185.0,8067.595973410634,10454.826930764644,,,
269,2020-05-26,England,6305.0,5537.963267539907,7176.666717307684,11.263244326954025,9.893251974116858,12.82070117451738
3677,2020-05-26,Northern Ireland,752.0,366.3547950594814,1510.7355625846376,39.93936631142539,19.469983087057688,80.288278600977
837,2020-05-26,London,556.0,360.0698099733842,856.8707665422772,6.238835112533964,4.042058104022452,9.619027560955914
1121,2020-05-26,East of England,605.0,410.2620272169491,890.6881167353674,9.7549807624463,6.615834048251666,14.36312497416421
1405,2020-05-26,South West,329.0,199.73948986550258,542.1391001258403,5.880742603673119,3.5669453976929724,9.681513502439675
2825,2020-05-26,West Midlands,924.0,599.110248173221,1420.2766293291445,15.653354848966998,10.153108290567143,24.06939701684283
3393,2020-05-26,North East,322.0,163.58718485422742,632.0940861238198,12.126497331144408,6.154732342387471,23.781630075514993
2257,2020-05-26,Yorkshire and The Humber,1418.0,1040.2466908972365,1930.0267065420178,25.885821082106926,18.983937574030957,35.221939981951614
1689,2020-05-26,North West,1371.0,996.29708348467,1882.7871907011825,18.79718259356482,13.662704020432406,25.819571838993035
553,2020-05-26,South East,687.0,498.6511667974581,944.9102906913381,7.518274978928818,5.45950996233651,10.345402736496606
3109,2020-05-26,Wales,1246.0,441.66398470739455,2344.0260417530567,39.695001832599516,14.071867151869544,74.68307175176237
2541,2020-05-26,East Midlands,842.0,571.8641908519968,1238.2055353472704,17.536813376222412,11.903548179958548,25.773670536598065
552,2020-05-27,South East,575.0,405.73170709855646,815.4394596141959,6.300118297444216,4.442176103119588,8.927884160059078
836,2020-05-27,London,589.0,385.37731987191637,898.1853087893337,6.608303992928223,4.326154194959794,10.082814792426491
1404,2020-05-27,South West,268.0,153.21535028108133,466.7726801918141,4.77933715814017,2.7361178748830315,8.335620885485012
3676,2020-05-27,Northern Ireland,639.0,294.7321080082388,1359.1497918446337,33.985831149209616,15.663584141710436,72.23222902185985
2540,2020-05-27,East Midlands,682.0,442.5880067533837,1049.4240223192794,14.204202355454012,9.212620315343752,21.84411895466355
2256,2020-05-27,Yorkshire and The Humber,1499.0,1107.842767327536,2023.198391968818,27.352120946774054,20.217529284950423,36.92227267734719
3960,2020-05-27,UK,8588.0,7514.1899720685,9813.822413633008,,,
1688,2020-05-27,North West,1343.0,972.1826229868713,1852.9824261678857,18.421598317352803,13.332010754482578,25.410844680229474
2824,2020-05-27,West Midlands,873.0,560.1528404384046,1357.5551207623646,14.79881804287481,9.49289795255769,23.006456981068098
3392,2020-05-27,North East,240.0,109.9281313524556,519.4594198941254,9.012517845735918,4.135887697902961,19.54391289897906
1120,2020-05-27,East of England,657.0,452.39965424942955,953.6830031937741,10.600203675282346,7.295340142259718,15.37897262042197
1972,2020-05-27,Scotland,802.0,192.00350933205746,1857.0055608294838,14.744576848479364,3.530709426675814,34.14805834444905
3108,2020-05-27,Wales,1171.0,314.4702432700422,2419.340428326275,37.32193798595976,10.019344206759003,77.08266528707182
268,2020-05-27,England,5976.0,5228.78426561264,6828.994264540156,10.675982826435305,9.340921519145965,12.199604389739255
3391,2020-05-28,North East,204.0,87.21254350958388,474.4107136449767,7.672910101211336,3.2812464049590817,17.84902017506907
1403,2020-05-28,South West,249.0,139.37958822178078,445.6184991215693,4.454149702198406,2.489039003127483,7.957849775419182
1687,2020-05-28,North West,1331.0,958.834874146721,1843.8971286481378,18.25067628283716,13.14896661557554,25.286253598906896
2255,2020-05-28,Yorkshire and The Humber,1540.0,1138.301011459313,2077.841248226862,28.09942425628635,20.77337571087226,37.91947514974797
2539,2020-05-28,East Midlands,646.0,414.26931189659473,1004.1652769731546,13.44359431037496,8.623157023160497,20.902042733752733
551,2020-05-28,South East,498.0,340.35661155168924,729.0215951400864,5.456114630267809,3.7264132428437695,7.98173337683654
3959,2020-05-28,UK,8302.0,7239.767250887517,9516.767015494182,,,
2823,2020-05-28,West Midlands,856.0,542.8078497178258,1347.170707776684,14.51332332037317,9.19895277364965,22.83047256100673
3107,2020-05-28,Wales,1167.0,278.9843355779716,2441.9345667713997,37.17138643365052,8.88872682319048,77.80253769147758
1971,2020-05-28,Scotland,722.0,149.51322893769938,1743.6731398305087,13.270958296558925,2.749365199935628,32.06401389879753
267,2020-05-28,England,5826.0,5080.569019955514,6678.473215161299,10.407021322153629,9.076143531128906,11.930707216361101
1119,2020-05-28,East of England,696.0,481.9499369710951,1002.1406530615764,11.215990135100519,7.771864299008147,16.160394610822596
835,2020-05-28,London,573.0,371.49894964399755,883.8080962319168,6.436302438541001,4.170358909444105,9.921419621486567
3675,2020-05-28,Northern Ireland,587.0,252.1275961567855,1335.8350512448865,31.203872172108866,13.399360672094142,70.99316347316815
1402,2020-05-29,South West,275.0,157.3586958650542,479.2331960603653,4.908172352237688,2.8101096902809544,8.558140627375497
3106,2020-05-29,Wales,1064.0,260.16731505458466,2182.0695407179132,33.89949577211739,8.289197266406426,69.52297166241948
