,date,region,pop_mid,pop_low,pop_up,100k_mid,100k_low,100k_up
964,2020-05-19,East of England,785.0,543.9155251393735,1131.5823052691785,12.104275139886818,8.385951921596648,17.446449620803264
1207,2020-05-19,Midlands,1854.0,1358.6118463677265,2526.844737000665,17.595259814734966,12.892894596312209,23.97913940062765
1936,2020-05-19,Scotland,1255.0,764.0784456479846,1985.008055139472,23.084602868762904,14.050466994869248,36.501867474659754
2665,2020-05-19,Northern Ireland,651.0,279.3498389878757,1482.9553307568383,34.58365852507501,14.846091040198239,78.81189382005998
478,2020-05-19,South East,883.0,654.0736134826633,1191.5010039686554,9.990658151162437,7.399136609824124,13.47872550944964
2179,2020-05-19,North West,1505.0,1073.6208507632145,2105.0424822241494,21.520881554927666,15.354807011919258,30.106085442981
963,2020-05-20,East of England,771.0,534.3500080419897,1111.7117316900149,11.891508273882582,8.238473199669532,17.14009014587062
2907,2020-05-20,UK,11251.0,9885.245480301353,12801.602423944423,,,
1935,2020-05-20,Scotland,1232.0,781.5794533179527,1966.773257753477,22.659012745631774,14.372289095786263,36.1665518793968
1692,2020-05-20,South West,533.0,348.74767233082287,812.0222617327722,9.508284499993442,6.226460649591967,14.49765850903119
1449,2020-05-20,North East and Yorkshire,1937.0,1445.899914443137,2591.27168692607,22.6295942137326,16.890983170499727,30.27120066669178
720,2020-05-20,London,649.0,420.5708199347534,1000.5976929303147,7.3041961332354335,4.73264037916361,11.25962339849115
477,2020-05-20,South East,843.0,619.4102200148047,1145.1590011600174,9.531444197818749,7.007010741509198,12.954486643233622
2664,2020-05-20,Northern Ireland,927.0,452.2393704454557,1858.4241481991291,49.268860303180226,24.034332326522552,98.76624305720327
1206,2020-05-20,Midlands,1814.0,1329.093934512121,2472.040654119069,17.21320843698134,12.612776822221676,23.459062039364355
2178,2020-05-20,North West,1553.0,1119.0201454958399,2151.551492441051,22.212202902160286,16.004102718686834,30.771252178228586
2421,2020-05-20,Wales,1740.0,1179.2542753410025,2598.2905181507044,55.450565513216546,37.57224966365918,82.78419852957244
234,2020-05-20,England,7352.0,6459.543575786645,8365.245846666021,13.150499150425116,11.554809830501224,14.963723645419472
476,2020-05-21,South East,819.0,602.416284803157,1113.7920178187667,9.270092279198973,6.814768697834684,12.599651055929895
719,2020-05-21,London,692.0,457.6235552254743,1046.1052356547896,7.7904103183342235,5.1495910159732,11.771715117759205
1448,2020-05-21,North East and Yorkshire,1971.0,1484.8204537007466,2611.2483208772965,23.0195396259478,17.34565238170875,30.50456743330049
2906,2020-05-21,UK,11294.0,9943.348420297309,12826.668930230042,,,
2177,2020-05-21,North West,1501.0,1081.1126262948492,2078.960698412548,21.460790138351168,15.461953559402101,29.733066647128588
2420,2020-05-21,Wales,1694.0,1109.6448068769912,2744.03839816104,53.98522294416955,35.35442066547457,87.42787534313653
1691,2020-05-21,South West,570.0,380.325388937312,853.0855188304929,10.177308574917612,6.790241931744181,15.230792447257159
2663,2020-05-21,Northern Ireland,1019.0,520.5649105081601,1952.261609523089,54.170963725723254,27.665503877638596,103.75324966813979
1934,2020-05-21,Scotland,1237.0,756.4226545284873,2146.804673874054,22.746779153510424,13.909686370763453,39.4771091718441
1205,2020-05-21,Midlands,1899.0,1407.6337546164243,2559.4786163685662,18.024862485323258,13.35810053254065,24.288826945369717
962,2020-05-21,East of England,668.0,453.12374992120147,983.8407653932131,10.301330439792714,6.9861473073398574,15.168607946942185
233,2020-05-21,England,7344.0,6465.729661648967,8340.628353427433,13.13739556327595,11.56587548009328,14.919687956281656
1447,2020-05-22,North East and Yorkshire,1992.0,1501.3812512792254,2640.3672279762936,23.27626854621208,17.53911539418556,30.84473411070287
1690,2020-05-22,South West,503.0,325.73964865413416,774.3302690374643,8.973492467602094,5.81568069200737,13.824714349279445
2419,2020-05-22,Wales,1673.0,930.7158798330721,2671.4064901624865,53.307951097375614,29.653561690847766,85.11374832410966
718,2020-05-22,London,667.0,436.3586283345145,1016.9063294860448,7.50037917825116,4.910298970748256,11.443142815993122
475,2020-05-22,South East,745.0,538.7370889707406,1029.6928054408716,8.42903847118474,6.0944047212801085,11.648287863262054
2662,2020-05-22,Northern Ireland,884.0,430.96495287684354,1772.4784344384625,46.95880459744705,22.903700065572806,94.19864460921902
1933,2020-05-22,Scotland,1172.0,600.6811094408076,2033.5448492876515,21.56020200309652,11.045790063456128,37.39439968532486
2905,2020-05-22,UK,10661.0,9344.946656190163,12159.463466528805,,,
2176,2020-05-22,North West,1253.0,873.8906984074836,1793.001181967172,17.918738705388392,12.498288398571407,25.643305177686994
961,2020-05-22,East of England,645.0,433.78064220463347,956.9368026286676,9.940343855335543,6.687920167594509,14.753809457441276
1204,2020-05-22,Midlands,1903.0,1410.276416390449,2564.283727270978,18.058701980089417,13.383178747335622,24.334426274239117
232,2020-05-22,England,6932.0,6076.275229407204,7906.3315589511,12.39959883482734,10.869220701098099,14.142819310487408
1689,2020-05-23,South West,485.0,310.88325342431494,755.6632902994717,8.660221253940334,5.550438031963156,13.491438408591227
474,2020-05-23,South East,797.0,580.9688914169766,1091.3780516973839,9.011581123133583,6.572147392957365,12.346095502118404
1932,2020-05-23,Scotland,1178.0,662.7044107417453,1847.477879221137,21.659701485763563,12.18632262631701,33.97285594639924
231,2020-05-23,England,7075.0,6205.289350429314,8064.426267445256,12.65520958735671,11.10000072701939,14.425618593505796
1446,2020-05-23,North East and Yorkshire,1878.0,1401.7397635170958,2512.805689700837,21.940562320371132,16.375104886914816,29.354561952387456
2904,2020-05-23,UK,10837.0,9504.836846728265,12352.535330078337,,,
2661,2020-05-23,Northern Ireland,903.0,440.4942565744966,1810.9234546051503,47.993263388125804,23.41013640631899,96.24181124036811
717,2020-05-23,London,636.0,411.97146461261764,980.164987895024,7.154905202922459,4.635872714115833,11.029696260606126
1203,2020-05-23,Midlands,1936.0,1434.9437794952146,2609.0438350496684,18.374339195424657,13.617265998472856,24.75918876490419
2418,2020-05-23,Wales,1681.0,1028.188155510487,2425.228898812642,53.56818962019255,32.75912827951062,77.27027799102991
960,2020-05-23,East of England,734.0,505.23091108392396,1065.3396270489236,11.319231328038025,7.789522331741871,16.42513677158737
2175,2020-05-23,North West,1359.0,959.1421448446148,1921.891198983548,19.435452825838915,13.71754518424073,27.486675987449637
2417,2020-05-24,Wales,1566.0,958.7355344567039,2382.708829475982,49.90420554195655,30.54629660054667,75.91554500914512
1445,2020-05-24,North East and Yorkshire,1771.0,1303.239024912726,2403.8593010411064,20.692575467242264,15.224420595817827,28.081851719157413
1931,2020-05-24,Scotland,1140.0,642.6065245313904,1884.3602452363452,20.96653808197784,11.816747108942286,34.65107749464602
716,2020-05-24,London,560.0,350.1015222909285,895.5195472412967,6.304729239272998,3.939656587344186,10.077189782833667
473,2020-05-24,South East,823.0,600.3463011233363,1127.6380286434357,9.311744187384864,6.791352232606025,12.756282547372175
2660,2020-05-24,Northern Ireland,783.0,361.1344317714772,1660.331664010107,41.620270894251405,19.192546060720318,88.2385868920716
1688,2020-05-24,South West,415.0,255.512086255203,671.9383750516865,7.403648583989252,4.561853961433768,11.996633047750738
230,2020-05-24,England,6734.0,5872.473038457592,7719.4850169664705,12.045037467186248,10.504660027138177,13.808588844388842
1202,2020-05-24,Midlands,1872.0,1371.6153179760393,2550.6275968146947,17.762687849014565,13.016294365922887,24.20483293156581
2174,2020-05-24,North West,1266.0,877.5908875066564,1823.3113900988922,18.108465286342998,12.551208095021991,26.076798431867758
2903,2020-05-24,UK,10223.0,8915.101258115825,11719.081575356136,,,
959,2020-05-24,East of England,719.0,487.3507415280264,1057.788042576368,11.07823347192841,7.513850402341931,16.30870835321762
1444,2020-05-25,North East and Yorkshire,1989.0,1484.8490635031817,2660.2991784076894,23.236757044757578,17.34598660103238,31.07757888503955
229,2020-05-25,England,6881.0,6001.119935588763,7887.9599681912105,12.308477856281009,10.734783164198014,14.109956270703908
958,2020-05-25,East of England,713.0,479.7119944511107,1057.6444729306413,10.990883078147204,7.396078132995808,16.306494832752
1930,2020-05-25,Scotland,1091.0,653.6843258367356,1826.004605822634,20.06463456126723,12.02045431008506,33.577988742807854
2416,2020-05-25,Wales,1513.0,990.7326199389516,2314.576801491062,48.192411268473705,31.565756533308683,73.74478877864463
1687,2020-05-25,South West,343.0,200.88587365829497,586.1411975713111,6.131526398362642,3.586570138325562,10.464829994106667
2659,2020-05-25,Northern Ireland,790.0,364.45471838553715,1674.5375673483818,41.9981834314376,19.369003213981916,88.993561854765
2902,2020-05-25,UK,10275.0,8961.125902946453,11778.635179939643,,,
472,2020-05-25,South East,754.0,540.0800194861991,1051.5050821254438,8.528845820407055,6.109596476667504,11.895036870764569
2173,2020-05-25,North West,1555.0,1115.2134043400586,2164.0882201930854,22.240330064052923,15.949659126472877,30.950551076025345
1201,2020-05-25,Midlands,1663.0,1191.9939297885953,2316.412797255791,15.780883906475784,11.311731262535094,21.982191688091756
715,2020-05-25,London,674.0,436.5674765202329,1038.3866636283294,7.581433530590441,4.912649118000505,11.684858816964073
2901,2020-05-26,UK,9959.0,8655.753948314858,11456.929847567482,,,
2658,2020-05-26,Northern Ireland,792.0,365.23733981445025,1674.3048202155119,42.071173663363254,19.410595752662985,88.98119247185628
1200,2020-05-26,Midlands,1678.0,1203.012320992487,2337.292307575201,15.925524069597827,11.416293103941458,22.180333141436563
2415,2020-05-26,Wales,1466.0,962.6928483300927,2427.551760376289,46.70555705302661,30.672380675845382,77.34428674082072
957,2020-05-26,East of England,719.0,483.6065249977783,1066.031027867359,11.079463994191913,7.456123019401975,16.4357966144379
2172,2020-05-26,North West,1514.0,1080.2054004628028,2116.83928232843,21.649023482822333,15.448978515598325,30.274801977156592
1929,2020-05-26,Scotland,1027.0,615.0633680470661,1864.1202560819675,18.878465800640907,11.310262188026446,34.27888887813699
471,2020-05-26,South East,615.0,422.9050643111912,892.8243591384206,6.9546010189330945,4.784067541210941,10.099978451460572
714,2020-05-26,London,658.0,421.6702742087772,1025.4034312222436,7.404482061716934,4.745012425548322,11.538759831906958
1443,2020-05-26,North East and Yorkshire,1998.0,1486.7368518454334,2680.99720990622,23.342937433059166,17.368039718817315,31.31937300800193
1686,2020-05-26,South West,354.0,206.9032064970855,603.5688882721473,6.3148440275113975,3.6940022134583415,10.775979971500872
228,2020-05-26,England,6674.0,5800.632779501291,7677.834100076853,11.938926675946435,10.37615241345389,13.734083824292755
2171,2020-05-27,North West,1420.0,1002.8813525359833,2007.4599485699287,20.314768816309282,14.343098509213682,28.71047080776828
470,2020-05-27,South East,533.0,355.42164871234337,798.1888161571609,6.028477636973344,4.020668742328427,9.029424164864537
227,2020-05-27,England,6557.0,5688.449108308444,7556.881881062659,11.729491408206716,10.175478639600918,13.51772490157801
2414,2020-05-27,Wales,1413.0,902.0295936185801,2726.8330729727127,45.02242786788653,28.739587215527408,86.8796960513266
1442,2020-05-27,North East and Yorkshire,2014.0,1503.4942957342475,2692.304642788418,23.524159224762474,17.56379995082173,31.451466285418242
2900,2020-05-27,UK,9614.0,8340.513912959796,11080.046119343664,,,
1685,2020-05-27,South West,306.0,170.96658826496852,546.3193768282435,5.4615987238171115,3.0523981052324136,9.753860374740693
2657,2020-05-27,Northern Ireland,687.0,295.32610547681145,1557.7661122868099,36.52435983623857,15.6951522304125,82.78772454688756
713,2020-05-27,London,661.0,423.4979075750639,1029.691156262725,7.436245437530894,4.765578596708121,11.58700916281508
1199,2020-05-27,Midlands,1637.0,1167.8624875752803,2291.253021317722,15.536532305212845,11.082729769765052,21.743431559432796
1928,2020-05-27,Scotland,957.0,549.6014094861875,2053.7692840173013,17.600876217685617,10.1064969288205,37.76630227500968
956,2020-05-27,East of England,825.0,567.9278896502808,1196.2093259922904,12.71933498100988,8.756168480980064,18.442852671591666
1927,2020-05-28,Scotland,858.0,447.6150212352013,1895.1109483474768,15.777838603857223,8.231092132090277,34.848769760531745
2170,2020-05-28,North West,1495.0,1061.606149383873,2100.9231811039363,21.38344438121753,15.18297407773725,30.047171652623923
226,2020-05-28,England,6372.0,5508.25049942096,7369.056331701996,11.39795084465206,9.85313997387527,13.181743190376753
1198,2020-05-28,Midlands,1620.0,1149.9888690634655,2279.24697514344,15.377576783790685,10.913113495518942,21.629497113581085
2656,2020-05-28,Northern Ireland,715.0,307.1989531504079,1616.2787687075531,37.97732696673707,16.32613658360652,85.89738885660603
955,2020-05-28,East of England,812.0,555.0255832271672,1185.3560585198284,12.517616803417724,8.557243985647423,18.27551974026382
1684,2020-05-28,South West,284.0,154.4772877621774,521.597609837102,5.073038672881262,2.7580019303884624,9.312483638575106
712,2020-05-28,London,567.0,349.3519526729875,918.8893009989497,6.38049770893034,3.931221757173582,10.340167229299729
469,2020-05-28,South East,475.0,307.63839530583664,732.0414128688872,5.371381462464225,3.4801258854868884,8.281138859929147
1441,2020-05-28,North East and Yorkshire,1995.0,1484.891948017171,2676.3199995575105,23.309775557306388,17.34648757734259,31.264733900207688
2899,2020-05-28,UK,9345.0,8078.248731495429,10807.255401719265,,,
2413,2020-05-28,Wales,1400.0,834.5251112759242,2707.6395327588975,44.61851113889599,26.588825232272423,86.26817019136361
2412,2020-05-29,Wales,1224.0,758.790496988761,2559.8426752674454,38.99009581267927,24.175842811364603,81.55921085554324
1197,2020-05-29,Midlands,1468.0,1023.6736645570113,2099.9653308722623,13.926743683393267,9.714413055825778,19.92815809698001
711,2020-05-29,London,543.0,329.4949911984823,894.0765746197477,6.112464390331344,3.7077734026341043,10.060952159653272
468,2020-05-29,South East,461.0,295.2395278320695,718.2673570036213,5.212445917918568,3.3398650457978705,8.125321351138675
2169,2020-05-29,North West,1464.0,1033.76689713511,2067.738513014293,20.93518827748968,14.78482016210491,29.572568189111784
225,2020-05-29,England,6054.0,5206.948429174597,7037.9804435043625,10.830101024713528,9.314171843637201,12.589515754691087
954,2020-05-29,East of England,804.0,545.2307287484675,1181.7183241001233,12.38832218169331,8.406229398012028,18.219434071557515
1440,2020-05-29,North East and Yorkshire,1742.0,1266.846547629835,2391.2307614505276,20.352537386434914,14.79928417027564,27.93432529110958
1683,2020-05-29,South West,321.0,179.67910157334467,573.8736857005703,5.73924110794128,3.207949311957574,10.245808661516634
2655,2020-05-29,Northern Ireland,772.0,332.31037442883706,1738.8752324104507,41.04581248277473,17.66068700897659,92.4127971630292
1926,2020-05-29,Scotland,724.0,385.86531655233233,1761.5996336511375,13.312085621542678,7.095590676014276,32.39366016901376
2898,2020-05-29,UK,8774.0,7546.37686117904,10200.072747160106,,,
710,2020-05-30,London,488.0,285.2845876469929,832.4093315354039,5.488244201241606,3.210278257680023,9.367016986647355
1439,2020-05-30,North East and Yorkshire,1697.0,1223.219574684605,2349.897485268271,19.826909087747968,14.289634464623965,27.451470519902962
1925,2020-05-30,Scotland,661.0,299.36795581880347,1569.8403562994733,12.159830939226435,5.505010128883313,28.867441869393232
224,2020-05-30,England,5683.0,4851.669761479874,6653.803532617254,10.164855449300648,8.678650557360188,11.902301388151365
2168,2020-05-30,North West,1448.0,1011.0977196547339,2069.4198258018487,20.71539423132678,14.460608085669662,29.59661413918926
1196,2020-05-30,Midlands,1503.0,1048.655778415794,2150.4702795034013,14.265001079591949,9.95148721474429,20.407437724221825
467,2020-05-30,South East,371.0,225.16450180435797,611.4061836110594,4.199903783613958,2.5471489358247816,6.916465950279997
2897,2020-05-30,UK,8238.0,7032.914920828999,9645.263681453624,,,
953,2020-05-30,East of England,799.0,538.0699287050594,1184.5058923724507,12.322093079262247,8.29582599507772,18.262412093749315
2654,2020-05-30,Northern Ireland,802.0,345.2159769109242,1800.423850838627,42.617147465405615,18.34655727857066,95.68380815016201
2411,2020-05-30,Wales,1092.0,577.6565379818504,2219.8378658227803,34.80089280391946,18.404729258770796,70.72630920368722
1682,2020-05-30,South West,210.0,101.56463628115058,431.2325122402644,3.7407128731846617,1.8133116329298962,7.699125990844308
2896,2020-05-31,UK,7556.0,6384.461391146722,8938.425776523942,,,
952,2020-05-31,East of England,821.0,552.4541160061422,1215.8408515475662,12.65042509197104,8.517597754777377,18.745526564586275
2410,2020-05-31,Wales,994.0,450.25637993054363,2245.3810806092865,31.683640078973095,14.34562966881241,71.54014220242158
1681,2020-05-31,South West,155.0,66.1227486741118,361.15225959820447,2.762329837600619,1.180540331382246,6.447929294754749
1438,2020-05-31,North East and Yorkshire,1512.0,1061.55722282319,2148.7172678216425,17.663581260170833,12.40109706496154,25.10128595098195
709,2020-05-31,London,456.0,261.0775494846139,795.0689206993356,5.131274665266407,2.9378789355278045,8.946829166377867
2167,2020-05-31,North West,1238.0,833.8284164116883,1832.3916575738874,17.7034700639751,11.925322059416176,26.206663415950402
2653,2020-05-31,Northern Ireland,804.0,346.4846410365921,1801.0543360673335,42.7509040442311,18.413980632660788,95.71731538660356
1924,2020-05-31,Scotland,596.0,228.66051228974533,1585.4336533092696,10.950666233576582,4.20478682425379,29.15418350727772
223,2020-05-31,England,5162.0,4361.64501073311,6106.425867974668,9.232995294619208,7.802095930754376,10.923154061997023
466,2020-05-31,South East,334.0,195.23090539197472,570.0636865241207,3.776368925625953,2.208528382246319,6.448783448751256
1195,2020-05-31,Midlands,1388.0,949.316030693315,2026.4013265442147,13.175983432818944,9.008777271478046,19.230053663090466
2166,2020-06-01,North West,954.0,604.4471567257414,1499.8383644866142,13.638112928706262,8.644736578867004,21.45052289119872
2895,2020-06-01,UK,6215.0,5182.15739623964,7452.453156684794,,,
