,date,region,pop_mid,pop_low,pop_up,100k_mid,100k_low,100k_up
1001,2020-05-12,North East and Yorkshire,2623.0,1965.018301914848,3493.8632943121775,30.638518906971843,22.955317125217903,40.815263570288145
1836,2020-05-12,Northern Ireland,433.0,119.16029153126499,1519.4307580460004,23.0235589386462,6.332792397014782,80.7503861285826
1669,2020-05-12,Wales,1853.0,1143.1783788724636,3403.909185343504,59.03136454587945,36.42283463307613,108.45203483122111
1502,2020-05-12,Scotland,1478.0,876.4520433122956,2829.297418841731,27.184397984213113,16.116879853483674,52.02731503359134
1335,2020-05-12,North West,2419.0,1788.6743757335544,3264.5124880002722,34.601180744726626,25.58142367208104,46.68869760270684
1168,2020-05-12,South West,718.0,470.0073807133044,1093.303747553707,12.810590841492417,8.391403565421111,19.519593397420753
834,2020-05-12,Midlands,2268.0,1648.4712490162813,3114.3156811434633,21.520241159045433,15.643589532536351,29.55409517734848
667,2020-05-12,East of England,1428.0,1050.651504773802,1936.8079451022688,22.012175854053638,16.198679019372737,29.861214762774356
500,2020-05-12,London,1243.0,886.5320266234226,1741.0655137673793,13.989894068314259,9.976054133452868,19.592031978117383
333,2020-05-12,South East,1230.0,931.7320821886026,1622.628711037879,13.91588767152955,10.54011783652557,18.35581080249514
166,2020-05-12,England,10874.0,9651.108860488002,12248.276869321966,19.45073074041432,17.26387108129752,21.909676483466882
2003,2020-05-12,UK,14638.0,12991.809039895474,16487.978371632787,,,
2002,2020-05-13,UK,15076.0,13371.674244787178,16993.793488196046,,,
332,2020-05-13,South East,1210.0,913.8304639158683,1600.6868377895885,13.688046583861556,10.337607726949965,18.107595747961604
1501,2020-05-13,Scotland,1519.0,861.0500181379158,2817.160034542873,27.935202875794868,15.833655470438496,51.80412339866632
499,2020-05-13,London,1179.0,836.3795779030808,1660.0690474542978,13.268337395027835,9.411693762553517,18.680587035022366
1167,2020-05-13,South West,661.0,428.28698188315616,1017.2880315939266,11.795683396100806,7.6465371699981715,18.162426305778776
1668,2020-05-13,Wales,1970.0,1165.3942048068125,3496.6666070274728,62.76296617087007,37.13065361320947,111.40738134006428
165,2020-05-13,England,10617.0,9416.759449250827,11967.571336175206,18.991663071984533,16.844667642391123,21.407551369544215
833,2020-05-13,Midlands,2533.0,1878.1393619819462,3411.2846885076638,24.040454744111464,17.82308383071781,32.37225852588283
666,2020-05-13,East of England,1346.0,982.4762948285448,1840.510935398491,20.749964066997347,15.147570885073414,28.37653183639074
1334,2020-05-13,North West,2514.0,1872.3824914985805,3368.3968352652737,35.9603337258348,26.77860791267181,48.17444008123579
1000,2020-05-13,North East and Yorkshire,2299.0,1691.8830202522981,3116.648989750417,26.851048283736354,19.76455447301272,36.40865118558631
1835,2020-05-13,Northern Ireland,970.0,417.64113010006105,2182.7835470037708,51.575709360093605,22.195603412772645,116.00437421863444
1834,2020-05-14,Northern Ireland,1060.0,517.5809044072085,2114.28311476046,56.32146666461022,27.50691840502926,112.36390799512871
1333,2020-05-14,North West,2232.0,1643.5878437460838,3023.2657140028195,31.91812168510448,23.506412091305034,43.23841284496794
1166,2020-05-14,South West,624.0,404.2796664392366,960.4476298241767,11.135113317728912,7.217916087268452,17.14761085895159
1667,2020-05-14,Wales,1897.0,1169.252822994644,3174.8668332538386,60.442371404524955,37.25359314282705,101.15451078045933
832,2020-05-14,Midlands,2368.0,1748.7371264985704,3199.9420658146473,22.46702730945891,16.59508822102638,30.366668654593173
331,2020-05-14,South East,1102.0,827.3805602156237,1467.0844876412789,12.468924399168342,9.359652594379549,16.596233693655
498,2020-05-14,London,1077.0,755.3353872098631,1533.4371684756877,12.118506372471568,8.4997117818948,17.2556114653038
1500,2020-05-14,Scotland,1492.0,886.9603498694654,2593.0435006002003,27.444388813379078,16.310114743558696,47.68289477207481
2001,2020-05-14,UK,14385.0,12743.228106231505,16234.041264247882,,,
164,2020-05-14,England,9936.0,8801.996139278153,11213.168856556618,17.773073545690192,15.744981100430044,20.058078750406445
665,2020-05-14,East of England,1249.0,908.0172075126446,1715.8774018609276,19.260346741467888,13.999579519691617,26.454963556469156
999,2020-05-14,North East and Yorkshire,2376.0,1774.3235097944068,3176.537778123536,27.759322814467716,20.727623152603737,37.108271198290694
497,2020-05-15,London,1054.0,743.1818233647857,1491.7237878918063,11.855678869426841,8.362948972214184,16.78621506416184
831,2020-05-15,Midlands,2276.0,1692.652512710491,3054.426025477656,21.594063770164635,16.062858934215885,28.98575697245718
998,2020-05-15,North East and Yorkshire,2094.0,1552.6573549253387,2819.6073536139957,24.463847368977277,18.13812214083778,32.93861482497809
1499,2020-05-15,Scotland,1395.0,909.2193583520212,2204.0403343329162,25.644871020641173,16.719430653206473,40.52960288212641
664,2020-05-15,East of England,1002.0,711.2076166414748,1410.7377333477991,15.455198948834006,10.965219052904377,21.750397366954083
1165,2020-05-15,South West,601.0,393.3020363356192,915.4792335266574,10.722021811944476,7.021924006779062,16.344755464532902
1833,2020-05-15,Northern Ireland,972.0,474.2217591789588,1943.391976686503,51.6358088167503,25.202589826154686,103.281871638848
330,2020-05-15,South East,1097.0,831.1558347728522,1447.9063878498125,12.41508530357949,9.40235997717671,16.379283525739904
1332,2020-05-15,North West,2100.0,1546.3679295068418,2845.611645256821,30.034500381570464,22.115983598976754,40.697623944922
163,2020-05-15,England,9245.0,8189.491308563716,10433.9522144484,16.537046980877452,14.649334518572783,18.664218640835823
2000,2020-05-15,UK,13418.0,11886.056720206376,15143.620423306504,,,
1666,2020-05-15,Wales,1806.0,1233.210455250779,2722.9772059425113,57.54383166103799,39.29134884765935,86.7568441764104
1832,2020-05-16,Northern Ireland,815.0,375.9816692591157,1725.589367506546,43.317927465442125,19.98160482744648,91.70671778734103
162,2020-05-16,England,8736.0,7721.841232683448,9881.794978369406,15.627247191853904,13.812803635141453,17.676521633365606
1999,2020-05-16,UK,12599.0,11136.387098280535,14251.457753259632,,,
1331,2020-05-16,North West,2088.0,1542.8848814161722,2818.308524613999,29.8554326279153,22.066169429284123,40.30713772439484
496,2020-05-16,London,1118.0,796.8982787782603,1565.650078098934,12.577102962882421,8.967414745552407,17.618100039373147
1164,2020-05-16,South West,556.0,360.48983673470593,856.7756257710528,9.930240330478691,6.436102549459512,15.29667476700032
663,2020-05-16,East of England,949.0,669.7671147853893,1343.3801413905817,14.63544272838118,10.326299882353176,20.71189505988533
830,2020-05-16,Midlands,2097.0,1548.3132172332696,2834.847324244656,19.896165530498756,14.693114273392363,26.90200872739297
1665,2020-05-16,Wales,1733.0,1144.2705980640073,2897.2473934868185,55.221136372912724,36.45763385578003,92.30927093649487
997,2020-05-16,North East and Yorkshire,1998.0,1475.9663565919832,2700.3967273531402,23.34187360239136,17.242218939490385,31.545997907442455
329,2020-05-16,South East,925.0,684.8031518022482,1247.4368035289526,10.459909114870838,7.746761169654286,14.111493157914563
1498,2020-05-16,Scotland,1315.0,825.5002637868155,2313.008272781939,24.176522648389767,15.179939018900267,42.533389838030544
996,2020-05-17,North East and Yorkshire,1787.0,1304.685446982248,2444.5500669505086,20.879668372471283,15.241317678796868,28.557200694079484
495,2020-05-17,London,932.0,645.4402027880601,1343.5841263154334,10.48550352355422,7.26307252254023,15.119214618812972
829,2020-05-17,Midlands,1972.0,1450.4621207700432,2676.1550247431614,18.710153524346797,13.764531266990037,25.396057563939472
1664,2020-05-17,Wales,1617.0,1035.4845056060553,2708.697696728312,51.5296595546744,32.99159747055501,86.30188437979209
1163,2020-05-17,South West,560.0,366.5713421512673,853.4397676187109,9.993938327194572,6.5446803470213535,15.237117123563278
161,2020-05-17,England,7885.0,6936.322479252348,8961.812436436532,14.10477215603987,12.407670330025017,16.030859955462777
1998,2020-05-17,UK,11461.0,10082.078875676749,13026.167702472936,,,
1497,2020-05-17,Scotland,1174.0,707.0808269599138,2093.6904273540795,21.59747701772076,13.002350581267608,38.50040321719129
662,2020-05-17,East of England,836.0,579.0126687738427,1204.3662985662443,12.884514956015982,8.927070800357487,18.568614810507324
1831,2020-05-17,Northern Ireland,785.0,361.9473931127452,1663.7227440417457,41.712411425461546,19.23575101880569,88.41880637262226
328,2020-05-17,South East,847.0,619.9338170542178,1155.14733579672,9.576959856534096,7.0129338760666196,13.067478592393728
1330,2020-05-17,North West,1810.0,1316.4430587877212,2483.9799814312364,25.889335017189772,18.82762345337893,35.52560776854675
327,2020-05-18,South East,907.0,674.0540752739101,1219.3207966039756,10.259799341341727,7.625163410589916,13.793433887715643
1329,2020-05-18,North West,1607.0,1157.7471112824053,2225.4713658527594,22.97901039361668,16.557971512672335,31.828446056100297
828,2020-05-18,Midlands,1854.0,1353.3518043811166,2537.4004844614474,17.598110695702104,12.842978082565587,24.07931086590745
1496,2020-05-18,Scotland,1232.0,781.1361596677662,2101.7905972291373,22.66123887608161,14.364137468376201,38.64935542246626
661,2020-05-18,East of England,859.0,602.6718855797214,1223.003347721829,13.24608430156767,9.29184261779346,18.855956118036868
1162,2020-05-18,South West,563.0,372.2946258728342,850.2795605953148,10.052751523148176,6.646862536914172,15.180695514942263
494,2020-05-18,London,890.0,612.3034226444059,1291.8737521940236,10.014268878548107,6.89018772808955,14.537323072874031
1663,2020-05-18,Wales,1766.0,1196.5429564819804,2813.8202984583954,56.25068997588786,38.12308476154031,89.65119819623254
1997,2020-05-18,UK,11597.0,10217.760770142933,13158.576865765119,,,
995,2020-05-18,North East and Yorkshire,1896.0,1405.756048172722,2554.3191180659132,22.153820458701247,16.42202306973541,29.839521258947972
1830,2020-05-18,Northern Ireland,755.0,348.00257243206033,1602.4892910700505,40.11816531540323,18.49465133492983,85.16454490314298
160,2020-05-18,England,7844.0,6911.107655514457,8900.222207041614,14.030610227024265,12.362566138098352,15.920687560195894
1996,2020-05-19,UK,11461.0,10092.689532415507,13011.81835849,,,
326,2020-05-19,South East,907.0,674.0335566345469,1219.252262024583,10.25939291116035,7.624931295713904,13.792658597740678
