,date,region,pop_mid,pop_low,pop_up,100k_mid,100k_low,100k_up
2425,2020-05-16,East Midlands,1044.0,703.2309578000904,1545.7654326526228,21.732131169992286,14.637992239626424,32.175634699353054
1075,2020-05-16,East of England,955.0,673.7498489649957,1351.0695097262894,15.397532228150984,10.86480564878096,21.787177635319303
1885,2020-05-16,Scotland,1313.0,534.7827331924154,2360.919634060495,24.14696301362751,9.833999617373998,43.41442110407118
1615,2020-05-16,North West,2301.0,1729.4793904402193,3053.8758022350694,31.548412881944913,23.717187787377632,41.8792766663161
804,2020-05-17,London,947.0,655.6838036364447,1364.8484727496484,10.626080102082698,7.360550534244634,15.32146455279929
1884,2020-05-17,Scotland,1175.0,490.58217445788677,2093.4425128201233,21.604546760889864,9.021205466208542,38.49584437248531
1074,2020-05-17,East of England,842.0,583.1050879572688,1212.6133760746134,13.570578429860285,9.403079589855611,19.55445137153166
1614,2020-05-17,North West,2021.0,1499.2096815506939,2720.1589641280043,27.72089462289895,20.55938784037304,37.30285617761601
534,2020-05-17,South East,868.0,637.9915428825554,1179.6248088818616,9.501939407448466,6.98508579980627,12.915187659684534
3774,2020-05-17,UK,11480.0,10104.7396295652,13040.92551763573,,,
2694,2020-05-17,Wales,1573.0,696.5031654795714,2642.069693080299,50.12806138889752,22.191304599985518,84.17904790592775
2424,2020-05-17,East Midlands,917.0,606.8656350718461,1381.9488797382232,19.087783806076228,12.632115179438566,28.76573727705413
2964,2020-05-17,West Midlands,1040.0,659.1254786840746,1635.6144578260198,17.622623517715155,11.170185091236167,27.718722493165195
1344,2020-05-17,South West,556.0,364.25195693132633,848.0398485429097,9.933050510921863,6.50480704767862,15.144285373199084
3234,2020-05-17,North East,413.0,209.6975273924808,809.110689746355,15.540046528202069,7.8895676034236235,30.44162496708333
2154,2020-05-17,Yorkshire and The Humber,1178.0,805.7440260511413,1718.096733881299,21.498893987363296,14.704391203599913,31.354332993856303
3504,2020-05-17,Northern Ireland,782.0,360.6988050792029,1657.6340757385567,41.56695301030513,19.169394611782753,88.09522313996239
264,2020-05-17,England,7950.0,6997.620213853949,9030.954517874918,14.202785613470418,12.50084492264678,16.133279383742636
1883,2020-05-18,Scotland,1216.0,577.1961278692696,2245.4136516276703,22.36019336135152,10.613930009916508,41.290407525195754
2153,2020-05-18,Yorkshire and The Humber,1217.0,843.7400974888344,1750.453821099074,22.205011633327235,15.397798887126823,31.944832275608306
3503,2020-05-18,Northern Ireland,745.0,343.40013823447845,1581.2959088977982,39.587591030559686,18.25005424709407,84.03821928105222
1073,2020-05-18,East of England,866.0,607.5640321900694,1232.6574883518808,13.965908669684467,9.797501460037815,19.877680214743126
533,2020-05-18,South East,928.0,692.2478569672581,1243.8781458633614,10.16362797808853,7.579114064429601,13.618668884077914
2423,2020-05-18,East Midlands,848.0,555.5578237251575,1290.103492519635,17.64511428912224,11.56412558655357,26.853944216127246
2693,2020-05-18,Wales,1709.0,865.801682405504,2953.1290234000244,54.43796015661661,27.58532883940495,94.08971693072631
263,2020-05-18,England,7903.0,6967.386725858099,8963.09492765039,14.118685678351511,12.446834540065773,16.01205213962446
2963,2020-05-18,West Midlands,990.0,619.3404983645258,1577.6381801435657,16.77730747840084,10.49594989870835,26.736199781546095
3773,2020-05-18,UK,11573.0,10202.906058250763,13125.382462064781,,,
1613,2020-05-18,North West,1814.0,1335.3052063996058,2460.2884006618433,24.879032711573643,18.311686458189794,33.73912538775689
803,2020-05-18,London,902.0,620.4738431576268,1309.061763674073,10.123300642396607,6.965291886744482,14.695216216310483
1343,2020-05-18,South West,560.0,370.04108381172324,845.1301075851064,9.994252352849932,6.608189205591394,15.092323254316614
3233,2020-05-18,North East,492.0,267.8567999781215,899.1226455980952,18.511905448504372,10.077726512763284,33.828195231593526
3232,2020-05-19,North East,491.0,267.2614882844234,897.1824522511354,18.47103732576949,10.055328767253636,33.755198249869935
2152,2020-05-19,Yorkshire and The Humber,1358.0,964.4941229200475,1908.5448691122563,24.788805161909238,17.60149431885356,34.829908106906345
1882,2020-05-19,Scotland,1239.0,683.040007003148,1975.7735949234977,22.78150467867589,12.560269340452512,36.33205705896357
2962,2020-05-19,West Midlands,1015.0,643.1022398143571,1596.0784097387577,17.19491800914378,10.898639612076165,27.048705949740985
3502,2020-05-19,Northern Ireland,643.0,275.879374285723,1464.532037051327,34.154013150596064,14.661652648872764,77.8327849843316
802,2020-05-19,London,850.0,580.5851223930313,1242.4796448961572,9.540087049281109,6.517510588341431,13.947781176396544
1612,2020-05-19,North West,1665.0,1210.2906492039663,2285.742450537411,22.82960932811521,16.597301340012617,31.34549230978556
1072,2020-05-19,East of England,763.0,525.4429098544509,1107.7005292252115,12.311821877134172,8.473226530393097,17.862639948003917
532,2020-05-19,South East,910.0,676.4865686033253,1223.800274579961,9.965881663652048,7.406550724420209,13.39884519651246
2422,2020-05-19,East Midlands,833.0,546.2388463479228,1268.5627281500717,17.349543356185393,11.370147893995853,26.40556585880396
262,2020-05-19,England,7748.0,6827.08832704184,8792.161169995967,13.841892791016821,12.196199542323908,15.706688840219789
3772,2020-05-19,UK,11444.0,10083.789212011721,12986.253540195385,,,
1342,2020-05-19,South West,584.0,389.4906216964439,873.6063271560729,10.424891027642266,6.955518818237719,15.600851239497455
2692,2020-05-19,Wales,1814.0,1072.759636575694,2695.4402397927793,57.80288978517443,34.1792213412693,85.87948821612925
801,2020-05-20,London,651.0,421.85314498136876,1003.6448862416469,7.30879177712902,4.735623137928009,11.26667894287947
3231,2020-05-20,North East,481.0,261.8779113498165,879.1438697076833,18.099126011491972,9.852779434879693,33.076522548653216
261,2020-05-20,England,7349.0,6457.06271285147,8362.04393163108,13.128154676861941,11.535170123887756,14.93830920099452
1071,2020-05-20,East of England,751.0,516.5747254164053,1089.0406353347776,12.104155067108815,8.330219299259875,17.561732837066703
2961,2020-05-20,West Midlands,1105.0,716.8328837178796,1698.1996496826812,18.72539346532521,12.14815122395109,28.779352372630854
1341,2020-05-20,South West,529.0,346.60749783226123,807.0403251095153,9.452171607672192,6.1897125101859505,14.412116378891417
2421,2020-05-20,East Midlands,737.0,472.4487511025614,1145.6382335659662,15.333351383363334,9.834181893662361,23.846850577822757
2151,2020-05-20,Yorkshire and The Humber,1313.0,927.4557765864939,1855.3844439097359,23.967710761475583,16.925564598726258,33.85975919676357
2691,2020-05-20,Wales,1686.0,938.4767609623885,2706.7201231930194,53.70582958245314,29.90083131665967,86.2388768604216
1611,2020-05-20,North West,1665.0,1215.8982730451362,2277.0803547410455,22.838750381551268,16.67420139931205,31.22670479848578
531,2020-05-20,South East,869.0,641.3404174385417,1176.8826065234184,9.515785803130875,7.021751138661175,12.885164505039548
3771,2020-05-20,UK,11170.0,9814.313580426033,12709.760609105888,,,
1881,2020-05-20,Scotland,1213.0,631.8385337434546,2081.9264437480806,22.296870322272486,11.61873694384904,38.284077963775594
3501,2020-05-20,Northern Ireland,922.0,449.5703452336965,1847.4561051010683,48.97808546379748,23.892486562709237,98.18334468519564
2420,2020-05-21,East Midlands,873.0,583.1814163244387,1304.6513933805202,18.179463807575516,12.139120088166264,27.156763734441213
800,2020-05-21,London,695.0,459.52596335546724,1050.449257357957,7.803921425359527,5.158529242779307,11.792093688393237
1610,2020-05-21,North West,1602.0,1169.3245410927711,2190.245877097946,21.96528565514014,16.035513275718934,30.035901586800193
1340,2020-05-21,South West,567.0,378.37770551042547,848.7167846489921,10.127581773898738,6.75706449520246,15.156374090005903
1070,2020-05-21,East of England,675.0,457.76230643238495,993.72040073256,10.88409839848101,7.381817599463346,16.024610676757167
260,2020-05-21,England,7346.0,6466.973148479311,8342.238866113285,13.12263254706688,11.552874545550173,14.902928593708824
1880,2020-05-21,Scotland,1214.0,432.875450358816,2327.6126980750487,22.321060000600106,7.9600494724042585,42.80194733592704
3230,2020-05-21,North East,325.0,157.5141091475074,665.9295844416015,12.215354549571192,5.9262416112631175,25.054641992694314
2690,2020-05-21,Wales,1644.0,627.9915803979346,2941.301463629324,52.38070711670578,20.00845529142912,93.71287875603485
2150,2020-05-21,Yorkshire and The Humber,1498.0,1089.2674734059904,2054.117633114179,27.328855947175978,19.87854025156859,37.48653204858697
3500,2020-05-21,Northern Ireland,1016.0,518.9253064870022,1946.1126434273885,54.0003434473261,27.57836686457935,103.42646189983246
530,2020-05-21,South East,824.0,606.0749083154558,1120.645116271863,9.026681937470157,6.635644755674289,12.269445223247756
3770,2020-05-21,UK,11220.0,9877.407939822742,12741.617217232651,,,
2960,2020-05-21,West Midlands,1010.0,647.8458183574863,1569.8029902209942,17.114709311699706,10.97902893404162,26.603416989057404
3499,2020-05-22,Northern Ireland,877.0,427.97918396383125,1760.1985240346032,46.63346923543366,22.745020908039812,93.54602684333197
1609,2020-05-22,North West,1359.0,964.2534824591812,1911.5009059340446,18.634036164731352,13.223274613463943,26.213336910733922
529,2020-05-22,South East,750.0,542.2033865036562,1036.3979306654328,8.210645521000238,5.936343855847555,11.347060238026335
2689,2020-05-22,Wales,1625.0,675.5521111741504,2951.3234752137005,51.77933822266906,21.52378254003578,94.03219031525849
2959,2020-05-22,West Midlands,909.0,568.6594240165706,1449.1778800194086,15.406323378186851,9.63705883866376,24.559185881055747
1069,2020-05-22,East of England,652.0,438.61166085553083,967.4023479420715,10.512037861924172,7.072996688318301,15.600209054905564
259,2020-05-22,England,6935.0,6079.173003679138,7910.106994160984,12.389188106386628,10.860091953329869,14.130949927774108
799,2020-05-22,London,670.0,438.9113517306506,1022.8506301395659,7.52605427048958,4.927114512437085,11.482278058984488
2149,2020-05-22,Yorkshire and The Humber,1515.0,1102.0936138885602,2078.3229426062535,27.650736816508555,20.1126103547158,37.928265810759584
3769,2020-05-22,UK,10593.0,9285.75048709057,12082.446054671565,,,
1879,2020-05-22,Scotland,1156.0,442.4107374445507,2280.1726676640633,21.25237922665149,8.135391725870262,41.929583267392346
2419,2020-05-22,East Midlands,947.0,642.7281756900471,1391.2458016467551,19.708163410425747,13.378606194146915,28.959255877508276
3229,2020-05-22,North East,328.0,159.33575822433858,673.5962011408782,12.356502705367427,5.994778535470498,25.343087409722386
1339,2020-05-22,South West,499.0,323.62353730770025,769.3011216736077,8.91730800519777,5.779265220723842,13.73817013972282
528,2020-05-23,South East,801.0,584.3994031203715,1097.9123070677388,8.773495127621741,6.398329284598081,12.020553800574676
798,2020-05-23,London,639.0,414.07362597671835,985.1673383392134,7.1740749100879775,4.648292106646968,11.059254381939427
2688,2020-05-23,Wales,1633.0,485.2919327899001,2891.5441820297847,52.02080337784717,15.461898285905546,92.12756077505718
1608,2020-05-23,North West,1418.0,1011.3551709515056,1983.9425388023994,19.441956084952402,13.869202860571107,27.206764077232688
2418,2020-05-23,East Midlands,935.0,629.4685729715537,1384.3093730867033,19.45562269130772,13.102603041070411,28.814871751203036
3768,2020-05-23,UK,10771.0,9447.778612428745,12278.389015997207,,,
2148,2020-05-23,Yorkshire and The Humber,1488.0,1077.448154624166,2049.9536455059188,27.1525656279134,19.66284409806466,37.410541534504134
1878,2020-05-23,Scotland,1161.0,317.5557079296541,2236.674962615591,21.35661745705666,5.8394606191437095,41.12971373486312
3498,2020-05-23,Northern Ireland,896.0,437.2747110155474,1797.6875259208337,47.642483563656995,23.239033152243728,95.53838573290804
1068,2020-05-23,East of England,745.0,512.523380541579,1080.4786186686176,12.009150656208668,8.264887819410506,17.423662829062465
258,2020-05-23,England,7081.0,6211.096495646452,8071.977775719639,12.650384228290934,11.095765663010829,14.420122743092977
3228,2020-05-23,North East,282.0,129.4213255587717,611.5089035695435,10.610482395647656,4.869291068985873,23.007142214784007
2958,2020-05-23,West Midlands,973.0,616.699955218448,1530.9066197524303,16.490084823452744,10.451200671684125,25.944241048266015
1338,2020-05-23,South West,483.0,309.25701734982744,751.7115261437224,8.61695860422543,5.522708080825743,13.424055355185958
2417,2020-05-24,East Midlands,898.0,594.4047522850929,1353.3957570276227,18.69510347316033,12.372737654162952,28.171394289136803
3767,2020-05-24,UK,10167.0,8867.0702347231,11655.950661626268,,,
2687,2020-05-24,Wales,1521.0,482.2181389692641,2614.5309646283376,48.47208341264051,15.363964064882559,83.30163579689162
3497,2020-05-24,Northern Ireland,778.0,358.8173785014923,1649.6789082136493,41.353233535614265,19.069405900998667,87.67244451319564
2147,2020-05-24,Yorkshire and The Humber,1422.0,1015.0807720428214,1987.39930995298,25.951048982500545,18.52467321231184,36.26895885847783
1337,2020-05-24,South West,414.0,254.8729286306773,670.255568389991,7.386867369948693,4.551517681295227,11.969415845392524
1607,2020-05-24,North West,1292.0,901.4224013230872,1849.549000234887,17.72301649800125,12.361641593477856,25.36376044895323
797,2020-05-24,London,563.0,351.9943339685982,900.3611424606152,6.323530080315645,3.951404729802055,10.107240184060014
2957,2020-05-24,West Midlands,946.0,591.9651106276104,1508.1499587080225,16.036469592117385,10.032019800639315,25.558584410576852
527,2020-05-24,South East,830.0,605.2594782641271,1136.957545426779,9.086262607921922,6.626716974521366,12.448042758781742
1067,2020-05-24,East of England,726.0,492.2997956353369,1068.301836275003,11.703928624859007,7.9387648230707235,17.22730156183939
1877,2020-05-24,Scotland,1127.0,328.95351025069954,2104.559791300119,20.727334840381808,6.049052247121229,38.70027751052975
3227,2020-05-24,North East,287.0,131.59780101104636,621.6684374652256,10.788542151585402,4.95117782478807,23.38938005271157
257,2020-05-24,England,6741.0,5879.110893308588,7728.215148030164,12.042784517177589,10.502692531782484,13.806010635316706
2416,2020-05-25,East Midlands,800.0,512.932462544762,1242.7054772276535,16.64294542853566,10.676864155228365,25.867338361646436
3226,2020-05-25,North East,290.0,133.2489114193045,629.1814155259347,10.923032044957969,5.013298477084976,23.672045037130115
2146,2020-05-25,Yorkshire and The Humber,1715.0,1258.2083586750716,2331.529889950509,31.296046627376036,22.961619724653495,42.549155186094445
256,2020-05-25,England,6956.0,6070.785004914775,7968.77406062654,12.426591806098683,10.845107277317151,14.23575525837787
1876,2020-05-25,Scotland,1089.0,312.8967004310369,2468.1613588138675,20.024438628425546,5.753787176238703,45.38646510387576
796,2020-05-25,London,677.0,438.6361145164595,1043.3114463441743,7.598998617777101,4.924024764889985,11.71196631849412
1606,2020-05-25,North West,1578.0,1137.2185043743016,2186.268443181547,21.643796968475584,15.595227657879592,29.9813571107986
1066,2020-05-25,East of England,719.0,484.16096332391237,1067.2170622185283,11.601500106418742,7.807519032949232,17.209808631318456
526,2020-05-25,South East,761.0,545.0128608443814,1061.1901476783207,8.33014523924229,5.967103541522468,11.618499201339235
3766,2020-05-25,UK,10314.0,9001.448611370182,11815.689428019283,,,
2956,2020-05-25,West Midlands,843.0,511.9687779978982,1384.5824777133703,14.290512703953496,8.676323698771162,23.464489009009696
1336,2020-05-25,South West,343.0,200.5605635098247,585.1902740721949,6.12303879023109,3.5816081209168775,10.450320846829268
2686,2020-05-25,Wales,1483.0,465.68435945427575,3074.3383197785206,47.24551800203573,14.83718090639759,97.95156932364846
3496,2020-05-25,Northern Ireland,786.0,362.6406642917539,1666.2026451317108,41.78913969365105,19.272595024431034,88.5506011052976
525,2020-05-26,South East,621.0,426.9442675976399,901.4178497226384,6.79537073606241,4.674422998509791,9.869223333809286
1605,2020-05-26,North West,1539.0,1103.9623325538437,2142.3712766541194,21.110565693947382,15.13916968082886,29.37937402408498
3225,2020-05-26,North East,349.0,169.57938709277892,715.9844725303618,13.147676053767098,6.380180325691321,26.93788510179851
2145,2020-05-26,Yorkshire and The Humber,1626.0,1177.8735497922626,2238.266806356995,29.670779027996684,21.49555305969968,40.84715452375751
1335,2020-05-26,South West,353.0,206.67455535984175,602.8968079569574,6.3093421805703835,3.690791713533618,10.766523915095222
3495,2020-05-26,Northern Ireland,781.0,360.4716169535382,1652.4580047669876,41.52221677353718,19.157320663184503,87.82014003573414
2955,2020-05-26,West Midlands,794.0,473.89241759832316,1326.3050460335237,13.45737105590581,8.031044450709006,22.476862647174315
1065,2020-05-26,East of England,723.0,486.87810258851846,1072.995111832684,11.665891663121341,7.851335280293801,17.302984735451542
3765,2020-05-26,UK,9943.0,8645.267909001093,11434.701932573309,,,
2685,2020-05-26,Wales,1430.0,544.891295050219,2844.9144721705557,45.566875773798905,17.360795042495248,90.64189043473272
1875,2020-05-26,Scotland,1017.0,353.50667596909557,2217.6200833224825,18.699625498726387,6.500554899120935,40.77931783752565
795,2020-05-26,London,661.0,423.5865825810884,1030.065838632988,7.420200887130171,4.755082296412532,11.563274274593912
2415,2020-05-26,East Midlands,849.0,551.0384960763676,1305.0553968496758,17.67866547490399,11.47005424012385,27.165173204446322
255,2020-05-26,England,6715.0,5838.577291455531,7722.4201425354295,11.996829323583167,10.430281589857087,13.795658192228679
1064,2020-05-27,East of England,829.0,570.8641467287673,1202.0817401211707,13.371189457461812,9.205683705299757,19.384619529678716
1874,2020-05-27,Scotland,948.0,275.0641990774129,2177.7388033348698,17.432689718567033,5.058093802567311,40.04594993352218
794,2020-05-27,London,665.0,426.1822260771837,1036.223069060953,7.465345276292007,4.784220373357446,11.632393879904697
254,2020-05-27,England,6597.0,5725.298972376091,7600.067090314096,11.785465039187892,10.227916406175552,13.577081521176535
524,2020-05-27,South East,538.0,359.09171786204763,806.4875228143425,5.894961458573304,3.9315355936120393,8.829873383397528
3224,2020-05-27,North East,296.0,136.02845476471433,641.6602385664096,11.148923174944901,5.117874794235405,24.14154279045707
1604,2020-05-27,North West,1445.0,1025.618411122212,2031.1225550334368,19.81327652893943,14.06480157510624,27.853766470524125
2684,2020-05-27,Wales,1380.0,445.20737697813917,2852.4752728214794,43.98348441806362,14.184763260738174,90.88278529146878
1334,2020-05-27,South West,305.0,170.43894517227656,544.6294180063795,5.446020058822767,3.0436966244344874,9.725985569073885
2954,2020-05-27,West Midlands,922.0,568.889990307862,1489.7576216885204,15.628592251602246,9.640966240566456,25.24688987681615
3764,2020-05-27,UK,9606.0,8336.701823350724,11066.582457110384,,,
2414,2020-05-27,East Midlands,715.0,447.0355209364474,1138.4199666584389,14.872807755106365,9.305196839990755,23.696599890187397
3494,2020-05-27,Northern Ireland,681.0,292.61137558310173,1543.446639155217,36.188616501473206,15.550877484103047,82.02671389970219
2144,2020-05-27,Yorkshire and The Humber,1692.0,1236.6502903927467,2308.876989884982,30.878890625282143,22.56819667791892,42.13575205347423
1603,2020-05-28,North West,1470.0,1043.4773613984883,2065.7793903556367,20.155955301016302,14.309710002306447,28.329032423964378
523,2020-05-28,South East,480.0,310.66238289771934,739.2924968540706,5.2498410657930865,3.401304333139573,8.094184914029977
3493,2020-05-28,Northern Ireland,709.0,304.7597886880737,1603.4454901646852,37.67578640039811,16.196506805400702,85.21536225411384
3223,2020-05-28,North East,200.0,77.96492141768728,511.0813084893115,7.534335805069058,2.9333179359296078,19.228698517869176
2953,2020-05-28,West Midlands,949.0,585.2634037657901,1531.9736812457986,16.076486709072363,9.918446120824669,25.962324516088334
1333,2020-05-28,South West,283.0,154.02580720673913,520.0711389320709,5.059402580391874,2.7505910048732507,9.28742411796399
2683,2020-05-28,Wales,1374.0,305.2394224884404,3099.200705844172,43.78555313487739,9.72524079729157,98.74371042165109
253,2020-05-28,England,6414.0,5547.082337979318,7414.952778526695,11.4585189432844,9.909542667512317,13.24638547968012
2413,2020-05-28,East Midlands,680.0,419.57866120621054,1098.9881039126867,14.15864589607568,8.73367293991528,22.875812217995044
2143,2020-05-28,Yorkshire and The Humber,1814.0,1336.4184863127869,2454.051301461185,33.0964841927049,24.38891210993449,44.78510445462291
793,2020-05-28,London,570.0,351.1278756392577,923.5653032670734,6.397477895825165,3.941678074539934,10.367724578021614
3763,2020-05-28,UK,9348.0,8084.522247494648,10806.825471416829,,,
1873,2020-05-28,Scotland,851.0,165.56051003182313,2192.295820712946,15.652814610255854,3.0444550492234996,40.31363565791261
1063,2020-05-28,East of England,819.0,560.2695930105511,1196.2063454065058,13.215014337105686,9.034837259455184,19.2898736506514
3222,2020-05-29,North East,198.0,77.12539837734926,505.3785706690378,7.452817115106721,2.901732090050835,19.01414121661192
3762,2020-05-29,UK,8792.0,7564.65165435062,10215.521145636358,,,
