,date,region,pop_mid,pop_low,pop_up,100k_mid,100k_low,100k_up
2968,2020-05-13,East Midlands,1196.0,829.8249634730297,1720.4596394581736,24.90405162090834,17.273089645492462,35.81195419746918
3298,2020-05-13,West Midlands,1075.0,681.2669859047668,1690.842141850708,18.215484997364797,11.545416730510455,28.654664848098438
4618,2020-05-13,UK,14074.0,12573.237178018444,15750.334785266505,,,
3628,2020-05-13,Wales,1660.0,808.7906951441201,3118.9176258739685,52.8771582331035,25.768900362741594,99.37191169888938
2308,2020-05-13,Scotland,1315.0,613.6380804867437,2581.86316725102,24.175081587728723,11.284052895068934,47.47730213219728
2638,2020-05-13,Yorkshire and The Humber,1345.0,944.1165688921507,1910.625726562763,24.539506967793386,17.229615016605194,34.86788262611083
3297,2020-05-14,West Midlands,964.0,603.0208606267369,1536.6545172682918,16.336984721832525,10.219381354404813,26.041650541926938
2967,2020-05-14,East Midlands,1114.0,767.1729455343724,1612.4310924962758,23.180817664374672,15.968966523194272,33.56330314684819
987,2020-05-14,London,1116.0,806.8907218318473,1540.814952284825,12.52395724540652,9.057963458480533,17.296822427690376
1647,2020-05-14,South West,622.0,415.12116780620664,931.0431114212781,11.110715892257883,7.4132288011166,16.62655663922093
1317,2020-05-14,East of England,1159.0,852.8061850252492,1573.391546043028,18.693175256522487,13.752245689718968,25.372314937736835
657,2020-05-14,South East,1297.0,1016.7681804367888,1652.5676488281424,14.197334882370283,11.132142828688378,18.093228579322474
4617,2020-05-14,UK,13888.0,12412.417468138334,15537.627691696305,,,
327,2020-05-14,England,9791.0,8750.718564987214,10953.982771414065,17.491883895087415,15.632654016583711,19.568658447580304
2307,2020-05-14,Scotland,1357.0,617.9209060424578,2328.3705809211415,24.959538100753857,11.362808812681962,42.81588387343266
3627,2020-05-14,Wales,1684.0,794.5759266717073,2785.458632972796,53.66383441239093,25.31600327250025,88.74756646999268
2637,2020-05-14,Yorkshire and The Humber,1429.0,1020.1809745333396,1997.4470981805919,26.081712971226906,18.6177491399184,36.45232554076503
4287,2020-05-14,Northern Ireland,1056.0,515.8546179410953,2107.2313508807183,56.13361779919251,27.415174639827047,111.98914089688395
3957,2020-05-14,North East,555.0,310.75986328822,986.5944998458099,20.887633046138046,11.691892509796986,37.119197829790636
1977,2020-05-14,North West,2241.0,1699.3385227522147,2949.150285145928,30.72849924035862,23.303851483411066,40.44312497311716
1316,2020-05-15,East of England,1050.0,766.4395318509947,1437.1195923934717,16.936132688705026,12.359507861702479,23.174810487002574
3296,2020-05-15,West Midlands,959.0,607.9160478345307,1509.5393605712966,16.256564556885657,10.302339985099042,25.582130573607703
2636,2020-05-15,Yorkshire and The Humber,1435.0,1034.4874649276483,1986.3755541394235,26.19013515702059,18.878834825578952,36.25027587046578
4286,2020-05-15,Northern Ireland,968.0,472.5151031070503,1936.3979877922511,51.449978949311095,25.111889321333706,102.91017500127553
1646,2020-05-15,South West,606.0,407.48991168977926,898.77632000499,10.815218056834443,7.276949921554847,16.050336667806423
3626,2020-05-15,Wales,1650.0,821.7200865890351,2556.943456791276,52.56275806866005,26.18084402368533,81.46683878389258
656,2020-05-15,South East,1208.0,943.326434353856,1545.3777593400093,13.223920639311574,10.328061797521313,16.9196541279066
986,2020-05-15,London,1036.0,746.1110077559861,1438.0718521618082,11.634376257397887,8.375664834614616,16.14345280607359
3956,2020-05-15,North East,541.0,302.84909608043733,961.663852520066,20.356847677735296,11.394261281347005,36.18121811243598
2966,2020-05-15,East Midlands,1159.0,813.5653570600251,1646.0969579816624,24.117786791000622,16.934640392294767,34.26406961944066
326,2020-05-15,England,9388.0,8393.06792135609,10498.972767694915,16.771080741931545,14.993731769322297,18.755809318745786
2306,2020-05-15,Scotland,1308.0,622.9006612725485,2121.801081644134,24.05033398809204,11.454380413610425,39.017323727848584
1976,2020-05-15,North West,2158.0,1636.2316623616373,2840.242252126105,29.58969243101332,22.438436569056886,38.94961641501425
4616,2020-05-15,UK,13314.0,11902.993854381657,14889.574289421613,,,
655,2020-05-16,South East,994.0,756.5217790124856,1304.0562655738784,10.878553738424024,8.282820665535159,14.277532366107414
1315,2020-05-16,East of England,1007.0,731.8106780556591,1383.9933615956968,16.240142312447333,11.801087304125597,22.318103545462176
3955,2020-05-16,North East,579.0,332.09577471714596,1004.5999400487065,21.786856647998324,12.494625463744093,37.79662659815315
3625,2020-05-16,Wales,1639.0,846.1565568171782,2750.735894634527,52.232794903598545,26.959415006643923,87.64126444410086
4615,2020-05-16,UK,12812.0,11433.937194535196,14352.570793750978,,,
1975,2020-05-16,North West,2234.0,1708.2630147268885,2917.41240052833,30.641330521126267,23.426237360479202,40.00788800318825
2635,2020-05-16,Yorkshire and The Humber,1458.0,1055.6689393728475,2008.6272681388032,26.604217249465894,19.265385239160917,36.65635757509977
2305,2020-05-16,Scotland,1264.0,620.9330087926068,2229.043202246722,23.23682224809159,11.4181976939116,40.989375006835516
1645,2020-05-16,South West,539.0,356.484373689803,814.3688114698057,9.6288283939891,6.366093639963373,14.542988399804734
985,2020-05-16,London,1023.0,732.6446164353565,1425.687974392418,11.479198045029685,8.22449432639147,16.004434337680788
325,2020-05-16,England,9023.0,8052.483242763899,10107.964897909387,16.11846452520067,14.385296884319356,18.057296310845445
2965,2020-05-16,East Midlands,1178.0,831.7540102265892,1663.7180079201714,24.515637939231368,17.313243411613364,34.63085778397321
3295,2020-05-16,West Midlands,939.0,595.0332453002803,1477.7212575964134,15.912590302311443,10.084015411925627,25.042909877434596
4285,2020-05-16,Northern Ireland,886.0,432.35549728664,1777.091044797412,47.10458494317661,22.977600766493467,94.44378251074792
984,2020-05-17,London,947.0,671.221763406709,1333.245305058492,10.625226807286097,7.534975977505244,14.96669490385743
2964,2020-05-17,East Midlands,1095.0,768.8007067104854,1555.995142876852,22.793040825437544,16.002848927260278,32.388569606747254
3294,2020-05-17,West Midlands,1008.0,653.9387210848322,1550.3382841529142,17.086166180798404,11.082285223486279,26.273549040452167
3954,2020-05-17,North East,417.0,220.03328233266515,788.004095818207,15.70504702222738,8.27843550447608,29.647519753994853
2634,2020-05-17,Yorkshire and The Humber,1321.0,942.8577822485748,1846.8244074158047,24.108288626234113,17.206642843494933,33.703543176223235
324,2020-05-17,England,8355.0,7435.304333666419,9386.836040069167,14.925720615409697,13.282742359156472,16.769041197591573
1314,2020-05-17,East of England,819.0,577.9786095305444,1159.66150012073,13.211258927099209,9.320410641054226,18.70055605435855
4284,2020-05-17,Northern Ireland,823.0,401.3714639844524,1653.9522998062946,43.750724092368266,21.330949453346385,87.899554580145
3624,2020-05-17,Wales,1563.0,672.9989283668717,2433.5996665664443,49.789438013800066,21.44243551939912,77.53697922968468
1974,2020-05-17,North West,2116.0,1609.2523438562973,2778.344750653634,29.022319698678277,22.068456118926314,38.10078602472067
1644,2020-05-17,South West,538.0,359.1000256468363,805.7442228751286,9.612585396135726,6.4128039210219105,14.388970600843228
654,2020-05-17,South East,965.0,734.5662003343518,1266.2535929210603,10.562971818641877,8.042438794392718,13.863647707466207
2304,2020-05-17,Scotland,1155.0,468.68950258912326,1911.0922221966823,21.242190400499645,8.618626038306086,35.14264581741201
4614,2020-05-17,UK,11896.0,10586.520688605113,13365.14680223373,,,
4283,2020-05-18,Northern Ireland,690.0,317.95822263404074,1467.728632018019,36.67061063883424,16.89793964910595,78.00266852557898
2633,2020-05-18,Yorkshire and The Humber,1341.0,966.700362702084,1857.1529618969917,24.478206808814107,17.64175699756432,33.892033690268235
3953,2020-05-18,North East,433.0,235.47219511333103,791.3322831527496,16.27809129044112,8.859302373156156,29.772738011449963
3623,2020-05-18,Wales,1631.0,712.2035565336416,2824.668967380824,51.97486939476684,22.691535148083407,89.99684790537098
1973,2020-05-18,North West,2026.0,1540.4521980061527,2660.463984595231,27.784985302884497,21.1249664260474,36.48423003649612
1313,2020-05-18,East of England,852.0,610.4820587932275,1187.1394838964538,13.737126501652677,9.844557191434248,19.1436625779477
983,2020-05-18,London,1027.0,742.9745215483866,1419.1203765794728,11.532897307250062,8.340455385939874,15.930708045643868
323,2020-05-18,England,8008.0,7126.199896397561,8997.122228921036,14.305586565495126,12.730545109647295,16.072839950811804
653,2020-05-18,South East,857.0,645.3885370532546,1138.2264994866698,9.38708390213279,7.06607220083214,12.461935972701637
2963,2020-05-18,East Midlands,875.0,594.0091118733591,1286.7179773750538,18.218433719929504,12.364502264050492,26.783473563685344
3293,2020-05-18,West Midlands,927.0,594.4360617350532,1441.4152687721246,15.707016249494208,10.073894955088866,24.427633077791963
1643,2020-05-18,South West,512.0,341.7267809065052,766.8684266487359,9.147918996759245,6.102552726271962,13.694727101349187
2303,2020-05-18,Scotland,1152.0,469.98371541679415,2135.875181102928,21.18124134563066,8.642425027432267,39.276129183040545
4613,2020-05-18,UK,11481.0,10216.770855462088,12899.095942837464,,,
4612,2020-05-19,UK,11132.0,9893.654113606686,12523.774923576371,,,
2632,2020-05-19,Yorkshire and The Humber,1251.0,897.0359276065942,1740.5585103315002,22.826358086591426,16.37041886348939,31.764248224218314
1972,2020-05-19,North West,1959.0,1484.8245839049334,2579.3693625572682,26.85904672432881,20.36211803531487,35.372140242277055
3622,2020-05-19,Wales,1670.0,963.5047312186966,2582.4129934048733,53.20525937933231,30.698248096660507,82.27832432053572
3952,2020-05-19,North East,472.0,264.36439400285235,840.5229150305094,17.775374881032715,9.946329765347585,31.623464724733214
322,2020-05-19,England,7642.0,6791.888675546379,8597.438732120969,13.652237813079877,12.133317395075506,15.358828435618832
2302,2020-05-19,Scotland,1121.0,599.7242985648618,1869.9879272879186,20.607147568816746,11.028195483070592,34.38678816660081
982,2020-05-19,London,915.0,652.2203278577284,1282.2712524956412,10.271233381865635,7.3216703783646375,14.394472305490275
1642,2020-05-19,South West,517.0,347.77156868690196,767.3992714082989,9.231505852066674,6.210500473449224,13.70420692065426
3292,2020-05-19,West Midlands,913.0,585.5378312255154,1419.9639564457104,15.47229416487619,9.923096836990837,24.06409815631639
4282,2020-05-19,Northern Ireland,699.0,321.8660582496386,1486.0070560317326,37.122372408710696,17.10562218627689,78.9740782387978
652,2020-05-19,South East,860.0,649.2327120996111,1138.2414641388998,9.415026001761271,7.10816036458264,12.46209981402674
1312,2020-05-19,East of England,708.0,493.87095468831643,1014.8446699547357,11.423802379656944,7.964101137105032,16.365257995526935
2962,2020-05-19,East Midlands,872.0,595.9756600106602,1271.9877685582144,18.143038747778487,12.40543663426468,26.47685924308789
4611,2020-05-20,UK,10913.0,9676.884069190262,12304.327649040084,,,
3291,2020-05-20,West Midlands,1069.0,707.2031017431831,1610.835468749447,18.111260842619373,11.9849555191509,27.298793506484795
3951,2020-05-20,North East,461.0,257.9539440004512,820.1996690014212,17.34464253841339,9.705145812006778,30.8588318486984
321,2020-05-20,England,7332.0,6501.504077275085,8266.776351393924,13.097828095122876,11.614562058264326,14.768119163481098
981,2020-05-20,London,753.0,518.3177904930322,1094.133391671629,8.458067159664784,5.818512320364311,12.282481397190136
1971,2020-05-20,North West,1809.0,1363.202298485955,2396.5329875555713,24.806147132452068,18.694252781553324,32.86481655617354
1311,2020-05-20,East of England,700.0,487.84693653046145,1002.4773909933743,11.284501724441286,7.866958575054198,16.16582480452012
4281,2020-05-20,Northern Ireland,891.0,454.4208855804733,1713.506502188173,47.342001585475884,24.15026929078709,91.06457201345067
3621,2020-05-20,Wales,1578.0,846.5595043687945,2320.379788073512,50.29183678156861,26.9722533285625,73.92967787782355
2961,2020-05-20,East Midlands,793.0,533.7112769969693,1174.9804245867026,16.501476457528568,11.109382265141429,24.45761829174538
651,2020-05-20,South East,829.0,622.2949898811855,1104.2326764712643,9.078952924761415,6.81323121850509,12.089752715611427
2631,2020-05-20,Yorkshire and The Humber,1199.0,855.8742462360613,1677.4057908963246,21.888409848320627,15.619240516643254,30.61174536708007
2301,2020-05-20,Scotland,1112.0,555.5472892558752,1756.501842262079,20.449988280258165,10.215834377004379,32.29991802765817
1641,2020-05-20,South West,521.0,350.23967425416356,772.808799509906,9.296883613529177,6.2545758728611895,13.800810208159955
3620,2020-05-21,Wales,1581.0,665.3280366828204,2677.4922658390296,50.367756541808376,21.198033049530842,85.30764737361702
4610,2020-05-21,UK,10972.0,9744.32180554551,12350.993339346427,,,
3950,2020-05-21,North East,368.0,193.7705746700746,694.6652140551226,13.833636480331641,7.290338934481,26.13577869126154
650,2020-05-21,South East,775.0,575.664712661657,1041.7719000972802,8.481645972519697,6.302697041554223,11.405897440471664
3290,2020-05-21,West Midlands,1083.0,722.8672010864636,1617.1533765108147,18.34616242630192,12.25041466860038,27.405862951326665
320,2020-05-21,England,7414.0,6584.433272540505,8345.81339937244,13.243953147465117,11.762710282645017,14.909314291214253
1970,2020-05-21,North West,1714.0,1287.4448375998131,2277.678405148936,23.50119098713713,17.655354060896002,31.23490615312964
2300,2020-05-21,Scotland,1141.0,446.6011230259834,2080.5077174139687,20.987778758348494,8.212447785549795,38.25798932373382
980,2020-05-21,London,764.0,529.2269842167598,1102.3139214351775,8.578459177256892,5.940976336168921,12.374314079936829
1310,2020-05-21,East of England,709.0,497.48204671779615,1010.0150616893185,11.438092480855392,8.022333154730608,16.28737633775126
4280,2020-05-21,Northern Ireland,836.0,426.4595952037167,1610.0603176130792,44.440474033206165,22.664262124866493,85.5669082971324
2960,2020-05-21,East Midlands,864.0,591.0443904607444,1261.3107085288177,17.992225125081756,12.302790576660806,26.254612596920243
2630,2020-05-21,Yorkshire and The Humber,1447.0,1069.136992298161,1954.174953106662,26.40444394462511,19.511169896026654,35.66263237666628
1640,2020-05-21,South West,518.0,348.34267271859426,768.6063116790971,9.246466189064385,6.220699242349758,13.725762231232318
4609,2020-05-22,UK,10494.0,9281.714447229731,11863.626746109243,,,
1639,2020-05-22,South West,499.0,332.8166893597508,746.8778155505574,8.909415212621147,5.9434364190403794,13.337735009791668
3289,2020-05-22,West Midlands,905.0,580.3928900240834,1407.3970454633545,15.33605713894591,9.835905630821323,23.851126990373515
1309,2020-05-22,East of England,673.0,466.17177399609477,970.1712548571169,10.85184615105227,7.5174276197546925,15.644860100895032
319,2020-05-22,England,7059.0,6243.531759385808,7980.306956430832,12.611005466138081,11.15370939096967,14.25635811156974
2299,2020-05-22,Scotland,1095.0,422.3972426997461,2205.2873181935283,20.13682529826132,7.767368064208934,40.55253338838065
649,2020-05-22,South East,773.0,572.3372504603739,1042.9939028476965,8.46212207069505,6.266266137052637,11.419276605375154
2959,2020-05-22,East Midlands,874.0,597.9437945026245,1275.943440427883,18.201839177283706,12.446404024992242,26.55919790222749
1969,2020-05-22,North West,1527.0,1123.4272264588133,2071.9670684146135,20.938712512621727,15.406101190135852,28.41388704744459
2629,2020-05-22,Yorkshire and The Humber,1550.0,1149.653246706481,2085.5457711997624,28.286928791890908,20.980547843351786,38.06007851281089
3949,2020-05-22,North East,339.0,172.1800561614265,665.4748613867077,12.764178309614184,6.4780267556724676,25.037533692338894
4279,2020-05-22,Northern Ireland,763.0,372.0067028008328,1537.0687031580346,40.571118234827274,19.770354611104086,81.68775749004111
979,2020-05-22,London,668.0,449.40618232723784,992.3741110825542,7.500620600143841,5.044926986263796,11.140155899823478
3619,2020-05-22,Wales,1577.0,663.519021054842,2911.5866553632945,50.257404049197696,21.140395957818615,92.7661345141654
1638,2020-05-23,South West,508.0,338.5994500371892,759.8300159865763,9.064126411408154,6.046704889377607,13.56903524874974
1308,2020-05-23,East of England,700.0,488.17320451521937,1003.0981437654733,11.291865581843181,7.872219931697558,16.175834985947482
1968,2020-05-23,North West,1423.0,1034.078814501862,1954.582416039319,19.51137975478396,14.180823180695338,26.80413450622913
4278,2020-05-23,Northern Ireland,795.0,387.3787094546719,1599.0553903273883,42.23972769561341,20.58730231753657,84.98204970918377
2958,2020-05-23,East Midlands,821.0,553.0034697511547,1217.1591621866103,17.096671382061466,11.510955837363802,25.335583100911528
2298,2020-05-23,Scotland,1053.0,358.467713561281,2141.1331733398297,19.359613679878635,6.591782305608227,39.37281722182067
318,2020-05-23,England,6902.0,6093.636814842646,7816.155549158262,12.329900586601362,10.885930717769742,13.963111089948589
3618,2020-05-23,Wales,1514.0,563.8442621343403,2813.5671209680495,48.23353632971861,17.964655996016745,89.64313170194424
2628,2020-05-23,Yorkshire and The Humber,1506.0,1113.195128842376,2034.4606615214284,27.49138036480621,20.31520697790586,37.12780298472481
3288,2020-05-23,West Midlands,850.0,538.8308613245591,1338.7313269322003,14.411412662471694,9.131554838210743,22.687450558160595
3948,2020-05-23,North East,296.0,143.52749076152722,607.2910241957081,11.132410059785416,5.4000152285697975,22.84845057508395
648,2020-05-23,South East,799.0,593.866975076401,1074.6452538383917,8.749637665846894,6.501985521371864,11.765813177554275
4608,2020-05-23,UK,10264.0,9061.878914451598,11623.445458788816,,,
978,2020-05-23,London,639.0,425.98428099542446,956.7208052641181,7.17014574803463,4.781998288917944,10.73992036291675
2297,2020-05-24,Scotland,1032.0,351.45397981191394,1938.626096101356,18.969579839384732,6.46280833033438,35.64896004305467
1967,2020-05-24,North West,1295.0,928.2105541435817,1803.6860972993088,17.757720697957062,12.729000496065831,24.73482026764207
3617,2020-05-24,Wales,1424.0,529.9354062622282,2447.456115436354,45.354878538843025,16.884285099529958,77.97845989019908
647,2020-05-24,South East,797.0,592.5213346704924,1072.1854664648276,8.729740167649666,6.487252702738425,11.738882059038197
2957,2020-05-24,East Midlands,894.0,611.0100815786691,1303.6330734785906,18.598710809390987,12.71838324703645,27.135567058361232
4277,2020-05-24,Northern Ireland,798.0,389.21464097504975,1605.830839673724,42.435778916127724,20.68487318635773,85.3421320281799
4607,2020-05-24,UK,9939.0,8757.287836359383,11279.923447694177,,,
1637,2020-05-24,South West,441.0,286.0581004794527,680.2929958052304,7.88320521819507,5.108422103536197,12.148664102948272
317,2020-05-24,England,6685.0,5890.176998295852,7586.908969497492,11.943227395438191,10.522461490102005,13.553575297235406
977,2020-05-24,London,645.0,430.5047740010347,966.8284831715617,7.246130722799698,4.832744268951245,10.853386752675034
3947,2020-05-24,North East,292.0,141.6870548360071,599.518669702289,10.989712583862177,5.330771476224622,22.55602692576341
1307,2020-05-24,East of England,680.0,470.9020814813759,979.9296585973921,10.961648867844302,7.59370796559151,15.802222896958435
3287,2020-05-24,West Midlands,851.0,539.1001834669776,1339.292172140154,14.418281309629835,9.13611903467602,22.69695518965031
2627,2020-05-24,Yorkshire and The Humber,1406.0,1026.7086973607054,1921.229228569422,25.65682504824625,18.736876538966794,35.061390783283535
3946,2020-05-25,North East,282.0,136.75784089765438,578.6232628245889,10.607251723906602,5.145316897518101,21.769867321439104
2296,2020-05-25,Scotland,974.0,269.7583629592757,1952.1000949749362,17.912763404213667,4.960525973396512,35.89673038331285
646,2020-05-25,South East,747.0,551.4824837638253,1012.2663107656011,8.183320758873315,6.037936566958083,11.08285385885233
316,2020-05-25,England,6802.0,6007.247936053831,7701.1634854563545,12.15182478338463,10.731601968312571,13.757684400339643
4606,2020-05-25,UK,10050.0,8875.748567677301,11378.519998358772,,,
976,2020-05-25,London,688.0,466.72674168779935,1014.2942628798779,7.727839409827551,5.239363468830148,11.386226313836593
3286,2020-05-25,West Midlands,969.0,635.2954222047281,1475.440924315829,16.42838860713803,10.766337644555232,25.004265119133514
2626,2020-05-25,Yorkshire and The Humber,1520.0,1127.4447371624412,2045.1191647993007,27.739824377080257,20.575254596580987,37.32231488524834
3616,2020-05-25,Wales,1359.0,414.3661337997698,2471.4657272006443,43.287277182998814,13.202129648237394,78.7434307250723
2956,2020-05-25,East Midlands,939.0,650.9376716959076,1350.7672207533158,19.541034024984274,13.54948965354546,28.116680410064628
1306,2020-05-25,East of England,649.0,446.31374649114036,941.2369343414213,10.458974976002505,7.197199556266569,15.178268873504788
1636,2020-05-25,South West,391.0,247.61553711506468,616.8138675558412,6.983895643725393,4.421915271259527,11.015054597330787
1966,2020-05-25,North West,1367.0,993.1941785733184,1877.2730397866858,18.739847852948127,13.620152383867271,25.743953619169226
4276,2020-05-25,Northern Ireland,915.0,467.1138627264713,1757.7611679432564,48.643443029646726,24.824839553520697,93.41649317128612
3615,2020-05-26,Wales,1243.0,445.75092261513356,2298.2075616062334,39.595481649925055,14.202081181736036,73.22324802139
315,2020-05-26,England,6339.0,5569.160110271572,7212.924682192379,11.323421298865203,9.948983334371682,12.885473937597174
4275,2020-05-26,Northern Ireland,752.0,366.3547950594814,1510.7355625846376,39.93936631142539,19.469983087057688,80.288278600977
2955,2020-05-26,East Midlands,840.0,570.4252835769288,1235.1103175438586,17.49277869103416,11.873596834255741,25.70924252232515
3945,2020-05-26,North East,322.0,163.1904497623563,630.5731506473663,12.097135352134375,6.139805755665686,23.72440706763724
2625,2020-05-26,Yorkshire and The Humber,1419.0,1040.8253999792867,1931.0928115065885,25.900186132651935,18.994498700716868,35.24139581898707
1965,2020-05-26,North West,1370.0,995.4597526057804,1881.2130681198353,18.78141314508029,13.651221296900362,25.797985134306916
2295,2020-05-26,Scotland,866.0,280.99115292311586,1772.5455167140833,15.932300385863279,5.16708322618407,32.59494155521383
645,2020-05-26,South East,688.0,499.75755620241443,947.0015821153113,7.534941852118705,5.471623328113585,10.36829935666629
1635,2020-05-26,South West,329.0,199.3656928599555,541.1276795944274,5.869746450711876,3.5602701352823924,9.663451566804989
4605,2020-05-26,UK,9200.0,8082.705949597486,10468.35574635903,,,
975,2020-05-26,London,586.0,383.4233399016571,893.7403994798129,6.575039004709408,4.304219280242929,10.032917297000475
1305,2020-05-26,East of England,606.0,410.87328019239584,892.0100387464179,9.769497102866605,6.625691037148465,14.38444212288784
3285,2020-05-26,West Midlands,926.0,600.7730459717034,1424.1928591657654,15.696715942731451,10.181287688540698,24.135765278349293
2624,2020-05-27,Yorkshire and The Humber,1501.0,1109.1314260076913,2025.5339560358511,27.383851945552216,20.241046606516907,36.964895454075716
1634,2020-05-27,South West,267.0,152.78994236945664,465.4805619807926,4.766077007483419,2.7285209455350414,8.312546254077962
4274,2020-05-27,Northern Ireland,636.0,293.1299894291999,1351.993865923374,33.80212395380849,15.578439298356376,71.8519262155692
2954,2020-05-27,East Midlands,681.0,441.69880604608414,1047.3288835412993,14.175717992441738,9.194111299339053,21.80050792640485
1304,2020-05-27,East of England,658.0,452.75621935240497,954.4314834778663,10.608547007573007,7.301090066435458,15.39104251970447
3614,2020-05-27,Wales,1168.0,318.19694821882933,2374.398558504175,37.22690677767464,10.138080845401367,75.65077125995936
644,2020-05-27,South East,577.0,406.8524648232679,817.6864912616879,6.317507158987056,4.454446781242583,8.952485910705638
314,2020-05-27,England,6010.0,5259.799108644093,6865.164964048143,10.73591921035218,9.396327747433237,12.264221258256612
3284,2020-05-27,West Midlands,876.0,561.7820037352301,1361.477123842722,14.841775424711892,9.52050734736628,23.07292308161007
4604,2020-05-27,UK,8598.0,7524.750871234928,9821.412372859555,,,
2294,2020-05-27,Scotland,784.0,189.9059254034978,1793.6937475361672,14.425129223321598,3.492137426739078,32.983831623842285
3944,2020-05-27,North East,239.0,109.78862425681292,518.8050891496242,9.001095136172244,4.13063894425328,19.51929464664231
1964,2020-05-27,North West,1343.0,971.750498637932,1852.1632823916343,18.413425469829576,13.326084824177805,25.399611365236762
974,2020-05-27,London,619.0,408.8615760901405,934.6952448817304,6.94365076271861,4.589782873439751,10.492666657181614
643,2020-05-28,South East,499.0,340.8989950543691,730.1805564510555,5.464802710889254,3.732351558711564,7.994422329043019
313,2020-05-28,England,5859.0,5111.512017688783,6714.5923200539755,10.466855414460063,9.131421411934669,11.995231914073939
2623,2020-05-28,Yorkshire and The Humber,1544.0,1141.1179432374881,2082.941746773293,28.16876274920748,20.824783187094134,38.012556480214265
3283,2020-05-28,West Midlands,858.0,544.0649115493113,1350.2689655842125,14.54686721094414,9.220256173052226,22.882978668401574
2953,2020-05-28,East Midlands,646.0,414.26931189659473,1004.1652769731546,13.44359431037496,8.623157023160497,20.902042733752733
1633,2020-05-28,South West,249.0,139.14496770303566,444.8706897053966,4.446657440293951,2.484849152737329,7.944495403896731
3613,2020-05-28,Wales,1169.0,287.13895128054384,2396.702265428733,37.24015611092767,9.148541235989317,76.36139021849759
4273,2020-05-28,Northern Ireland,584.0,250.58204832221713,1327.91951205984,31.013604658864296,13.317222289834403,70.57249090074345
4603,2020-05-28,UK,8318.0,7256.794156534443,9532.681160301923,,,
1303,2020-05-28,East of England,696.0,482.15214366591704,1002.5591862257517,11.220688916053643,7.7751250588339165,16.16714382418913
3943,2020-05-28,North East,204.0,87.09374803171488,473.7693687023947,7.662470767740301,3.2767768961132564,17.824890494836154
973,2020-05-28,London,603.0,394.8816844536563,920.1756022215002,6.770925111119602,4.432847932721495,10.329672599760826
2293,2020-05-28,Scotland,706.0,149.63661137827404,1677.362958471767,12.9797674945705,2.7516340519349414,30.84465086099496
1963,2020-05-28,North West,1331.0,958.834874146721,1843.8971286481378,18.25067628283716,13.14896661557554,25.286253598906896
312,2020-05-29,England,5679.0,4940.380389462768,6525.56949408332,10.144320823481193,8.825704628166086,11.657553537413621
642,2020-05-29,South East,450.0,300.00541652383544,673.9722310567075,4.925403803510644,3.2846259456003004,7.379022360308284
