2020-10-28,35430.0,444305.8446291202
2020-10-29,35415.0,451858.36408557475
2020-10-30,35308.0,458382.12583525194
2020-10-31,35232.0,463966.88528272236
2020-11-01,34938.0,468442.27536638797
2020-11-02,34088.0,471269.43202874967
2020-11-03,32484.0,471866.82430231915
2020-11-04,31647.0,471134.83592565573
2020-11-05,31512.0,469814.25576955505
2020-11-06,31113.0,467693.7972935036
2020-11-07,31491.0,465598.5589870291
2020-11-08,31580.0,463375.0240327926
2020-11-09,31916.0,461369.10539614817
2020-11-10,33072.0,460575.2015834692
2020-11-11,32981.0,459815.0384075468
2020-11-12,31941.0,458191.77354146785
2020-11-13,32480.0,457332.1527879164
2020-11-14,32359.0,456572.0128586672
2020-11-15,31950.0,455586.728676512
2020-11-16,32420.0,455169.75720141514
2020-11-17,32482.0,454765.63372452155
2020-11-18,31345.0,453231.6525352352
2020-11-19,30612.0,451096.018080746
2020-11-20,29130.0,447459.2083216354
2020-11-21,28138.0,442838.8965129993
2020-11-22,26134.0,436305.3915436017
2020-11-23,24169.0,427858.05744286627
2020-11-24,21758.0,417032.4205738675
2020-11-25,20521.0,405084.72278061684
2020-11-26,19498.0,392292.6331630077
2020-11-27,18274.0,378610.83525183925
2020-11-28,17010.0,364070.8667527657
2020-11-29,16231.0,349329.26306923485
2020-11-30,15816.0,334933.66017182363
2020-12-01,15127.0,320774.01403784624
2020-12-02,14458.0,306932.0677747209
2020-12-03,14175.0,293839.0380706387
2020-12-04,14103.0,281761.1615475325
2020-12-05,14312.0,270993.2594193949
2020-12-06,14410.0,261399.98646751666
2020-12-07,14684.0,253058.07445673554
2020-12-08,14706.0,245715.08944915517
2020-12-09,15189.0,239835.27407490616
2020-12-10,15410.0,235025.60738952245
2020-12-11,16754.0,232360.45010949543
2020-12-12,17821.0,231469.3241619408
2020-12-13,19061.0,232404.34976697198
2020-12-14,20024.0,234805.1312819364
2020-12-15,22099.0,239716.0927059355
2020-12-16,24080.0,246878.6730304905
2020-12-17,26263.0,256465.11247122264
2020-12-18,28002.0,267898.8945477009
2020-12-19,30077.0,281371.7022853616
2020-12-20,31798.0,296417.6594418554
2020-12-21,33834.0,313215.63922735717
2020-12-22,35676.0,331395.92503790255
2020-12-23,36786.0,350037.414846426
2020-12-24,38407.0,369514.69442416774
2020-12-25,39369.0,389005.8342411142
2020-12-26,41809.0,409837.0249312146
2020-12-27,44325.0,431973.98562524584
2020-12-28,46053.0,454525.91442529054
2020-12-29,49001.0,478630.5739794487
2020-12-30,50904.0,503251.70076927403
2020-12-31,51999.0,527533.973384244
2021-01-01,52698.0,551095.9679937112
2021-01-02,53277.0,573711.0817564154
2021-01-03,53180.0,594575.6629793922
2021-01-04,52195.0,612845.0449772589
2021-01-05,51552.0,628667.4135549441
2021-01-06,49966.0,641087.8500196531
2021-01-07,48101.0,649895.8299174575
2021-01-08,47133.0,656066.5594362399
2021-01-09,44917.0,658474.9353136056
2021-01-10,42915.0,657455.2590824866
2021-01-11,40094.0,652462.4822280868
2021-01-12,37380.0,643796.6450671011
2021-01-13,34854.0,631923.1261160086
2021-01-14,33486.0,618253.0720983775
2021-01-15,31985.0,602810.1184794208
2021-01-16,30769.0,586210.0777696671
2021-01-17,28768.0,567932.0562075357
2021-01-18,27835.0,549315.5291144928
2021-01-19,26979.0,530731.2834521874
2021-01-20,25979.0,512193.34954236646
2021-01-21,25329.0,494174.0107810661
2021-01-22,24942.0,477039.9580549163
2021-01-23,24516.0,460782.15194564563
2021-01-24,24309.0,445724.95839182456
2021-01-25,23344.0,431001.52260093245
2021-01-26,22314.0,416501.53523499385
2021-01-27,21344.0,402332.7675894214
2021-01-28,20188.0,388213.99314953154
2021-01-29,18956.0,374017.524566231
2021-01-30,18068.0,360014.374585884
2021-01-31,16988.0,345917.1349879278
2021-02-01,15933.0,331755.2046156441
2021-02-02,15128.0,317779.4304003597
2021-02-03,14358.0,304026.28227300843
2021-02-04,14013.0,290903.92997922446
2021-02-05,12953.0,277781.149755742
