2021-02-10,0.0006927557623519777
2021-02-11,0.0002520638184277567
2021-02-12,0.00041951300901373414
2021-02-13,0.00013915005160846375
2021-02-14,0.00042607062093992477
2021-02-15,0.000390032622695146
2021-02-16,0.00041979943891162053
2021-02-17,0.00013843632205765772
2021-02-18,0.0004005453763008996
2021-02-19,0.00040307824243407273
2021-02-20,0.00016111593210730267
2021-02-21,0.0005717090262324312
2021-02-22,0.0002290947324840261
2021-02-23,0.05365166819974299
2021-02-24,0.0003784158514809537
2021-02-25,0.00020510993885394278
2021-02-26,0.0002542600798652376
2021-02-27,0.0003469505909464057
2021-02-28,0.00022947480796070221
2021-03-01,0.00024036290066503267
2021-03-02,0.0011377820992898348
2021-03-03,0.00025787740051697066
2021-03-04,0.00017898429887299437
2021-03-05,0.0005886709539254797
2021-03-06,0.00034078432603197167
2021-03-07,0.00023549184004545198
2021-03-08,0.0003452884695933713
2021-03-09,0.0003322545344581058
2021-03-10,0.00023442122961431772
2021-03-11,0.0006038176480642711
2021-03-12,0.00035098417538505526
2021-03-13,0.0005667301713360443
2021-03-14,0.0007749382683062589
2021-03-15,0.00019780454489317335
2021-03-16,0.002678310669235367
2021-03-17,0.0004630042675788936
2021-03-18,0.0003711857439836354
2021-03-19,0.00022851264741204173
2021-03-20,0.00037618578173781556
2021-03-21,0.00026960687493949155
2021-03-22,0.0008610440408473532
2021-03-23,0.00025354169034548957
2021-03-24,0.00045192084196965255
2021-03-25,0.00041439166522598406
2021-03-26,0.0004055168620930608
2021-03-27,0.0002502721851777242
2021-03-28,0.0006730257162787772
2021-03-29,0.0003409037781177256
2021-03-30,0.0002907612919217417
2021-03-31,0.0003917373759194001
2021-04-01,0.0004679508047336207
2021-04-02,0.0005123283737733899
2021-04-03,0.001522038134851968
2021-04-04,0.003989842123184936
2021-04-05,0.00030724856318409895
2021-04-06,0.0005323724127970487
2021-04-07,0.0001612122232139984
2021-04-08,0.0008831935543750571
2021-04-09,0.006772665879208492
2021-04-10,0.005731502822399057
2021-04-11,0.004126205635754484
2021-04-12,0.0002452155576447741
2021-04-13,0.0026871524370060207
2021-04-14,0.0038537729113062827
2021-04-15,0.0003030272607991337
2021-04-16,0.00037867782309184133
2021-04-17,0.0003226744070012135
2021-04-18,0.0017774468465775828
2021-04-19,0.000845085813594206
2021-04-20,0.0003948256459572778
2021-04-21,0.0002080399257093407
2021-04-22,0.0005164380652668511
2021-04-23,0.00028604737625206937
2021-04-24,0.00041377957808105316
2021-04-25,0.00027797726325798984
2021-04-26,0.00013210855694065042
2021-04-27,0.00018866055137281885
2021-04-28,0.0004048410924306118
2021-04-29,0.0013389042215456752
2021-04-30,0.00015268580463387356
2021-05-01,0.0004918990611796914
2021-05-02,0.00024164366106712995
2021-05-03,0.0008738782942358656
2021-05-04,0.00012027155582806677
2021-05-05,0.0001433100277071729
2021-05-06,0.0003865767026054319
2021-05-07,0.003479446200754693
2021-05-08,0.0005121892989109991
2021-05-09,0.0010908085201515555
2021-05-10,0.0006746585654774257
2021-05-11,0.00044034126904240757
2021-05-12,0.5504464401257398
2021-05-13,0.015992409429222847
2021-05-14,0.003364880106447597
2021-05-15,0.011894063921627758
2021-05-16,0.0033683413149797267
2021-05-17,0.0009720263726996289
2021-05-18,0.0022503791811103735
2021-05-19,0.0028553050220088585
2021-05-20,0.0006845657826030433
2021-05-21,0.0033263377622809714
2021-05-22,0.005462467594361334
2021-05-23,0.0013369466215820134
2021-05-24,0.00506648111128696
2021-05-25,0.002459956828332268
2021-05-26,0.01741616714292599
2021-05-27,0.010243500435235326
2021-05-28,0.006087246989389082
2021-05-29,0.0044333524775733305
2021-05-30,0.003883427860194267
2021-05-31,0.0023061141527850313
2021-06-01,0.004233525767473935
2021-06-02,0.0030692504092813605
2021-06-03,0.017431084285766642
2021-06-04,0.017432019909281164
2021-06-05,0.005226925258675014
2021-06-06,0.0010112924791278995
2021-06-07,0.0014218465867419097
2021-06-08,0.036031769996690874
2021-06-09,0.0022029218387715076
2021-06-10,0.04013785092164614
2021-06-11,0.002582850121814587
2021-06-12,0.011246599075058709
2021-06-13,0.0015108294702789137
2021-06-14,0.0005340128931239596
2021-06-15,0.001607336675833447
2021-06-16,0.0006235916791556915
2021-06-17,0.003009104544756035
2021-06-18,0.0008011461040350057
2021-06-19,0.002167477749915592
2021-06-20,0.00048646164096514873
2021-06-21,0.0011511492217593856
2021-06-22,0.000679889686003129
2021-06-23,0.002917373067202194
2021-06-24,0.0006033281216948677
2021-06-25,0.0007647375864264403
2021-06-26,0.0012661866698064138
2021-06-27,0.0006390375678027178
2021-06-28,0.0002542148098192966
2021-06-29,0.005861519064688586
2021-06-30,0.0019126796947899502
2021-07-01,0.0015123372280819911
2021-07-02,0.0038729812179748415
2021-07-03,0.001593611241331201
2021-07-04,0.005154810319391851
2021-07-05,0.001105777265879644
2021-07-06,0.001450040050676177
2021-07-07,0.0023253458818894
2021-07-08,0.0012064387709695794
2021-07-09,0.016250494447003976
2021-07-10,0.008384317848119414
2021-07-11,0.0009928382840441216
2021-07-12,0.016851573998082504
2021-07-13,0.0013496788884212972
2021-07-14,0.0017348736173551519
2021-07-15,0.001905881288310496
2021-07-16,0.004265325525456653
2021-07-17,0.0021615054745390363
2021-07-18,0.005025244260050503
2021-07-19,0.0010438788954740556
2021-07-20,0.0020552895354936248
2021-07-21,0.2777782524860589
2021-07-22,0.00028887183900740826
2021-07-23,0.0006764694711750022
2021-07-24,0.0007193280431711774
2021-07-25,0.00020853119299785744
2021-07-26,0.000279905465195617
