date,age_group,imd,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ response_rate
20211101,55 - 74,3,242533,19873,19871,1370,7614.632116946052,6460002,56683.86715804611,205588.35613642144,1.5373161744043269,0.28848897130144613,37072.43377450618,0.03754379642606922
20211101,75 - 119,1,6391,361,361,24,144.6325722143713,1141072,6655.061534279853,27282.186345447324,1.5373161744043269,0.28848897130144613,4332.277178235447,0.005600873564507761
20211101,75 - 119,2,21497,1242,1242,55,407.78206246908275,1508207,6130.065235003457,27572.66007173529,1.5373161744043269,0.28848897130144613,3964.333343820075,0.014253348512505246
20211101,75 - 119,3,55629,3062,3062,133,1015.2658191951592,2282346,8482.110897133138,42168.68982730486,1.5373161744043269,0.28848897130144613,5601.400246492448,0.02437360505374733
20211102,0 - 17,1,2337,344,344,55,283.7069524156374,4829017,142191.0703861261,505489.9132078263,1.718885962128914,0.3261501008082702,91753.45208332184,0.0004839494249036605
20211102,0 - 17,2,6610,1012,1012,122,705.413935271407,4042171,121646.31681885141,451433.12224001175,1.718885962128914,0.3261501008082702,77218.42538740659,0.0016352598640680962
20211102,0 - 17,3,16709,2539,2539,365,2021.685475036588,5173265,178934.51538468307,606943.0378381689,1.718885962128914,0.3261501008082702,110184.89676964797,0.0032298751368816407
20211102,18 - 34,1,5642,917,917,56,333.9055064581737,5080285,95850.72826559262,324240.3439506891,1.718885962128914,0.3261501008082702,58259.5278814308,0.0011105676157932085
20211102,18 - 34,2,10428,1475,1475,92,543.3354340283582,4715008,70971.6254084592,248180.00210016328,1.718885962128914,0.3261501008082702,43592.69200104494,0.002211661146704311
20211102,18 - 34,3,18128,2407,2407,141,851.5015234604932,4909056,66763.63102837816,242618.37470540561,1.718885962128914,0.3261501008082702,41080.26267102545,0.003692767000417188
20211102,35 - 54,1,20549,3266,3266,268,1355.6705277350418,5174512,118906.47809943488,366667.30203083856,1.718885962128914,0.3261501008082702,74683.96341185944,0.003971195737878277
20211102,35 - 54,2,43367,6827,6827,579,2857.874910061888,5317627,118964.24436658568,364268.86012277956,1.718885962128914,0.3261501008082702,73582.14135168646,0.008155329435479397
20211102,35 - 54,3,88133,13631,13629,1402,6585.529190338306,7050002,179422.6212274438,513641.2219445807,1.718885962128914,0.3261501008082702,109593.16764660538,0.01250113120535285
20211102,55 - 74,1,33666,2993,2993,179,1059.0519279281593,3673492,31778.233030166695,113991.62465493128,1.718885962128914,0.3261501008082702,19255.11296474982,0.009164576920270957
20211102,55 - 74,2,100841,8509,8507,534,3162.7461979762033,4474672,39053.13675096218,140204.94331518235,1.718885962128914,0.3261501008082702,24328.7220275675,0.022535953473237814
20211102,55 - 74,3,242731,19822,19820,1321,7190.566287042652,6460002,58186.89714027806,194300.97356355994,1.718885962128914,0.3261501008082702,35778.86514664019,0.03757444657137877
20211102,75 - 119,1,6383,357,357,20,129.88374380582886,1141072,4975.341046117554,22281.824687667257,1.718885962128914,0.3261501008082702,3065.6906467346184,0.0055938626134021344
20211102,75 - 119,2,21479,1220,1220,52,376.9518236234393,1508207,5956.769735279296,26039.61421977177,1.718885962128914,0.3261501008082702,3636.5497097773277,0.014241413811234135
20211102,75 - 119,3,55728,3048,3048,124,935.2162666717667,2282346,8745.675436828993,39321.63030865972,1.718885962128914,0.3261501008082702,5432.569309160682,0.0244169814743251
20211103,0 - 17,1,2350,323,323,57,296.1391455030335,4829017,153420.21358127435,516034.27099009545,1.9639960270829748,0.35875545835132405,99423.8167908106,0.0004866414841778358
20211103,0 - 17,2,6598,1004,1004,124,698.7221946116033,4042171,128260.5677116821,441160.7971075121,1.9639960270829748,0.35875545835132405,78189.8946471049,0.001632291162348154
20211103,0 - 17,3,16805,2467,2467,326,1837.3632533525579,5173265,154464.5317178992,534611.3450443773,1.9639960270829748,0.35875545835132405,94373.89550245658,0.00324843208302687
20211103,18 - 34,1,5637,916,916,58,321.4598511207784,5080285,104534.77891654508,327573.52416729875,1.9639960270829748,0.35875545835132405,65642.00596857215,0.0011095834190404672
20211103,18 - 34,2,10397,1476,1476,80,495.06962973901443,4715008,64496.21620477971,233771.27473371738,1.9639960270829748,0.35875545835132405,40045.365334680326,0.002205086396459985
20211103,18 - 34,3,18091,2390,2390,135,819.0030202374899,4909056,66128.11427719585,234181.83237169753,1.9639960270829748,0.35875545835132405,39579.80209658074,0.003685229909783062
20211103,35 - 54,1,20546,3249,3249,263,1339.1109518856222,5174512,117052.26181259518,356396.3808427789,1.9639960270829748,0.35875545835132405,72105.85219784388,0.003970615973061808
20211103,35 - 54,2,43336,6674,6674,570,2792.22958849635,5317627,120682.78370071162,357254.6904313686,1.9639960270829748,0.35875545835132405,72360.43369995503,0.008149499767471468
20211103,35 - 54,3,88147,13625,13623,1361,6253.999447974438,7050002,177188.46479159457,487028.10025506467,1.9639960270829748,0.35875545835132405,106203.95492663234,0.012503117020392335
20211103,55 - 74,1,33625,2988,2988,176,1033.945848652539,3673492,31799.623816277337,113908.12064354302,1.9639960270829748,0.35875545835132405,19271.703763926354,0.009153415877862264
20211103,55 - 74,2,100729,8537,8535,532,3097.890608818189,4474672,39520.858012124794,139842.50425582746,1.9639960270829748,0.35875545835132405,24195.241135785534,0.022510923705692843
20211103,55 - 74,3,242413,19957,19955,1296,6965.400873138936,6460002,58366.676287407914,187795.06145764046,1.9639960270829748,0.35875545835132405,35091.52662375423,0.037525220580427066
20211103,75 - 119,1,6368,349,349,14,105.00533473937968,1141072,3901.477429193391,19507.83985337889,1.9639960270829748,0.35875545835132405,2430.2344909978146,0.005580717080079084
20211103,75 - 119,2,21460,1193,1193,52,378.0740552805951,1508207,5904.321958583224,26330.22627805102,1.9639960270829748,0.35875545835132405,3568.3205514797028,0.014228816071003516
20211103,75 - 119,3,55625,3012,3012,120,928.2947796430498,2282346,8237.138466931256,38573.54851425863,1.9639960270829748,0.35875545835132405,5069.883365878647,0.024371852471097723
20211104,0 - 17,1,2333,310,310,54,279.12335979863445,4829017,152717.54614548504,496320.0182960727,1.9824677014492071,0.37378386692785737,97200.95701407449,0.00048312109897314504
20211104,0 - 17,2,6608,975,975,108,629.3553959898,4042171,122752.47565465582,421839.8409669177,1.9824677014492071,0.37378386692785737,73971.07823561237,0.0016347650804481057
20211104,0 - 17,3,16751,2394,2394,296,1685.445909540725,5173265,149699.781092797,493547.295864859,1.9824677014492071,0.37378386692785737,87249.11603284338,0.003237993800820178
20211104,18 - 34,1,5578,884,884,52,320.01450709865037,5080285,101097.35579686107,346402.54444404383,1.9824677014492071,0.37378386692785737,61850.69921510295,0.0010979698973581206
20211104,18 - 34,2,10331,1469,1469,74,450.54531363178546,4715008,62116.62277506584,218008.02826583505,1.9824677014492071,0.37378386692785737,37063.23205176444,0.0021910885411010965
20211104,18 - 34,3,17942,2317,2317,134,814.6159812211515,4909056,66872.51476705716,230882.69966523096,1.9824677014492071,0.37378386692785737,38559.70426415243,0.0036548778420942844
20211104,35 - 54,1,20422,3189,3189,260,1288.5600144022574,5174512,117653.68676961961,341517.56468042906,1.9824677014492071,0.37378386692785737,70631.73253663123,0.003946652360647729
20211104,35 - 54,2,42995,6631,6631,548,2669.743681390674,5317627,120581.96857937257,340619.50236782955,1.9824677014492071,0.37378386692785737,69902.43359239124,0.008085373419384248
20211104,35 - 54,3,87534,13542,13541,1309,6040.741482132984,7050002,177784.71539529116,479586.70259865816,1.9824677014492071,0.37378386692785737,103152.27863532947,0.012416166690449166
20211104,55 - 74,1,33354,2975,2975,177,1025.81957417172,3673492,32652.047784445604,113123.24239132715,1.9824677014492071,0.37378386692785737,19264.979025244294,0.009079644109746259
20211104,55 - 74,2,99774,8465,8463,528,3049.660276068427,4474672,40375.17334970817,138155.54252394437,1.9824677014492071,0.37378386692785737,23922.132380294635,0.022297500241358473
20211104,55 - 74,3,240138,19728,19728,1306,7059.551625765651,6460002,60564.03230334118,189553.0126643082,1.9824677014492071,0.37378386692785737,35187.094414105195,0.03717305350679458
20211104,75 - 119,1,6306,332,332,13,97.88079337077933,1141072,4049.1666359939445,18202.918386965484,1.9824677014492071,0.37378386692785737,2372.716867262405,0.0055263822090104745
20211104,75 - 119,2,21205,1168,1168,50,357.16917916036977,1508207,5632.660213774352,24170.342250783284,1.9824677014492071,0.37378386692785737,3285.454694857041,0.01405974113632943
20211104,75 - 119,3,54888,2925,2925,110,861.9945951682823,2282346,7862.077468134095,36146.74629705859,1.9824677014492071,0.37378386692785737,4684.399468444969,0.024048939117907626
20211105,0 - 17,1,2320,320,320,54,282.8024011341596,4829017,153130.24408830982,508171.3122244057,2.222135230390416,0.41179648555221177,96444.96108029495,0.0004804290396989698
20211105,0 - 17,2,6576,969,969,94,560.2399490913245,4042171,109187.25612628431,364924.54245776986,2.222135230390416,0.41179648555221177,61885.217479876315,0.0016268485425282601
20211105,0 - 17,3,16715,2311,2311,260,1459.2454410782022,5173265,139740.89281477066,434177.79171094846,2.222135230390416,0.41179648555221177,77943.70214205686,0.0032310349460157174
20211105,18 - 34,1,5551,875,875,49,308.4839894285811,5080285,92215.05620396903,334094.07770075207,2.222135230390416,0.41179648555221177,55389.80083577119,0.001092655234893318
20211105,18 - 34,2,10299,1458,1458,79,462.9710659888948,4715008,66010.23422021446,217374.38501984964,2.222135230390416,0.41179648555221177,38113.12297230521,0.002184301702139212
20211105,18 - 34,3,17904,2305,2305,131,759.4453525729658,4909056,67150.55789543162,218281.34944074706,2.222135230390416,0.41179648555221177,37186.75820890068,0.003647137046307885
20211105,35 - 54,1,20341,3158,3158,254,1240.5458346168746,5174512,121194.22657388975,335892.2413106836,2.222135230390416,0.41179648555221177,69528.97602312059,0.003930998710603048
20211105,35 - 54,2,42790,6489,6489,519,2476.9748738468893,5317627,119513.86138934395,310351.70892455906,2.222135230390416,0.41179648555221177,65632.24401902397,0.008046822389009233
20211105,35 - 54,3,87179,13394,13393,1281,5764.6222247421065,7050002,185895.8643584217,463717.3118839929,2.222135230390416,0.41179648555221177,102498.81164418806,0.012365812094805079
20211105,55 - 74,1,33187,2993,2993,182,1026.104757529758,3673492,35850.98252844979,114432.59293832432,2.222135230390416,0.41179648555221177,20250.710207112163,0.00903418327847182
20211105,55 - 74,2,99506,8541,8540,506,2891.1944189443534,4474672,40954.739824456105,132904.79372386957,2.222135230390416,0.41179648555221177,23078.89329716892,0.02223760758330443
20211105,55 - 74,3,239331,19745,19745,1252,6764.161270837249,6460002,61612.94974527217,182712.08410010094,2.222135230390416,0.41179648555221177,33846.05972208187,0.0370481309448511
20211105,75 - 119,1,6277,328,328,11,89.99934463710264,1141072,3367.256498714965,16730.916564950392,2.222135230390416,0.41179648555221177,1936.8984567869697,0.005500967511252577
20211105,75 - 119,2,21133,1156,1156,49,363.043031638424,1508207,5653.380475827547,24172.521222327152,2.222135230390416,0.41179648555221177,3121.0786568463423,0.014012002331244982
20211105,75 - 119,3,54637,2878,2878,101,807.448691913142,2282346,7635.429814400937,33821.8949779938,2.222135230390416,0.41179648555221177,4252.406736873598,0.023938964556644786
20211106,0 - 17,1,2268,312,312,49,269.98381582939743,4829017,150911.87887956164,511415.0171042442,1.954993084409823,0.34907200514215525,90325.31885783862,0.0004696608026022687
20211106,0 - 17,2,6527,935,935,89,557.1989651828541,4042171,106293.80937052956,356049.65198264347,1.954993084409823,0.34907200514215525,57517.4875709411,0.0016147263438384967
20211106,0 - 17,3,16482,2211,2211,233,1382.0145565424637,5173265,130787.68573207447,427807.13254832535,1.954993084409823,0.34907200514215525,72067.30081684838,0.003185995691309067
20211106,18 - 34,1,5515,854,854,55,340.191241859767,5080285,108389.74056697315,383896.4176058207,1.954993084409823,0.34907200514215525,63240.183409703925,0.0010855690182735812
20211106,18 - 34,2,10183,1437,1437,73,440.306780849442,4715008,63028.63763478543,201877.50212999718,1.954993084409823,0.34907200514215525,34373.462975000606,0.0021596994109023783
20211106,18 - 34,3,17730,2229,2229,126,764.2838857364158,4909056,67436.74965530429,223977.26231429356,1.954993084409823,0.34907200514215525,36809.490237529484,0.003611692349812265
20211106,35 - 54,1,20207,3100,3100,242,1203.3629744472794,5174512,120231.32716934159,328860.44719909097,1.954993084409823,0.34907200514215525,66258.01522065939,0.003905102548800737
20211106,35 - 54,2,42517,6370,6370,486,2412.5691471824734,5317627,115620.78783115066,301946.085007891,1.954993084409823,0.34907200514215525,62000.47115840394,0.007995483699778115
20211106,35 - 54,3,86292,13098,13097,1187,5634.697395143749,7050002,180551.90251301505,463149.9323147733,1.954993084409823,0.34907200514215525,97354.71202333797,0.012239996527660559
20211106,55 - 74,1,33149,2973,2973,167,1014.3091830568948,3673492,33069.56964215788,112472.9244241929,1.954993084409823,0.34907200514215525,18294.390790617355,0.009023838897702785
20211106,55 - 74,2,99391,8506,8505,489,2850.107098189856,4474672,40695.821876757036,129502.07325776028,1.954993084409823,0.34907200514215525,22053.22615441877,0.02221190737555736
20211106,55 - 74,3,238909,19849,19849,1206,6740.5984011459705,6460002,61725.80502793023,185086.98297021238,1.954993084409823,0.34907200514215525,33178.67399140969,0.0369828058876762
20211106,75 - 119,1,6266,323,323,9,69.19491736480491,1141072,2771.9514625574716,11772.929855984905,1.954993084409823,0.34907200514215525,1453.5549743434872,0.005491327453482339
20211106,75 - 119,2,21108,1106,1106,49,381.0659577749792,1508207,5848.592078397041,25804.85215871183,1.954993084409823,0.34907200514215525,3206.5883439085524,0.013995426357257326
20211106,75 - 119,3,54523,2813,2813,91,782.0814034358086,2282346,7290.130160415551,33591.08749166494,1.954993084409823,0.34907200514215525,3976.889022280169,0.023889015951130986
20211107,0 - 17,1,2270,323,323,46,248.95842384850485,4829017,151106.7576291109,472454.64602249046,1.9720248679145356,0.3481781085554959,87827.47558691738,0.0004700749655675265
20211107,0 - 17,2,6502,914,914,89,532.4986689663973,4042171,104349.26233761202,329406.363299322,1.9720248679145356,0.3481781085554959,57545.135257048525,0.0016085415485886172
20211107,0 - 17,3,16471,2165,2165,234,1371.4529236138312,5173265,134225.17655866517,431563.19513936475,1.9720248679145356,0.3481781085554959,73989.19556509898,0.0031838693745632595
20211107,18 - 34,1,5529,850,850,56,350.24020078339686,5080285,107210.78557615727,379191.1973737843,1.9720248679145356,0.3481781085554959,61061.71803105801,0.0010883247691812566
20211107,18 - 34,2,10167,1447,1447,81,507.4008807309361,4715008,66372.94174022246,229884.8467450921,1.9720248679145356,0.3481781085554959,36494.802877790804,0.0021563059914214357
20211107,18 - 34,3,17711,2225,2225,122,738.6870444253573,4909056,65801.39259181762,217906.18417256256,1.9720248679145356,0.3481781085554959,35696.471681248186,0.0036078219519190655
20211107,35 - 54,1,20201,3128,3128,226,1153.7538886734962,5174512,112449.76541649264,315111.02664496657,1.9720248679145356,0.3481781085554959,62519.66997320189,0.003903943019167798
20211107,35 - 54,2,42463,6356,6356,464,2252.823022246306,5317627,110304.2185591618,286911.3875301024,1.9720248679145356,0.3481781085554959,59979.72091510064,0.007985328794215917
20211107,35 - 54,3,86209,13096,13095,1143,5424.295360594138,7050002,174297.22329165915,444962.1063439953,1.9720248679145356,0.3481781085554959,94039.96232117171,0.01222822348135504
20211107,55 - 74,1,33156,2981,2981,175,1043.2355493855507,3673492,33468.34633895188,112254.36131088538,1.9720248679145356,0.3481781085554959,18547.977817831386,0.00902574444152866
20211107,55 - 74,2,99421,8570,8569,484,2818.6733914380015,4474672,40126.63394336394,127764.05003978133,1.9720248679145356,0.3481781085554959,21805.242681815573,0.022218611777578334
20211107,55 - 74,3,239042,20212,20212,1207,6682.426004460751,6460002,62163.57687898862,186029.7570187667,1.9720248679145356,0.3481781085554959,33661.69859371497,0.03700339411659625
20211107,75 - 119,1,6259,318,318,9,64.63736417475702,1141072,3225.2698953287218,11557.220086183368,1.9720248679145356,0.3481781085554959,1956.9517886403016,0.005485192871264916
20211107,75 - 119,2,21092,1105,1105,47,367.5673083460453,1508207,5560.400166153457,24944.253726873892,1.9720248679145356,0.3481781085554959,3070.5587531583706,0.013984817733905227
20211107,75 - 119,3,54507,2797,2797,98,763.5508224360818,2282346,8090.498650971691,32590.400561297516,1.9720248679145356,0.3481781085554959,4429.037371653501,0.023882005620532557
20211108,0 - 17,1,2251,332,332,44,245.43479149917923,4829017,142215.1367748601,443652.4170927575,1.9820848091327106,0.34144849533181565,80128.58848512599,0.000466140417397578
20211108,0 - 17,2,6467,918,918,90,542.4213682717882,4042171,100331.34951036568,312297.23422514426,1.9820848091327106,0.34144849533181565,54594.90597642398,0.0015998828352387863
20211108,0 - 17,3,16339,2140,2140,219,1272.2839440180023,5173265,125338.54892975681,403346.0735860912,1.9820848091327106,0.34144849533181565,69599.82314588514,0.003158353573613569
20211108,18 - 34,1,5528,859,859,58,364.2720780629605,5080285,117992.87348319317,409404.1132728486,1.9820848091327106,0.34144849533181565,67393.72689492487,0.0010881279298307082
20211108,18 - 34,2,10183,1453,1453,89,556.1116776557764,4715008,76169.09776397263,257747.43250265613,1.9820848091327106,0.34144849533181565,40969.811075513266,0.0021596994109023783
20211108,18 - 34,3,17640,2213,2213,123,765.5531484643667,4909056,66829.47287858471,222423.04931039945,1.9820848091327106,0.34144849533181565,36086.29884432036,0.0035933588861076344
20211108,35 - 54,1,20167,3101,3101,211,1097.2910169934264,5174512,102624.04427948118,298583.58706883533,1.9820848091327106,0.34144849533181565,56605.64789574825,0.0038973723512478087
20211108,35 - 54,2,42329,6348,6348,468,2253.1922850288356,5317627,110816.2992945354,285312.4295176552,1.9820848091327106,0.34144849533181565,60329.55896992434,0.007960129584117126
20211108,35 - 54,3,86034,12997,12997,1110,5143.177670004047,7050002,166562.76800557395,423327.6424105618,1.9820848091327106,0.34144849533181565,91460.94659598632,0.012203400793361477
20211108,55 - 74,1,33162,3018,3018,170,1061.4425773095695,3673492,32620.507434421877,112958.36206188209,1.9820848091327106,0.34144849533181565,17778.837715074365,0.00902737776480798
20211108,55 - 74,2,99338,8603,8603,479,2793.540798907163,4474672,39611.606093874856,126474.17777124484,1.9820848091327106,0.34144849533181565,21589.1521924559,0.02220006293198697
20211108,55 - 74,3,238688,20379,20379,1202,6643.86750758507,6460002,61747.61114807454,185830.18588359712,1.9820848091327106,0.34144849533181565,33659.94003844849,0.0369485953719519
20211108,75 - 119,1,6239,313,313,10,64.84394721478185,1141072,4278.666868435083,13209.448725721257,1.9820848091327106,0.34144849533181565,2504.846611476566,0.005467665493500849
20211108,75 - 119,2,21052,1118,1118,54,378.5549075793028,1508207,6365.756244050712,25391.111716916126,1.9820848091327106,0.34144849533181565,3486.1996714775833,0.013958296175524978
20211108,75 - 119,3,54411,2719,2719,87,701.7315705108397,2282346,7382.886354287091,30400.598206699407,1.9820848091327106,0.34144849533181565,4045.3394075231713,0.023839943636941988
20211109,0 - 17,1,2278,335,335,44,257.77167403965177,4829017,132504.60382748125,437973.79945524933,1.7893982814072773,0.3088634536369474,73300.1715027669,0.0004717316174285574
20211109,0 - 17,2,6433,917,917,85,527.4355942863061,4042171,92986.73344633185,306744.8184951179,1.7893982814072773,0.3088634536369474,51245.78906809855,0.0015914715136989505
20211109,0 - 17,3,16154,2195,2195,222,1301.7033564315084,5173265,128812.01871167563,422677.4828313932,1.7893982814072773,0.3088634536369474,72474.30622110616,0.003122592791979533
20211109,18 - 34,1,5494,865,865,55,352.5102600700303,5080285,112532.94077843119,386814.0490318726,1.7893982814072773,0.3088634536369474,63056.0551586713,0.0010814353919120679
20211109,18 - 34,2,10137,1486,1486,97,599.8215953033143,4715008,83169.57331161962,278364.8622515118,1.7893982814072773,0.3088634536369474,45253.48901840656,0.002149943329894668
20211109,18 - 34,3,17551,2243,2243,131,790.6022138123122,4909056,69377.5046908574,226025.35792493858,1.7893982814072773,0.3088634536369474,37686.466040559215,0.0035752291275552776
20211109,35 - 54,1,20127,3080,3080,202,1042.4689284390477,5174512,100161.36277894866,283936.5161971432,1.7893982814072773,0.3088634536369474,55261.50646871802,0.0038896421536948798
20211109,35 - 54,2,42315,6330,6330,458,2214.003054070788,5317627,107123.40364331612,281017.659082166,1.7893982814072773,0.3088634536369474,58408.11578381152,0.007957496830823222
20211109,35 - 54,3,85715,12978,12978,1107,5210.479616735643,7050002,167215.61321652037,432704.8820465606,1.7893982814072773,0.3088634536369474,92277.97182864066,0.012158152579247496
20211109,55 - 74,1,33091,3042,3042,167,1044.5993720951892,3673492,32542.429854756436,113774.60834845818,1.7893982814072773,0.3088634536369474,17808.42909663264,0.00900805010600268
20211109,55 - 74,2,99231,8655,8655,466,2714.007204760022,4474672,39080.28877604959,123894.36688647971,1.7893982814072773,0.3088634536369474,21332.408919879665,0.022176150564778827
20211109,55 - 74,3,238427,20624,20624,1167,6581.813886880106,6460002,59974.80445533697,185558.97219665546,1.7893982814072773,0.3088634536369474,32936.81937886609,0.036908192907680215
20211109,75 - 119,1,6229,307,307,9,64.76497736598789,1141072,3968.9554759055027,13292.796492734968,1.7893982814072773,0.3088634536369474,2322.8910979063157,0.005458901804618815
20211109,75 - 119,2,20992,1133,1133,47,349.4262729632971,1508207,5807.743708415315,24133.37296526453,1.7893982814072773,0.3088634536369474,3194.522688664631,0.013918513837954604
20211109,75 - 119,3,54316,2710,2710,81,663.7149709825313,2282346,6827.923529704267,29095.310982041872,1.7893982814072773,0.3088634536369474,3792.576369575592,0.023798319799013822
20211110,0 - 17,1,2243,329,329,42,257.5051192614247,4829017,120187.70053535895,434904.2991779041,1.8118089675630404,0.31367383467815596,69317.16258748992,0.0004644837655365471
20211110,0 - 17,2,6374,937,937,87,532.4898002031075,4042171,97384.18371615025,330585.88111259125,1.8118089675630404,0.31367383467815596,54861.47839445146,0.0015768753969092352
20211110,0 - 17,3,16020,2215,2215,230,1346.960035191863,5173265,140437.39490994354,466483.9608607017,1.8118089675630404,0.31367383467815596,80992.25236837081,0.0030966903879851506
20211110,18 - 34,1,5469,856,856,58,357.4755641579193,5080285,116838.15829131566,390341.2581711501,1.8118089675630404,0.31367383467815596,66591.78916521375,0.0010765144081483617
20211110,18 - 34,2,10047,1460,1460,90,539.447261691318,4715008,74458.65078896086,247506.57018841105,1.8118089675630404,0.31367383467815596,40815.56528016796,0.0021308553453143666
20211110,18 - 34,3,17466,2222,2222,128,772.4742188721939,4909056,68723.47163933865,225329.86913749395,1.8118089675630404,0.31367383467815596,37897.10339297692,0.003557914189612015
20211110,35 - 54,1,20021,3093,3093,209,1040.622093491992,5174512,98685.3959066943,273361.88243577594,1.8118089675630404,0.31367383467815596,55655.690558874434,0.003869157130179619
20211110,35 - 54,2,42121,6299,6299,448,2179.0715533669304,5317627,101868.62435263122,276550.3868137297,1.8118089675630404,0.31367383467815596,56486.9663145081,0.007921014392321988
20211110,35 - 54,3,85359,12791,12791,1086,5031.181846478226,7050002,161637.94168528268,421128.35442796425,1.8118089675630404,0.31367383467815596,90821.47916225296,0.012107656139672017
20211110,55 - 74,1,33049,3089,3089,162,1025.8622056509705,3673492,30180.071721255867,110467.94235823292,1.8118089675630404,0.31367383467815596,16938.69164430989,0.008996616843047433
20211110,55 - 74,2,99073,8705,8705,475,2728.846444949924,4474672,39112.84438228745,125435.05714023151,1.8118089675630404,0.31367383467815596,21749.890465319986,0.022140840714135024
20211110,55 - 74,3,238249,20856,20856,1177,6642.469541547658,6460002,59317.5836350479,185733.77477741335,1.8118089675630404,0.31367383467815596,33277.483967579785,0.03688063873664436
20211110,75 - 119,1,6218,291,291,9,61.408315184278834,1141072,3689.526540835279,12895.994292318303,1.8118089675630404,0.31367383467815596,2288.1405461642103,0.005449261746848577
20211110,75 - 119,2,20947,1119,1119,44,324.32142727176165,1508207,5185.67382739358,22066.873137848946,1.8118089675630404,0.31367383467815596,2838.9497782241956,0.013888677084776825
20211110,75 - 119,3,54241,2692,2692,76,632.0298193696262,2282346,6160.272257031432,27619.418823830605,1.8118089675630404,0.31367383467815596,3490.372080874276,0.02376545887433369
20211111,0 - 17,1,2258,327,327,42,266.43268748540237,4829017,118890.78924819245,487094.3073702105,1.58696338421125,0.26136738778071894,76583.195362651,0.00046758998777598007
20211111,0 - 17,2,6354,943,943,105,649.8240263766158,4042171,119629.57645107285,431482.5147032216,1.58696338421125,0.26136738778071894,72506.66010250378,0.0015719275607093317
20211111,0 - 17,3,15850,2240,2240,257,1568.4085977327832,5173265,149301.3620395826,556228.3693859612,1.58696338421125,0.26136738778071894,92737.4794707305,0.0030638291291863067
20211111,18 - 34,1,5424,856,856,53,344.09767851833016,5080285,93132.87842457354,364013.5360853767,1.58696338421125,0.26136738778071894,58529.23493351454,0.0010676566373736907
20211111,18 - 34,2,9985,1482,1482,102,634.4963512695689,4715008,77333.76374311796,296919.8244799743,1.58696338421125,0.26136738778071894,48068.15130950014,0.002117705844825714
20211111,18 - 34,3,17338,2226,2226,130,820.7986003385812,4909056,64695.27494542599,245121.2200580403,1.58696338421125,0.26136738778071894,38962.54790398994,0.0035318399301209847
20211111,35 - 54,1,19982,3087,3087,218,1130.9584491217665,5174512,95733.3300116071,291762.99127848906,1.58696338421125,0.26136738778071894,57503.19840356153,0.0038616201875655135
20211111,35 - 54,2,41875,6269,6269,466,2390.202248290515,5317627,97304.36947256677,302748.2919053446,1.58696338421125,0.26136738778071894,58341.77849739166,0.007874753155871972
20211111,35 - 54,3,84886,12709,12709,1113,5418.024632838189,7050002,153539.21538518256,454730.80283403303,1.58696338421125,0.26136738778071894,93460.40625338048,0.0120405639601237
20211111,55 - 74,1,33000,3112,3112,169,1078.8968869031282,3673492,29736.499487271874,118511.9882111277,1.58696338421125,0.26136738778071894,18159.676270803146,0.00898327803626631
