date,0 - 17,18 - 34,35 - 54,55 - 74,75 - 119
20211101,0.0334524260531909,0.015472272768855719,0.023028735017533362,0.008565567264909148,0.004312419875074936
20211102,0.031526461200707546,0.01588550330942432,0.023788050939361653,0.008831927767072664,0.003990122164241167
20211103,0.03105463153394836,0.015992486943728047,0.023652957202025777,0.008877716622046193,0.003658619188342153
20211104,0.030273147903513084,0.01564751308194494,0.023715484372419736,0.009144970931840102,0.0035574287010675778
20211105,0.028627558013784152,0.015327155817616612,0.024318807625685775,0.009475431214170072,0.0033773992931221348
20211106,0.02762609366004966,0.016243842407240406,0.023737354380717116,0.009275031276810874,0.0032262537604481403
20211107,0.027746270824886374,0.01627988562487175,0.022634136122113818,0.009293333411004797,0.0034220300027787707
20211108,0.02619432990483733,0.017749268881318742,0.02166229946387905,0.009171563677218027,0.003655450174490739
20211109,0.025227280548803768,0.018027320949802552,0.02134861301358739,0.009008490394081156,0.00336696782785088
20211110,0.025491151500272237,0.01768322288321742,0.020646964469422983,0.008804014120498846,0.0030487866829412794
20211111,0.02761387202042316,0.015992677888230045,0.019756819584870317,0.008369930466781032,0.0028895101203750186
20211112,0.027332039192038665,0.016039318362386597,0.01915735272625981,0.008246802792716154,0.0024921175045439
20211113,0.028043033938243818,0.015565500933309065,0.018665176133168326,0.007735761849496244,0.001898942874874111
20211114,0.028043767906803303,0.01495248082507073,0.018468800125305142,0.007544164373363825,0.0020798693851574995
20211115,0.028462456230976877,0.015358623441530746,0.017620644236128108,0.00701810091262611,0.0018645928791329535
20211116,0.02907328712876922,0.0146743501190875,0.017477159826434573,0.006757648094598599,0.0016343031204148434
20211117,0.028961697705999732,0.015157470695224919,0.017151946686668272,0.006461199115599001,0.0013481901471823733
20211118,0.02903384181699733,0.014783102618943956,0.01749054899605978,0.006239483064757108,0.001218878094723932
20211119,0.029683590716908775,0.014553081106964965,0.017285354090121417,0.006055676245437795,0.001387222030459667
20211120,0.031033469807232667,0.013130698013333202,0.017616473268656025,0.0060133235636572,0.0013780886147172695
20211121,0.0312129760151933,0.013441282482781097,0.017465836752698707,0.00604452930956547,0.0012364451817624008
20211122,0.031010340442507084,0.014121176358152056,0.0173923245289221,0.006090409443636207,0.0012253074108552863
20211123,0.03197867632433817,0.013619688709704522,0.01749386417900624,0.006046982804583521,0.0010739655287200062
20211124,0.03074948394173779,0.013997665081265731,0.0183951435188803,0.006235269536353422,0.0010372484940695246
20211125,0.03037621910203514,0.014618870235517403,0.018693654619239858,0.006064519289893609,0.0008952370889924989
20211126,0.029437975113725454,0.01562047143442313,0.018835471304545465,0.006200909593422589,0.0009229916472700972
20211127,0.028302455539190342,0.016322517180639987,0.019284782365956387,0.006375262475737554,0.0011254466486297157
20211128,0.026465665460922473,0.016437810057984954,0.020776763508581538,0.0066144412866823475,0.0011344393176890939
20211129,0.02835907760373716,0.016504938633747267,0.019954332129484293,0.0060313500632387254,0.001127231153038896
20211130,0.02937951030774914,0.016783618194217156,0.019529923025963635,0.005594933901571551,0.0011267374995374885
20211201,0.029472427236912374,0.017191868624930634,0.019336595619142267,0.005609019469807834,0.0011928135552443698
20211202,0.029877221523887304,0.016721138734703628,0.01982788841630226,0.0054674464518846486,0.0011851109462470714
20211203,0.030227705609811417,0.016597875102362547,0.019880740388646526,0.005607432199806092,0.0011713867489291337
20211204,0.03224473042905122,0.015573888720465957,0.019492799806292073,0.005549242578430022,0.001324430933463122
20211205,0.03334594014311091,0.01611581228086244,0.018777199905720528,0.005294515464224532,0.0014062053251990224
20211206,0.03307894158472535,0.01653199115920218,0.019148112589823733,0.0052059070781716715,0.001298520846410602
20211207,0.03214215757253052,0.01758897977292092,0.01947883354674875,0.005093280025639583,0.0012806868263126187
20211208,0.034317206100404826,0.016830996654298293,0.01904790118858418,0.004776149056387334,0.001203856458237027
20211209,0.03308959473364047,0.01866020409361229,0.019144965232165696,0.004587005010413063,0.0010914345700570212
20211210,0.03223515141447634,0.02011490106707178,0.019248747685200514,0.004436016268973978,0.0010540113336126055
20211211,0.03199978032246007,0.021636481384609225,0.018859643550061374,0.004245732550823029,0.001146448916552866
20211212,0.029880639348853225,0.023277706522081117,0.019730432166598616,0.004380263302102614,0.0011781222720566118
