date,region,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ defined_population_fraction
20211103,Northern Ireland,4189,427,427,35,219.9036856727607,1866621,30474.313985591438,127983.57338274443,1.4628693758573201,0.2381111355162411,20831.876371553586,0.7259513313093553
20211103,Scotland,39704,3773,3773,221,1229.778859026315,5386661,66580.91537920726,273321.82660348766,1.3372282013180967,0.2435989697807679,49790.241720582104,0.902067533115598
20211103,South East,147242,14491,14490,1128,5923.936274902733,9037946,167210.76777803895,560051.2407461635,1.6364787935620249,0.29856333780327315,102177.16748658958,0.9539643188839588
20211103,South West,82190,8570,8568,670,3407.2404483813452,5532533,122679.149444043,326726.73805932445,1.9640462342351384,0.3754793690064263,62462.454959375325,0.9599669807663145
20211103,Wales,33829,3346,3346,274,1405.131334086248,3108948,74045.05406212992,173556.52556985331,1.969757468726227,0.42663365044334295,37590.94976805051,0.9251772625338217
20211103,West Midlands,42460,4122,4122,334,1719.6655371507622,5849119,111505.54544167989,460699.13001157343,1.2018012422152484,0.24203550251739894,92782.01879384353,0.9333342337538354
20211103,Yorkshire and The Humber,43146,4624,4623,374,1903.1972033251323,5432599,115734.45423007252,384310.1369824734,1.5013743544136078,0.30114858571984693,77085.67412907151,0.9666754347228647
20211103,England,594405,60614,60608,4634,24506.894704408245,55468504,1062857.745257867,3439107.591390525,0,0,649338.8632362727
20211103,UK,672127,68160,68154,5164,27361.708583193566,65830734,1233958.0286847956,4013969.51694661,0,0,757551.9310964589
20211104,East Midlands,41650,4087,4087,294,1519.4299483867637,4761918,91824.9784446887,245663.3005576227,1.9824677014492071,0.37378386692785737,46318.52432075616,0.8865473953982408
20211104,East of England,78663,7994,7994,676,3595.443840001747,6134967,112501.10005658501,406452.23479273036,1.4877228791714519,0.27678799727587855,75619.6611826253,0.9155475489925211
20211104,London,85111,8999,8999,484,2866.1958339217285,8853350,131046.09646438481,363127.53173092107,2.0752034219524145,0.3608817426751617,63148.554535965784,0.9533950425545132
20211104,North East,18402,1971,1971,190,911.3082687671858,2634757,58835.94714541694,195992.3121207236,1.4822411810191074,0.3001951786209671,39693.90939804047,0.9132481667189801
20211104,North West,52901,5401,5400,426,2232.8871832174,7231315,145389.85509400774,422058.4012743116,1.7565428598108699,0.3444780500874653,82770.45691311068,0.8881493891498295
20211104,Northern Ireland,4138,425,425,33,199.71258698759678,1866621,31350.642044142398,140046.6025774852,1.3493073477480926,0.22385864038934236,23234.61892982694,0.7209063864598116
20211104,Scotland,39431,3741,3741,209,1200.4449261585976,5386661,65993.78196544063,268821.9210322254,1.367202710855188,0.24549256144006773,48269.20063972181,0.9069609169762122
20211104,South East,146155,14365,14365,1083,5718.987795045091,9037946,166341.95304950216,512584.25845331774,1.79923834761191,0.32451631181852036,92451.31600840099,0.9506183152676504
20211104,South West,81411,8429,8427,662,3379.4115855202526,5532533,121398.18995729728,330595.98074267,1.93946141211359,0.3672101205966913,62593.76402080603,0.9662203551248587
20211104,Wales,33488,3254,3254,272,1419.03212119698,3108948,73128.96776119998,186950.7759617417,2.0501613060761383,0.39116696566247683,35669.86048583836,0.9074986136789679
20211104,West Midlands,42085,4055,4055,327,1730.4347188094239,5849119,110119.42390170442,469984.7704274043,1.203654045366971,0.23430423884067922,91487.60337371773,0.922093737535516
20211104,Yorkshire and The Humber,42724,4583,4583,363,1856.9328808991222,5432599,114480.88884723277,345797.9119931092,1.7076367703029616,0.3310629846993237,67040.53861930022,0.9599359348996678
20211104,England,589102,59884,59881,4505,23811.032054568717,55468504,1051938.4329608197,3292256.7020928105,0,0,621124.3283727234
20211104,UK,666159,67304,67301,5019,26630.22168891189,65830734,1222411.8247316028,3888076.001664263,0,0,728298.0084281105
20211105,East Midlands,41473,4064,4064,280,1432.1548228396166,4761918,89945.53141045682,218422.29005388773,2.222135230390416,0.41179648555221177,40477.07366335842,0.886086236680262
20211105,East of England,78389,7984,7984,624,3230.4090379868153,6134967,112064.0571397461,377489.56527751626,1.5877927909364773,0.2968666353925855,70578.5148915123,0.9141005974441264
20211105,London,84702,8983,8983,479,2860.0454063493557,8853350,128700.05288558484,350779.9376275764,2.1511075467154273,0.3668968463704611,59829.669177675336,0.9570874301817955
20211105,North East,18374,1984,1984,184,918.8209069282242,2634757,58964.737300610854,197991.00270027935,1.5902662737599544,0.2978152365331077,37078.53098160554,0.912899747490945
20211105,North West,52735,5328,5327,414,2071.8898719453277,7231315,143198.42100060152,386955.92338920047,1.801972557482915,0.37006390739901524,79467.59255902776,0.8910241083399077
20211105,Northern Ireland,4135,412,412,32,181.47577714741004,1866621,32245.75649282666,113081.9036435118,1.7310351672307482,0.2851539941747062,18628.019293456833,0.7150899941659287
20211105,Scotland,39320,3753,3753,209,1209.3469977619982,5386661,65540.11617129677,284148.8496480989,1.3183494255070842,0.230654166830041,49713.76700535048,0.9055760145292232
20211105,South East,145642,14282,14282,1041,5440.102933496748,9037946,165165.94013401566,477128.0014679653,1.8916167354764202,0.34616693974332763,87314.69596160926,0.9517119265815485
20211105,South West,81093,8343,8342,629,3136.3293123288895,5532533,119571.74444290691,293477.1841939051,2.0835260632875405,0.4074311424628635,57389.12824264741,0.9695560785629295
20211105,Wales,33382,3202,3202,259,1364.2551564284024,3108948,72305.90453557743,178580.60786445794,2.214655961722801,0.4048922523013104,32648.820306757734,0.8927839899541581
20211105,West Midlands,41931,4046,4046,321,1677.727176832458,5849119,108418.3247244814,478504.06860707555,1.1507298349973127,0.22657764444947548,94217.01030697147,0.9253287546380916
20211105,Yorkshire and The Humber,42570,4539,4539,350,1734.7252479547885,5432599,112992.34631965181,335200.18972779973,1.77196146723048,0.33708914786536237,63766.81909243507,0.9588649926121917
20211105,England,586909,59553,59551,4322,22502.20471666222,55468504,1039021.155358056,3115948.163045206,0,0,590119.0348768425
20211105,UK,663746,66920,66918,4822,25257.282648000037,65830734,1209112.9325577565,3691759.524201275,0,0,691109.6414824077
20211106,East Midlands,41240,4028,4028,274,1471.143605863222,4761918,88130.77218570553,252471.6129837318,1.954993084409823,0.34907200514215525,45079.83833217013,0.894702932725847
20211106,East of England,78131,7867,7867,573,3077.61692731658,6134967,111582.3968889265,363870.8158602743,1.6842335417103091,0.30665387831425883,66251.14280506295,0.9133428101569251
20211106,London,84383,8846,8846,461,2863.7959063258536,8853350,126354.55281782203,348830.54106210155,2.22028722788638,0.36222330886826654,56909.10222372731,0.9616556444735609
20211106,North East,18324,1967,1967,169,879.8015960596834,2634757,59062.51742864281,194211.80402937933,1.7187400967402884,0.30411394262991415,34363.84450485504,0.9181651287006733
20211106,North West,52562,5264,5263,396,2043.396698925289,7231315,140852.11377515344,368621.34572799347,1.9312152107863307,0.3821051477553026,72934.44717525957,0.8835816168981714
20211106,Northern Ireland,4115,421,421,34,199.44859904352563,1866621,33243.63085581118,105077.15744185663,1.949150007887799,0.31637352651270767,17055.450181505385,0.7120770633138703
20211106,Scotland,39265,3771,3771,205,1237.1339932935957,5386661,65434.774177036306,298366.9446093543,1.3184653561599415,0.21930973038152302,49629.49831887619,0.9062331934383842
20211106,South East,145010,14111,14111,975,5355.746466430494,9037946,163370.59278980974,473425.7787429444,1.9626292740107505,0.34508174274665965,83240.67869218731,0.9492776345421847
20211106,South West,80750,8210,8209,581,2991.4326222835125,5532533,117443.96220103826,289711.0680571431,2.1890304246820187,0.4053830700657708,53651.13288368213,0.9705986389959175
20211106,Wales,33110,3150,3150,250,1377.6171100113654,3108948,71370.50652095873,211845.62459611887,1.9559725751135115,0.33689865748714776,36488.50062062698,0.9016847499540037
20211106,West Midlands,41796,3995,3995,302,1613.745654761636,5849119,106432.31189384297,451097.4737903937,1.236712242626017,0.23594082892891055,86060.69239506041,0.9028436590194181
20211106,Yorkshire and The Humber,42381,4486,4486,331,1731.0865434274076,5432599,111376.2580662037,339680.1314643156,1.8425916467929682,0.3278857011332265,60445.43741422801,0.9619272469769994
20211106,England,584577,58774,58772,4062,22027.76602139368,55468504,1024605.4780471451,3081920.571718277,0,0,558936.3164262328
20211106,UK,661067,66116,66114,4551,24841.965723742163,65830734,1194654.389600951,3697210.298365607,0,0,662109.7655472414
20211107,East Midlands,41246,4048,4048,271,1439.7155721247227,4761918,86430.73207390051,248237.1233288618,1.9720248679145356,0.3481781085554959,43828.4189414422,0.89323545680543
20211107,East of England,78148,7941,7941,564,3027.272823275681,6134967,110894.55761485355,353542.8788834879,1.6984593445028824,0.31366650055310413,65291.26409399633,0.913270438129496
20211107,London,84306,8857,8857,454,2798.578272677216,8853350,123888.90586247174,350896.4873834432,2.139294798435678,0.3530639670584439,57911.095727930195,0.9546193248883191
20211107,North East,18328,1950,1950,152,813.8604605626898,2634757,59067.31898437149,176362.2982866563,1.939408881784099,0.33492032910778025,30456.351695179554,0.920587743006281
20211107,North West,52573,5249,5248,388,2041.5156495570855,7231315,138443.20402687648,386911.2522270009,1.8981337780625898,0.35781643265740914,72936.48404918246,0.8941755406865833
20211107,Northern Ireland,4137,430,430,36,199.86455343025136,1866621,34130.53689117318,94043.57824316644,1.8122219729456113,0.3629225676943363,18833.52999836821,0.6986404845975697
20211107,Scotland,39325,3899,3899,210,1263.7073009635888,5386661,65415.5712135332,342798.00717640214,1.1378271785098428,0.19082832993212426,57491.65817888513,0.912619338770344
20211107,South East,144835,14114,14114,935,5072.68558208866,9037946,161265.95314212175,446566.25462020637,2.059905307021851,0.36112436054818886,78288.04197571352,0.9456791399284749
20211107,South West,80739,8303,8302,601,3068.8251730942884,5532533,115126.87082581031,290113.5531995807,2.087071128425482,0.39683382439775194,55161.92968117177,0.9682691454348307
20211107,Wales,33134,3177,3177,250,1365.5468941277366,3108948,70213.3439319011,235235.6684411118,1.7050506996682546,0.29848085707919786,41179.622368743774,0.9072419352140981
20211107,West Midlands,41838,4046,4046,296,1571.2454069722937,5849119,104298.68866560153,331221.106492315,1.5246848094369359,0.314891432403392,68406.72119250594,0.9013379621785776
20211107,Yorkshire and The Humber,42391,4473,4473,324,1657.383165249348,5432599,109576.5663420426,346602.78773323423,1.7437252099155447,0.3161445037954488,62840.501312331086,0.9715298331424793
20211107,England,584404,58981,58979,3985,21491.082105601985,55468504,1008992.7975380501,2930453.7421547864,0,0,535120.808669453
20211107,UK,661000,66487,66485,4481,24320.200854123563,65830734,1178752.2495746573,3602530.9960154667,0,0,652625.6192154501
20211108,East Midlands,41258,3998,3998,262,1383.492000928897,4761918,84601.95596262546,247773.69682185966,1.9820848091327106,0.34144849533181565,42683.31787459904,0.8953379709604408
20211108,East of England,77914,7953,7953,561,2968.311230365828,6134967,110000.09561094097,345093.65804410144,1.7105772189432271,0.31875432378094676,64305.834540984644,0.9081651131945779
20211108,London,83961,8843,8843,456,2777.760276025356,8853350,121399.66539090892,348475.00642309396,2.09217847597713,0.3483740961425337,58025.4824264983,0.953785855071809
20211108,North East,18255,1916,1916,148,793.8776631314457,2634757,59080.7989997027,169631.16889400952,2.0199268014543277,0.34828975939332285,29248.980189363836,0.9085763886384969
20211108,North West,52534,5201,5201,382,2018.1655156807167,7231315,135797.1704181917,421703.0051665326,1.7421244432083731,0.3220208742988793,77949.17920335334,0.8971908981976308
20211108,Northern Ireland,4090,430,430,36,203.05490503512522,1866621,34991.57989042861,100367.1874015304,1.861258398674981,0.3486356527102908,18799.958090364522,0.7227605389631854
20211108,Scotland,39291,3934,3934,201,1246.3097948214654,5386661,65199.21968188017,270601.81087681785,1.4650914324377906,0.24094154976501558,44501.80940133822,0.9173694056485084
20211108,South East,144728,14185,14185,952,5081.130107421397,9037946,158816.0405163858,488594.4964550655,1.8194728569351382,0.3250467241621737,87286.84240110508,0.9461624355799426
20211108,South West,80617,8315,8315,571,2949.710191237152,5532533,112587.18294843883,281750.0173483527,2.121562421779788,0.3995995599504692,53068.05107058265,0.9614041163423698
20211108,Wales,33074,3154,3154,238,1288.955266378694,3108948,68769.3957659655,220458.9222577319,1.798783904119501,0.3119374578342957,38231.04910404895,0.907461623674632
20211108,West Midlands,41814,4089,4089,301,1610.8480199472017,5849119,102183.40765845412,351068.6331461182,1.4323604006545847,0.2910639060594295,71339.1738641731,0.893589273871843
20211108,Yorkshire and The Humber,42292,4493,4493,306,1562.104318131826,5432599,107460.11221954516,304840.26051779685,1.9611676349548142,0.35251286046342806,54793.94535389683,0.9683781188340976
20211108,England,583373,58993,58993,3939,21145.399322869824,55468504,991926.4297251937,2958929.942816931,0,0,538700.8069245568
20211108,UK,659828,66511,66511,4414,23883.719289105105,65830734,1160886.6250634678,3550357.8633530107,0,0,640233.6235203085
20211109,East Midlands,41233,4086,4086,272,1473.9788564221678,4761918,82808.49578748966,268107.1354101567,1.7893982814072773,0.3088634536369474,46277.28586078933,0.8994909194152441
20211109,East of England,77782,7963,7963,544,2898.502361431558,6134967,109152.33039706391,342164.39396447554,1.7200880415045605,0.3190055199267648,63457.40901819676,0.9158001990882755
20211109,London,83905,8948,8948,454,2819.6827416509373,8853350,118722.47406724919,367718.54323799,2.0641560714600424,0.32286235287952636,57516.2293727495,0.9532596135925949
20211109,North East,18211,1907,1907,145,770.3335071968038,2634757,58942.15447981736,171916.01902542653,2.0241392228617614,0.3428543472211263,29119.614804204997,0.9179852259620147
20211109,North West,52393,5239,5239,366,1948.4494199105,7231315,133138.25396485336,406329.83624776243,1.7272077866261755,0.32766054098885145,77082.93987309864,0.9025186981897484
20211109,Northern Ireland,4073,442,442,35,194.27857153518016,1866621,35555.84741883505,96605.85660639046,1.928246778164756,0.36805064069462484,18439.469377812726,0.7036157848861659
20211109,Scotland,39360,4029,4029,208,1266.5805865906873,5386661,65146.856233609426,268996.675827853,1.5341870085895732,0.24218461448683765,42463.438856454,0.9076518830496294
20211109,South East,144374,14245,14245,936,4982.385789122732,9037946,156030.465048799,488731.2872910011,1.7715416139223974,0.3192561415776421,88076.09362521814,0.9470946164095249
20211109,South West,80331,8316,8316,550,2929.629572977863,5532533,109798.80394716898,292659.2555734461,2.0376549595651774,0.37517625653774617,53884.88538344068,0.9656009281824437
20211109,Wales,33048,3148,3148,230,1293.6281413613767,3108948,67341.8205346984,204117.97359676386,2.00457771086702,0.32991617224131603,33594.01841576481,0.8927714455179051
20211109,West Midlands,41707,4090,4090,290,1560.8903797629557,5849119,100154.82446144201,346307.471714386,1.491554619095969,0.28920780705547067,67147.9429443528,0.9032180743800904
20211109,Yorkshire and The Humber,42073,4487,4487,308,1576.783050272973,5432599,105293.57386432357,292354.4066919364,1.9757786585758974,0.3601573003661783,53292.1911102214,0.9614256454415281
20211109,England,582009,59281,59281,3865,20960.63567874849,55468504,974041.376018207,2976288.3491565804,0,0,535854.5919922722
20211109,UK,658490,66900,66900,4338,23715.12297823574,65830734,1142085.90020535,3546008.855187588,0,0,630351.5186423038
20211110,East Midlands,41132,4083,4083,273,1476.234707969482,4761918,81220.84232043909,258934.0688992293,1.8118089675630404,0.31367383467815596,44828.59052722571,0.8965668875440527
20211110,East of England,77614,7951,7951,530,2799.9409527649614,6134967,108138.5451574123,347619.27499383985,1.7005883773959138,0.3110832825922229,63588.900521008676,0.9159038671275657
20211110,London,83613,8942,8942,453,2768.341436336119,8853350,116353.0067722318,369511.71487787424,2.0563576286381293,0.3148831338424199,56582.08725555646,0.9560160843070702
20211110,North East,18152,1905,1905,145,739.5949757893163,2634757,58694.09770491014,170059.73203586592,1.929782658536076,0.3451381288342347,30414.874672692516,0.9006511795964486
20211110,North West,52271,5270,5270,357,1872.8853642395736,7231315,130420.7423614588,392495.1550602211,1.7443109340481215,0.3322862478173727,74769.2053152381,0.9027817208903222
20211110,Northern Ireland,4075,432,432,32,184.86273473326895,1866621,35937.18411617625,99706.08820653579,1.9211781012399087,0.36043119093925663,18705.805616346956,0.7084148308628264
20211110,Scotland,39292,4100,4100,210,1278.9333311090256,5386661,65263.77624859396,292172.7466873128,1.3593026762018867,0.22337393541513328,48012.68870517606,0.9021495876573633
20211110,South East,143970,14278,14278,952,5042.389630253878,9037946,153377.0764421821,492970.678415864,1.7009811049277272,0.31112819313118467,90169.7708445144,0.9470901906251709
20211110,South West,80122,8248,8248,555,2921.7101830611555,5532533,107178.38860087935,274795.0076273021,2.0768151996887987,0.39003033397987624,51607.089844555965,0.9642509136411839
20211110,Wales,33019,3151,3151,225,1292.74173264866,3108948,65902.80915599108,206332.6141490644,1.9658034350494813,0.3194008345591927,33524.617965850804,0.8930947059905795
20211110,West Midlands,41696,4124,4124,309,1564.7517751523428,5849119,98384.11622895037,353341.4145009558,1.4009323040603803,0.27843924372098844,70227.6019646343,0.9168279872575682
20211110,Yorkshire and The Humber,41941,4470,4470,280,1529.7784226314168,5432599,102996.90908030233,292473.02740153135,1.9963820620512744,0.35215865885266595,51591.78247397866,0.9548582547690341
20211110,England,580511,59271,59271,3854,20715.627448198247,55468504,956763.7246687663,2952200.073812684,0,0,533779.9034194048
20211110,UK,656897,66954,66954,4321,23472.165246689197,65830734,1123867.4941895274,3550411.5228555966,0,0,634023.0157067786
20211111,East Midlands,41034,4107,4107,292,1675.1635165106147,4761918,79842.39914047749,305479.57730466133,1.58696338421125,0.26136738778071894,50311.43121185538,0.8927467881639289
20211111,East of England,77310,7967,7967,549,3026.3168194971895,6134967,107308.59493912115,359385.14013881725,1.725643277373776,0.298589404385701,62184.69155596982,0.9248312175110315
20211111,London,83365,8973,8973,465,2932.118303482576,8853350,113926.78475105773,403602.20151499356,1.8700054554461394,0.28227493389137404,60923.2365709209,0.9510702728345768
20211111,North East,18059,1897,1897,145,768.4040006695712,2634757,58317.294814019704,156102.57132738442,2.091263659213624,0.3735831787915551,27886.151302389455,0.8983617844074425
20211111,North West,52149,5283,5283,366,1976.6611528274266,7231315,127957.1296865937,402394.38062984287,1.6705664530872038,0.3179893553342132,76595.05519827075,0.9148402468983857
20211111,Northern Ireland,4073,441,441,30,185.59964418243442,1866621,35468.13455890288,97561.88866920474,2.024887460493633,0.3635449768624493,17516.101635720715,0.6884852361566702
20211111,Scotland,39207,4172,4172,236,1448.002539892888,5386661,65544.5008342655,376770.5396519192,1.0264465049946223,0.17396397524822144,63855.73969547385,0.9165874741328627
20211111,South East,143397,14369,14369,965,5366.590513482954,9037946,150880.8171225762,548036.8188355453,1.5865472745101046,0.2753114607211315,95100.10798081335,0.9515197368959717
20211111,South West,79858,8270,8270,563,3136.095495444566,5532533,104701.61311092177,308150.9977715468,1.8943806547883804,0.3397737273871953,55269.57470045422,0.9608940425660362
20211111,Wales,32892,3158,3158,228,1357.6203064066297,3108948,64584.159803350434,216040.54154722343,1.911483654978007,0.2989446302106831,33787.45072454911,0.8941243147199631
20211111,West Midlands,41495,4132,4132,310,1682.9806345505879,5849119,96741.47045479015,410486.82296636916,1.287169584406254,0.23567497186801564,75158.2943124119,0.9356716797863063
20211111,Yorkshire and The Humber,41880,4456,4456,288,1668.7672091109657,5432599,100806.97451983429,358504.9856432653,1.6582287140527778,0.2811870923885659,60791.96052121062,0.9465287240968825
20211111,England,578547,59454,59454,3943,22233.097645576454,55468504,940483.0785393922,3252143.496132426,0,0,564220.5033542964
20211111,UK,654719,67225,67225,4437,25224.320136058403,65830734,1106079.8737359112,3942516.4660007735,0,0,679379.7954100401
20211112,East Midlands,40952,4094,4094,308,1745.0261171177358,4761918,78559.29992829957,345202.7545894819,1.3597612053761288,0.2275743715362958,57774.33538896185,0.8878197818610064
20211112,East of England,77143,7913,7913,572,3161.90042931117,6134967,106206.25979009776,380096.03494624107,1.6601293448812362,0.2794195414459376,63974.68975388519,0.9272705134355246
20211112,London,83311,8949,8949,482,3017.9670080269566,8853350,111643.53041049276,451557.4601399603,1.658197754298459,0.24724102747829432,67328.2364067163,0.9587444300744916
20211112,North East,18021,1905,1905,141,763.8276660508133,2634757,57779.448872901026,143434.9381803645,2.4242682258340196,0.4028268816921395,23833.7689935375,0.9109914121112497
20211112,North West,51976,5279,5279,353,1909.750830569144,7231315,125461.15554740242,420785.71681486676,1.6452674776047251,0.29815925430425577,76255.78044614117,0.9130967189231834
20211112,Northern Ireland,4087,439,439,30,192.05993556027835,1866621,35394.81477102475,102054.80614397285,1.9636536625989514,0.3468216354366679,18024.978358036275,0.6924533689484903
20211112,Scotland,39155,4201,4201,237,1470.4214811568074,5386661,65790.36047309499,359970.65174062207,1.0630605589987199,0.18276590092822467,61887.68825650151,0.9208970083693776
20211112,South East,143201,14427,14427,997,5621.325274185684,9037946,148527.39193460054,581370.6446327798,1.492874781790609,0.2554779697010968,99490.85733530256,0.9545660042668987
20211112,South West,79728,8282,8282,567,3160.947011137629,5532533,102103.68924043205,320316.0587956341,1.7723733344846841,0.318759195603039,57608.45486321798,0.9586578155069296
20211112,Wales,32906,3186,3186,243,1424.0588592772335,3108948,63598.05749340525,212920.0410147763,1.8952032819076556,0.2986945577799867,33557.380414300096,0.8856474923350278
20211112,West Midlands,41352,4141,4141,305,1694.995833311397,5849119,94784.69316092598,404419.76154433505,1.353537613649112,0.234372061342841,70027.3802553505,0.9307919705514626
20211112,Yorkshire and The Humber,41716,4446,4446,280,1667.5049629215775,5432599,98684.40899109995,343369.58149704087,1.6725958970145813,0.2873999745721519,59000.74797937859,0.9397321613467146
20211112,England,577400,59436,59436,4005,22743.24513263211,55468504,923749.877876252,3390552.9511407046,0,0,575294.2514224916
20211112,UK,653548,67262,67262,4515,25829.785408626427,65830734,1088533.110613777,4065498.450040076,0,0,688764.2984513295
20211113,East Midlands,40974,4118,4118,316,1850.0849141427504,4761918,77562.82586429888,362702.58205640054,1.3586040247155609,0.21384690846297227,57090.08986671995,0.9009090454728536
20211113,East of England,77117,8049,8049,586,3397.0671536387304,6134967,105233.6166975734,426550.0958328488,1.5001351455887648,0.2467086931304105,70149.42420822488,0.9347036422526804
20211113,London,83312,9022,9022,500,3223.8862156974205,8853350,109652.96893135902,494470.7609940182,1.5158990450468375,0.22175824655623186,72335.27146128064,0.9627546634889618
20211113,North East,18031,1892,1892,143,837.4289875501653,2634757,57250.42318352779,166007.35769673908,2.1296495225690975,0.34486678167670365,26882.556297086798,0.919259347256692
20211113,North West,51982,5285,5285,366,2063.6395867543724,7231315,123413.82752516231,434003.65549659077,1.547792905318412,0.2843612627731237,79735.36194738765,0.9123693270172852
