date,region,active_cases,active_cases_lolim,active_cases_uplim
2021-11-01,East Midlands,97163.94031403592,90928.75751313478,103817.18024087275
2021-11-01,East of England,113494.30403006052,107880.22427318245,119394.75259917599
2021-11-01,London,137771.8993221788,130639.50019498766,145287.21324708028
2021-11-01,North East,58176.8558702728,52873.052791218506,63999.50614359907
2021-11-01,North West,152629.48160333387,144059.1209366622,161698.0770979282
2021-11-01,Northern Ireland,28352.438874150186,22206.23018243597,36166.42944752588
2021-11-01,Scotland,68314.4441762268,62638.1571943566,74497.920137439
2021-11-01,South East,168286.49969179078,162149.59162792988,174651.10221597456
2021-11-01,South West,124835.13137467438,119343.6080028824,130573.24865336233
2021-11-01,Wales,76584.3662835942,71618.05831785029,81885.7751071527
2021-11-01,West Midlands,115671.6802770224,108168.23629859013,123684.41142508271
2021-11-01,Yorkshire and The Humber,117648.3751897538,110411.49132332878,125348.4265039061
2021-11-02,East Midlands,96441.61658605823,90233.192970124,103067.7816608727
2021-11-02,East of England,113910.47447657552,108289.69920220428,119817.19576315903
2021-11-02,London,136620.78635830092,129520.92477057094,144103.40753683887
2021-11-02,North East,58784.25388369746,53458.61872061787,64627.154369591364
2021-11-02,North West,151292.2674246727,142765.67581468375,160316.5872056538
2021-11-02,Northern Ireland,29274.805479634342,23032.42398530596,37174.918383167445
2021-11-02,Scotland,67837.61576438093,62182.686364690155,73999.6604818758
2021-11-02,South East,169097.49995978747,162953.41614941938,175468.66345391734
2021-11-02,South West,124794.39464363127,119307.28795233229,130527.7758532499
2021-11-02,Wales,76044.61109631944,71097.42351823395,81326.82416841427
2021-11-02,West Midlands,114625.99148039141,107167.92916052019,122591.99620893803
2021-11-02,Yorkshire and The Humber,117898.12119935258,110658.92559577145,125599.7210162778
2021-11-03,East Midlands,95210.71408761712,89040.39747602325,101799.30584851294
2021-11-03,East of England,114004.73227866976,108378.57202274559,119917.14684910247
2021-11-03,London,135103.24824796664,128042.68275658698,142546.78877870023
2021-11-03,North East,59410.607917971225,54047.56890664545,65292.34740403333
2021-11-03,North West,149870.7589010028,141379.20226099223,158860.90992622488
2021-11-03,Northern Ireland,30437.686278267065,24061.44775368023,38468.33924628092
2021-11-03,Scotland,67271.50336371148,61636.294291093225,73414.81849929734
2021-11-03,South East,169419.2855131153,163270.8753807044,175794.64441796092
2021-11-03,South West,124279.12736088959,118796.49689652053,130008.71271912067
2021-11-03,Wales,75292.64041946427,70365.23696967294,80555.94319288072
2021-11-03,West Midlands,113744.31620651815,106312.21223946611,121684.97664939423
2021-11-03,Yorkshire and The Humber,117357.53568285755,110133.27296488406,125044.54534013673
2021-11-04,East Midlands,93600.97968883875,87460.36503024315,100163.49020795882
2021-11-04,East of England,114073.01875105278,108424.16912938267,120010.31022532382
