date,region,active_cases,active_cases_lolim,active_cases_uplim
2021-11-01,East Midlands,97151.2844551422,90916.5133027668,103804.11505015506
2021-11-01,East of England,113480.55678279627,107866.81958365877,119380.66412687165
2021-11-01,London,137809.4031311967,130676.0220335492,145325.69567820115
2021-11-01,North East,58152.06080280815,52849.41896546108,63973.56005110001
2021-11-01,North West,152420.65912745308,143856.21366714156,161483.36945951864
2021-11-01,Northern Ireland,28345.596860761343,22200.211165616536,36158.777046976225
2021-11-01,Scotland,68326.0158579871,62649.232958718654,74509.98550079048
2021-11-01,South East,168327.43887050674,162189.78416302052,174692.78589575182
2021-11-01,South West,124977.06713998687,119482.42144096008,130718.2934953307
2021-11-01,Wales,76602.74599287355,71635.8362034316,81904.75247266304
2021-11-01,West Midlands,115445.72460877136,107949.72082793913,123451.0565278748
2021-11-01,Yorkshire and The Humber,117652.97758411047,110415.95060978523,125353.17118586077
2021-11-02,East Midlands,96429.9977589011,90221.95335352245,103055.78574775135
2021-11-02,East of England,113901.06220718242,108280.52085884461,119807.5504789681
2021-11-02,London,136658.99204636534,129558.12605323459,144142.6142215841
2021-11-02,North East,58757.511598790275,53433.12038302187,64599.179128092735
2021-11-02,North West,151074.78141066196,142554.375052292,160092.9471864166
2021-11-02,Northern Ireland,29268.252968205,23026.644883172183,37167.60447779112
2021-11-02,Scotland,67848.31333023516,62192.9238836531,74010.81602838093
2021-11-02,South East,169142.5871160099,162997.68413553748,175514.56742652677
2021-11-02,South West,124942.27928395108,119451.92101154178,130678.89828683101
2021-11-02,Wales,76064.13741576161,71116.30823084705,81346.98766984462
2021-11-02,West Midlands,114384.97932609421,106934.8794666389,122343.0651611968
2021-11-02,Yorkshire and The Humber,117904.99996647133,110665.5908814139,125606.81204074676
2021-11-03,East Midlands,95202.46471411147,89032.41927789888,101790.78680920081
2021-11-03,East of England,114000.37924135954,108374.32718441075,119912.68603471786
2021-11-03,London,135142.97381372962,128081.3577398572,142587.5613818911
2021-11-03,North East,59382.343863315895,54020.614343730995,65262.785511812624
2021-11-03,North West,149648.4835210726,141163.2844155391,158632.30898875822
2021-11-03,Northern Ireland,30431.736360328036,24056.18595406147,38461.71211258731
2021-11-03,Scotland,67281.66296312108,61646.01469885873,73425.4153246092
2021-11-03,South East,169469.50838210736,163320.18692368685,175845.77599245953
2021-11-03,South West,124433.13290443653,118947.10447287848,130166.10183447262
2021-11-03,Wales,75313.5892397535,70385.49304027468,80577.58000570274
2021-11-03,West Midlands,113491.99732541754,106068.26746651214,121424.32931181474
2021-11-03,Yorkshire and The Humber,117369.27135941182,110144.64344127709,125056.64412729106
2021-11-04,East Midlands,93594.58154764265,87454.17995825733,100156.88017766913
2021-11-04,East of England,114071.85699523601,108423.0363513617,120009.119605173
2021-11-04,London,133266.8616529752,126215.90394160326,140705.3651855274
2021-11-04,North East,59848.88938236684,54434.0219954737,65788.67145200339
2021-11-04,North West,147838.3565686349,139366.50873071348,156813.80612124916
2021-11-04,Northern Ireland,31335.027387695252,24820.546617488322,39522.62948317033
2021-11-04,Scotland,66794.22478491606,61161.12905649497,72939.03708523382
2021-11-04,South East,169058.67144929813,162894.4276202488,175451.57085059868
2021-11-04,South West,123409.13423393804,117920.2454082772,129147.4229861391
2021-11-04,Wales,74554.55424545208,69627.55710518846,79821.04001107541
2021-11-04,West Midlands,112386.71978330346,104968.05211903898,120318.72283801576
2021-11-04,Yorkshire and The Humber,116411.89336931972,109182.78986602038,124108.4841520282
2021-11-05,East Midlands,91891.1096739932,85795.1824862344,98411.0498641495
2021-11-05,East of England,113875.4324700534,108221.90473408099,119818.42959003452
2021-11-05,London,131164.37855945528,124153.57173575382,138564.79315711738
2021-11-05,North East,60161.76158495024,54728.44458587263,66120.66221583037
2021-11-05,North West,145998.2182595707,137566.93789356132,154934.9535382767
2021-11-05,Northern Ireland,32258.91454829277,25637.19786102741,40553.25029829466
2021-11-05,Scotland,66431.44394904394,60806.58930966034,72569.53046891447
2021-11-05,South East,168280.5990364345,162119.9370869422,174670.76298244664
2021-11-05,South West,121787.8591763614,116324.74669428736,127501.50313705255
2021-11-05,Wales,73868.74815011637,68957.20598220006,79121.01464044943
2021-11-05,West Midlands,110896.4017801606,103514.81732423426,118793.47982333376
2021-11-05,Yorkshire and The Humber,115181.74542322235,107978.80469192093,122854.08644350864
2021-11-06,East Midlands,90246.38137946393,84189.68636135457,96729.79116919615
2021-11-06,East of England,113654.46912302071,107997.3864788168,119601.99870161727
2021-11-06,London,129034.38496459746,122068.73227098925,136391.31215464137
