date,region,active_cases
2020-07-15,Yorkshire and The Humber,2521.7223560675056
2020-07-16,East Midlands,1783.9950584114313
2020-07-16,East of England,1374.4838853146357
2020-07-16,London,2572.4502733347467
2020-07-16,North East,747.7562025759596
2020-07-16,North West,3907.329985061777
2020-07-16,Northern Ireland,569.0428622186521
2020-07-16,Scotland,1654.7248163375273
2020-07-16,South East,2336.5581293057157
2020-07-16,South West,1369.8927260489402
2020-07-16,Wales,3358.7894505201475
2020-07-16,West Midlands,3569.3611247577583
2020-07-16,Yorkshire and The Humber,2576.8553249194383
2020-07-17,East Midlands,1811.354960347869
2020-07-17,East of England,1411.4189214427631
2020-07-17,London,2687.929186797596
2020-07-17,North East,872.8343979575067
2020-07-17,North West,3985.519029210666
2020-07-17,Northern Ireland,568.8626392107313
2020-07-17,Scotland,1632.0240937618012
2020-07-17,South East,2413.678456791157
2020-07-17,South West,1373.115885224241
2020-07-17,Wales,3307.8610475705723
2020-07-17,West Midlands,3429.0645204767325
2020-07-17,Yorkshire and The Humber,2472.943065039166
2020-07-18,East Midlands,1807.6320789279173
2020-07-18,East of England,1436.1248715452175
2020-07-18,London,2806.33613213904
2020-07-18,North East,916.6024154262086
2020-07-18,North West,4046.1589119971636
2020-07-18,Northern Ireland,571.9103015206846
2020-07-18,Scotland,1607.306015831405
2020-07-18,South East,2492.913107066217
2020-07-18,South West,1380.5858139739614
2020-07-18,Wales,3227.65704578604
2020-07-18,West Midlands,3333.6470765763515
2020-07-18,Yorkshire and The Humber,2384.6825479854438
2020-07-19,East Midlands,1996.144146720324
2020-07-19,East of England,1467.2384472758758
2020-07-19,London,2888.1159466039426
2020-07-19,North East,967.6680969201263
2020-07-19,North West,4109.226426469769
2020-07-19,Northern Ireland,570.7001268697763
2020-07-19,Scotland,1580.7055029434537
2020-07-19,South East,2580.508767892544
2020-07-19,South West,1371.686242189507
2020-07-19,Wales,3069.0879828441484
2020-07-19,West Midlands,3031.197812433761
2020-07-19,Yorkshire and The Humber,2358.9264786855933
2020-07-20,East Midlands,2316.8688419183864
2020-07-20,East of England,1524.4588167630595
2020-07-20,London,2973.7729360316057
2020-07-20,North East,1036.0508961957448
2020-07-20,North West,4245.637682311864
2020-07-20,Northern Ireland,568.7570524313971
2020-07-20,Scotland,1550.5055297462384
2020-07-20,South East,2693.9037871489068
2020-07-20,South West,1367.8454992903532
2020-07-20,Wales,2921.489995775896
2020-07-20,West Midlands,2629.5520638963967
2020-07-20,Yorkshire and The Humber,2313.2015933456332
2020-07-21,East Midlands,2083.9344077543565
2020-07-21,East of England,1568.6691255339133
2020-07-21,London,3042.9003480868096
2020-07-21,North East,1206.3056115759634
2020-07-21,North West,4381.848180291999
2020-07-21,Northern Ireland,568.2465414947654
2020-07-21,Scotland,1523.4969785510716
2020-07-21,South East,2809.3743381572313
2020-07-21,South West,1373.4141244062337
2020-07-21,Wales,2730.896869853286
2020-07-21,West Midlands,2733.7095123194813
2020-07-21,Yorkshire and The Humber,2209.735204732137
2020-07-22,East Midlands,1514.5417586565895
2020-07-22,East of England,1636.4551660594439
2020-07-22,London,3080.2444468801355
2020-07-22,North East,987.6004350569954
2020-07-22,North West,4531.980328863694
2020-07-22,Northern Ireland,564.9053501499417
2020-07-22,Scotland,1504.279874506152
2020-07-22,South East,2928.3903914065663
2020-07-22,South West,1412.3438245506236
2020-07-22,Wales,2541.292883824895
2020-07-22,West Midlands,3215.820079343648
2020-07-22,Yorkshire and The Humber,2485.9062753678377
2020-07-23,East Midlands,1163.3778468027679
2020-07-23,East of England,1686.6870569584771
2020-07-23,London,3117.7314190567085
2020-07-23,North East,1186.0615809267022
2020-07-23,North West,4681.95013026565
2020-07-23,Northern Ireland,563.0289355764144
2020-07-23,Scotland,1480.0031381119634
2020-07-23,South East,3034.2471077143423
2020-07-23,South West,1432.7765360961969
2020-07-23,Wales,2354.596087816867
2020-07-23,West Midlands,3431.005379632823
2020-07-23,Yorkshire and The Humber,2288.4022406890813
2020-07-24,East Midlands,1005.5212900684598
2020-07-24,East of England,1742.29293326591
2020-07-24,London,3215.0958158284607
2020-07-24,North East,1218.1035275997615
2020-07-24,North West,4796.3391666283815
2020-07-24,Northern Ireland,563.0732724003366
2020-07-24,Scotland,1459.9309462449362
2020-07-24,South East,3180.407290836599
2020-07-24,South West,1455.6720776296183
2020-07-24,Wales,2177.989548454675
2020-07-24,West Midlands,3461.973379261913
2020-07-24,Yorkshire and The Humber,2268.597089258336
2020-07-25,East Midlands,1247.0308365626456
2020-07-25,East of England,1818.0883895060545
2020-07-25,London,3317.501339185895
2020-07-25,North East,1089.7281999792647
2020-07-25,North West,4837.39226768551
2020-07-25,Northern Ireland,564.5285060952076
2020-07-25,Scotland,1441.3712135428163
2020-07-25,South East,3346.033690047094
2020-07-25,South West,1532.914783343838
2020-07-25,Wales,1971.7238664997421
2020-07-25,West Midlands,3108.99102261503
2020-07-25,Yorkshire and The Humber,2427.2474677648097
2020-07-26,East Midlands,1283.743814275816
2020-07-26,East of England,1879.8879957733957
2020-07-26,London,3429.224330192425
2020-07-26,North East,945.9830746529792
2020-07-26,North West,4834.131756331989
2020-07-26,Northern Ireland,567.6034190022923
2020-07-26,Scotland,1539.9369428970274
2020-07-26,South East,3466.961935327476
2020-07-26,South West,1615.2810030663588
2020-07-26,Wales,1817.9378564063181
2020-07-26,West Midlands,2959.922694283657
2020-07-26,Yorkshire and The Humber,2608.446971674506
2020-07-27,East Midlands,1297.989306388426
2020-07-27,East of England,1939.6850827883056
2020-07-27,London,3574.1634915439863
2020-07-27,North East,1057.6047382774866
2020-07-27,North West,4893.897627095995
2020-07-27,Northern Ireland,571.0074583797157
2020-07-27,Scotland,1598.0006083617102
2020-07-27,South East,3613.8926327649074
2020-07-27,South West,1735.3091714590134
2020-07-27,Wales,1683.1437829576253
2020-07-27,West Midlands,2847.3315583882427
2020-07-27,Yorkshire and The Humber,2538.68517816446
2020-07-28,East Midlands,1332.4337892747421
2020-07-28,East of England,2007.844069950636
2020-07-28,London,3696.2779468418953
2020-07-28,North East,1125.413241077033
2020-07-28,North West,4912.645700417401
2020-07-28,Northern Ireland,570.7660484377744
2020-07-28,Scotland,1774.7824434365557
2020-07-28,South East,3748.5969056726553
2020-07-28,South West,1838.2453490313574
2020-07-28,Wales,1558.0088106739752
2020-07-28,West Midlands,2737.4156198974224
2020-07-28,Yorkshire and The Humber,2524.9774534488492
2020-07-29,East Midlands,1256.1751974195176
2020-07-29,East of England,2051.852935360584
2020-07-29,London,3833.213788431032
2020-07-29,North East,1234.1040458906873
2020-07-29,North West,4946.493495271677
2020-07-29,Northern Ireland,570.675221214865
2020-07-29,Scotland,1897.6007122048904
2020-07-29,South East,3859.1962337590617
2020-07-29,South West,1966.6713647096021
2020-07-29,Wales,1411.8998236527998
2020-07-29,West Midlands,2778.6923374557023
2020-07-29,Yorkshire and The Humber,2452.0981436883026
2020-07-30,East Midlands,1218.6985013110238
2020-07-30,East of England,2102.034012073098
2020-07-30,London,3927.757109337128
2020-07-30,North East,1036.0882862912183
2020-07-30,North West,4956.991620099598
2020-07-30,Northern Ireland,572.128823293179
2020-07-30,Scotland,2059.547314252279
2020-07-30,South East,3954.543529855967
2020-07-30,South West,2102.6318910981117
2020-07-30,Wales,1277.9984896271994
2020-07-30,West Midlands,2813.605931856164
2020-07-30,Yorkshire and The Humber,2611.1674704338334
2020-07-31,East Midlands,1665.2733462272367
2020-07-31,East of England,2130.6950501771944
2020-07-31,London,4022.4924582593485
2020-07-31,North East,1016.0007361774244
2020-07-31,North West,4952.5371087050635
2020-07-31,Northern Ireland,570.8846138305341
2020-07-31,Scotland,2222.2418955342728
2020-07-31,South East,4060.8913890133817
2020-07-31,South West,2217.0875684604143
2020-07-31,Wales,1195.1275542236338
2020-07-31,West Midlands,2422.7560122466957
2020-07-31,Yorkshire and The Humber,2625.2352496287235
2020-08-01,East Midlands,1161.793064929016
2020-08-01,East of England,2147.4041607501426
2020-08-01,London,4067.1128590039884
2020-08-01,North East,1002.0080598730997
2020-08-01,North West,4975.887711253571
2020-08-01,Northern Ireland,569.3356158338793
2020-08-01,Scotland,2378.952914007734
2020-08-01,South East,4144.950511335007
2020-08-01,South West,2303.912498421458
2020-08-01,Wales,1197.622089499432
2020-08-01,West Midlands,2956.908778657232
2020-08-01,Yorkshire and The Humber,2628.9229804904144
2020-08-02,East Midlands,1752.14714258731
2020-08-02,East of England,2125.357392109232
2020-08-02,London,4054.8069131825196
2020-08-02,North East,871.2254206234501
2020-08-02,North West,4961.975997920093
2020-08-02,Northern Ireland,566.8969490007123
2020-08-02,Scotland,2560.4973248200167
2020-08-02,South East,4180.228739815901
2020-08-02,South West,2358.7944493444047
2020-08-02,Wales,1202.3600637036434
2020-08-02,West Midlands,2419.3066531908303
2020-08-02,Yorkshire and The Humber,2715.256802900271
2020-08-03,East Midlands,1662.6361568749116
2020-08-03,East of England,2134.842249293444
2020-08-03,London,4035.1891961662054
2020-08-03,North East,869.4690533222303
2020-08-03,North West,4930.477809569886
2020-08-03,Northern Ireland,566.3537418156662
2020-08-03,Scotland,2703.4630298404836
2020-08-03,South East,4239.089446632143
2020-08-03,South West,2431.3579633177283
2020-08-03,Wales,1215.7238592969645
2020-08-03,West Midlands,2502.681036170877
2020-08-03,Yorkshire and The Humber,2614.7731208150467
2020-08-04,East Midlands,1850.8128463100156
2020-08-04,East of England,2130.783461041783
2020-08-04,London,3963.6651884607895
2020-08-04,North East,869.4754046694813
2020-08-04,North West,4912.215033111739
2020-08-04,Northern Ireland,567.4380070744951
2020-08-04,Scotland,2843.6103788848864
2020-08-04,South East,4245.368726727363
2020-08-04,South West,2464.1598781639295
2020-08-04,Wales,1246.0439452554974
2020-08-04,West Midlands,2322.028039235232
2020-08-04,Yorkshire and The Humber,2516.1414988928036
2020-08-05,East Midlands,2055.769332270993
2020-08-05,East of England,2140.4394723325972
2020-08-05,London,3872.6677607694082
2020-08-05,North East,923.5876455758828
2020-08-05,North West,4904.165190717507
2020-08-05,Northern Ireland,571.4837388756891
2020-08-05,Scotland,3093.476056391673
2020-08-05,South East,4227.653743419712
2020-08-05,South West,2452.160921414605
2020-08-05,Wales,1252.2754930887293
2020-08-05,West Midlands,2254.98133277086
2020-08-05,Yorkshire and The Humber,2391.3338047701814
2020-08-06,East Midlands,2564.2948438536414
2020-08-06,East of England,2106.102022067836
2020-08-06,London,3742.5350535253847
2020-08-06,North East,919.2995486483325
2020-08-06,North West,4893.587390580787
2020-08-06,Northern Ireland,574.0147516787426
2020-08-06,Scotland,3337.8255983186186
2020-08-06,South East,4178.645775102943
2020-08-06,South West,2413.440717586098
2020-08-06,Wales,1266.0767509736877
2020-08-06,West Midlands,1824.3976548328126
2020-08-06,Yorkshire and The Humber,2276.8597432801103
2020-08-07,East Midlands,2770.273011650998
2020-08-07,East of England,2058.7519333696123
2020-08-07,London,3609.357480983664
2020-08-07,North East,921.2599852950232
2020-08-07,North West,4947.573321207389
2020-08-07,Northern Ireland,577.8441438480895
2020-08-07,Scotland,3504.6600647070545
2020-08-07,South East,4092.119417772657
2020-08-07,South West,2356.2755757718387
2020-08-07,Wales,1322.1719785810956
2020-08-07,West Midlands,1661.538548438078
2020-08-07,Yorkshire and The Humber,2158.2613850751327
2020-08-08,East Midlands,2898.2983661014373
2020-08-08,East of England,2009.845955118582
2020-08-08,London,3485.6414705828856
2020-08-08,North East,1009.6926496210557
2020-08-08,North West,4962.122768581123
2020-08-08,Northern Ireland,583.4298586777736
2020-08-08,Scotland,3641.71790537666
2020-08-08,South East,3938.805281194728
2020-08-08,South West,2253.9580216601057
2020-08-08,Wales,1258.4089873269697
2020-08-08,West Midlands,1543.5075318262732
2020-08-08,Yorkshire and The Humber,1969.7085768325062
2020-08-09,East Midlands,3076.1420286659295
2020-08-09,East of England,1943.3011027379823
2020-08-09,London,3368.5646836047717
2020-08-09,North East,977.926273841997
2020-08-09,North West,4897.13815266032
2020-08-09,Northern Ireland,583.6695136321969
2020-08-09,Scotland,3684.7001687417987
2020-08-09,South East,3754.6470226407223
2020-08-09,South West,2133.8749087883148
2020-08-09,Wales,1228.4316858118436
2020-08-09,West Midlands,1345.4543837600684
2020-08-09,Yorkshire and The Humber,1874.0342763726012
2020-08-10,East Midlands,3121.72593775063
2020-08-10,East of England,1914.1314880655432
2020-08-10,London,3291.4318942637883
2020-08-10,North East,957.334269372147
2020-08-10,North West,4838.245605226446
2020-08-10,Northern Ireland,586.136539213598
2020-08-10,Scotland,3623.8387533852383
2020-08-10,South East,3578.308216134535
2020-08-10,South West,2013.6122380636411
2020-08-10,Wales,1200.873332319557
2020-08-10,West Midlands,1350.0335662826865
2020-08-10,Yorkshire and The Humber,1793.4479120575825
2020-08-11,East Midlands,2965.739881407947
2020-08-11,East of England,1880.2843704199338
2020-08-11,London,3204.6367791388057
2020-08-11,North East,767.835224930945
2020-08-11,North West,4797.117298799455
2020-08-11,Northern Ireland,589.7336640040992
2020-08-11,Scotland,3562.6635388281234
2020-08-11,South East,3363.295151825495
2020-08-11,South West,1882.3774666441318
2020-08-11,Wales,1168.9908011892678
2020-08-11,West Midlands,1558.8173872644822
2020-08-11,Yorkshire and The Humber,1875.3043334591068
2020-08-12,East Midlands,2991.209946460807
2020-08-12,East of England,1813.2418961831504
2020-08-12,London,3107.9564607636353
2020-08-12,North East,1122.4586189763174
2020-08-12,North West,4722.157362024128
2020-08-12,Northern Ireland,663.6366825894297
2020-08-12,Scotland,3450.0752791503196
2020-08-12,South East,3127.2736544324116
2020-08-12,South West,1746.6851937727738
2020-08-12,Wales,1124.0416479200844
2020-08-12,West Midlands,1583.9907198495482
2020-08-12,Yorkshire and The Humber,1413.1208720364925
2020-08-13,East Midlands,2909.6096435720947
2020-08-13,East of England,1764.0410078896066
2020-08-13,London,3056.8970274820635
2020-08-13,North East,887.9085846498209
2020-08-13,North West,4710.853485205356
2020-08-13,Northern Ireland,737.3097675751366
2020-08-13,Scotland,3421.4922374244456
2020-08-13,South East,2876.6667663468756
2020-08-13,South West,1615.2911453649435
2020-08-13,Wales,1042.856662044604
2020-08-13,West Midlands,1715.346751972055
2020-08-13,Yorkshire and The Humber,1593.961165646908
2020-08-14,East Midlands,2647.845958732799
2020-08-14,East of England,1693.5492254689102
2020-08-14,London,3002.7264392161555
2020-08-14,North East,1000.6083569461831
2020-08-14,North West,4616.287288891376
2020-08-14,Northern Ireland,806.7756173909238
2020-08-14,Scotland,3375.4382908740154
2020-08-14,South East,2614.889027857601
2020-08-14,South West,1478.6358575966979
2020-08-14,Wales,958.1964290629368
2020-08-14,West Midlands,2016.8161449399759
2020-08-14,Yorkshire and The Humber,1397.8219951364786
2020-08-15,East Midlands,2097.5504181915826
2020-08-15,East of England,1635.6183919358539
2020-08-15,London,2980.7448674073316
2020-08-15,North East,863.2385015985861
2020-08-15,North West,4546.404070558218
2020-08-15,Northern Ireland,875.4677902999942
2020-08-15,Scotland,3317.425935146261
2020-08-15,South East,2365.9712642180475
2020-08-15,South West,1361.5081848018683
2020-08-15,Wales,886.0509302384534
2020-08-15,West Midlands,2535.420765364538
2020-08-15,Yorkshire and The Humber,1470.971589055706
2020-08-16,East Midlands,1872.6459488879261
2020-08-16,East of England,1581.9059495709587
2020-08-16,London,2965.528105151291
2020-08-16,North East,1061.7701676811298
2020-08-16,North West,4483.087423056011
2020-08-16,Northern Ireland,947.0420884671682
2020-08-16,Scotland,3301.3147219730185
2020-08-16,South East,2133.2778511183565
2020-08-16,South West,1280.4925375048117
2020-08-16,Wales,815.5321665543127
2020-08-16,West Midlands,2755.9284340569443
2020-08-16,Yorkshire and The Humber,1217.6190837723766
2020-08-17,East Midlands,1920.9985705438926
2020-08-17,East of England,1551.4787306746234
2020-08-17,London,2972.831900259398
2020-08-17,North East,952.2372129299098
2020-08-17,North West,4438.419982300138
2020-08-17,Northern Ireland,1031.2779636882417
2020-08-17,Scotland,3360.9637180126947
2020-08-17,South East,1926.8255304906806
2020-08-17,South West,1212.7372487907476
2020-08-17,Wales,781.861681283825
2020-08-17,West Midlands,2698.025526976869
2020-08-17,Yorkshire and The Humber,1307.8174597303766
2020-08-18,East Midlands,1993.2249441268511
2020-08-18,East of England,1517.8457526681295
2020-08-18,London,2977.515070042467
2020-08-18,North East,902.2028541680218
2020-08-18,North West,4400.992941754341
2020-08-18,Northern Ireland,1139.228505933931
2020-08-18,Scotland,3397.7604000685233
2020-08-18,South East,1753.9472296664758
2020-08-18,South West,1160.9560049285221
2020-08-18,Wales,790.3965617247384
2020-08-18,West Midlands,2596.0828039419057
2020-08-18,Yorkshire and The Humber,1360.0983146256578
2020-08-19,East Midlands,2097.166011074617
2020-08-19,East of England,1513.9657410987381
2020-08-19,London,2949.388348241203
2020-08-19,North East,818.7761388085081
2020-08-19,North West,4336.130491921823
2020-08-19,Northern Ireland,1251.4393520270987
2020-08-19,Scotland,3484.6471668378745
2020-08-19,South East,1616.5267470963875
2020-08-19,South West,1123.2433950209672
2020-08-19,Wales,811.7149994380012
2020-08-19,West Midlands,2495.05962572239
2020-08-19,Yorkshire and The Humber,1394.1952548778513
2020-08-20,East Midlands,2089.0721749383283
2020-08-20,East of England,1543.7827744149213
2020-08-20,London,3006.5094721020396
2020-08-20,North East,705.3837810142667
2020-08-20,North West,4273.161837239666
2020-08-20,Northern Ireland,1355.5374920950785
2020-08-20,Scotland,3565.9972088254976
2020-08-20,South East,1524.8717557594732
2020-08-20,South West,1095.380023378253
2020-08-20,Wales,953.6572382618524
2020-08-20,West Midlands,2490.5922211955203
2020-08-20,Yorkshire and The Humber,1456.8703246650716
2020-08-21,East Midlands,2181.733292660364
2020-08-21,East of England,1603.4660433355605
2020-08-21,London,3081.5942505293574
2020-08-21,North East,778.5026843986495
2020-08-21,North West,4220.100394324207
2020-08-21,Northern Ireland,1453.054921285578
2020-08-21,Scotland,3586.141613178114
2020-08-21,South East,1487.9505054818135
2020-08-21,South West,1062.554629647435
2020-08-21,Wales,1088.828775133311
2020-08-21,West Midlands,2445.307939998491
2020-08-21,Yorkshire and The Humber,1364.0570601845056
2020-08-22,East Midlands,2159.844143440155
2020-08-22,East of England,1663.6978836198466
2020-08-22,London,3148.8040861745744
2020-08-22,North East,945.1891282578108
2020-08-22,North West,4138.4931669971065
2020-08-22,Northern Ireland,1603.6133977492839
2020-08-22,Scotland,3655.562487857329
2020-08-22,South East,1453.5480001336075
2020-08-22,South West,1036.6180976151263
2020-08-22,Wales,1223.784608214612
2020-08-22,West Midlands,2447.538900775981
2020-08-22,Yorkshire and The Humber,1202.8054527026734
2020-08-23,East Midlands,2313.7118932578474
2020-08-23,East of England,1732.0596980611042
2020-08-23,London,3182.4959877223882
2020-08-23,North East,952.4223311321546
2020-08-23,North West,4041.1541141064836
2020-08-23,Northern Ireland,1741.1305028737518
2020-08-23,Scotland,3726.6610892369417
2020-08-23,South East,1462.3427793677295
2020-08-23,South West,1030.7412321641802
2020-08-23,Wales,1375.8910497161191
2020-08-23,West Midlands,2305.8317680669525
2020-08-23,Yorkshire and The Humber,1156.9606584211879
2020-08-24,East Midlands,2121.6024162881686
2020-08-24,East of England,1799.8127100954596
2020-08-24,London,3225.851780629181
2020-08-24,North East,965.8561010647245
2020-08-24,North West,3923.38678658553
2020-08-24,Northern Ireland,1859.5641668352785
2020-08-24,Scotland,3814.3795219084336
2020-08-24,South East,1479.9932448965174
2020-08-24,South West,1041.699485448789
2020-08-24,Wales,1525.6502663484903
2020-08-24,West Midlands,2488.4868096254154
2020-08-24,Yorkshire and The Humber,1125.7585198655456
2020-08-25,East Midlands,2418.469662996288
2020-08-25,East of England,1887.8816648420398
2020-08-25,London,3269.2327579565144
2020-08-25,North East,1102.4252132543418
2020-08-25,North West,3836.5551163171813
2020-08-25,Northern Ireland,1970.3461525182677
2020-08-25,Scotland,3942.8224891496366
2020-08-25,South East,1536.3780123003064
2020-08-25,South West,1072.3708490591966
2020-08-25,Wales,1675.4291514475037
2020-08-25,West Midlands,2150.7198282504164
2020-08-25,Yorkshire and The Humber,951.1610319800415
2020-08-26,East Midlands,2488.0978204672706
2020-08-26,East of England,1985.248671708249
2020-08-26,London,3343.3670364250597
2020-08-26,North East,1036.3314424031214
2020-08-26,North West,3724.1712602230277
2020-08-26,Northern Ireland,1996.5029279720895
2020-08-26,Scotland,4055.4672792436
2020-08-26,South East,1646.3333012413484
2020-08-26,South West,1127.0375967728253
2020-08-26,Wales,1821.1126813876085
2020-08-26,West Midlands,2061.489355267855
2020-08-26,Yorkshire and The Humber,1031.702388218745
