date,region,active_cases,active_cases_lolim,active_cases_uplim
2021-11-01,East Midlands,97172.80604698055,90937.33489333448,103826.33270365713
2021-11-01,East of England,113495.87934783759,107881.76033815004,119396.36701704633
2021-11-01,London,137782.38011089282,130649.7065488391,145297.96753492832
2021-11-01,North East,58178.38564911927,52874.51093366369,64001.10692850978
2021-11-01,North West,152389.56895480552,143826.00453803103,161451.402716358
2021-11-01,Northern Ireland,28349.049685577058,22203.248652165792,36162.638846715265
2021-11-01,Scotland,68322.02731690339,62645.41534612686,74505.8268018555
2021-11-01,South East,168311.50191531042,162174.1378526171,174676.55912982783
2021-11-01,South West,124975.17604371013,119480.5719328843,130716.36098739845
2021-11-01,Wales,76589.96594098596,71623.4746123073,81891.55685779713
2021-11-01,West Midlands,115700.04143369054,108195.66413126713,123713.70076350278
2021-11-01,Yorkshire and The Humber,117652.00552352773,110415.00877442789,125352.1690733067
2021-11-02,East Midlands,96451.02266226811,90242.29207237318,103077.49299107038
2021-11-02,East of England,113913.15012251584,108292.30835135313,119819.93764685193
2021-11-02,London,136632.0251321511,129531.86806832696,144114.94078405725
2021-11-02,North East,58783.499668924414,53457.89958486461,64626.36538577066
2021-11-02,North West,151043.81727174125,142524.29191080874,160061.10649870147
2021-11-02,Northern Ireland,29271.516221538546,23029.52295545561,37171.24692834298
2021-11-02,Scotland,67845.57162664212,62190.30008295236,74007.95695145706
2021-11-02,South East,169123.7038599101,162979.14394755155,175495.34208808938
2021-11-02,South West,124939.65666190117,119449.35603590209,130676.21826288794
2021-11-02,Wales,76050.80771198982,71103.41651243543,81333.22300134429
2021-11-02,West Midlands,114653.37454723504,107194.40811710652,122620.27843609233
2021-11-02,Yorkshire and The Humber,117903.15535930544,110663.80352069634,125604.91051539365
2021-11-03,East Midlands,95220.52949490727,89049.89024509884,101809.44209787025
2021-11-03,East of England,114008.42478225811,108382.17274727573,119920.9307738676
2021-11-03,London,135115.1211410266,128054.24164215427,142558.97461972918
2021-11-03,North East,59407.47714841022,54044.583171311904,65289.0728911615
2021-11-03,North West,149615.02023018745,141130.77867785253,158597.8929587643
2021-11-03,Northern Ireland,30434.467890355387,24058.60156931584,38464.75455216138
2021-11-03,Scotland,67279.77801021145,61644.21122841756,73423.44925394338
2021-11-03,South East,169446.507432421,163297.6033231943,175822.35889371115
2021-11-03,South West,124428.8725800152,118942.93811772397,130161.74793901047
2021-11-03,Wales,75299.23554338788,70371.61399045757,80562.75492229215
2021-11-03,West Midlands,113771.27687238614,106338.27869962716,121712.82664301727
2021-11-03,Yorkshire and The Humber,117363.8020170725,110139.34429588576,125051.0055618313
2021-11-04,East Midlands,93610.37952411661,87469.45184865606,100173.20132633213
2021-11-04,East of England,114076.61171689669,108427.67247649281,120013.99245899811
2021-11-04,London,133238.97807149478,126188.76742057643,140676.73706051352
2021-11-04,North East,59873.11125096509,54457.11940956959,65814.00766447568
2021-11-04,North West,147803.50893500933,139332.66946533928,156777.955179996
2021-11-04,Northern Ireland,31337.490794419657,24822.727665432216,39525.37067917369
2021-11-04,Scotland,66792.31917701596,61159.30642001025,72937.0488771796
2021-11-04,South East,169033.45871345105,162869.67465694135,175425.89966753294
2021-11-04,South West,123403.01827093288,117914.26558891441,129141.17145663993
2021-11-04,Wales,74539.61818757659,69613.12016778877,79805.60825900639
2021-11-04,West Midlands,112676.11772359733,105247.75348275772,120617.76452804364
2021-11-04,Yorkshire and The Humber,116404.18741293828,109175.32594306358,124100.53754783455
2021-11-05,East Midlands,91904.57185577822,85808.19102344442,98424.96319685692
2021-11-05,East of England,113876.75408506795,108223.19329624648,119819.78412837275
2021-11-05,London,131137.75882311809,124127.67287748466,138537.45495715295
2021-11-05,North East,60183.314249771065,54748.998709574465,66143.20441160708
2021-11-05,North West,145961.86035150196,137531.64073741325,154897.54017485442
2021-11-05,Northern Ireland,32261.036978707372,25639.080546676294,40555.60853361445
2021-11-05,Scotland,66429.47477445558,60804.70623726063,72567.47557686607
2021-11-05,South East,168252.24208059383,162092.0994183218,174641.88823523454
2021-11-05,South West,121780.56388381984,116317.61526909526,127494.04466829984
2021-11-05,Wales,73853.09765142,68942.08191000635,79104.84131682181
2021-11-05,West Midlands,111194.05930031739,103802.41281972475,119101.14483407176
2021-11-05,Yorkshire and The Humber,115171.7026126654,107969.07967445986,122843.72765219132
2021-11-06,East Midlands,90256.76722796328,84199.717876466,96740.5294164038
2021-11-06,East of England,113652.26021837647,107995.23296607888,119599.73462226601
2021-11-06,London,129008.9170774155,122043.96129732874,136365.14967263697
2021-11-06,North East,60485.055900701154,55029.69600816399,66467.29774148695
2021-11-06,North West,143935.05369870173,135550.83056084413,152826.69680527775
2021-11-06,Northern Ireland,33294.93840056398,26542.61565678353,41726.06949491303
2021-11-06,Scotland,66451.3500760966,60821.85871881172,72594.78825261498
2021-11-06,South East,166807.52507801945,160660.79479571315,173184.83561783182
2021-11-06,South West,119851.59310110593,114420.92153627034,125534.04448727687
