date,region,active_cases,active_cases_lolim,active_cases_uplim
2020-07-01,East Midlands,2808.6498290451304,2100.414244604266,3755.5059059814403
2020-07-01,East of England,1863.496514456091,1378.9786045176786,2518.184739589971
2020-07-01,London,2583.1682452362993,1967.4586369554331,3391.488289953931
2020-07-01,North East,1007.2942249621317,593.2923025945906,1710.00093255024
2020-07-01,North West,4043.182291701338,3125.430219415882,5230.2283017151285
2020-07-01,Northern Ireland,565.8602414794677,187.96309445703903,1702.8211095662514
2020-07-01,Scotland,2779.934583736704,2045.7373088473353,3777.444006258736
2020-07-01,South East,2715.087304773222,2165.0062526545153,3404.8793352473895
2020-07-01,South West,1225.1670781946175,860.3988069361196,1744.531019076679
2020-07-01,Wales,5646.4884660901325,4789.159341884416,6656.962832849468
2020-07-01,West Midlands,3486.441341298852,2597.885657643121,4678.666811140974
2020-07-01,Yorkshire and The Humber,2815.7210009984356,2075.177221529776,3820.3479070691083
2020-07-02,East Midlands,2812.7211601200966,2102.9537572978415,3761.8526559644956
2020-07-02,East of England,1775.0352386022926,1302.744378119936,2418.4807088852713
2020-07-02,London,2488.7028617241813,1884.7265270493651,3286.156593900216
2020-07-02,North East,1081.525623828362,648.074732312445,1804.6822325445405
2020-07-02,North West,3943.6857589983947,3036.1762904721313,5122.2565028343415
2020-07-02,Northern Ireland,560.2858839767526,184.1563410194316,1703.9386955519187
2020-07-02,Scotland,2587.0903367411934,1881.0734207103867,3557.919104207123
2020-07-02,South East,2664.034884463253,2118.5110980680433,3349.9808143736177
2020-07-02,South West,1228.6021647783477,862.6891284733307,1749.6695846440414
2020-07-02,Wales,5336.850824389672,4502.106905218864,6326.050764687323
2020-07-02,West Midlands,3454.781860516371,2569.2614672295267,4645.262783754003
2020-07-02,Yorkshire and The Humber,2677.2159591345226,1957.0893263263267,3662.1402460623394
2020-07-03,East Midlands,2768.3169448505864,2064.65655828798,3711.606456313371
2020-07-03,East of England,1687.7267641577475,1228.6078706464561,2318.349106201485
2020-07-03,London,2374.7796015008225,1786.219059163648,3157.202119492038
2020-07-03,North East,1136.9226602597403,689.4394300366331,1874.6398441867618
2020-07-03,North West,3882.6449886763066,2982.52616968297,5054.227433070273
2020-07-03,Northern Ireland,554.2075260389456,180.51314482035875,1700.810914210677
2020-07-03,Scotland,2394.6984678856716,1718.4452418578765,3336.910146435511
2020-07-03,South East,2555.1886240635076,2021.7285619781783,3229.358936258403
2020-07-03,South West,1236.6904093416522,868.9829982726391,1759.9425464828807
2020-07-03,Wales,5045.328339759693,4233.438950073308,6012.62042798265
2020-07-03,West Midlands,3433.588508018769,2550.4243061608695,4622.334157330629
2020-07-03,Yorkshire and The Humber,2553.8532780443966,1852.428612333696,3520.701184206699
2020-07-04,East Midlands,2719.3674100854823,2024.078757038271,3653.310448666268
2020-07-04,East of England,1604.8841494473302,1159.2655686816836,2221.7352746949355
2020-07-04,London,2296.5440056711686,1719.7592639124834,3066.7077777534196
2020-07-04,North East,1154.4924781773657,703.0197857393249,1895.6880270333381
2020-07-04,North West,3831.824280245128,2939.0775969475712,4995.555926374291
2020-07-04,Northern Ireland,544.910161947985,176.06602930156316,1685.7551132270582
2020-07-04,Scotland,2207.3596296398214,1563.473052486857,3116.2651704248437
2020-07-04,South East,2476.100338323692,1952.4519546034458,3140.142619001387
2020-07-04,South West,1264.5468347036056,892.1687280160892,1792.2997277675797
2020-07-04,Wales,4786.260430835555,3997.4584363665213,5730.426205148207
2020-07-04,West Midlands,3429.5033230753234,2548.5048969978084,4614.815698230789
2020-07-04,Yorkshire and The Humber,2458.4092115512017,1773.0635997303661,3408.496491602152
2020-07-05,East Midlands,2621.7173408704793,1944.6936592877169,3534.264356253949
2020-07-05,East of England,1530.7115512575772,1099.3639198534468,2131.2444069243347
2020-07-05,London,2224.8088838580506,1661.8596336661064,2978.3910962233645
2020-07-05,North East,1172.368889239753,718.6140745812031,1912.4302921145647
2020-07-05,North West,3761.2930539242752,2882.425873718591,4907.94962620198
2020-07-05,Northern Ireland,537.7510135103876,173.36880859938913,1667.2984457107323
2020-07-05,Scotland,2030.2955224014247,1420.7230563620185,2901.268972778236
2020-07-05,South East,2394.6396565520745,1883.9929973843105,3043.6478585650084
2020-07-05,South West,1291.432715696264,916.6037180388305,1819.4910334119393
2020-07-05,Wales,4515.070009909301,3753.436237380834,5430.981462176758
2020-07-05,West Midlands,3427.1448095767837,2552.0834919727686,4602.011984084492
2020-07-05,Yorkshire and The Humber,2326.0030679859437,1665.4228035415983,3248.441929572124
2020-07-06,East Midlands,2541.4948750992417,1876.1817796558212,3442.5641173871345
2020-07-06,East of England,1450.4446262260437,1032.4978535553312,2037.5166718216913
2020-07-06,London,2173.6680492915184,1618.020765322885,2920.0681717314055
2020-07-06,North East,1202.3720884647664,741.2529589957809,1950.1321339917629
2020-07-06,North West,3710.984786150451,2837.6151471681974,4852.982263261544
2020-07-06,Northern Ireland,530.2848407127739,169.46684543824716,1658.650791277354
2020-07-06,Scotland,1931.3961523508951,1338.670984787033,2786.4272559203905
2020-07-06,South East,2298.6538049877136,1799.5019863259192,2936.2170174802254
2020-07-06,South West,1296.1630420175889,920.5701151908344,1824.9474570313257
2020-07-06,Wales,4286.776261715031,3544.8068319692957,5183.789306149066
2020-07-06,West Midlands,3430.42766107661,2556.0421932458066,4603.692360060836
2020-07-06,Yorkshire and The Humber,2222.381579904067,1578.9146963201918,3127.934289945221
2020-07-07,East Midlands,2449.177388289416,1796.2420934964625,3339.288634158501
2020-07-07,East of England,1388.0580779881861,980.0762839277568,1965.8182897510371
2020-07-07,London,2137.782872705331,1586.533542905495,2880.504320411076
2020-07-07,North East,1182.3523691549005,725.1465492947567,1927.6160802327647
2020-07-07,North West,3697.229981706201,2824.0756090225113,4840.167520673439
2020-07-07,Northern Ireland,529.1315542657953,168.19614738488113,1663.9148304852065
2020-07-07,Scotland,1838.9860547531264,1262.1260768584639,2679.371111516049
2020-07-07,South East,2232.948230016056,1741.1495777509622,2863.614483921633
2020-07-07,South West,1312.0749850327309,933.2794372869098,1844.5632152720307
2020-07-07,Wales,4089.222642480576,3364.313167733208,4970.0785873496625
2020-07-07,West Midlands,3436.121685982506,2560.611347371119,4610.745694380441
2020-07-07,Yorkshire and The Humber,2148.8165500939194,1517.141414769639,3043.3477926244686
2020-07-08,East Midlands,2373.1700486538366,1731.6276716283626,3252.231976116916
2020-07-08,East of England,1339.615105196644,939.7371396099078,1909.5966040842752
2020-07-08,London,2127.5882354970045,1577.2523554346878,2869.885398552079
2020-07-08,North East,1178.2393613706515,721.9607086523993,1922.675307191728
2020-07-08,North West,3712.8001201834204,2837.921222167554,4857.2068534122
2020-07-08,Northern Ireland,529.0433669983186,170.05412042128611,1645.201462087522
2020-07-08,Scotland,1761.1684364915827,1198.6736318464655,2587.495179497449
2020-07-08,South East,2171.5636453286083,1686.8775835375181,2795.4701848927793
2020-07-08,South West,1309.361965816509,930.8808546320118,1841.6761462260922
2020-07-08,Wales,3900.761423182651,3193.823321272054,4763.93700045686
2020-07-08,West Midlands,3406.4200814771466,2537.661135185565,4572.362857623157
2020-07-08,Yorkshire and The Humber,2097.1961702171243,1474.0475618329338,2983.6340200924055
2020-07-09,East Midlands,2303.2198137921473,1675.2934054836526,3166.3463990027803
2020-07-09,East of England,1316.0902207242482,922.4104748228608,1877.7388951163334
2020-07-09,London,2180.3813238878693,1625.3769574428645,2924.835937201958
2020-07-09,North East,1173.5621914612211,719.8335711282151,1913.0792881002862
2020-07-09,North West,3687.358093382373,2819.938761938835,4821.41953906364
2020-07-09,Northern Ireland,535.0986800284845,174.34451994391884,1641.6697647617127
2020-07-09,Scotland,1708.4045467798305,1158.1403716488521,2519.9919497471456
2020-07-09,South East,2144.8125791494663,1666.389391527428,2760.549904124262
2020-07-09,South West,1299.4660269582596,924.5480761192086,1826.36856758335
2020-07-09,Wales,3731.4771564506027,3044.6004690425343,4573.088403429117
2020-07-09,West Midlands,3387.3574154142398,2526.574401553547,4541.174304188184
2020-07-09,Yorkshire and The Humber,2062.0474301348463,1446.9563960115468,2938.46789066191
