date,region,active_cases
2020-10-28,East Midlands,44524.09833880022
2020-10-28,East of England,26555.4120673726
2020-10-28,London,56786.306134065126
2020-10-28,North East,30532.32621535261
2020-10-28,North West,103046.87462519802
2020-10-28,Northern Ireland,19321.033007137015
2020-10-28,Scotland,49707.6388175687
2020-10-28,South East,35656.4842113088
2020-10-28,South West,28641.58971776203
2020-10-28,Wales,36621.9682835993
2020-10-28,West Midlands,43720.332597539054
2020-10-28,Yorkshire and The Humber,69014.98130875056
2020-10-29,East Midlands,42973.45497725479
2020-10-29,East of England,27401.500776723635
2020-10-29,London,57877.878989306046
2020-10-29,North East,32178.320569221818
2020-10-29,North West,103710.28952969365
2020-10-29,Northern Ireland,19480.325897556395
2020-10-29,Scotland,49708.26720686611
2020-10-29,South East,37196.60933838766
2020-10-29,South West,29439.87652827125
2020-10-29,Wales,37433.32001137243
2020-10-29,West Midlands,47577.621594794844
2020-10-29,Yorkshire and The Humber,68068.26892279803
2020-10-30,East Midlands,47445.05838838244
2020-10-30,East of England,28217.124432349658
2020-10-30,London,58855.71973728772
2020-10-30,North East,28994.806782910968
2020-10-30,North West,104000.99336004199
2020-10-30,Northern Ireland,19600.965931825303
2020-10-30,Scotland,49524.586785878455
2020-10-30,South East,38771.98075143759
2020-10-30,South West,30265.148840781025
2020-10-30,Wales,38224.862420852376
2020-10-30,West Midlands,45453.3856944661
2020-10-30,Yorkshire and The Humber,71686.20481721463
2020-10-31,East Midlands,48077.809077673875
2020-10-31,East of England,28923.9727613444
2020-10-31,London,59995.87532082378
2020-10-31,North East,29320.1847441268
2020-10-31,North West,104216.51527649835
2020-10-31,Northern Ireland,19568.54292764782
2020-10-31,Scotland,49390.31223773241
2020-10-31,South East,40281.64987721013
2020-10-31,South West,31168.030740579645
2020-10-31,Wales,39236.03396983556
2020-10-31,West Midlands,47231.646548516095
2020-10-31,Yorkshire and The Humber,71779.99179168735
2020-11-01,East Midlands,47870.329455745625
2020-11-01,East of England,29506.42044667032
2020-11-01,London,60933.790857926266
2020-11-01,North East,29259.002973949588
2020-11-01,North West,104208.70108244765
2020-11-01,Northern Ireland,19476.067209136265
2020-11-01,Scotland,49092.09083065473
2020-11-01,South East,41670.908756710785
2020-11-01,South West,32094.08642084637
2020-11-01,Wales,40349.09495720816
2020-11-01,West Midlands,49708.7831739524
2020-11-01,Yorkshire and The Humber,72297.77887062287
2020-11-02,East Midlands,47255.618570735845
2020-11-02,East of England,30037.967600468048
2020-11-02,London,61785.15412260474
2020-11-02,North East,27286.401188712407
2020-11-02,North West,104044.86883249937
2020-11-02,Northern Ireland,19542.524589791625
2020-11-02,Scotland,48857.205604418356
2020-11-02,South East,42892.046201112156
2020-11-02,South West,33004.344617648756
2020-11-02,Wales,41342.265915034455
2020-11-02,West Midlands,52390.82344436383
2020-11-02,Yorkshire and The Humber,74740.618464964
2020-11-03,East Midlands,46660.541700606605
2020-11-03,East of England,30479.99313338241
2020-11-03,London,62679.036555893064
2020-11-03,North East,27935.304636982346
2020-11-03,North West,103958.07061722955
2020-11-03,Northern Ireland,19509.727206461368
2020-11-03,Scotland,48498.02338719823
2020-11-03,South East,44084.68757845219
2020-11-03,South West,34004.17002032892
2020-11-03,Wales,42392.48976254048
2020-11-03,West Midlands,55262.22449068705
2020-11-03,Yorkshire and The Humber,74483.21453835082
2020-11-04,East Midlands,48029.038850798155
2020-11-04,East of England,30756.521025703692
2020-11-04,London,63197.572758683236
2020-11-04,North East,26238.253144792616
2020-11-04,North West,103417.59972826157
2020-11-04,Northern Ireland,19510.564849285372
2020-11-04,Scotland,47970.68604199616
2020-11-04,South East,45059.92093729211
2020-11-04,South West,34704.994241434855
2020-11-04,Wales,43226.60269471047
2020-11-04,West Midlands,55881.02105746999
2020-11-04,Yorkshire and The Humber,76520.60505304822
2020-11-05,East Midlands,50468.10523327947
2020-11-05,East of England,30751.057970201015
2020-11-05,London,63474.30357347791
2020-11-05,North East,26389.166036134953
2020-11-05,North West,102559.73933343297
2020-11-05,Northern Ireland,19439.779905846044
2020-11-05,Scotland,47576.65712710856
2020-11-05,South East,46056.772594189824
2020-11-05,South West,35261.41155050268
2020-11-05,Wales,44056.092099435904
2020-11-05,West Midlands,55022.34201572345
2020-11-05,Yorkshire and The Humber,76508.76424409452
2020-11-06,East Midlands,50005.93400147563
2020-11-06,East of England,30622.496721571297
2020-11-06,London,63318.4510265652
2020-11-06,North East,22723.015447667633
2020-11-06,North West,101308.77120455114
2020-11-06,Northern Ireland,19092.63786955679
2020-11-06,Scotland,47330.96798487113
2020-11-06,South East,46872.59019957585
2020-11-06,South West,35674.55294810478
2020-11-06,Wales,44662.55504462807
2020-11-06,West Midlands,56968.89276047796
2020-11-06,Yorkshire and The Humber,80192.71295041774
2020-11-07,East Midlands,47913.14918290725
2020-11-07,East of England,30495.89653737873
2020-11-07,London,63130.80831892661
2020-11-07,North East,24550.27632384503
2020-11-07,North West,100136.24363932718
2020-11-07,Northern Ireland,18726.351815031085
2020-11-07,Scotland,46977.39546979566
2020-11-07,South East,47590.2042872444
2020-11-07,South West,36259.59652210495
2020-11-07,Wales,44941.10212350002
2020-11-07,West Midlands,60573.24816818702
2020-11-07,Yorkshire and The Humber,78444.2992572681
2020-11-08,East Midlands,47555.46066443846
2020-11-08,East of England,30282.035143792422
2020-11-08,London,62819.518473225835
2020-11-08,North East,25759.181593837086
2020-11-08,North West,98602.69054428776
2020-11-08,Northern Ireland,18358.374660831178
2020-11-08,Scotland,46777.90395509567
2020-11-08,South East,48097.05939838075
2020-11-08,South West,36702.53809824179
2020-11-08,Wales,45026.868465217325
2020-11-08,West Midlands,62267.12063643507
2020-11-08,Yorkshire and The Humber,76965.85066477646
2020-11-09,East Midlands,49309.13037995051
2020-11-09,East of England,30042.989544282693
2020-11-09,London,62425.65223196561
2020-11-09,North East,27893.221544324886
2020-11-09,North West,97076.0442932066
2020-11-09,Northern Ireland,18160.002271227182
2020-11-09,Scotland,46469.16079824864
2020-11-09,South East,48638.86817317813
2020-11-09,South West,37224.130454877
2020-11-09,Wales,44925.90187490526
2020-11-09,West Midlands,61889.6957416742
2020-11-09,Yorkshire and The Humber,74748.7497656413
2020-11-10,East Midlands,50566.65387133553
2020-11-10,East of England,29785.73911006001
2020-11-10,London,61952.701868396
2020-11-10,North East,27169.60726497443
2020-11-10,North West,95438.69691001915
2020-11-10,Northern Ireland,17883.570004656878
2020-11-10,Scotland,46409.8850214261
2020-11-10,South East,49436.99713110405
2020-11-10,South West,37741.42320910413
2020-11-10,Wales,44698.630697374305
2020-11-10,West Midlands,62111.19965639274
2020-11-10,Yorkshire and The Humber,75481.20282289448
2020-11-11,East Midlands,51143.96450233055
2020-11-11,East of England,29660.128902587327
2020-11-11,London,61505.69788811034
2020-11-11,North East,27825.438110195275
2020-11-11,North West,93562.5287448191
2020-11-11,Northern Ireland,17540.08653662734
2020-11-11,Scotland,46421.64776397522
2020-11-11,South East,50194.32349958505
2020-11-11,South West,38274.57238426253
2020-11-11,Wales,44320.37353945728
2020-11-11,West Midlands,63174.18112054375
2020-11-11,Yorkshire and The Humber,74906.26919124095
2020-11-12,East Midlands,52319.716902091735
2020-11-12,East of England,29677.801373487167
2020-11-12,London,61151.8619700417
2020-11-12,North East,27826.147041912413
2020-11-12,North West,91552.580080324
2020-11-12,Northern Ireland,17152.211319802675
2020-11-12,Scotland,46631.200917246344
2020-11-12,South East,51022.099351414836
2020-11-12,South West,38816.48729681081
2020-11-12,Wales,43724.339374246854
2020-11-12,West Midlands,63577.14138623397
2020-11-12,Yorkshire and The Humber,74998.09184808211
2020-11-13,East Midlands,50829.2592229834
2020-11-13,East of England,29825.317488335302
2020-11-13,London,60925.715433388665
2020-11-13,North East,28215.242045327162
2020-11-13,North West,89519.33419035001
2020-11-13,Northern Ireland,16747.859139803055
2020-11-13,Scotland,46683.394466308666
2020-11-13,South East,51931.51152578242
2020-11-13,South West,39379.39047036033
2020-11-13,Wales,43021.36659264369
2020-11-13,West Midlands,66707.08910454277
2020-11-13,Yorkshire and The Humber,74721.58905778399
2020-11-14,East Midlands,53769.296143747044
2020-11-14,East of England,30159.958096521113
2020-11-14,London,60757.73279200884
2020-11-14,North East,27776.97594856433
2020-11-14,North West,87544.31909295241
2020-11-14,Northern Ireland,16212.796980399844
2020-11-14,Scotland,46675.50137316449
2020-11-14,South East,52833.5561410449
2020-11-14,South West,39745.44636313474
2020-11-14,Wales,42142.46712610292
2020-11-14,West Midlands,65171.515347756824
2020-11-14,Yorkshire and The Humber,75168.17538003434
2020-11-15,East Midlands,52413.70684536399
2020-11-15,East of England,30614.347565526685
2020-11-15,London,60912.81771334127
2020-11-15,North East,27772.695565498732
2020-11-15,North West,85531.85195041004
2020-11-15,Northern Ireland,15714.452477409242
2020-11-15,Scotland,46848.351991404976
2020-11-15,South East,53897.41332766791
2020-11-15,South West,40208.84465346068
2020-11-15,Wales,41249.613252528994
2020-11-15,West Midlands,68215.11517835458
2020-11-15,Yorkshire and The Humber,75398.01010837153
2020-11-16,East Midlands,50725.97381365738
2020-11-16,East of England,31193.671597006527
2020-11-16,London,61140.21580184259
2020-11-16,North East,27791.146911849406
2020-11-16,North West,83481.41014655774
2020-11-16,Northern Ireland,15214.788215812365
2020-11-16,Scotland,47092.894012969206
2020-11-16,South East,54919.96632338719
2020-11-16,South West,40700.917633651305
2020-11-16,Wales,40366.81455175825
2020-11-16,West Midlands,71277.23468987695
2020-11-16,Yorkshire and The Humber,75529.59370409223
2020-11-17,East Midlands,49943.02680536121
2020-11-17,East of England,31813.347620039556
2020-11-17,London,61642.63858870935
2020-11-17,North East,30244.1541643096
2020-11-17,North West,81513.04219668091
2020-11-17,Northern Ireland,14681.06080335773
2020-11-17,Scotland,47531.08907231047
2020-11-17,South East,55942.152917300205
2020-11-17,South West,41166.584457113604
2020-11-17,Wales,39529.858683481325
2020-11-17,West Midlands,73342.22377426384
2020-11-17,Yorkshire and The Humber,73199.05594971853
2020-11-18,East Midlands,47940.7108924511
2020-11-18,East of England,32443.82456827966
2020-11-18,London,62511.87708753964
2020-11-18,North East,31920.79010531781
2020-11-18,North West,79645.93520400881
2020-11-18,Northern Ireland,14233.133697274261
2020-11-18,Scotland,48029.11392471549
2020-11-18,South East,57079.95501619236
2020-11-18,South West,41508.123880892286
2020-11-18,Wales,38752.73748818526
2020-11-18,West Midlands,76452.25880173378
2020-11-18,Yorkshire and The Humber,71707.2846290057
2020-11-19,East Midlands,50150.53542916659
2020-11-19,East of England,33036.62968271524
2020-11-19,London,63405.77020772054
2020-11-19,North East,30110.59428776657
2020-11-19,North West,77714.64743890768
2020-11-19,Northern Ireland,13765.069529211123
2020-11-19,Scotland,48361.19967129861
2020-11-19,South East,58032.25100353923
2020-11-19,South West,41708.79712033989
2020-11-19,Wales,37956.571428862255
2020-11-19,West Midlands,74883.93819649822
2020-11-19,Yorkshire and The Humber,73702.52949757384
2020-11-20,East Midlands,48040.92751158348
2020-11-20,East of England,33601.730510186535
2020-11-20,London,64397.218988387256
2020-11-20,North East,31345.811343588764
2020-11-20,North West,75782.52953695372
2020-11-20,Northern Ireland,13163.165732845284
2020-11-20,Scotland,48636.707521319426
2020-11-20,South East,58943.17221996474
2020-11-20,South West,41757.87248209241
2020-11-20,Wales,37220.64834412634
2020-11-20,West Midlands,77499.61389406811
2020-11-20,Yorkshire and The Humber,72762.01258442667
2020-11-21,East Midlands,52109.038913149336
2020-11-21,East of England,34140.26620063868
2020-11-21,London,65222.665013220096
2020-11-21,North East,32901.018884519646
2020-11-21,North West,73882.35406451645
2020-11-21,Northern Ireland,12590.532987915989
2020-11-21,Scotland,48737.65179484657
2020-11-21,South East,59807.490382919816
2020-11-21,South West,41547.150211781176
2020-11-21,Wales,36471.35286082289
2020-11-21,West Midlands,73558.8702970292
2020-11-21,Yorkshire and The Humber,71201.82940549262
2020-11-22,East Midlands,51525.12741800412
2020-11-22,East of England,34520.77811958853
2020-11-22,London,66107.14582701505
2020-11-22,North East,33150.9463939377
2020-11-22,North West,72120.2411530459
2020-11-22,Northern Ireland,11854.309867771473
2020-11-22,Scotland,48825.624273442896
2020-11-22,South East,60559.84062404372
2020-11-22,South West,41274.00225681217
2020-11-22,Wales,35885.278061713
2020-11-22,West Midlands,73742.49355541402
2020-11-22,Yorkshire and The Humber,70854.71077944408
2020-11-23,East Midlands,47816.14092698502
2020-11-23,East of England,34797.115748769516
2020-11-23,London,66845.40399347147
2020-11-23,North East,32918.8716042937
2020-11-23,North West,70407.49292104745
2020-11-23,Northern Ireland,11165.89074873923
2020-11-23,Scotland,49038.074352516735
2020-11-23,South East,60911.64926167841
2020-11-23,South West,40724.03112629052
2020-11-23,Wales,35396.04184098658
2020-11-23,West Midlands,76621.15304754616
2020-11-23,Yorkshire and The Humber,70964.08634515922
2020-11-24,East Midlands,52023.40045977994
2020-11-24,East of England,34925.0892373265
2020-11-24,London,67351.15975422286
2020-11-24,North East,35487.91390164349
2020-11-24,North West,68845.73552367132
2020-11-24,Northern Ireland,10451.772535501164
2020-11-24,Scotland,49297.07315531852
2020-11-24,South East,60976.50009524316
2020-11-24,South West,40075.412090701284
2020-11-24,Wales,34941.88913764424
2020-11-24,West Midlands,71192.72336699718
2020-11-24,Yorkshire and The Humber,67905.26476674099
2020-11-25,East Midlands,55654.95879977723
2020-11-25,East of England,34824.927034954024
2020-11-25,London,67400.11511237036
2020-11-25,North East,37382.74616703443
2020-11-25,North West,67193.60391392132
2020-11-25,Northern Ireland,9802.526112079502
2020-11-25,Scotland,49379.297947870306
2020-11-25,South East,60590.9516575125
2020-11-25,South West,39163.69973907576
2020-11-25,Wales,34569.27084145938
2020-11-25,West Midlands,65516.40473095858
2020-11-25,Yorkshire and The Humber,65184.92133613835
2020-11-26,East Midlands,54733.79646701697
2020-11-26,East of England,34737.84719740851
2020-11-26,London,67215.01197926773
2020-11-26,North East,36787.25612710679
2020-11-26,North West,65405.55459290284
2020-11-26,Northern Ireland,9181.498878845001
2020-11-26,Scotland,49110.52052428381
2020-11-26,South East,59942.012635563515
2020-11-26,South West,38030.420294916956
2020-11-26,Wales,34282.68814603693
2020-11-26,West Midlands,64047.168401074865
2020-11-26,Yorkshire and The Humber,64676.50589388874
2020-11-27,East Midlands,51516.808378623755
2020-11-27,East of England,34503.46341795885
2020-11-27,London,66688.89482406295
2020-11-27,North East,40082.55414939911
2020-11-27,North West,63499.608200221766
2020-11-27,Northern Ireland,8610.029005637643
2020-11-27,Scotland,48753.852626751985
2020-11-27,South East,59161.646200758376
2020-11-27,South West,36693.24737840983
2020-11-27,Wales,34112.28361302712
2020-11-27,West Midlands,64442.11789725634
2020-11-27,Yorkshire and The Humber,59846.34531861627
2020-11-28,East Midlands,52652.67720444181
2020-11-28,East of England,34065.21123699052
2020-11-28,London,65906.544668111
2020-11-28,North East,37648.641341819224
2020-11-28,North West,61575.84606134239
2020-11-28,Northern Ireland,8250.779585478114
2020-11-28,Scotland,48348.46023328357
2020-11-28,South East,58258.92757436713
2020-11-28,South West,35336.85449678173
2020-11-28,Wales,34064.72973572239
2020-11-28,West Midlands,60156.72887445628
2020-11-28,Yorkshire and The Humber,60480.1204955286
2020-11-29,East Midlands,48911.67329501043
2020-11-29,East of England,33557.61780774404
2020-11-29,London,65071.486981716196
2020-11-29,North East,36555.5302386784
2020-11-29,North West,59730.27624810444
2020-11-29,Northern Ireland,7950.1447508556475
2020-11-29,Scotland,47818.16435887125
2020-11-29,South East,57164.09862188232
2020-11-29,South West,33931.589175127236
2020-11-29,Wales,34223.761005829394
2020-11-29,West Midlands,60597.339530431265
2020-11-29,Yorkshire and The Humber,59659.41931382929
2020-11-30,East Midlands,49062.85659287093
2020-11-30,East of England,33144.524398468275
2020-11-30,London,64187.061142893115
2020-11-30,North East,35937.90455108729
2020-11-30,North West,57821.04824101099
2020-11-30,Northern Ireland,7701.679271624762
2020-11-30,Scotland,47537.612197931856
2020-11-30,South East,56135.95703583121
2020-11-30,South West,32535.28165196881
2020-11-30,Wales,34679.646140308294
2020-11-30,West Midlands,56938.63976100994
2020-11-30,Yorkshire and The Humber,58337.226030079495
2020-12-01,East Midlands,47701.907592382035
2020-12-01,East of England,32730.227877291545
2020-12-01,London,63450.631577169144
2020-12-01,North East,39731.90910006421
2020-12-01,North West,55958.32087218125
2020-12-01,Northern Ireland,7579.199547484967
2020-12-01,Scotland,47050.797724716525
2020-12-01,South East,55115.3145400196
2020-12-01,South West,31147.54824122786
2020-12-01,Wales,35397.51976514421
2020-12-01,West Midlands,54629.86268082036
2020-12-01,Yorkshire and The Humber,52475.87295080151
2020-12-02,East Midlands,42413.744947707266
2020-12-02,East of England,32349.732282890895
2020-12-02,London,62749.74971519969
2020-12-02,North East,37454.6814134777
2020-12-02,North West,54305.483145853694
2020-12-02,Northern Ireland,7550.028059144729
2020-12-02,Scotland,46381.054769347626
2020-12-02,South East,54219.705713893396
2020-12-02,South West,29798.638354848943
2020-12-02,Wales,36288.13200541611
2020-12-02,West Midlands,56356.83897516648
2020-12-02,Yorkshire and The Humber,52329.422607874374
2020-12-03,East Midlands,38426.48528848376
2020-12-03,East of England,31970.912377932007
2020-12-03,London,62154.01641032174
2020-12-03,North East,35487.558149516
2020-12-03,North West,52616.83420784689
2020-12-03,Northern Ireland,7586.486248472526
2020-12-03,Scotland,45963.994165908196
2020-12-03,South East,53373.68005777774
2020-12-03,South West,28509.522239722326
2020-12-03,Wales,37225.366098575854
2020-12-03,West Midlands,56915.99902201903
2020-12-03,Yorkshire and The Humber,51490.65208188358
2020-12-04,East Midlands,40425.94345538656
2020-12-04,East of England,31763.086056379838
2020-12-04,London,61767.989134111056
2020-12-04,North East,32200.860252393428
2020-12-04,North West,51059.718868380085
2020-12-04,Northern Ireland,7788.118783078116
2020-12-04,Scotland,45327.88818960844
2020-12-04,South East,52690.96548128054
2020-12-04,South West,27315.787360605602
2020-12-04,Wales,38207.92485092079
2020-12-04,West Midlands,51675.65285169734
2020-12-04,Yorkshire and The Humber,51856.68380769539
2020-12-05,East Midlands,35990.02002611752
2020-12-05,East of England,31823.920025774463
2020-12-05,London,61872.62908531528
2020-12-05,North East,32626.531799716413
2020-12-05,North West,49646.85971440898
2020-12-05,Northern Ireland,8134.462759987954
2020-12-05,Scotland,44559.22208077121
2020-12-05,South East,52436.24710052113
2020-12-05,South West,26255.8306669439
2020-12-05,Wales,39180.458734659114
2020-12-05,West Midlands,53272.21257922739
2020-12-05,Yorkshire and The Humber,48737.99311377774
2020-12-06,East Midlands,35446.1048966934
2020-12-06,East of England,31871.519918052276
2020-12-06,London,62279.61553839807
2020-12-06,North East,28338.27809221761
2020-12-06,North West,48400.98415082763
2020-12-06,Northern Ireland,8360.157698366553
2020-12-06,Scotland,43638.24359927509
2020-12-06,South East,52166.02650272406
2020-12-06,South West,25253.1252189503
2020-12-06,Wales,40473.1025863089
2020-12-06,West Midlands,50787.316810514436
2020-12-06,Yorkshire and The Humber,50212.76908106427
2020-12-07,East Midlands,32569.343598524243
2020-12-07,East of England,31972.381994238654
2020-12-07,London,62868.87526509413
2020-12-07,North East,28151.702074134257
2020-12-07,North West,47380.24625535589
2020-12-07,Northern Ireland,8701.125054655266
2020-12-07,Scotland,42856.363226771675
2020-12-07,South East,52139.93895256145
2020-12-07,South West,24430.48394347032
2020-12-07,Wales,41974.32485790894
2020-12-07,West Midlands,50829.6430603678
2020-12-07,Yorkshire and The Humber,47711.590205376015
2020-12-08,East Midlands,30294.10890037005
2020-12-08,East of England,32347.552464020973
2020-12-08,London,63883.733822530165
2020-12-08,North East,26623.589346314777
2020-12-08,North West,46472.18800052048
2020-12-08,Northern Ireland,9205.812420340395
2020-12-08,Scotland,42021.42131908613
2020-12-08,South East,52633.04808409577
2020-12-08,South West,23756.201993524377
2020-12-08,Wales,43687.8104745964
2020-12-08,West Midlands,50710.7583374576
2020-12-08,Yorkshire and The Humber,46847.61003721803
2020-12-09,East Midlands,32235.80228957752
2020-12-09,East of England,32899.63446345664
2020-12-09,London,64955.00282317929
2020-12-09,North East,29548.40061312983
2020-12-09,North West,45792.822178795876
2020-12-09,Northern Ireland,9606.595245469434
2020-12-09,Scotland,41392.849337792926
2020-12-09,South East,53102.71051151587
2020-12-09,South West,23158.442307740723
2020-12-09,Wales,45697.59243724091
2020-12-09,West Midlands,46691.44989111151
2020-12-09,Yorkshire and The Humber,41655.608536972955
2020-12-10,East Midlands,31881.408316134184
2020-12-10,East of England,33543.87360016932
2020-12-10,London,66705.23005001975
2020-12-10,North East,27345.27640005865
2020-12-10,North West,45251.28406200403
2020-12-10,Northern Ireland,10124.45428332506
2020-12-10,Scotland,40526.26678909039
2020-12-10,South East,53884.19644491422
2020-12-10,South West,22732.988806008547
2020-12-10,Wales,47891.90659609611
2020-12-10,West Midlands,45337.92648380602
2020-12-10,Yorkshire and The Humber,41719.47328440266
2020-12-11,East Midlands,32545.569446051253
2020-12-11,East of England,34195.99196297661
2020-12-11,London,68843.66940128282
2020-12-11,North East,28112.65155045674
2020-12-11,North West,44795.878315409886
2020-12-11,Northern Ireland,10698.725772491685
2020-12-11,Scotland,39895.41597796311
2020-12-11,South East,54813.45357399896
2020-12-11,South West,22353.492912654005
2020-12-11,Wales,50145.13582708575
2020-12-11,West Midlands,43003.65820078152
2020-12-11,Yorkshire and The Humber,38732.61776359085
2020-12-12,East Midlands,32772.46461919901
2020-12-12,East of England,35040.89368211318
2020-12-12,London,71466.4195072658
2020-12-12,North East,30821.429939191537
2020-12-12,North West,44543.696489994756
2020-12-12,Northern Ireland,11245.386731730187
2020-12-12,Scotland,39492.414820714475
2020-12-12,South East,55853.16122723614
2020-12-12,South West,22042.499146087048
2020-12-12,Wales,52487.436583400806
2020-12-12,West Midlands,41310.26789659717
2020-12-12,Yorkshire and The Humber,33970.41056309191
2020-12-13,East Midlands,32904.053856298
2020-12-13,East of England,36214.65249565839
2020-12-13,London,74441.19764353971
2020-12-13,North East,29767.726505670147
2020-12-13,North West,44419.2800827298
2020-12-13,Northern Ireland,11785.348765437826
2020-12-13,Scotland,39060.25506011169
2020-12-13,South East,57404.04228167563
2020-12-13,South West,21885.678728888262
2020-12-13,Wales,54854.50457208407
2020-12-13,West Midlands,40030.36322644476
2020-12-13,Yorkshire and The Humber,33115.41232711985
2020-12-14,East Midlands,37342.77139774451
2020-12-14,East of England,37401.5722481468
2020-12-14,London,77806.31317962825
2020-12-14,North East,28591.382610228706
2020-12-14,North West,44526.54881758125
2020-12-14,Northern Ireland,12186.264808670898
2020-12-14,Scotland,38636.96410248434
2020-12-14,South East,59163.26855416893
2020-12-14,South West,21855.343166036106
2020-12-14,Wales,57441.064262143904
2020-12-14,West Midlands,34740.08281981148
2020-12-14,Yorkshire and The Humber,32621.384303609186
2020-12-15,East Midlands,36440.603937858075
2020-12-15,East of England,39018.08116634788
2020-12-15,London,81588.25236671996
2020-12-15,North East,30248.090566738
2020-12-15,North West,44725.06043146806
2020-12-15,Northern Ireland,12406.702938475633
2020-12-15,Scotland,38387.998586614965
2020-12-15,South East,61224.44837460941
2020-12-15,South West,21942.7437048748
2020-12-15,Wales,60114.42954585103
2020-12-15,West Midlands,35139.90912160516
2020-12-15,Yorkshire and The Humber,29537.084877511857
2020-12-16,East Midlands,36881.84097611301
2020-12-16,East of England,40745.1898110491
2020-12-16,London,86122.43971090787
2020-12-16,North East,29246.019202618245
2020-12-16,North West,44763.93493410364
2020-12-16,Northern Ireland,12850.165521586105
2020-12-16,Scotland,37887.746731540916
2020-12-16,South East,63492.57393789575
2020-12-16,South West,22085.258928843694
2020-12-16,Wales,63088.62634628186
2020-12-16,West Midlands,34284.35716361328
2020-12-16,Yorkshire and The Humber,29558.409115154678
2020-12-17,East Midlands,33314.90730262608
2020-12-17,East of England,42739.531786338
2020-12-17,London,91528.7259923343
2020-12-17,North East,27931.186686007455
2020-12-17,North West,44885.28575511086
2020-12-17,Northern Ireland,13212.472376910817
2020-12-17,Scotland,37296.22450679617
2020-12-17,South East,66114.40136355348
2020-12-17,South West,22495.631595882118
2020-12-17,Wales,65943.57433437984
2020-12-17,West Midlands,37934.08093621384
2020-12-17,Yorkshire and The Humber,30143.54208094908
2020-12-18,East Midlands,34474.64166357496
2020-12-18,East of England,45030.96839794412
2020-12-18,London,97505.2008012876
2020-12-18,North East,29009.563860444636
2020-12-18,North West,45197.63630564198
2020-12-18,Northern Ireland,13490.65450174874
2020-12-18,Scotland,37154.62242998876
2020-12-18,South East,69159.9652762873
2020-12-18,South West,22990.447454771962
2020-12-18,Wales,68908.62746144386
2020-12-18,West Midlands,37448.40514371942
2020-12-18,Yorkshire and The Humber,28460.167743297083
2020-12-19,East Midlands,33442.977560907566
2020-12-19,East of England,47580.02402175489
2020-12-19,London,104105.28763820001
2020-12-19,North East,26994.99533383242
2020-12-19,North West,45664.30650433251
2020-12-19,Northern Ireland,13727.816921683769
2020-12-19,Scotland,36714.21411205306
2020-12-19,South East,72403.3401917619
2020-12-19,South West,23638.94831945864
2020-12-19,Wales,71834.47824014683
2020-12-19,West Midlands,39596.01009740778
2020-12-19,Yorkshire and The Humber,30193.074605243477
2020-12-20,East Midlands,33935.55732853299
2020-12-20,East of England,50207.28494968191
2020-12-20,London,111290.59184899845
2020-12-20,North East,25092.234460831543
2020-12-20,North West,46120.40098913369
2020-12-20,Northern Ireland,13994.248788902467
2020-12-20,Scotland,36543.04925122825
2020-12-20,South East,75720.36854858074
2020-12-20,South West,24440.928463952834
2020-12-20,Wales,74581.53583072916
2020-12-20,West Midlands,40505.05567730724
2020-12-20,Yorkshire and The Humber,31767.462968297987
2020-12-21,East Midlands,34581.824507484576
2020-12-21,East of England,53130.11702931114
2020-12-21,London,119610.4790308295
2020-12-21,North East,23586.487378410286
2020-12-21,North West,46543.8714281224
2020-12-21,Northern Ireland,14373.992634743852
2020-12-21,Scotland,36382.83336691864
2020-12-21,South East,79379.15850526805
2020-12-21,South West,25255.99372269597
2020-12-21,Wales,77129.04146427645
2020-12-21,West Midlands,41572.821217058656
2020-12-21,Yorkshire and The Humber,33271.015836764935
2020-12-22,East Midlands,35632.51612322704
2020-12-22,East of England,56406.20842697097
2020-12-22,London,128567.35027286221
2020-12-22,North East,21809.091729031068
2020-12-22,North West,47277.56478018621
2020-12-22,Northern Ireland,14786.881885752888
2020-12-22,Scotland,36473.47807478478
2020-12-22,South East,83208.82479404345
2020-12-22,South West,26167.750082750823
2020-12-22,Wales,79334.93903142885
2020-12-22,West Midlands,42640.77541158196
2020-12-22,Yorkshire and The Humber,35471.487255092805
2020-12-23,East Midlands,35542.02526936981
2020-12-23,East of England,59836.20098666928
2020-12-23,London,137979.32309092834
2020-12-23,North East,20994.729636923294
2020-12-23,North West,47934.91988053434
2020-12-23,Northern Ireland,15328.288157916008
2020-12-23,Scotland,36671.92501092956
2020-12-23,South East,87082.26864592622
2020-12-23,South West,27059.52321223522
2020-12-23,Wales,81255.37099975267
2020-12-23,West Midlands,44792.170807052935
2020-12-23,Yorkshire and The Humber,36903.229851960314
2020-12-24,East Midlands,36305.554145509
2020-12-24,East of England,63778.46526735557
2020-12-24,London,148295.71915813242
2020-12-24,North East,21456.503015946837
2020-12-24,North West,48825.409510876
2020-12-24,Northern Ireland,15768.021097255873
2020-12-24,Scotland,36951.462382580416
2020-12-24,South East,91411.73799266914
2020-12-24,South West,28188.479520787998
2020-12-24,Wales,82918.13554506948
2020-12-24,West Midlands,46499.62849784866
2020-12-24,Yorkshire and The Humber,37270.95615661407
2020-12-25,East Midlands,37775.82051486141
2020-12-25,East of England,67820.68457653886
2020-12-25,London,158463.40902941182
2020-12-25,North East,19922.27012485245
2020-12-25,North West,49750.65149321443
2020-12-25,Northern Ireland,16375.403265475385
2020-12-25,Scotland,37100.88648668781
