date,region,active_cases
2020-10-13,Scotland,40599.593009395314
2020-10-13,South East,20431.413736524413
2020-10-13,South West,16083.333602368846
2020-10-13,Wales,23863.830571499708
2020-10-13,West Midlands,26622.448870014472
2020-10-13,Yorkshire and The Humber,45159.07907058092
2020-10-14,East Midlands,30333.614833647953
2020-10-14,East of England,17895.36848918024
2020-10-14,London,42983.8046179178
2020-10-14,North East,29948.343077615136
2020-10-14,North West,83007.39966668973
2020-10-14,Northern Ireland,11912.596264516877
2020-10-14,Scotland,41628.62434787433
2020-10-14,South East,21242.671897574877
2020-10-14,South West,16831.80968789527
2020-10-14,Wales,24748.16085033135
2020-10-14,West Midlands,27640.95246690141
2020-10-14,Yorkshire and The Humber,47334.29292947168
2020-10-15,East Midlands,31685.769063810454
2020-10-15,East of England,18653.173024552885
2020-10-15,London,44294.000492534935
2020-10-15,North East,30812.787423929145
2020-10-15,North West,85418.65551780676
2020-10-15,Northern Ireland,12732.109438905278
2020-10-15,Scotland,42394.97318847759
2020-10-15,South East,22000.191899096837
2020-10-15,South West,17684.691697447757
2020-10-15,Wales,25661.7557079144
2020-10-15,West Midlands,28629.899633195142
2020-10-15,Yorkshire and The Humber,49485.93819020446
2020-10-16,East Midlands,32975.28657627669
2020-10-16,East of England,19311.802069386376
2020-10-16,London,45667.30038299972
2020-10-16,North East,31489.224348161057
2020-10-16,North West,87663.90908021864
2020-10-16,Northern Ireland,13622.353503011756
2020-10-16,Scotland,42950.838735618985
2020-10-16,South East,22813.150558238496
2020-10-16,South West,18509.896641014675
2020-10-16,Wales,26449.65042396527
2020-10-16,West Midlands,29711.059151328824
2020-10-16,Yorkshire and The Humber,51328.02132703074
2020-10-17,East Midlands,34205.721606982996
2020-10-17,East of England,19865.864505897185
2020-10-17,London,46825.63794499781
2020-10-17,North East,31961.79459704402
2020-10-17,North West,89727.10349593082
2020-10-17,Northern Ireland,14524.445858851119
2020-10-17,Scotland,43399.063315540865
2020-10-17,South East,23583.223839978666
2020-10-17,South West,19258.491875737007
2020-10-17,Wales,27132.58922747898
2020-10-17,West Midlands,30669.50764662631
2020-10-17,Yorkshire and The Humber,52877.634540153
2020-10-18,East Midlands,35323.8493939397
2020-10-18,East of England,20402.26692801401
2020-10-18,London,47860.289123864684
2020-10-18,North East,32353.01425606711
2020-10-18,North West,91686.41286690335
2020-10-18,Northern Ireland,15348.863502475326
2020-10-18,Scotland,43960.04081978745
2020-10-18,South East,24548.6418887593
2020-10-18,South West,19992.357330823994
2020-10-18,Wales,27895.919855414206
2020-10-18,West Midlands,31651.13615625481
2020-10-18,Yorkshire and The Humber,54258.13001328993
2020-10-19,East Midlands,36331.760370260236
2020-10-19,East of England,21037.163925525867
2020-10-19,London,48840.46498324733
2020-10-19,North East,32549.478415274774
2020-10-19,North West,93370.12855195509
2020-10-19,Northern Ireland,15945.759319374196
2020-10-19,Scotland,44729.04516867851
2020-10-19,South East,25462.14923982843
2020-10-19,South West,20844.971571915943
2020-10-19,Wales,28440.685310179837
2020-10-19,West Midlands,32801.13076387979
2020-10-19,Yorkshire and The Humber,55789.60173112797
2020-10-20,East Midlands,37460.17492176566
2020-10-20,East of England,21625.971047984058
2020-10-20,London,49666.82244552608
2020-10-20,North East,32710.241529554514
2020-10-20,North West,94947.51056993227
2020-10-20,Northern Ireland,16643.26829042982
2020-10-20,Scotland,45366.62692078827
2020-10-20,South East,26522.654253771558
2020-10-20,South West,21745.929116600648
2020-10-20,Wales,29362.94856699652
2020-10-20,West Midlands,33935.5416137076
2020-10-20,Yorkshire and The Humber,57423.35184748293
2020-10-21,East Midlands,38457.09863300131
2020-10-21,East of England,22127.306107538552
2020-10-21,London,50549.56242358762
2020-10-21,North East,32890.03769155985
2020-10-21,North West,96539.62630319172
2020-10-21,Northern Ireland,17167.56633516664
2020-10-21,Scotland,46195.56663595799
2020-10-21,South East,27546.125937537792
2020-10-21,South West,22633.329463961796
2020-10-21,Wales,30311.910132328412
2020-10-21,West Midlands,35016.764084895935
2020-10-21,Yorkshire and The Humber,58808.154492432
2020-10-22,East Midlands,39542.00850423839
2020-10-22,East of England,22791.563477437816
2020-10-22,London,51394.7980475353
2020-10-22,North East,33066.03859190027
2020-10-22,North West,97864.51656694997
2020-10-22,Northern Ireland,17628.803252296813
2020-10-22,Scotland,47203.39065842413
2020-10-22,South East,28570.976604878782
2020-10-22,South West,23499.206154670654
2020-10-22,Wales,31339.061008519115
2020-10-22,West Midlands,36160.182749679625
2020-10-22,Yorkshire and The Humber,60265.53335247108
2020-10-23,East Midlands,40663.15311469901
2020-10-23,East of England,23495.186564853066
2020-10-23,London,52113.34383962073
2020-10-23,North East,33163.355114473656
2020-10-23,North West,99176.7368184505
2020-10-23,Northern Ireland,18123.015078087094
2020-10-23,Scotland,47838.7708105811
2020-10-23,South East,29798.424927781623
2020-10-23,South West,24370.96948961531
2020-10-23,Wales,32311.204408826074
2020-10-23,West Midlands,37431.14838216544
2020-10-23,Yorkshire and The Humber,61479.032890748495
2020-10-24,East Midlands,41900.55226740166
2020-10-24,East of England,24282.398436206164
2020-10-24,London,52986.56987532201
2020-10-24,North East,33176.64005516925
2020-10-24,North West,100168.9836378462
2020-10-24,Northern Ireland,18529.40039010528
2020-10-24,Scotland,48451.326263551186
2020-10-24,South East,31226.09746774519
2020-10-24,South West,25410.74795152642
2020-10-24,Wales,33289.6164916222
2020-10-24,West Midlands,38680.69323814805
2020-10-24,Yorkshire and The Humber,62715.86855772193
2020-10-25,East Midlands,43250.53181721965
2020-10-25,East of England,25040.550307416648
2020-10-25,London,54208.57648161122
2020-10-25,North East,33304.07710670581
2020-10-25,North West,101133.58883866642
2020-10-25,Northern Ireland,18696.826428713455
2020-10-25,Scotland,49059.60960433837
2020-10-25,South East,32689.87975095751
2020-10-25,South West,26549.659639568148
2020-10-25,Wales,34462.491614735336
2020-10-25,West Midlands,39975.934210331914
2020-10-25,Yorkshire and The Humber,63997.52948660138
2020-10-26,East Midlands,44611.66361364773
2020-10-26,East of England,25880.310670377054
2020-10-26,London,55532.69364448788
2020-10-26,North East,33504.78623522204
2020-10-26,North West,102195.81971468609
2020-10-26,Northern Ireland,18807.218282058748
2020-10-26,Scotland,49470.01422548891
2020-10-26,South East,34267.11483845446
2020-10-26,South West,27694.930088006415
2020-10-26,Wales,35505.1951169613
2020-10-26,West Midlands,41323.69733300277
2020-10-26,Yorkshire and The Humber,65198.239340213564
2020-10-27,East Midlands,45827.285891279724
2020-10-27,East of England,26801.0717550735
2020-10-27,London,56800.76642881432
2020-10-27,North East,33475.790608158815
2020-10-27,North West,103310.53877396167
2020-10-27,Northern Ireland,18938.484092844443
2020-10-27,Scotland,49733.282109649874
2020-10-27,South East,35908.27148567251
2020-10-27,South West,28677.13221748857
2020-10-27,Wales,36507.0155511456
2020-10-27,West Midlands,42491.55400358942
2020-10-27,Yorkshire and The Humber,66236.13070720776
2020-10-28,East Midlands,46903.01385392996
2020-10-28,East of England,27668.984881098604
2020-10-28,London,57872.54879582947
2020-10-28,North East,33291.11665057589
2020-10-28,North West,104037.20353448017
2020-10-28,Northern Ireland,19117.47477632946
2020-10-28,Scotland,49743.37259491195
2020-10-28,South East,37490.00033115661
2020-10-28,South West,29494.464664130046
2020-10-28,Wales,37319.069183266154
2020-10-28,West Midlands,43688.11054690479
2020-10-28,Yorkshire and The Humber,67004.86451253612
2020-10-29,East Midlands,47971.37887745728
2020-10-29,East of England,28488.36905735344
2020-10-29,London,58827.26162642945
2020-10-29,North East,33005.56171367088
2020-10-29,North West,104353.95470913031
2020-10-29,Northern Ireland,19256.8235481373
2020-10-29,Scotland,49540.028724704534
2020-10-29,South East,39121.48529012289
2020-10-29,South West,30359.867533064116
2020-10-29,Wales,38112.579980680595
2020-10-29,West Midlands,44942.32727822607
2020-10-29,Yorkshire and The Humber,67639.99765837198
2020-10-30,East Midlands,48930.510232193825
2020-10-30,East of England,29196.00310661956
2020-10-30,London,59953.35775736407
2020-10-30,North East,32717.68840819536
2020-10-30,North West,104586.01572815758
2020-10-30,Northern Ireland,19241.582035896343
2020-10-30,Scotland,49376.638900385275
2020-10-30,South East,40689.31139696665
2020-10-30,South West,31289.769913102646
2020-10-30,Wales,39144.63157053015
2020-10-30,West Midlands,46361.38360213598
2020-10-30,Yorkshire and The Humber,68282.97755786606
2020-10-31,East Midlands,49861.100741320166
2020-10-31,East of England,29781.839668789566
2020-10-31,London,60925.140927670654
2020-10-31,North East,32439.405149324684
2020-10-31,North West,104562.28818737026
2020-10-31,Northern Ireland,19167.941282857213
2020-10-31,Scotland,49018.69471513651
2020-10-31,South East,42136.206202427755
2020-10-31,South West,32231.87850538411
2020-10-31,Wales,40271.95366710784
2020-10-31,West Midlands,47680.53311525629
2020-10-31,Yorkshire and The Humber,68965.69206182609
2020-11-01,East Midlands,50640.1580941788
2020-11-01,East of England,30303.66767662742
2020-11-01,London,61833.883269817874
2020-11-01,North East,32192.574874721162
2020-11-01,North West,104382.90062920027
2020-11-01,Northern Ireland,19249.340907742513
2020-11-01,Scotland,48726.89407052121
2020-11-01,South East,43414.42127172746
2020-11-01,South West,33145.014836841714
2020-11-01,Wales,41275.7390605642
2020-11-01,West Midlands,48937.01205889042
2020-11-01,Yorkshire and The Humber,69636.15968860248
2020-11-02,East Midlands,51451.56784422163
2020-11-02,East of England,30728.9550329943
2020-11-02,London,62787.48922825571
2020-11-02,North East,31897.38265558782
2020-11-02,North West,104259.11052551036
2020-11-02,Northern Ireland,19232.4810314517
2020-11-02,Scotland,48320.968226136276
2020-11-02,South East,44663.13962505248
2020-11-02,South West,34141.2652603364
2020-11-02,Wales,42325.88769696338
2020-11-02,West Midlands,50363.78528852381
2020-11-02,Yorkshire and The Humber,70318.13824544646
2020-11-03,East Midlands,52044.53567084612
2020-11-03,East of England,30986.44339467263
2020-11-03,London,63360.74986660966
2020-11-03,North East,31678.72420401463
2020-11-03,North West,103684.7323957003
2020-11-03,Northern Ireland,19247.217228024212
2020-11-03,Scotland,47739.248561143555
2020-11-03,South East,45673.74938691217
2020-11-03,South West,34829.91279146257
2020-11-03,Wales,43175.65388141725
2020-11-03,West Midlands,51710.9170899825
2020-11-03,Yorkshire and The Humber,70874.62514521545
2020-11-04,East Midlands,52379.41981523013
2020-11-04,East of England,30985.802223624967
2020-11-04,London,63667.0935080998
2020-11-04,North East,31331.08585915307
2020-11-04,North West,102782.42517496273
2020-11-04,Northern Ireland,19182.56077694925
2020-11-04,Scotland,47282.36277551358
2020-11-04,South East,46706.10303759755
2020-11-04,South West,35381.438180997604
2020-11-04,Wales,44015.87385438877
2020-11-04,West Midlands,52924.56696176672
2020-11-04,Yorkshire and The Humber,71374.39090154586
2020-11-05,East Midlands,52607.4152436237
2020-11-05,East of England,30863.18046671374
2020-11-05,London,63551.64705970603
2020-11-05,North East,30916.869796009443
2020-11-05,North West,101474.03119982492
2020-11-05,Northern Ireland,18845.380429734632
2020-11-05,Scotland,46975.93076958907
2020-11-05,South East,47560.63656429657
2020-11-05,South West,35795.270710209974
2020-11-05,Wales,44620.04456913923
2020-11-05,West Midlands,54155.23359616742
2020-11-05,Yorkshire and The Humber,71816.72595484657
2020-11-06,East Midlands,52850.317114380836
2020-11-06,East of England,30729.960804812883
2020-11-06,London,63409.65163053868
2020-11-06,North East,30481.948793356598
2020-11-06,North West,100252.4734579043
2020-11-06,Northern Ireland,18493.14899969419
2020-11-06,Scotland,46579.59086161355
2020-11-06,South East,48282.25111707762
2020-11-06,South West,36357.94804297195
2020-11-06,Wales,44890.26005916396
2020-11-06,West Midlands,55407.88938284375
2020-11-06,Yorkshire and The Humber,72334.20622353585
2020-11-07,East Midlands,52974.77800481901
2020-11-07,East of England,30518.034865465223
2020-11-07,London,63132.683107471166
2020-11-07,North East,29953.697523139228
2020-11-07,North West,98684.49855476963
2020-11-07,Northern Ireland,18138.006149346063
2020-11-07,Scotland,46333.0479886999
2020-11-07,South East,48790.60846163664
2020-11-07,South West,36778.858805805794
2020-11-07,Wales,44970.66127956964
2020-11-07,West Midlands,56587.830774409624
2020-11-07,Yorkshire and The Humber,72600.36643524894
2020-11-08,East Midlands,53081.21676373975
2020-11-08,East of England,30283.006868351356
2020-11-08,London,62730.784248855176
2020-11-08,North East,29524.097153921895
2020-11-08,North West,97117.07789246262
2020-11-08,Northern Ireland,17937.17537702605
2020-11-08,Scotland,45990.150123263964
2020-11-08,South East,49334.37212338198
2020-11-08,South West,37274.99050850092
2020-11-08,Wales,44872.495001632145
2020-11-08,West Midlands,57858.67404022106
2020-11-08,Yorkshire and The Humber,72967.32239846361
2020-11-09,East Midlands,53223.071400626985
2020-11-09,East of England,30023.110676976685
2020-11-09,London,62240.72076464336
2020-11-09,North East,29169.74665297965
2020-11-09,North West,95430.0956708831
2020-11-09,Northern Ireland,17660.347938387757
2020-11-09,Scotland,45891.60863489116
2020-11-09,South East,50128.24008079244
2020-11-09,South West,37777.363963624244
2020-11-09,Wales,44660.680501413066
2020-11-09,West Midlands,59196.52768152439
2020-11-09,Yorkshire and The Humber,73339.27219732039
2020-11-10,East Midlands,53345.32048539778
2020-11-10,East of England,29884.559723020637
2020-11-10,London,61797.84163735941
2020-11-10,North East,28902.373343939875
2020-11-10,North West,93514.19111095608
2020-11-10,Northern Ireland,17311.121529642805
2020-11-10,Scotland,45895.95881470892
2020-11-10,South East,50871.388232886995
2020-11-10,South West,38284.133159484336
2020-11-10,Wales,44281.60820932949
2020-11-10,West Midlands,60713.381414471536
2020-11-10,Yorkshire and The Humber,73713.30461552422
2020-11-11,East Midlands,53458.021090331924
2020-11-11,East of England,29888.652975612706
2020-11-11,London,61439.70695743222
2020-11-11,North East,28689.443517679138
2020-11-11,North West,91476.8310817686
2020-11-11,Northern Ireland,16920.137503190483
2020-11-11,Scotland,46074.78430996506
2020-11-11,South East,51681.52638123191
2020-11-11,South West,38811.10003163296
2020-11-11,Wales,43681.719083453725
2020-11-11,West Midlands,62195.807490988314
2020-11-11,Yorkshire and The Humber,74060.79261408343
2020-11-12,East Midlands,53578.27127410848
2020-11-12,East of England,30022.599937216917
2020-11-12,London,61194.51003779421
2020-11-12,North East,28724.483937271645
2020-11-12,North West,89423.33321818858
2020-11-12,Northern Ireland,16515.786360379403
2020-11-12,Scotland,46100.85111853388
2020-11-12,South East,52576.83434316065
2020-11-12,South West,39360.1134036678
2020-11-12,Wales,42970.49295835347
2020-11-12,West Midlands,63720.070935026466
2020-11-12,Yorkshire and The Humber,74181.48133399531
2020-11-13,East Midlands,53733.45963974439
2020-11-13,East of England,30359.587848081097
2020-11-13,London,61010.54211752155
2020-11-13,North East,28772.486964956686
2020-11-13,North West,87424.3672921619
2020-11-13,Northern Ireland,15982.711379609686
2020-11-13,Scotland,46073.00216886124
2020-11-13,South East,53440.39025794869
2020-11-13,South West,39731.1038648185
2020-11-13,Wales,42063.322943591455
2020-11-13,West Midlands,64967.08140613481
2020-11-13,Yorkshire and The Humber,74183.62396960397
2020-11-14,East Midlands,54057.09704764511
2020-11-14,East of England,30819.595859103967
2020-11-14,London,61166.84431004884
2020-11-14,North East,28914.186980758463
2020-11-14,North West,85379.60926086789
2020-11-14,Northern Ireland,15498.145494023538
2020-11-14,Scotland,46224.35906502377
2020-11-14,South East,54458.58863438027
2020-11-14,South West,40198.857082811955
2020-11-14,Wales,41136.340263616774
2020-11-14,West Midlands,66325.65356600938
2020-11-14,Yorkshire and The Humber,74306.57424582703
2020-11-15,East Midlands,54324.26208903111
2020-11-15,East of England,31397.56439790382
2020-11-15,London,61399.40209622067
2020-11-15,North East,29045.546515307764
2020-11-15,North West,83290.8054686927
2020-11-15,Northern Ireland,15012.295764063074
2020-11-15,Scotland,46462.11831225712
2020-11-15,South East,55447.91611841309
2020-11-15,South West,40694.74685114171
2020-11-15,Wales,40223.07050327245
2020-11-15,West Midlands,67417.34794078255
2020-11-15,Yorkshire and The Humber,74361.19927689788
2020-11-16,East Midlands,54518.85050185978
2020-11-16,East of England,32020.97250051299
2020-11-16,London,61937.288867659205
2020-11-16,North East,29244.52143677072
2020-11-16,North West,81276.35736699651
2020-11-16,Northern Ireland,14494.684290298093
2020-11-16,Scotland,46896.43636082783
2020-11-16,South East,56447.072803683004
2020-11-16,South West,41174.41497688855
2020-11-16,Wales,39358.281252006884
2020-11-16,West Midlands,68498.58580652981
2020-11-16,Yorkshire and The Humber,74330.40990066584
2020-11-17,East Midlands,54691.36799238782
2020-11-17,East of England,32658.29591180808
2020-11-17,London,62834.23004220759
2020-11-17,North East,29603.823025746497
2020-11-17,North West,79378.7142414376
2020-11-17,Northern Ireland,14065.942766670487
2020-11-17,Scotland,47393.05060647869
2020-11-17,South East,57550.89563646529
2020-11-17,South West,41541.74864300317
2020-11-17,Wales,38559.13911414432
2020-11-17,West Midlands,69409.85022687112
2020-11-17,Yorkshire and The Humber,74210.04952279449
2020-11-18,East Midlands,54723.792993034134
2020-11-18,East of England,33256.79857213331
2020-11-18,London,63701.54103385776
2020-11-18,North East,30022.08467887146
2020-11-18,North West,77431.9117529388
2020-11-18,Northern Ireland,13616.979659440087
2020-11-18,Scotland,47726.33587247984
2020-11-18,South East,58493.75574795141
2020-11-18,South West,41776.50734782157
2020-11-18,Wales,37752.198909605846
2020-11-18,West Midlands,70012.34475301571
2020-11-18,Yorkshire and The Humber,74012.90263005866
2020-11-19,East Midlands,54525.855372472404
2020-11-19,East of England,33826.83519586268
2020-11-19,London,64673.92632469375
2020-11-19,North East,30484.735667403285
2020-11-19,North West,75512.95978488214
2020-11-19,Northern Ireland,13034.303907167845
2020-11-19,Scotland,48002.78673257283
2020-11-19,South East,59377.051366897904
2020-11-19,South West,41860.82614986862
2020-11-19,Wales,37013.56558395768
2020-11-19,West Midlands,70703.90213126081
2020-11-19,Yorkshire and The Humber,73866.99761414003
2020-11-20,East Midlands,54231.75194678868
2020-11-20,East of England,34357.30712161746
2020-11-20,London,65482.94424027537
2020-11-20,North East,30819.74847049995
2020-11-20,North West,73624.70770669357
2020-11-20,Northern Ireland,12481.034955377074
2020-11-20,Scotland,48110.48495030411
2020-11-20,South East,60199.7299431475
2020-11-20,South West,41675.597365029986
2020-11-20,Wales,36278.304168136274
2020-11-20,West Midlands,71132.09449814743
2020-11-20,Yorkshire and The Humber,73530.28016050396
2020-11-21,East Midlands,53792.14330131454
2020-11-21,East of England,34741.80409329705
2020-11-21,London,66356.31554173521
2020-11-21,North East,31263.24069353288
2020-11-21,North West,71893.36461231532
2020-11-21,Northern Ireland,11757.433307721103
2020-11-21,Scotland,48178.77832188725
2020-11-21,South East,60908.19271890384
2020-11-21,South West,41428.10354842987
2020-11-21,Wales,35710.69369021057
2020-11-21,West Midlands,71212.41637122032
2020-11-21,Yorkshire and The Humber,72987.72948419201
2020-11-22,East Midlands,53198.30731547109
2020-11-22,East of England,35021.984202500746
2020-11-22,London,67078.86895718543
2020-11-22,North East,31709.590964759584
2020-11-22,North West,70213.98777323679
2020-11-22,Northern Ireland,11079.383997525458
2020-11-22,Scotland,48379.13538797661
2020-11-22,South East,61225.747745826
2020-11-22,South West,40900.18592948711
2020-11-22,Wales,35235.970560254995
2020-11-22,West Midlands,71026.45442903896
2020-11-22,Yorkshire and The Humber,72411.7744537033
2020-11-23,East Midlands,52434.818067364344
2020-11-23,East of England,35131.48966866576
2020-11-23,London,67566.4611721626
2020-11-23,North East,31962.547704651337
2020-11-23,North West,68681.280996444
2020-11-23,Northern Ireland,10374.577959318563
2020-11-23,Scotland,48627.73646075293
2020-11-23,South East,61279.75815294433
2020-11-23,South West,40270.088395433224
2020-11-23,Wales,34798.97130606451
2020-11-23,West Midlands,70603.17236948149
2020-11-23,Yorkshire and The Humber,71672.78728559034
2020-11-24,East Midlands,51495.197390136214
2020-11-24,East of England,35007.15202848324
2020-11-24,London,67612.82739986965
2020-11-24,North East,31969.185678729562
2020-11-24,North West,67055.23850642463
2020-11-24,Northern Ireland,9740.148542039135
2020-11-24,Scotland,48704.34759776013
2020-11-24,South East,60877.51558373128
2020-11-24,South West,39372.641384903414
2020-11-24,Wales,34441.92845900747
2020-11-24,West Midlands,69529.72938700372
2020-11-24,Yorkshire and The Humber,70826.98984112663
2020-11-25,East Midlands,50392.27892940439
2020-11-25,East of England,34885.28461143345
2020-11-25,London,67400.06708879817
2020-11-25,North East,31911.241255944668
2020-11-25,North West,65298.94344043478
2020-11-25,Northern Ireland,9131.372671942585
2020-11-25,Scotland,48474.11512891432
2020-11-25,South East,60195.903436569046
2020-11-25,South West,38225.948025672136
2020-11-25,Wales,34197.43150335738
2020-11-25,West Midlands,68252.8525992898
2020-11-25,Yorkshire and The Humber,69775.42695153103
2020-11-26,East Midlands,49278.10970755271
2020-11-26,East of England,34621.87076707908
2020-11-26,London,66830.89927819878
2020-11-26,North East,31638.953940432664
2020-11-26,North West,63426.797420363786
2020-11-26,Northern Ireland,8564.395127663754
2020-11-26,Scotland,48157.968700260935
2020-11-26,South East,59389.333119717536
2020-11-26,South West,36875.6276514171
2020-11-26,Wales,34066.08826510166
2020-11-26,West Midlands,66579.3462938013
2020-11-26,Yorkshire and The Humber,68495.09001753983
2020-11-27,East Midlands,48086.77525099075
2020-11-27,East of England,34164.189845918336
2020-11-27,London,66023.21353024054
2020-11-27,North East,31348.872773508818
2020-11-27,North West,61515.87475531128
2020-11-27,Northern Ireland,8201.815903294406
2020-11-27,Scotland,47795.073869046675
2020-11-27,South East,58448.854812934944
2020-11-27,South West,35511.82899675042
2020-11-27,Wales,34029.5308302226
2020-11-27,West Midlands,64678.58211096996
2020-11-27,Yorkshire and The Humber,66969.80214927225
2020-11-28,East Midlands,46947.46827406688
2020-11-28,East of England,33624.3227899837
2020-11-28,London,65166.85598958445
2020-11-28,North East,31133.800461601444
2020-11-28,North West,59681.49326608501
2020-11-28,Northern Ireland,7894.857188949649
2020-11-28,Scotland,47306.43972454818
2020-11-28,South East,57312.631027215764
2020-11-28,South West,34108.16403011315
2020-11-28,Wales,34182.36619291299
2020-11-28,West Midlands,62560.06978366376
2020-11-28,Yorkshire and The Humber,65238.42670175614
2020-11-29,East Midlands,45697.585678972355
2020-11-29,East of England,33169.67892687335
2020-11-29,London,64261.68419302375
2020-11-29,North East,30823.104533160764
2020-11-29,North West,57782.33161422614
2020-11-29,Northern Ireland,7640.176136061027
2020-11-29,Scotland,47064.91520870153
2020-11-29,South East,56247.24594972975
2020-11-29,South West,32713.968104267733
2020-11-29,Wales,34628.838678413
2020-11-29,West Midlands,60367.529027165125
2020-11-29,Yorkshire and The Humber,63563.26489634608
2020-11-30,East Midlands,44370.44825024771
2020-11-30,East of England,32714.804507596888
2020-11-30,London,63523.65057020585
2020-11-30,North East,30422.924608479272
2020-11-30,North West,55931.45888363321
2020-11-30,Northern Ireland,7509.310469918255
2020-11-30,Scotland,46609.06971951914
2020-11-30,South East,55191.30788000902
2020-11-30,South West,31315.900081182273
2020-11-30,Wales,35335.16086728532
2020-11-30,West Midlands,58084.22584767131
2020-11-30,Yorkshire and The Humber,61851.760382867986
2020-12-01,East Midlands,43082.195855727005
2020-12-01,East of England,32288.635355673763
2020-12-01,London,62844.61632640508
2020-12-01,North East,29910.653503474077
2020-12-01,North West,54282.7829923582
2020-12-01,Northern Ireland,7472.756183887732
2020-12-01,Scotland,45969.70146473149
2020-12-01,South East,54227.46468707077
2020-12-01,South West,29953.629042734083
2020-12-01,Wales,36221.27249389724
2020-12-01,West Midlands,55822.71663896337
2020-12-01,Yorkshire and The Humber,59894.26273089757
2020-12-02,East Midlands,41818.97020443093
2020-12-02,East of England,31892.26217202596
2020-12-02,London,62262.53585908963
2020-12-02,North East,29182.256524488395
2020-12-02,North West,52599.37616970912
2020-12-02,Northern Ireland,7500.806023918222
2020-12-02,Scotland,45582.4113617018
2020-12-02,South East,53328.15751972786
2020-12-02,South West,28654.12601283207
2020-12-02,Wales,37138.52905671359
2020-12-02,West Midlands,53639.10361737959
2020-12-02,Yorkshire and The Humber,57789.590948145444
2020-12-03,East Midlands,40718.71874231311
2020-12-03,East of England,31661.204096007164
2020-12-03,London,61884.25535448006
2020-12-03,North East,28309.104181234317
2020-12-03,North West,51041.958639128556
2020-12-03,Northern Ireland,7692.493374536366
2020-12-03,Scotland,44985.564754384875
2020-12-03,South East,52597.65884345079
2020-12-03,South West,27456.46643317048
2020-12-03,Wales,38093.29559290567
2020-12-03,West Midlands,51504.446038569746
2020-12-03,Yorkshire and The Humber,55700.65833897805
2020-12-04,East Midlands,39772.98077606954
2020-12-04,East of England,31688.05598389749
2020-12-04,London,62004.435774842605
2020-12-04,North East,27452.815944331862
2020-12-04,North West,49633.5408194105
2020-12-04,Northern Ireland,8034.868461812906
2020-12-04,Scotland,44253.738640421594
2020-12-04,South East,52319.50718775268
2020-12-04,South West,26395.32704804442
2020-12-04,Wales,39046.6508946795
2020-12-04,West Midlands,49577.03904506738
2020-12-04,Yorkshire and The Humber,53841.83769489047
2020-12-05,East Midlands,38674.22059450607
2020-12-05,East of England,31710.505037663796
2020-12-05,London,62401.924599098136
2020-12-05,North East,26484.486081721716
2020-12-05,North West,48399.742456890344
2020-12-05,Northern Ireland,8271.170640181848
2020-12-05,Scotland,43357.33502270482
2020-12-05,South East,52030.87733314127
2020-12-05,South West,25388.4171018056
2020-12-05,Wales,40329.59050088263
2020-12-05,West Midlands,47598.80765983907
2020-12-05,Yorkshire and The Humber,51976.21123344652
2020-12-06,East Midlands,37530.886403484554
2020-12-06,East of England,31806.920070112625
2020-12-06,London,63021.07374373092
2020-12-06,North East,25439.877574991617
2020-12-06,North West,47394.52092550315
2020-12-06,Northern Ireland,8543.20950236822
2020-12-06,Scotland,42593.99522665333
2020-12-06,South East,52003.914379469534
2020-12-06,South West,24566.064511398275
2020-12-06,Wales,41835.39457643303
2020-12-06,West Midlands,45852.0986512849
2020-12-06,Yorkshire and The Humber,50339.11635964217
2020-12-07,East Midlands,36658.941559403545
2020-12-07,East of England,32184.13724692356
2020-12-07,London,64077.54292886648
2020-12-07,North East,24509.490385131747
2020-12-07,North West,46501.12129679143
2020-12-07,Northern Ireland,8967.09353824241
2020-12-07,Scotland,41769.795731979844
2020-12-07,South East,52501.83249338587
2020-12-07,South West,23898.97257026267
2020-12-07,Wales,43532.63043358713
2020-12-07,West Midlands,44276.59942816917
2020-12-07,Yorkshire and The Humber,48892.71205416818
2020-12-08,East Midlands,35844.57741255084
2020-12-08,East of England,32734.700004532602
2020-12-08,London,65158.47592318652
2020-12-08,North East,23606.08808408327
2020-12-08,North West,45830.07336723814
2020-12-08,Northern Ireland,9376.721264410864
2020-12-08,Scotland,41126.695960477664
2020-12-08,South East,52965.84306987483
2020-12-08,South West,23292.222196966068
2020-12-08,Wales,45550.342227342255
2020-12-08,West Midlands,42998.12253901327
2020-12-08,Yorkshire and The Humber,47562.83433195368
2020-12-09,East Midlands,35193.0191950644
2020-12-09,East of England,33382.73962949108
2020-12-09,London,66941.61022323467
2020-12-09,North East,22710.530729503123
2020-12-09,North West,45301.045836863064
2020-12-09,Northern Ireland,9904.324737477069
2020-12-09,Scotland,40228.676843162524
2020-12-09,South East,53748.41130274701
2020-12-09,South West,22837.00968984106
2020-12-09,Wales,47760.86585028549
2020-12-09,West Midlands,41933.97204945398
2020-12-09,Yorkshire and The Humber,46338.28722406578
2020-12-10,East Midlands,34504.568248297204
2020-12-10,East of England,34039.312234416946
2020-12-10,London,69093.55448382314
2020-12-10,North East,21736.596040809443
2020-12-10,North West,44854.88017433545
2020-12-10,Northern Ireland,10494.913965546746
2020-12-10,Scotland,39556.45840160031
2020-12-10,South East,54687.785160139494
2020-12-10,South West,22429.57092806578
2020-12-10,Wales,50050.58825230661
2020-12-10,West Midlands,40942.12130677661
2020-12-10,Yorkshire and The Humber,45107.61832378965
