date,region,active_cases,active_cases_lolim,active_cases_uplim
2021-11-01,East Midlands,94714.6910253415,88559.70942327075,101288.17809748198
2021-11-01,East of England,110294.78866089063,104761.03404859758,116115.22225629688
2021-11-01,London,133323.29368710544,126308.38113157432,140721.51821344378
2021-11-01,North East,57205.504047473754,51947.39114836847,62982.86438109076
2021-11-01,North West,148037.91627278854,139598.6262228434,156976.10175107597
2021-11-01,Northern Ireland,28185.44187507092,22059.34968264781,35979.62371432309
2021-11-01,Scotland,66478.56250841328,60881.51221854689,72583.15649505178
2021-11-01,South East,164505.7367340904,158438.1999483265,170801.16584752087
2021-11-01,South West,122338.4721243027,116902.1838157889,128021.58741824939
2021-11-01,Wales,73472.62194960588,68609.3449426536,78671.70538004683
2021-11-01,West Midlands,111908.01622316701,104529.52037683513,119796.48163939938
2021-11-01,Yorkshire and The Humber,114760.60814541524,107614.11169845941,122370.78673777312
2021-11-02,East Midlands,93845.21572027795,87722.14211811638,100386.50555305641
2021-11-02,East of England,110482.38959126866,104947.49845454897,116303.55862541017
2021-11-02,London,132079.01595789415,125099.6185047525,139441.57821960875
2021-11-02,North East,57617.01282414738,52345.956054488255,63405.81463701151
2021-11-02,North West,146503.7899093502,138114.49193235527,155391.50402179698
2021-11-02,Northern Ireland,29208.504512845393,22973.9527903049,37100.90922075819
2021-11-02,Scotland,65937.65778378454,60365.0393487565,72017.75851449004
2021-11-02,South East,165031.77218582653,158962.03701758213,171328.79928394803
2021-11-02,South West,122064.27687691835,116637.57179823467,127737.51101321308
2021-11-02,Wales,72909.244236301,68066.2503440725,78087.97412507556
2021-11-02,West Midlands,110713.68097732318,103385.98567781986,118550.02590096244
2021-11-02,Yorkshire and The Humber,114769.27604310431,107627.88000786862,122373.63309218263
2021-11-03,East Midlands,92440.09575578127,86361.56518315435,98937.40848051685
2021-11-03,East of England,110298.75608801795,104765.51358301724,116118.61209469505
2021-11-03,London,130421.63623904443,123486.03060541353,137740.6346938227
2021-11-03,North East,57999.977067629596,52702.70291819334,63816.53334010686
2021-11-03,North West,144798.30698464526,136453.1007507932,153642.8373358688
2021-11-03,Northern Ireland,30427.403382459113,24052.354136142214,38456.88591447084
2021-11-03,Scotland,65274.95356435744,59726.729445524084,71331.67005090608
2021-11-03,South East,164918.23125375668,158852.0830152569,171211.56311838096
2021-11-03,South West,121233.27360228349,115818.31425110187,126895.47255288609
2021-11-03,Wales,72110.38789150194,67289.44256172913,77267.95518547727
2021-11-03,West Midlands,109623.00638378835,102328.93532298197,117426.3795826776
2021-11-03,Yorkshire and The Humber,113951.12165085555,106833.69566662026,121531.9010933912
2021-11-04,East Midlands,90660.37254310981,84618.5096776342,97124.67365467928
2021-11-04,East of England,110041.16191223662,104493.83366848252,115877.3257758189
2021-11-04,London,128363.44449405,121445.13784186835,135669.73957588707
2021-11-04,North East,58156.54222668454,52820.84708401171,64017.8584671727
2021-11-04,North West,142727.73598434674,134405.1414696705,151554.67438543323
2021-11-04,Northern Ireland,31364.88867337525,24846.98593552896,39555.857345234166
2021-11-04,Scotland,64681.000595034886,59140.67983608131,70733.44963610909
2021-11-04,South East,164059.97995336386,157987.6098668094,170361.26837106046
2021-11-04,South West,119840.16693547071,114431.34575550178,125498.72483661499
2021-11-04,Wales,71270.94821514227,66454.99676416688,76427.14153983873
2021-11-04,West Midlands,108274.46436672265,100995.03234964237,116067.9824273595
2021-11-04,Yorkshire and The Humber,112690.95403819355,105579.72708341795,120270.33733661026
2021-11-05,East Midlands,88788.599270683,82798.1716898089,95203.61454409666
